dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9449191333536772,0.9336428000748402,0.606712101951652,0.8362958136156303,0.16897633241239526,32.668545961380005,11.978193759918213,ok,,26215,20972,0,6554,0.21524472534656525,True,0.1,False,33,1e-05,True,32.439000368118286,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=32769>=2000,30,3,epoch_chunk,accuracy,0.9494564180812511,0.9507915315658974,0.9494564180812511,0.9507915315658974,3,True,False,,f_mmd,test,standardized_l2,3.4619756433109408,0.729000827545894,,True
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9885699771399543,0.9885789252425097,0.9881279889879813,0.9991393286942489,0.03323345865519757,28.366040229797363,19.06529712677002,ok,,31492,25193,0,7874,0.043241092935204506,True,0.1,False,27,1e-05,True,28.113142490386963,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=39366>=2000,30,3,epoch_chunk,accuracy,0.9861882838545801,0.9865057945705668,0.9861882838545801,0.9865057945705668,1,True,False,,f_mmd,test,standardized_l2,4.03468127466638,0.7850725487970175,,True
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8163576327152654,0.8135452393371386,0.7842141759712371,0.8840319172052119,0.40385326932142096,56.26850438117981,19.61093783378601,ok,,31492,25193,0,7874,0.44710829854011536,True,0.1,False,54,1e-05,True,55.93901252746582,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=39366>=2000,30,3,epoch_chunk,accuracy,0.8066359739641213,0.8094935704080013,0.8066359739641213,0.8094935704080013,10,True,False,,f_mmd,test,standardized_l2,1.585180139223586,0.1122770358924738,,True
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7089552238805971,0.7077771855010662,0.6875738247106071,0.7458953460902434,0.5785373848600164,5.119307041168213,0.2961618900299072,ok,,1072,857,0,268,0.5869775116443634,True,0.1,True,17,1e-05,True,5.083242416381836,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1340<2000,30,1,epoch_chunk,accuracy,0.7348837209302326,0.7441860465116279,0.7348837209302326,0.7441860465116279,9,True,False,,f_mmd,test,standardized_l2,4.639848744988571,2.2692785611157227,,True
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7336428571428572,0.733276315181127,0.7336217497540407,0.8002323021166702,0.5434408363273033,56.11624503135681,56.965959310531616,ok,,56000,44800,0,14000,0.5483472347259521,True,0.1,False,40,1e-05,True,55.403844118118286,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=70000>=2000,30,5,epoch_chunk,accuracy,0.7327678571428572,0.7327678571428572,0.7327678571428572,0.7327678571428572,0,True,False,,f_mmd,test,standardized_l2,9.176271858979922,71.74893279752877,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.975,0.9750052086950483,0.9758064516129032,0.9917790600667409,0.09688829736569031,6.2989466190338135,0.792292594909668,ok,,1920,1536,0,480,0.11476990208029747,True,0.1,False,12,1e-05,True,6.20669960975647,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9557291666666666,0.9635416666666666,0.9557291666666666,0.9635416666666666,4,True,False,,f_mmd,test,standardized_l2,3.235187064973895,0.57722955952411,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.95625,0.9562619654353574,0.9568270300333704,0.9887896273637375,0.13639027823267122,5.7917256355285645,0.7085847854614258,ok,,1920,1536,0,480,0.18611185997724533,True,0.1,False,8,1e-05,True,5.722101926803589,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9739583333333334,0.9739583333333334,0.9739583333333334,0.9739583333333334,0,True,False,,f_mmd,test,standardized_l2,2.4236105300425663,0.2842333772813796,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.95625,0.9562619670978078,0.9566879866518354,0.9899193548387096,0.12160558422853059,5.518362760543823,0.7242133617401123,ok,,1920,1536,0,480,0.1339605376124382,True,0.1,False,10,1e-05,True,5.448033809661865,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9375,0.9401041666666666,0.9375,0.9401041666666666,2,True,False,,f_mmd,test,standardized_l2,2.788729298338286,0.24399856711095738,,True
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8839285714285714,0.8706553447746426,0.6857445058173698,0.8937007874015748,0.2672729937914634,6.842153072357178,0.5935709476470947,ok,,1792,1433,0,448,0.21734502911567688,True,0.1,False,13,1e-05,True,6.774481534957886,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2240>=2000,30,1,epoch_chunk,accuracy,0.8774373259052924,0.8913649025069638,0.8774373259052924,0.8913649025069638,5,True,False,,f_mmd,test,standardized_l2,5.096833339744328,1.5476323432049623,,True
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6772727272727272,0.6663616118672299,0.7257861073593267,0.7321688157021409,0.505401159700583,23.93914270401001,2.7099711894989014,ok,,8799,7039,0,2200,0.5111922919750214,True,0.1,False,20,1e-05,True,23.822829484939575,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=10999>=2000,30,1,epoch_chunk,accuracy,0.6869318181818181,0.6920454545454545,0.6869318181818181,0.6920454545454545,12,True,False,,f_mmd,test,standardized_l2,2.21504584139602,0.42010142227020636,,True
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data184/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7453164556962025,0.745142929367927,0.7443673242144968,0.824013164652661,0.5155122667301137,13.721437931060791,2.876136302947998,ok,,7896,6316,0,1975,0.5258849263191223,True,0.1,False,12,1e-05,True,13.555679559707642,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=9871>=2000,30,1,epoch_chunk,accuracy,0.7493670886075949,0.7531645569620253,0.7493670886075949,0.7531645569620253,4,True,False,,f_mmd,test,standardized_l2,4.7456024021450345,5.10366229608819,,True
