dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_reserve_ratio,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
eye_movements,/home/crc00006699/zh/tabiclv2/data184/eye_movements,multiclass,8748,1750,2188,27,3,0.8473491773308958,0.847241513715431,0.8553178050967091,0.9569814402357671,0.37676165910328924,55.57821249961853,1.6706526279449463,ok,,8748,6998,0,2188,,30,1e-05,True,55.57781505584717,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8582857142857143,0.8702857142857143,,,3,True,False,,f_mmd,test,standardized_l2,0.05,5.715357232952462,2.9264200945050094,,True
first-order-theorem-proving,/home/crc00006699/zh/tabiclv2/data184/first-order-theorem-proving,multiclass,4894,979,1224,51,6,0.6127450980392157,0.5919162480847834,0.47759401285022135,0.8440756290886471,1.073412354389181,41.58649015426636,1.4362261295318604,ok,,4894,3915,0,1224,,30,1e-05,True,41.586073875427246,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,4,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.6138917262512769,0.6200204290091931,,,7,True,False,,f_mmd,test,standardized_l2,0.05,7.933572826167318,7.734333242309,,True
heloc,/home/crc00006699/zh/tabiclv2/data184/heloc,binclass,8000,1600,2000,22,2,0.7305,0.7297551375980045,0.7305,0.8022625000000001,0.5433166869441707,50.634202003479004,1.3890652656555176,ok,,8000,6400,0,2000,,30,1e-05,True,50.63382387161255,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.721875,0.724375,,,3,True,False,,f_mmd,test,standardized_l2,0.05,7.515860313327723,1.401779665271863,,True
house_16H,/home/crc00006699/zh/tabiclv2/data184/house_16H,binclass,10790,2158,2698,16,2,0.8914010378057821,0.8913998293475739,0.8914010378057821,0.9577063645970082,0.26428264527917367,65.88555431365967,1.7780067920684814,ok,,10790,8632,0,2698,,30,1e-05,True,65.88517117500305,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,9,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8822984244670992,0.8832252085264134,,,3,True,False,,f_mmd,test,standardized_l2,0.05,8.439203598910966,5.604456738658123,,True
ibm-employee-performance,/home/crc00006699/zh/tabiclv2/data184/ibm-employee-performance,binclass,1176,236,294,30,2,1.0,1.0,1.0,1.0,1.299389698134889e-05,8.674146175384521,0.4718797206878662,ok,,1176,940,0,294,,30,1e-05,True,8.673744678497314,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,1.0,1.0,,,0,True,False,,f_mmd,test,standardized_l2,0.05,2.3734940379938125,0.3681200407707451,,True
internet_firewall,/home/crc00006699/zh/tabiclv2/data184/internet_firewall,multiclass,0,0,0,0,0,,,,,,0.0,0.0,fail,"ValueError: could not broadcast input array from shape (4,) into shape (3,)",0,0,0,0,,0,,False,0.0,,,0,0,,,,,,,0,False,False,,,,,,,,,True
jm1,/home/crc00006699/zh/tabiclv2/data184/jm1,binclass,8708,1742,2177,21,2,0.8066146072576941,0.7694302164723117,0.5713299227893236,0.6927852385306705,0.46693040531481206,37.19184637069702,1.498063564300537,ok,,8708,6966,0,2177,,30,1e-05,True,37.191386461257935,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8197474167623421,0.8197474167623421,,,0,True,False,,f_mmd,test,standardized_l2,0.05,30.164699133168707,49.55968772292769,,True
kc1,/home/crc00006699/zh/tabiclv2/data184/kc1,binclass,1687,338,422,21,2,0.8744075829383886,0.8675088761862121,0.7118508942038354,0.8520146520146521,0.3136783981517844,10.648559331893921,0.45470166206359863,ok,,1687,1349,0,422,,30,1e-05,True,10.648122787475586,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8698224852071006,0.8757396449704142,,,3,True,False,,f_mmd,test,standardized_l2,0.05,13.059992117936378,15.883659086784778,,True
kr-vs-kp,/home/crc00006699/zh/tabiclv2/data184/kr-vs-kp,binclass,2556,512,640,36,2,0.9984375,0.9984376031804653,0.9985029940119761,0.9999510782356854,0.00779057314442614,29.90485692024231,0.8967440128326416,ok,,2556,2044,0,640,,30,1e-05,True,29.904480695724487,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,3,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9921875,0.994140625,,,7,True,False,,f_mmd,test,standardized_l2,0.05,4.302018644793679,2.756870043557593,,True
led24,/home/crc00006699/zh/tabiclv2/data184/led24,multiclass,2560,512,640,24,10,0.7296875,0.7209822848882179,0.7293811312338441,0.9564685607920438,0.7927019852809698,15.32279372215271,0.7956576347351074,ok,,2560,2048,0,640,,30,1e-05,True,15.322413444519043,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,3,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.734375,0.734375,,,0,True,False,,f_mmd,test,standardized_l2,0.05,1.486674144675702,0.04641473592474843,,True
madeline,/home/crc00006699/zh/tabiclv2/data184/madeline,binclass,2512,503,628,259,2,0.9219745222929936,0.9219703671076009,0.9219409282700421,0.9757485394352483,0.19686237552995783,119.92912125587463,4.160323858261108,ok,,2512,2009,0,628,,30,1e-05,True,119.92872524261475,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,3,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9304174950298211,0.9304174950298211,,,0,True,False,,f_mmd,test,standardized_l2,0.05,1.464479096279452,0.051990298642897545,,True
maternal_health_risk,/home/crc00006699/zh/tabiclv2/data184/maternal_health_risk,multiclass,811,163,203,6,3,0.8472906403940886,0.8425213207613327,0.8437833280287674,0.9620744493788868,0.35685831045213684,20.8233003616333,0.4472086429595947,ok,,811,648,0,203,,30,1e-05,True,20.822760343551636,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8220858895705522,0.852760736196319,,,15,True,False,,f_mmd,test,standardized_l2,0.05,3.3184864975542596,0.3370939541517145,,True
mfeat-fourier,/home/crc00006699/zh/tabiclv2/data184/mfeat-fourier,multiclass,1600,320,400,76,10,0.91,0.9077770365430513,0.9099999999999999,0.9937291666666667,0.2233896324490653,9.17379093170166,0.49628734588623047,ok,,1600,1280,0,400,,30,1e-05,True,9.173426866531372,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.90625,0.90625,,,0,True,False,,f_mmd,test,standardized_l2,0.05,2.268642198833415,0.25284889662533894,,True
