dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
Rain_in_Australia,/home/crc00006699/zh/tabiclv2/data184/Rain_in_Australia,multiclass,116368,23274,29092,18,3,0.8587584215591916,0.8509587614313369,0.7028576348694205,0.9215592542599728,0.3468476629859455,295.34281301498413,259.32572960853577,ok,,116368,93094,0,29092,0.3765602856874466,True,0.1,False,150,1e-05,True,293.647965669632,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=145460>=2000,30,10,epoch_chunk,accuracy,0.8526252470568015,0.8549883990719258,0.8526252470568015,0.8549883990719258,7,True,False,,f_mmd,test,standardized_l2,2.135498311842044,2.2122847032634967,,True
SDSS17,/home/crc00006699/zh/tabiclv2/data184/SDSS17,multiclass,80000,16000,20000,12,3,0.978,0.9778882484129569,0.972810354210988,0.997128342623042,0.068593387707516,175.40364933013916,109.39724040031432,ok,,80000,64000,0,20000,0.0862358883023262,True,0.1,False,119,1e-05,True,174.6315414905548,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=100000>=2000,30,7,epoch_chunk,accuracy,0.9756875,0.97625,0.9756875,0.97625,9,True,False,,f_mmd,test,standardized_l2,1.3529795482314757,0.6451057396566401,,True
Shipping,/home/crc00006699/zh/tabiclv2/data184/Shipping,binclass,8799,1760,2200,9,2,0.6886363636363636,0.677670867469343,0.732526291089827,0.729104716397534,0.4992847366901319,11.210237503051758,3.029444694519043,ok,,8799,7039,0,2200,0.5162866711616516,True,0.1,False,12,1e-05,True,11.124393224716188,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=10999>=2000,30,1,epoch_chunk,accuracy,0.675,0.6761363636363636,0.675,0.6761363636363636,4,True,False,,f_mmd,test,standardized_l2,1.7917521826685556,0.4450855723184564,,True
Telecom_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data184/Telecom_Churn_Dataset,binclass,2666,534,667,17,2,0.9625187406296852,0.9617538277646868,0.9053535901609694,0.9320220654729608,0.1289930628402162,5.276163816452026,1.001570463180542,ok,,2666,2132,0,667,0.1373242363333702,True,0.1,False,11,1e-05,True,5.216054439544678,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=3333>=2000,30,1,epoch_chunk,accuracy,0.9550561797752808,0.9588014981273408,0.9550561797752808,0.9588014981273408,3,True,False,,f_mmd,test,standardized_l2,1.8444330705111236,0.4009681860630854,,True
VulNoneVul,/home/crc00006699/zh/tabiclv2/data184/VulNoneVul,binclass,4553,911,1139,16,2,0.9894644424934153,0.9842245601854184,0.5,0.8333703046435965,0.0501745945543503,5.125108003616333,1.6360156536102295,ok,,4553,3642,0,1139,0.0219292715191841,True,0.1,False,8,1e-05,True,5.049810409545898,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=5692>=2000,30,1,epoch_chunk,accuracy,0.9890230515916576,0.9890230515916576,0.9890230515916576,0.9890230515916576,0,True,False,,f_mmd,test,standardized_l2,4.692844325345396,10.050895063138336,,True
Water_Quality_and_Potability,/home/crc00006699/zh/tabiclv2/data184/Water_Quality_and_Potability,binclass,2620,524,656,8,2,0.6128048780487805,0.5759524679703875,0.5489062499999999,0.6270019531250001,0.649433742687857,5.8981146812438965,0.7887136936187744,ok,,2620,2096,0,656,0.6653743386268616,True,0.1,False,17,1e-05,True,5.864192962646484,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=3276>=2000,30,1,epoch_chunk,accuracy,0.6335877862595419,0.6431297709923665,0.6335877862595419,0.6431297709923665,9,True,False,,f_mmd,test,standardized_l2,2.17558739223777,0.5517713047921557,,True
Waterstress,/home/crc00006699/zh/tabiclv2/data184/Waterstress,binclass,950,190,238,22,2,0.8067226890756303,0.8066544414375919,0.8079179922234005,0.8914810887239307,0.4146783300955805,4.398434400558472,0.951385736465454,ok,,950,760,0,238,0.3253538459539413,True,0.1,True,11,1e-05,True,4.350778818130493,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft=alpha0.1 rows=1188<2000,30,1,epoch_chunk,accuracy,0.7947368421052632,0.8263157894736842,0.7947368421052632,0.8263157894736842,3,True,False,,f_mmd,test,standardized_l2,2.979639322738397,1.3895897492282494,,True
Wilt,/home/crc00006699/zh/tabiclv2/data184/Wilt,binclass,3856,772,965,5,2,0.9927461139896372,0.9926443320683423,0.9508277866711602,0.9919011711180384,0.0308875241030516,3.411583423614502,0.7018377780914307,ok,,3856,3084,0,965,0.0317833255976438,True,0.1,False,8,1e-05,True,3.3738327026367188,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=4821>=2000,30,1,epoch_chunk,accuracy,0.9870466321243524,0.9870466321243524,0.9870466321243524,0.9870466321243524,0,True,False,,f_mmd,test,standardized_l2,4.397369617582014,14.51066313402485,,True
abalone,/home/crc00006699/zh/tabiclv2/data184/abalone,multiclass,3341,669,836,8,3,0.6411483253588517,0.6446800973543944,0.6389531917718037,0.8329822844400742,0.739671267694379,4.19784951210022,0.9802863597869872,ok,,3341,2672,0,836,0.7793918251991272,True,0.1,False,10,1e-05,True,4.154621362686157,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=4177>=2000,30,1,epoch_chunk,accuracy,0.6890881913303438,0.6920777279521674,0.6890881913303438,0.6920777279521674,2,True,False,,f_mmd,test,standardized_l2,3.4023096582761485,4.5092645657917565,,True
accelerometer,/home/crc00006699/zh/tabiclv2/data184/accelerometer,multiclass,122403,24481,30601,4,4,0.7434070782000588,0.741417607105673,0.8075490196078432,0.9298939738632572,0.5317700641685909,152.6705195903778,236.24997544288635,ok,,122403,97922,0,30601,0.5785020887851715,True,0.1,False,90,1e-05,True,152.26392698287964,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=153004>=2000,30,10,epoch_chunk,accuracy,0.7431477472325477,0.7448225154201217,0.7431477472325477,0.7448225154201217,1,True,False,,f_mmd,test,standardized_l2,5.221170625010601,5.203563496202147,,True
ada,/home/crc00006699/zh/tabiclv2/data184/ada,binclass,3317,664,830,48,2,0.863855421686747,0.8599666462418104,0.7923901543440379,0.9192688884739856,0.3029706969829704,9.221647024154665,1.953096389770508,ok,,3317,2653,0,830,0.3133826106786728,True,0.1,False,11,1e-05,True,9.088736772537231,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=4147>=2000,30,1,epoch_chunk,accuracy,0.8704819277108434,0.8719879518072289,0.8704819277108434,0.8719879518072289,3,True,False,,f_mmd,test,standardized_l2,142137980779.59805,2799793521820.211,,True
ada_agnostic,/home/crc00006699/zh/tabiclv2/data184/ada_agnostic,binclass,3649,730,913,48,2,0.8532311062431545,0.8470357135447804,0.7682183634939186,0.9103370108269866,0.3141788461552732,11.009673595428469,2.153632879257202,ok,,3649,2919,0,913,0.3381091207265854,True,0.1,False,13,1e-05,True,10.865600109100342,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=4562>=2000,30,1,epoch_chunk,accuracy,0.8095890410958904,0.8602739726027397,0.8095890410958904,0.8602739726027397,5,True,False,,f_mmd,test,standardized_l2,142133973070.34637,2937053337971.548,,True
ada_prior,/home/crc00006699/zh/tabiclv2/data184/ada_prior,binclass,3649,730,913,14,2,0.8554216867469879,0.8467806516402012,0.7593596280551238,0.8980426657761909,0.3341814659724442,4.4145143032073975,1.2728009223937988,ok,,3649,2919,0,913,0.3916185051202774,True,0.1,False,8,1e-05,True,4.344841480255127,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=4562>=2000,30,1,epoch_chunk,accuracy,0.8397260273972603,0.8397260273972603,0.8397260273972603,0.8397260273972603,0,True,False,,f_mmd,test,standardized_l2,2.2488727394458934,1.578143706630616,,True
adult,/home/crc00006699/zh/tabiclv2/data184/adult,binclass,32561,6513,16281,14,2,0.8670843314292734,0.8665742798014962,0.8120567042223306,0.9257224305860052,0.2835545054864878,49.72413349151611,27.30610036849976,ok,,32561,26048,0,16281,0.2919342666864395,True,0.1,False,39,1e-05,True,49.31494736671448,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=48842>=2000,30,3,epoch_chunk,accuracy,0.8661139259941655,0.8705665591893137,0.8661139259941655,0.8705665591893137,5,True,False,,f_mmd,test,standardized_l2,2.642005872329516,2.0888963199750727,,True
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,/home/crc00006699/zh/tabiclv2/data184/airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,binclass,1600,320,400,7,2,0.6,0.58834336395312,0.5817390424131997,0.6721834193744306,0.6342692690389033,3.8345677852630615,0.451319932937622,ok,,1600,1280,0,400,0.6966454982757568,True,0.1,False,11,1e-05,True,3.80079197883606,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=2000>=2000,30,1,epoch_chunk,accuracy,0.65625,0.665625,0.65625,0.665625,3,True,False,,f_mmd,test,standardized_l2,1.7604752302568378,0.4161893577349848,,True
allbp,/home/crc00006699/zh/tabiclv2/data184/allbp,multiclass,3017,604,755,29,3,0.9774834437086092,0.975153287094861,0.643059402893198,0.990274643741102,0.0599092363673366,8.088148832321167,1.3077080249786377,ok,,3017,2413,0,755,0.0552481357008218,True,0.1,False,13,1e-05,True,7.981272459030151,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=3772>=2000,30,1,epoch_chunk,accuracy,0.9817880794701986,0.9850993377483444,0.9817880794701986,0.9850993377483444,5,True,False,,f_mmd,test,standardized_l2,235145179683.0138,4417976822134.802,,True
allrep,/home/crc00006699/zh/tabiclv2/data184/allrep,multiclass,3017,604,755,29,4,0.9827814569536424,0.982376353286336,0.7500733855185909,0.9964394192784364,0.0384762878105476,6.615208864212036,1.3161799907684326,ok,,3017,2413,0,755,0.0208108974620699,True,0.1,False,10,1e-05,True,6.505955934524536,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=3772>=2000,30,1,epoch_chunk,accuracy,0.9900662251655628,0.9917218543046358,0.9900662251655628,0.9917218543046358,2,True,False,,f_mmd,test,standardized_l2,235145179683.07428,4417976822135.013,,True
analcatdata_authorship,/home/crc00006699/zh/tabiclv2/data184/analcatdata_authorship,multiclass,672,135,169,69,4,0.9940828402366864,0.9940804879569156,0.9957627118644068,0.9999242768178148,0.0105168753364646,4.775142669677734,0.676422119140625,ok,,672,537,0,169,0.0001106134077417,True,0.1,True,8,1e-05,True,4.667903423309326,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft=alpha0.1 rows=841<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,1.6962593019416583,0.3857783968286268,,True
artificial-characters,/home/crc00006699/zh/tabiclv2/data184/artificial-characters,multiclass,8174,1635,2044,7,10,0.9657534246575342,0.9657264528787608,0.9630963004485892,0.9995588576602692,0.0780839556248661,23.09872770309448,2.6345362663269043,ok,,8174,6539,0,2044,0.2555930763483047,True,0.1,False,30,1e-05,True,23.025740385055546,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=10218>=2000,30,1,epoch_chunk,accuracy,0.8770642201834863,0.9339449541284404,0.8770642201834863,0.9339449541284404,27,False,False,,f_mmd,test,standardized_l2,2.3951861695675283,0.8882620321617308,,True
autoUniv-au4-2500,/home/crc00006699/zh/tabiclv2/data184/autoUniv-au4-2500,multiclass,2000,400,500,100,3,0.72,0.69072440412757,0.520805874599887,0.7711574996188776,0.6620526385270022,27.447755336761475,2.0849592685699463,ok,,2000,1600,0,500,0.7038131058216095,True,0.1,False,27,1e-05,True,27.19446039199829,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=2500>=2000,30,1,epoch_chunk,accuracy,0.715,0.745,0.715,0.745,19,True,False,,f_mmd,test,standardized_l2,1.1420129200965363,0.0409007072561542,,True
autoUniv-au7-1100,/home/crc00006699/zh/tabiclv2/data184/autoUniv-au7-1100,multiclass,880,176,220,12,5,0.4090909090909091,0.3888925460387546,0.3933436660157567,0.7421192889398621,1.3402214065839122,2.9950053691864014,0.7414910793304443,ok,,880,704,0,220,1.278833031654358,True,0.1,True,8,1e-05,True,2.9593429565429688,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft=alpha0.1 rows=1100<2000,30,1,epoch_chunk,accuracy,0.5227272727272727,0.5227272727272727,0.5227272727272727,0.5227272727272727,0,True,False,,f_mmd,test,standardized_l2,1.414333315407416,0.1406003915856177,,True
bank,/home/crc00006699/zh/tabiclv2/data184/bank,binclass,36168,7234,9043,16,2,0.9118655313502156,0.9099740834567188,0.7664262978907759,0.9444893130195676,0.1837357417809538,94.31611824035645,27.938812494277958,ok,,36168,28934,0,9043,0.1818994283676147,True,0.1,False,66,1e-05,True,93.819833278656,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=45211>=2000,30,3,epoch_chunk,accuracy,0.9158142106718274,0.9207907105335914,0.9158142106718274,0.9207907105335914,14,True,False,,f_mmd,test,standardized_l2,2.890501701113364,18.70715729369217,,True
banknote_authentication,/home/crc00006699/zh/tabiclv2/data184/banknote_authentication,binclass,1097,220,275,4,2,0.5381818181818182,0.4413918493181166,0.4919639987142398,0.5266259509268187,0.6868398103242723,2.824339866638184,0.1599173545837402,ok,,1097,877,0,275,0.6802525222301483,True,0.1,True,8,1e-05,True,2.8029088973999023,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft=alpha0.1 rows=1372<2000,30,1,epoch_chunk,accuracy,0.5818181818181818,0.5818181818181818,0.5818181818181818,0.5818181818181818,0,True,False,,f_mmd,test,standardized_l2,3.1048330791019247,1.1653486572158307,,True
baseball,/home/crc00006699/zh/tabiclv2/data184/baseball,multiclass,1072,215,268,16,3,0.9440298507462688,0.9342657264063036,0.6038961038961039,0.975956767773726,0.1320235035939956,4.956189393997192,0.4335346221923828,ok,,1072,857,0,268,0.0794454403221607,True,0.1,True,13,1e-05,True,4.908717155456543,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft=alpha0.1 rows=1340<2000,30,1,epoch_chunk,accuracy,0.9488372093023256,0.958139534883721,0.9488372093023256,0.958139534883721,5,True,False,,f_mmd,test,standardized_l2,3.6258343317398216,2.459759537106669,,True
car-evaluation,/home/crc00006699/zh/tabiclv2/data184/car-evaluation,multiclass,1382,277,346,21,4,0.9855491329479767,0.985510846572902,0.9699959131777314,0.999724069743502,0.0218818087295335,6.5693066120147705,0.6023252010345459,ok,,1382,1105,0,346,0.0070289461873471,True,0.1,True,16,1e-05,True,6.500734567642212,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft=alpha0.1 rows=1728<2000,30,1,epoch_chunk,accuracy,0.9855595667870036,1.0,0.9855595667870036,1.0,8,True,False,,f_mmd,test,standardized_l2,1.0526225671961262,0.0089460150537885,,True
churn,/home/crc00006699/zh/tabiclv2/data184/churn,binclass,4000,800,1000,20,2,0.967,0.9656316025636732,0.8948348318595761,0.9327438304477412,0.1215077686266959,6.227377653121948,1.5301334857940674,ok,,4000,3200,0,1000,0.1326550766825676,True,0.1,False,10,1e-05,True,6.138272047042847,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=5000>=2000,30,1,epoch_chunk,accuracy,0.97125,0.9725,0.97125,0.9725,2,True,False,,f_mmd,test,standardized_l2,1.740752132029617,0.32382631400707,,True
cmc,/home/crc00006699/zh/tabiclv2/data184/cmc,multiclass,1178,236,295,9,3,0.6033898305084746,0.603014989366664,0.5784569217405039,0.7694748039932482,0.8664294916942983,3.0416483879089355,0.3999943733215332,ok,,1178,942,0,295,0.9323678314685822,True,0.1,True,8,1e-05,True,3.005712509155273,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft=alpha0.1 rows=1473<2000,30,1,epoch_chunk,accuracy,0.5508474576271186,0.5508474576271186,0.5508474576271186,0.5508474576271186,0,True,False,,f_mmd,test,standardized_l2,2.2273668702474487,0.5942463084623791,,True
company_bankruptcy_prediction,/home/crc00006699/zh/tabiclv2/data184/company_bankruptcy_prediction,binclass,5455,1091,1364,95,2,0.968475073313783,0.9648018136622128,0.6541666666666667,0.96293044077135,0.0735530568718073,23.16379737854004,6.046752214431763,ok,,5455,4364,0,1364,0.0716307796537876,True,0.1,False,12,1e-05,True,22.731921911239624,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=6819>=2000,30,1,epoch_chunk,accuracy,0.9670027497708524,0.9706691109074244,0.9670027497708524,0.9706691109074244,4,True,False,,f_mmd,test,standardized_l2,359017072629.4979,3538546605830.677,,True
compass,/home/crc00006699/zh/tabiclv2/data184/compass,binclass,13315,2663,3329,17,2,0.878341844397717,0.8783029705077848,0.8783365095865097,0.9444208030145532,0.2914187740630272,53.9019775390625,6.031983852386475,ok,,13315,10652,0,3329,0.6068030595779419,True,0.1,False,60,1e-05,True,53.68686270713806,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=16644>=2000,30,2,epoch_chunk,accuracy,0.8043559894855427,0.8588058580548253,0.8043559894855427,0.8588058580548253,28,False,False,,f_mmd,test,standardized_l2,2.786454020085809,3.7407825615204273,,True
connect-4,/home/crc00006699/zh/tabiclv2/data184/connect-4,multiclass,54045,10809,13512,42,3,0.8674511545293073,0.8560290867296579,0.7048735493236986,0.949217951068974,0.3244838513608046,319.0629744529724,92.81362867355348,ok,,54045,43236,0,13512,0.495107814669609,True,0.1,False,150,1e-05,True,316.9551110267639,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=67557>=2000,30,5,epoch_chunk,accuracy,0.8538255157738921,0.868165417707466,0.8538255157738921,0.868165417707466,28,False,False,,f_mmd,test,standardized_l2,3.1822091762182665,4.984496341936692,,True
contraceptive_method_choice,/home/crc00006699/zh/tabiclv2/data184/contraceptive_method_choice,multiclass,1178,236,295,9,3,0.6372881355932203,0.6356221051172173,0.6106558709719377,0.7950693334552996,0.8231224486953956,8.73861813545227,0.402024507522583,ok,,1178,942,0,295,0.9229826629161836,True,0.1,True,27,1e-05,True,8.704988718032837,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft=alpha0.1 rows=1473<2000,30,1,epoch_chunk,accuracy,0.5423728813559322,0.5677966101694916,0.5423728813559322,0.5677966101694916,19,True,False,,f_mmd,test,standardized_l2,2.0175072884206258,0.4927231008670497,,True
credit,/home/crc00006699/zh/tabiclv2/data184/credit,binclass,13371,2675,3343,10,2,0.7837271911456776,0.783702804611696,0.7837240399840797,0.8652294703627029,0.4613397922092752,26.847132682800293,5.467191219329834,ok,,13371,10696,0,3343,0.5608370900154114,True,0.1,False,34,1e-05,True,26.72195601463318,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=16714>=2000,30,2,epoch_chunk,accuracy,0.7783177570093458,0.7798130841121496,0.7783177570093458,0.7798130841121496,9,True,False,,f_mmd,test,standardized_l2,15.30955439703923,223.60375399322177,,True
credit-g,/home/crc00006699/zh/tabiclv2/data184/credit-g,binclass,800,160,200,20,2,0.79,0.7759999999999999,0.7023809523809523,0.844404761904762,0.438073018205303,6.729618549346924,0.8460037708282471,ok,,800,640,0,200,0.4895616769790649,True,0.1,True,18,1e-05,True,6.669713973999023,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft=alpha0.1 rows=1000<2000,30,1,epoch_chunk,accuracy,0.75,0.79375,0.75,0.79375,10,True,False,,f_mmd,test,standardized_l2,1.9990767117337689,0.5176987869312388,,True
customer_satisfaction_in_airline,/home/crc00006699/zh/tabiclv2/data184/customer_satisfaction_in_airline,binclass,103904,20781,25976,21,2,0.9659300893132122,0.965975274632048,0.9672432662865336,0.9960662517297538,0.0763388656211795,485.1525599956513,216.5227916240692,ok,,103904,83123,0,25976,0.1265750490128994,True,0.1,False,252,1e-05,True,483.1507756710053,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=129880>=2000,30,9,epoch_chunk,accuracy,0.9622732303546508,0.9648717578557336,0.9622732303546508,0.9648717578557336,20,True,False,,f_mmd,test,standardized_l2,1.972338412627565,2.757776738926774,,True
dabetes_130-us_hospitals,/home/crc00006699/zh/tabiclv2/data184/dabetes_130-us_hospitals,binclass,81412,16283,20354,20,2,0.646555959516557,0.6434936808311197,0.6395783049891539,0.7042903605212212,0.6186425719143566,143.2838397026062,119.86259317398073,ok,,81412,65129,0,20354,0.6488928496837616,True,0.1,False,77,1e-05,True,141.75366520881653,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=101766>=2000,30,7,epoch_chunk,accuracy,0.6479764171221519,0.6539949640729595,0.6479764171221519,0.6539949640729595,3,True,False,,f_mmd,test,standardized_l2,2.058709158095307,4.432562111936554,,True
default_of_credit_card_clients,/home/crc00006699/zh/tabiclv2/data184/default_of_credit_card_clients,binclass,24000,4800,6000,23,2,0.8268333333333333,0.8065323059565811,0.6670603352227381,0.8014093855722664,0.4135087931840524,30.80103206634521,15.773414850234984,ok,,24000,19200,0,6000,0.432139053940773,True,0.1,False,18,1e-05,True,30.2867329120636,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=30000>=2000,30,2,epoch_chunk,accuracy,0.82125,0.821875,0.82125,0.821875,1,True,False,,f_mmd,test,standardized_l2,4.1958460863081015,16.071831416514797,,True
delta_ailerons,/home/crc00006699/zh/tabiclv2/data184/delta_ailerons,binclass,5703,1141,1426,5,2,0.953015427769986,0.953028571020914,0.9531399020206028,0.982362918688158,0.158404493713404,4.731939077377319,1.109269618988037,ok,,5703,4562,0,1426,0.1391597986221313,True,0.1,False,8,1e-05,True,4.691878080368042,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=7129>=2000,30,1,epoch_chunk,accuracy,0.9430324276950044,0.9430324276950044,0.9430324276950044,0.9430324276950044,0,True,False,,f_mmd,test,standardized_l2,2.676260155998398,0.998559714413128,,True
dis,/home/crc00006699/zh/tabiclv2/data184/dis,binclass,3017,604,755,29,2,0.990728476821192,0.989524085374335,0.7493270524899058,0.986765365634814,0.0315256914711155,7.071555137634277,1.328683376312256,ok,,3017,2413,0,755,0.0199299035593867,True,0.1,False,11,1e-05,True,6.964067459106445,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=14.6426% source=test | wise_ft_skipped rows=3772>=2000,30,1,epoch_chunk,accuracy,0.98841059602649,0.9917218543046358,0.98841059602649,0.9917218543046358,3,True,False,,f_mmd,test,standardized_l2,235145179683.09955,4417976822134.935,,True
