dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9443088190418065,0.9323168994063284,0.5989584779891681,0.8369952891158279,0.16674560491923374,0.769336462020874,13.031395435333252,ok,
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9883159766319533,0.9883261298059302,0.9879343781457741,0.9991589828033693,0.033011732700152695,0.6333870887756348,18.856254816055298,ok,
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8140716281432563,0.811139326066837,0.7813495504347827,0.8815113399641987,0.4079742706576751,0.6792252063751221,19.005757331848145,ok,
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7126865671641791,0.7112085072156479,0.6905858729033783,0.7458067564375148,0.57844863455392,0.3915238380432129,0.40262889862060547,ok,
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.734,0.7336325355054537,0.7339788519114618,0.800355087871049,0.5433885720740708,0.8159224987030029,53.233171224594116,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.96875,0.9687585467395411,0.9693409343715239,0.9911359844271413,0.10240187137140347,0.43065452575683594,0.8369138240814209,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9583333333333334,0.9583449106233213,0.9588431590656286,0.9883203559510567,0.13977916395306736,0.3896160125732422,0.7393772602081299,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9541666666666667,0.9541794016856535,0.9546718576195774,0.9901453003337041,0.1203132302281673,0.3849143981933594,0.7612137794494629,ok,
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8861607142857143,0.87374563422967,0.693207192384534,0.8942100521016962,0.26589961089652286,0.37755656242370605,0.6244387626647949,ok,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6768181818181818,0.6670539878926189,0.7235763945833487,0.7339960038844922,0.5064643545034427,0.40140771865844727,2.8317785263061523,ok,
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data184/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7448101265822785,0.7446447937765882,0.7438809428915396,0.8220650713496235,0.517631309128072,0.889523983001709,3.2692697048187256,ok,
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7094124358243012,0.7094550128183004,0.7098353687381949,0.784369597714285,0.5594175017140197,0.6108055114746094,23.11615562438965,ok,
FOREX_audjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audjpy-day-High,binclass,1465,293,367,10,2,0.771117166212534,0.7707591318649434,0.7700939302062897,0.8394863563402889,0.495654943917487,0.34819984436035156,0.48763036727905273,ok,
FOREX_audsgd-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audsgd-hour-High,binclass,35060,7012,8765,10,2,0.6844266970907017,0.6838162121708466,0.6859594989686045,0.7490552924260389,0.5939451191612253,0.6496953964233398,23.138062238693237,ok,
