dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data200/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9452242905096124,0.9315715218062524,0.5882997019644708,0.8349850982235373,0.16657684497255,54.197394132614136,13.0706684589386,ok,,26215,20972,0,6554,0.2074585407972335,33,1e-05,True,53.91012930870056,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.9498378790768645,0.9506008010680908,0.9498378790768645,0.9506008010680908,3,True,False,
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data200/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9880619761239524,0.9880764418412792,0.9880040608962916,0.9990940527737844,0.0341827113223002,37.9683153629303,20.868209838867188,ok,,31492,25193,0,7874,0.0295999655500054,27,1e-05,True,37.65656137466431,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.9872995713605334,0.9874583267185268,0.9872995713605334,0.9874583267185268,1,True,False,
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data200/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.816484632969266,0.8144518994140171,0.787653413405343,0.8830962467633375,0.4063200045500688,34.81720042228699,21.09405279159546,ok,,31492,25193,0,7874,0.4264094531536102,24,1e-05,True,34.426860332489014,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.807906016828068,0.807906016828068,0.807906016828068,0.807906016828068,0,True,False,
Basketball_c,/home/crc00006699/zh/tabiclv2/data200/Basketball_c,binclass,1072,215,268,11,2,0.7014925373134329,0.6996191714905836,0.6777699031419797,0.743326246161115,0.5779594948680423,5.087326526641846,0.6202483177185059,ok,,1072,857,0,268,0.6018485724925995,8,1e-05,True,5.04474949836731,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.772093023255814,0.772093023255814,0.772093023255814,0.772093023255814,0,True,False,
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data200/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7329285714285714,0.7325666978513845,0.7329076270718782,0.8011037513808168,0.5425183022366986,62.07481050491333,57.70591354370117,ok,,56000,44800,0,14000,0.5573521554470062,40,1e-05,True,61.43632555007935,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,5,epoch_chunk,accuracy,0.7341071428571428,0.7341071428571428,0.7341071428571428,0.7341071428571428,0,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9729166666666668,0.9729240738409356,0.9735122358175752,0.996245828698554,0.0674635242582146,7.333529233932495,1.0790951251983645,ok,,1920,1536,0,480,0.0835132785141468,8,1e-05,True,7.231762886047363,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9739583333333334,0.9739583333333334,0.9739583333333334,0.9739583333333334,0,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9625,0.9625097671511172,0.9631535038932146,0.9923004727474972,0.1078873529529851,13.310775995254517,1.220233917236328,ok,,1920,1536,0,480,0.1309497058391571,14,1e-05,True,13.211506128311155,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9713541666666666,0.9739583333333334,0.9713541666666666,0.9739583333333334,6,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9583333333333334,0.958342019317629,0.9585650723025584,0.9940037541713016,0.0980628886018579,19.434579610824585,2.215247392654419,ok,,1920,1536,0,480,0.1011063642799854,22,1e-05,True,19.31523323059082,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9401041666666666,0.9557291666666666,0.9401041666666666,0.9557291666666666,14,True,False,
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data200/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8928571428571429,0.8848287598792377,0.7278959533043444,0.9121322521252008,0.2465412170664396,10.854904174804688,1.1585400104522705,ok,,1792,1433,0,448,0.262695699930191,13,1e-05,True,10.772905349731444,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8802228412256268,0.8885793871866295,0.8802228412256268,0.8885793871866295,5,True,False,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data200/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6777272727272727,0.6656176287255932,0.7279958201353046,0.7248364503434994,0.5042292375283912,17.31102156639099,3.2461094856262207,ok,,8799,7039,0,2200,0.4851579964160919,11,1e-05,True,17.177942037582397,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.6818181818181818,0.6846590909090909,0.6818181818181818,0.6846590909090909,3,True,False,
