dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_reserve_ratio,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
BLE_RSSI_dataset_for_Indoor_localization,/home/crc00006699/zh/tabiclv2/data184/BLE_RSSI_dataset_for_Indoor_localization,multiclass,7987,1598,1997,3,3,0.7376064096144216,0.7370265297513247,0.7365308008414821,0.904996760738563,0.581052226145305,42.641921043395996,1.0015575885772705,ok,,7987,6389,0,1997,,30,1e-05,True,38.63857960700989,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7803504380475594,0.7803504380475594,,,0,True,False,,f_mmd,test,standardized_l2,0.05,2.9065218428853674,0.49402929316416117,,True
BNG(cmc),/home/crc00006699/zh/tabiclv2/data184/BNG(cmc),multiclass,44236,8848,11060,9,3,0.5654611211573237,0.5622528932235776,0.5435257241765238,0.7480934506511661,0.9050637673933639,234.99999594688416,12.740425825119019,ok,,44236,35388,0,11060,,120,1e-05,True,234.99946546554565,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,36,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.579000904159132,0.579000904159132,,,0,True,False,,f_mmd,test,standardized_l2,0.05,3.0346687278780524,0.42950781118068393,,True
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data184/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.8765,0.8652304758882876,0.7404623421572574,0.8846118846118847,0.3120373238148389,53.473275661468506,1.121612787246704,ok,,8000,6400,0,2000,,30,1e-05,True,53.47274684906006,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.86875,0.870625,,,3,True,False,,f_mmd,test,standardized_l2,0.05,2.2086663719214368,0.386972918204305,,True
California-Housing-Classification,/home/crc00006699/zh/tabiclv2/data184/California-Housing-Classification,binclass,16512,3303,4128,8,2,0.9212693798449613,0.9212682016688574,0.9212713566246762,0.978822068521946,0.18666188226030164,225.40101051330566,2.713008165359497,ok,,16512,13209,0,4128,,60,1e-05,True,225.40051341056824,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,14,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9118982742960945,0.9182561307901907,,,15,True,False,,f_mmd,test,standardized_l2,0.05,7.307243994717097,9.711256976443051,,True
Click_prediction_small,/home/crc00006699/zh/tabiclv2/data184/Click_prediction_small,binclass,31958,6392,7990,3,2,0.8337922403003755,0.7626991055496519,0.5096486300077022,0.6264311474764571,0.43816754392804674,196.35321521759033,7.128321886062622,ok,,31958,25566,0,7990,,90,1e-05,True,196.35263800621033,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,26,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8333854818523154,0.8338548185231539,,,2,True,False,,f_mmd,test,standardized_l2,0.05,196.3179153897798,820.3022252513314,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9729166666666667,0.9729212544502405,0.97309510567297,0.9949075361512792,0.08595835539688865,19.274187564849854,0.4992232322692871,ok,,1920,1536,0,480,,30,1e-05,True,19.27365016937256,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9713541666666666,0.9869791666666666,,,10,True,False,,f_mmd,test,standardized_l2,0.05,3.316421665732944,0.44553244638018275,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9583333333333334,0.958342019317629,0.9585650723025585,0.992352614015573,0.11668929314244866,8.890891551971436,0.5008792877197266,ok,,1920,1536,0,480,,30,1e-05,True,8.890428304672241,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9869791666666666,0.9869791666666666,,,0,True,False,,f_mmd,test,standardized_l2,0.05,3.0202605979733446,0.37753700222061154,,True
Credit_c,/home/crc00006699/zh/tabiclv2/data184/Credit_c,multiclass,80000,16000,20000,22,3,0.79785,0.7980430495013231,0.7965910594119281,0.9155617766745895,0.4934673727245126,511.0772578716278,28.970057249069214,ok,,80000,64000,0,20000,,210,1e-05,True,511.0766623020172,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,64,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8096875,0.8096875,,,0,True,False,,f_mmd,test,standardized_l2,0.05,1.6335291839723958e+87,5.16193282156457e+86,,True
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data184/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7575757575757576,0.7576393621371132,0.7605013550135502,0.8306985847636253,0.4977119476147432,14.129246473312378,0.496967077255249,ok,,920,736,0,231,,30,1e-05,True,14.128529787063599,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7282608695652174,0.75,,,5,True,False,,f_mmd,test,standardized_l2,0.05,8.221732014082972,6.802277606946496,,True
Employee,/home/crc00006699/zh/tabiclv2/data184/Employee,binclass,3722,745,931,8,2,0.8528464017185822,0.8463629081240439,0.8052859042553191,0.8753171031096564,0.353083397175942,15.008617401123047,0.6266703605651855,ok,,3722,2977,0,931,,30,1e-05,True,15.008183240890503,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,3,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8563758389261745,0.8563758389261745,,,0,True,False,,f_mmd,test,standardized_l2,0.05,2.653468014794354,0.3241699967256851,,True
