dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9456820262435154,0.9326993002237476,0.5947340647132342,0.8365034770811746,0.16627039306783045,65.72095131874084,12.762934446334839,ok,,26215,20972,0,6554,0.16614294797182083,True,0.1,False,69,1e-05,True,65.49210095405579,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=32769>=2000,30,3,epoch_chunk,accuracy,0.9494564180812511,0.950982262063704,0.9494564180812511,0.950982262063704,15,True,False,,f_mmd,test,standardized_l2,3.6268547065954126,0.7188123557025418,,True
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9880619761239523,0.9880744000420546,0.9878285318344753,0.9991216042612967,0.033659826785914705,36.861693382263184,20.340920209884644,ok,,31492,25193,0,7874,0.039216410368680954,True,0.1,False,33,1e-05,True,36.59869337081909,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=39366>=2000,30,3,epoch_chunk,accuracy,0.9868233052865534,0.9876170820765201,0.9868233052865534,0.9876170820765201,3,True,False,,f_mmd,test,standardized_l2,4.266356135759507,0.7553151369521725,,True
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.816992633985268,0.8151394209299065,0.7889850525463666,0.8846189487196513,0.40416772732512585,52.58506464958191,22.533795595169067,ok,,31492,25193,0,7874,0.4505443572998047,True,0.1,False,48,1e-05,True,52.25739049911499,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=39366>=2000,30,3,epoch_chunk,accuracy,0.8091760596920146,0.8094935704080013,0.8091760596920146,0.8094935704080013,8,True,False,,f_mmd,test,standardized_l2,1.8408121454446689,0.11260489798366223,,True
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7126865671641791,0.7105483766648094,0.6886959603118357,0.7426765887077721,0.5780008409146543,3.5112226009368896,0.4128706455230713,ok,,1072,857,0,268,0.5711227357387543,True,0.1,True,8,1e-05,True,3.4755594730377197,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1340<2000,30,1,epoch_chunk,accuracy,0.772093023255814,0.772093023255814,0.772093023255814,0.772093023255814,0,True,False,,f_mmd,test,standardized_l2,4.580026916701443,1.8472818550739794,,True
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7329285714285714,0.7325723052241775,0.7329077903372376,0.8013201800229158,0.5421319598616081,67.77572393417358,61.377827405929565,ok,,56000,44800,0,14000,0.5530156791210175,True,0.1,False,50,1e-05,True,67.26934885978699,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=70000>=2000,30,5,epoch_chunk,accuracy,0.72875,0.7333035714285714,0.72875,0.7333035714285714,2,True,False,,f_mmd,test,standardized_l2,6.554668299698494,33.66639040487299,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.98125,0.9812551287562032,0.9817157953281423,0.9966281979977754,0.061949707452936355,8.823643922805786,0.9246525764465332,ok,,1920,1536,0,480,0.08644222840666771,True,0.1,False,17,1e-05,True,8.748391151428223,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9661458333333334,0.9739583333333334,0.9661458333333334,0.9739583333333334,9,True,False,,f_mmd,test,standardized_l2,3.4741110173005367,0.5011058777592422,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9604166666666667,0.960427492536752,0.9609983314794216,0.9933085372636262,0.10592177832829215,7.537063837051392,0.9168796539306641,ok,,1920,1536,0,480,0.11077644675970078,True,0.1,False,15,1e-05,True,7.4664998054504395,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9739583333333334,0.9817708333333334,0.9739583333333334,0.9817708333333334,7,True,False,,f_mmd,test,standardized_l2,2.7700159416008097,0.30983852566392184,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9645833333333333,0.9645917922751676,0.9648915461624027,0.9941427975528365,0.09492991581064268,9.067625284194946,0.9259395599365234,ok,,1920,1536,0,480,0.11041369661688805,True,0.1,False,18,1e-05,True,8.991182327270508,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9453125,0.953125,0.9453125,0.953125,10,True,False,,f_mmd,test,standardized_l2,3.0647206884737748,0.24268387939459715,,True
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.890625,0.8819285508425728,0.7204332667371802,0.9139146785756259,0.24299842325616372,5.309519052505493,0.7785916328430176,ok,,1792,1433,0,448,0.18953868746757507,True,0.1,False,11,1e-05,True,5.244427442550659,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2240>=2000,30,1,epoch_chunk,accuracy,0.8885793871866295,0.8913649025069638,0.8885793871866295,0.8913649025069638,3,True,False,,f_mmd,test,standardized_l2,4.672547501062974,1.1700370204343231,,True
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6777272727272727,0.6654866223896462,0.7281787106817523,0.7249120107570552,0.5042296890319358,10.855443954467773,3.061652421951294,ok,,8799,7039,0,2200,0.506349116563797,True,0.1,False,11,1e-05,True,10.764460802078247,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=10999>=2000,30,1,epoch_chunk,accuracy,0.6829545454545455,0.6852272727272727,0.6829545454545455,0.6852272727272727,3,True,False,,f_mmd,test,standardized_l2,2.462655441028002,0.41320953224361806,,True
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data184/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7488607594936709,0.7486456802018032,0.7478135952567806,0.8260917129251085,0.5127676749429279,13.831596851348877,3.4505488872528076,ok,,7896,6316,0,1975,0.535722404718399,True,0.1,False,11,1e-05,True,13.660313606262207,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=9871>=2000,30,1,epoch_chunk,accuracy,0.7487341772151899,0.7525316455696203,0.7487341772151899,0.7525316455696203,3,True,False,,f_mmd,test,standardized_l2,4.485100134651286,4.018561708468314,,True
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7166001140901312,0.7165184773574239,0.7161285837669753,0.790702807961357,0.5525179711957958,66.74896740913391,27.133808374404907,ok,,35060,28048,0,8765,0.5611942410469055,True,0.1,False,54,1e-05,True,66.16315722465515,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=43825>=2000,30,3,epoch_chunk,accuracy,0.7096406160867085,0.7170564746149458,0.7096406160867085,0.7170564746149458,10,True,False,,f_mmd,test,standardized_l2,5.709728118445561,4.42506207744099,,True
FOREX_audjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audjpy-day-High,binclass,1465,293,367,10,2,0.7874659400544959,0.7870287054052342,0.7862939183163902,0.8558498305689316,0.4737817477431024,7.496763229370117,0.6696643829345703,ok,,1465,1172,0,367,0.5887716114521027,True,0.1,True,11,1e-05,True,7.4540629386901855,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1832<2000,30,1,epoch_chunk,accuracy,0.757679180887372,0.7610921501706485,0.757679180887372,0.7610921501706485,3,True,False,,f_mmd,test,standardized_l2,4.970620801922388,1.6582297571052496,,True
FOREX_audsgd-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audsgd-hour-High,binclass,35060,7012,8765,10,2,0.7099828864803195,0.7099958449393525,0.7097766720362597,0.7886529408527647,0.5529787729581168,113.53758502006531,27.428250789642334,ok,,35060,28048,0,8765,0.5744487047195435,True,0.1,False,90,1e-05,True,113.19805598258972,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=43825>=2000,30,3,epoch_chunk,accuracy,0.6871078151739874,0.7171990872789503,0.6871078151739874,0.7171990872789503,25,False,False,,f_mmd,test,standardized_l2,4.313698670596088,1.599167944891625,,True
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7275204359673024,0.7272531562094675,0.727607507721549,0.7924091233071988,0.5536854085711334,4.205266952514648,0.49893760681152344,ok,,1467,1173,0,367,0.5237405002117157,True,0.1,True,11,1e-05,True,4.173067808151245,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1834<2000,30,1,epoch_chunk,accuracy,0.7006802721088435,0.7108843537414966,0.7006802721088435,0.7108843537414966,3,True,False,,f_mmd,test,standardized_l2,5.276405738110375,1.913419578032166,,True
Firm-Teacher_Clave-Direction_Classification,/home/crc00006699/zh/tabiclv2/data184/Firm-Teacher_Clave-Direction_Classification,multiclass,8640,1728,2160,16,4,0.8833333333333333,0.8824578363820998,0.8087667483329124,0.971975454359449,0.30634597091805643,19.45965027809143,3.3865275382995605,ok,,8640,6912,0,2160,0.3148316442966461,True,0.1,False,17,1e-05,True,19.294508934020996,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=10800>=2000,30,1,epoch_chunk,accuracy,0.8645833333333334,0.8761574074074074,0.8645833333333334,0.8761574074074074,9,True,False,,f_mmd,test,standardized_l2,1.274359597653101,0.003279362149983152,,True
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,/home/crc00006699/zh/tabiclv2/data184/GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,binclass,1280,256,320,20,2,0.675,0.6698412698412699,0.675,0.725390625,0.6071446181186685,5.301583766937256,0.5435042381286621,ok,,1280,1024,0,320,0.5981241762638092,True,0.1,True,12,1e-05,True,5.241318464279175,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1600<2000,30,1,epoch_chunk,accuracy,0.6484375,0.65234375,0.6484375,0.65234375,4,True,False,,f_mmd,test,standardized_l2,2.2510247822932192,0.27539778905088613,,True
Gender_Gap_in_Spanish_WP,/home/crc00006699/zh/tabiclv2/data184/Gender_Gap_in_Spanish_WP,multiclass,3796,760,950,13,3,0.6094736842105263,0.562785673338774,0.42641771544592544,0.7054774216543837,0.7917436419237933,8.27644395828247,1.2563164234161377,ok,,3796,3036,0,950,0.8279010653495789,True,0.1,False,16,1e-05,True,8.223348617553711,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=4746>=2000,30,1,epoch_chunk,accuracy,0.6223684210526316,0.6302631578947369,0.6223684210526316,0.6302631578947369,8,True,False,,f_mmd,test,standardized_l2,16.147780497995985,30.142465777880638,,True
HR_Analytics_Job_Change_of_Data_Scientists,/home/crc00006699/zh/tabiclv2/data184/HR_Analytics_Job_Change_of_Data_Scientists,binclass,15326,3066,3832,13,2,0.7993215031315241,0.8019709523701367,0.7460336265052128,0.810991124771841,0.4301002167975654,20.904170989990234,6.955188512802124,ok,,15326,12260,0,3832,0.4338379204273224,True,0.1,False,22,1e-05,True,20.68498659133911,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=19158>=2000,30,2,epoch_chunk,accuracy,0.8052837573385518,0.8078930202217873,0.8052837573385518,0.8078930202217873,3,True,False,,f_mmd,test,standardized_l2,2.5772490099793504,0.3069183235157489,,True
INNHotelsGroup,/home/crc00006699/zh/tabiclv2/data184/INNHotelsGroup,binclass,29020,5804,7255,17,2,0.9053066850447967,0.9047414845599242,0.8868739265852903,0.9634274014174723,0.22050389815568727,48.756680727005005,19.66987180709839,ok,,29020,23216,0,7255,0.31516334414482117,True,0.1,False,39,1e-05,True,48.321242570877075,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=36275>=2000,30,3,epoch_chunk,accuracy,0.9026533425223984,0.9059269469331496,0.9026533425223984,0.9059269469331496,5,True,False,,f_mmd,test,standardized_l2,6.157614736274512,9.39666760616813,,True
Intersectional-Bias-Assessment,/home/crc00006699/zh/tabiclv2/data184/Intersectional-Bias-Assessment,binclass,8800,1760,2200,19,2,0.9445454545454546,0.9445459128569523,0.9445547794910703,0.9901132359905482,0.1314427729566747,13.279078006744385,3.699730157852173,ok,,8800,7040,0,2200,0.1187334768474102,True,0.1,False,11,1e-05,True,13.126266717910767,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=11000>=2000,30,1,epoch_chunk,accuracy,0.9505681818181818,0.9511363636363637,0.9505681818181818,0.9511363636363637,3,True,False,,f_mmd,test,standardized_l2,2.246525388968858,0.2827963217985475,,True
JapaneseVowels,/home/crc00006699/zh/tabiclv2/data184/JapaneseVowels,multiclass,7968,1594,1993,14,9,0.9994982438534872,0.999498083906782,0.9993540051679586,1.0,0.0007484152601648945,14.010549783706665,2.9927735328674316,ok,,7968,6374,0,1993,0.004139098105952144,True,0.1,False,15,1e-05,True,13.907657623291016,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=9961>=2000,30,1,epoch_chunk,accuracy,0.9956085319949812,0.9962358845671268,0.9956085319949812,0.9962358845671268,7,True,False,,f_mmd,test,standardized_l2,2.451838212173456,0.33773104414540156,,True
KDDCup09_upselling,/home/crc00006699/zh/tabiclv2/data184/KDDCup09_upselling,binclass,4102,821,1026,49,2,0.8099415204678363,0.8076077956971153,0.8099415204678362,0.9115492326223833,0.3576141085434381,15.150715827941895,2.653503179550171,ok,,4102,3281,0,1026,0.337458074092865,True,0.1,False,11,1e-05,True,14.749413967132568,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=5128>=2000,30,1,epoch_chunk,accuracy,0.8099878197320342,0.8148599269183922,0.8099878197320342,0.8148599269183922,3,True,False,,f_mmd,test,standardized_l2,7.833671778281296,21.961720614781886,,True
MIC,/home/crc00006699/zh/tabiclv2/data184/MIC,binclass,1319,264,330,104,2,0.9090909090909091,0.8995772562318263,0.7459413873076113,0.8847424274369246,0.26371267371202106,10.09706735610962,1.4675111770629883,ok,,1319,1055,0,330,0.2754894942045212,True,0.1,True,8,1e-05,True,9.837463140487671,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1649<2000,30,1,epoch_chunk,accuracy,0.8598484848484849,0.8598484848484849,0.8598484848484849,0.8598484848484849,0,True,False,,f_mmd,test,standardized_l2,5.712530890529921,2.467797472822383,,True
Marketing_Campaign,/home/crc00006699/zh/tabiclv2/data184/Marketing_Campaign,binclass,1792,359,448,27,2,0.890625,0.8819285508425728,0.7204332667371802,0.9243154307204137,0.2449974185002271,12.542335271835327,0.7906885147094727,ok,,1792,1433,0,448,0.2134973257780075,True,0.1,False,22,1e-05,True,12.469910621643066,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2240>=2000,30,1,epoch_chunk,accuracy,0.9052924791086351,0.9164345403899722,0.9052924791086351,0.9164345403899722,14,True,False,,f_mmd,test,standardized_l2,4.276515050841073,2.1214029418271174,,True
National_Health_and_Nutrition_Health_Survey,/home/crc00006699/zh/tabiclv2/data184/National_Health_and_Nutrition_Health_Survey,binclass,1822,365,456,7,2,0.8377192982456141,0.7954368290822497,0.548589005329232,0.7760470689223506,0.3781443288652314,3.968156337738037,0.5077524185180664,ok,,1822,1457,0,456,0.38117504119873047,True,0.1,False,11,1e-05,True,3.936833143234253,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2278>=2000,30,1,epoch_chunk,accuracy,0.8547945205479452,0.8575342465753425,0.8547945205479452,0.8575342465753425,3,True,False,,f_mmd,test,standardized_l2,7.836993826876295,8.42613031023602,,True
PhishingWebsites,/home/crc00006699/zh/tabiclv2/data184/PhishingWebsites,binclass,8844,1769,2211,30,2,0.9805517865219358,0.9805310686674489,0.9793095873605331,0.9987081185032909,0.045987395469993954,14.968846559524536,4.549880743026733,ok,,8844,7075,0,2211,0.06495451927185059,True,0.1,False,10,1e-05,True,14.701799631118774,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=11055>=2000,30,1,epoch_chunk,accuracy,0.9768230638778971,0.9779536461277558,0.9768230638778971,0.9779536461277558,2,True,False,,f_mmd,test,standardized_l2,3.1271343464176615,0.426983204791658,,True
Pima_Indians_Diabetes_Database,/home/crc00006699/zh/tabiclv2/data184/Pima_Indians_Diabetes_Database,binclass,614,123,154,8,2,0.7272727272727273,0.7179459691252145,0.675,0.8601851851851852,0.46376871872126046,4.363975763320923,0.6295909881591797,ok,,614,491,0,154,0.5107955932617188,True,0.1,True,8,1e-05,True,4.285147666931152,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=768<2000,30,1,epoch_chunk,accuracy,0.7886178861788617,0.7886178861788617,0.7886178861788617,0.7886178861788617,0,True,False,,f_mmd,test,standardized_l2,4.29744305286492,1.2550670932773182,,True
Pumpkin_Seeds,/home/crc00006699/zh/tabiclv2/data184/Pumpkin_Seeds,binclass,2000,400,500,12,2,0.884,0.8838602970694501,0.8830128205128205,0.948173076923077,0.29310903469440125,4.279175043106079,0.6820027828216553,ok,,2000,1600,0,500,0.2373150885105133,True,0.1,False,10,1e-05,True,4.2397143840789795,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2500>=2000,30,1,epoch_chunk,accuracy,0.87,0.8725,0.87,0.8725,2,True,False,,f_mmd,test,standardized_l2,4.323479325957342,1.5603260508387091,,True
Rain_in_Australia,/home/crc00006699/zh/tabiclv2/data184/Rain_in_Australia,multiclass,116368,23274,29092,18,3,0.8591709060910215,0.851328139964584,0.7030389338768085,0.9213722525224863,0.34677364693465634,449.4152100086212,259.7889754772186,ok,,116368,93094,0,29092,0.429469957947731,True,0.1,False,230,1e-05,True,447.6982374191284,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=145460>=2000,30,10,epoch_chunk,accuracy,0.8495746326372776,0.8557188278766005,0.8495746326372776,0.8557188278766005,15,True,False,,f_mmd,test,standardized_l2,3.304736242786448,3.445176052859854,,True
