dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
BLE_RSSI_dataset_for_Indoor_localization,/home/crc00006699/zh/tabiclv2/data184/BLE_RSSI_dataset_for_Indoor_localization,multiclass,7987,1598,1997,3,3,0.7596394591887832,0.7593528927972054,0.7590870914126189,0.9145907554444289,0.5503036222894565,23.382407903671265,1.3820397853851318,ok,,7987,6389,0,1997,0.5964288711547852,True,0.1,False,30,1e-05,True,23.34404754638672,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=9984>=2000,30,1,epoch_chunk,accuracy,0.7490613266583229,0.7728410513141427,0.7490613266583229,0.7728410513141427,23,False,False,,f_mmd,test,standardized_l2,2.914627962138002,0.49124306618476676,,True
BNG(cmc),/home/crc00006699/zh/tabiclv2/data184/BNG(cmc),multiclass,44236,8848,11060,9,3,0.5872513562386981,0.5856572536106301,0.567591223579872,0.7653268354666739,0.8741438043482103,52.68945908546448,36.00893759727478,ok,,44236,35388,0,11060,0.9099947810173035,True,0.1,False,44,1e-05,True,52.29144811630249,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=55296>=2000,30,4,epoch_chunk,accuracy,0.5748191681735986,0.5759493670886076,0.5748191681735986,0.5759493670886076,3,True,False,,f_mmd,test,standardized_l2,3.0279242550543986,0.41488353702961456,,True
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data184/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.877,0.8666285628434066,0.7453493555188471,0.8837250193182397,0.31147730770553284,11.34517502784729,2.7332539558410645,ok,,8000,6400,0,2000,0.3229532688856125,True,0.1,False,13,1e-05,True,11.256262302398682,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=10000>=2000,30,1,epoch_chunk,accuracy,0.86375,0.868125,0.86375,0.868125,5,True,False,,f_mmd,test,standardized_l2,2.2160248725463867,0.38798311118645795,,True
California-Housing-Classification,/home/crc00006699/zh/tabiclv2/data184/California-Housing-Classification,binclass,16512,3303,4128,8,2,0.9215116279069767,0.9215112594238868,0.9215127831656336,0.9796607822126032,0.18364805683306232,15.391438484191895,7.089346647262573,ok,,16512,13209,0,4128,0.21807900816202164,True,0.1,False,18,1e-05,True,15.252792358398438,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=20640>=2000,30,2,epoch_chunk,accuracy,0.9158340902210113,0.9173478655767484,0.9158340902210113,0.9173478655767484,1,True,False,,f_mmd,test,standardized_l2,7.436476980459141,11.326505332177334,,True
Click_prediction_small,/home/crc00006699/zh/tabiclv2/data184/Click_prediction_small,binclass,31958,6392,7990,3,2,0.7178973717146433,0.7328824852598665,0.5617061232559201,0.6068707714699518,0.48529554167815603,21.936777591705322,7.173750877380371,ok,,31958,25566,0,7990,0.48349708318710327,True,0.1,False,24,1e-05,True,21.84665846824646,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=39948>=2000,30,3,epoch_chunk,accuracy,0.8322903629536921,0.8322903629536921,0.8322903629536921,0.8322903629536921,0,True,False,,f_mmd,test,standardized_l2,9.468216224395398,198.6885311004445,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9833333333333333,0.9833353605208134,0.9834538375973303,0.9973581757508342,0.054678208828791576,6.2905800342559814,0.9019505977630615,ok,,1920,1536,0,480,0.08492853865027428,True,0.1,False,12,1e-05,True,6.218388557434082,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9765625,0.9791666666666666,0.9765625,0.9791666666666666,4,True,False,,f_mmd,test,standardized_l2,3.3164216657329444,0.44553244638017675,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9729166666666667,0.9729231352692459,0.973234149054505,0.99537680756396,0.08647519417207376,4.402064561843872,0.8932094573974609,ok,,1920,1536,0,480,0.09815382212400436,True,0.1,False,8,1e-05,True,4.328574180603027,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9739583333333334,0.9739583333333334,0.9739583333333334,0.9739583333333334,0,True,False,,f_mmd,test,standardized_l2,3.0202605979733446,0.37753700222061154,,True
Credit_c,/home/crc00006699/zh/tabiclv2/data184/Credit_c,multiclass,80000,16000,20000,22,3,0.8227,0.8226073155425918,0.8385236534392734,0.9327930682330391,0.4142777712353044,294.46518063545227,115.30668616294861,ok,,80000,64000,0,20000,0.5954994261264801,True,0.1,False,161,1e-05,True,292.5512320995331,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=100000>=2000,30,7,epoch_chunk,accuracy,0.8125,0.82575,0.8125,0.82575,15,True,False,,f_mmd,test,standardized_l2,3.484725387457562,22.928899146985348,,True
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data184/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7445887445887446,0.744328695796539,0.7426603432700993,0.8413128575730202,0.48358619505068123,8.271965742111206,0.8865306377410889,ok,,920,736,0,231,0.4903954267501831,True,0.1,True,22,1e-05,True,8.227521419525146,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1151<2000,30,1,epoch_chunk,accuracy,0.7391304347826086,0.7608695652173914,0.7391304347826086,0.7608695652173914,14,True,False,,f_mmd,test,standardized_l2,8.221732014082974,6.802277606946482,,True
Employee,/home/crc00006699/zh/tabiclv2/data184/Employee,binclass,3722,745,931,8,2,0.8603651987110634,0.8544956519728448,0.8147350654664485,0.87928089198036,0.3528064355850006,5.630356550216675,1.092254638671875,ok,,3722,2977,0,931,0.3370349556207657,True,0.1,False,12,1e-05,True,5.579454183578491,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=4653>=2000,30,1,epoch_chunk,accuracy,0.8483221476510067,0.8563758389261745,0.8483221476510067,0.8563758389261745,4,True,False,,f_mmd,test,standardized_l2,2.6504665867709996,0.32383510098648954,,True
FOREX_audcad-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-day-High,binclass,1467,294,367,10,2,0.7465940054495913,0.7464357973887771,0.7462870551892117,0.8326798550466346,0.5047047170246083,3.656221628189087,0.5122215747833252,ok,,1467,1173,0,367,0.5582545399665833,True,0.1,True,10,1e-05,True,3.6212124824523926,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1834<2000,30,1,epoch_chunk,accuracy,0.717687074829932,0.7210884353741497,0.717687074829932,0.7210884353741497,2,True,False,,f_mmd,test,standardized_l2,5.602017009747492,3.437885365574402,,True
FOREX_audchf-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audchf-day-High,binclass,1466,294,367,10,2,0.7438692098092643,0.7438577998489031,0.7440444365234955,0.8394522663815125,0.4969501991343544,4.568740129470825,0.5015981197357178,ok,,1466,1172,0,367,0.5624368190765381,True,0.1,True,13,1e-05,True,4.528788089752197,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1833<2000,30,1,epoch_chunk,accuracy,0.7244897959183674,0.7278911564625851,0.7244897959183674,0.7278911564625851,5,True,False,,f_mmd,test,standardized_l2,4.134880364480623,0.7823959004217242,,True
FOREX_audjpy-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audjpy-hour-High,binclass,35060,7012,8765,10,2,0.7211637193382773,0.7210789936658524,0.7206725942250081,0.8005392304159036,0.5407767694845188,30.112992525100708,24.357239723205566,ok,,35060,28048,0,8765,0.5385233163833618,True,0.1,False,24,1e-05,True,29.844096899032593,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=43825>=2000,30,3,epoch_chunk,accuracy,0.7153451226468911,0.7153451226468911,0.7153451226468911,0.7153451226468911,0,True,False,,f_mmd,test,standardized_l2,5.0892660523916495,6.349091081745404,,True
FOREX_audusd-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audusd-hour-High,binclass,35060,7012,8765,10,2,0.7092983456930976,0.7092863833809356,0.7082348388099964,0.7886805117894039,0.5520872828075281,41.42969822883606,24.342825174331665,ok,,35060,28048,0,8765,0.5525680780410767,True,0.1,False,33,1e-05,True,41.10548424720764,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=43825>=2000,30,3,epoch_chunk,accuracy,0.7100684540787222,0.7144894466628636,0.7100684540787222,0.7144894466628636,3,True,False,,f_mmd,test,standardized_l2,4.5315125809781165,3.4402234432044145,,True
FOREX_cadjpy-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_cadjpy-hour-High,binclass,35060,7012,8765,10,2,0.7143183114660582,0.7143183114660582,0.7139535395348948,0.7909306961270712,0.5526355535012523,69.39851212501526,24.486818075180054,ok,,35060,28048,0,8765,0.5507731139659882,True,0.1,False,57,1e-05,True,69.11234211921692,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=43825>=2000,30,3,epoch_chunk,accuracy,0.7124928693667998,0.7181973759269823,0.7124928693667998,0.7181973759269823,11,True,False,,f_mmd,test,standardized_l2,5.198503829667065,5.089079415366327,,True
Fitness_Club_c,/home/crc00006699/zh/tabiclv2/data184/Fitness_Club_c,binclass,1200,240,300,6,2,0.8033333333333333,0.7961465279630122,0.7378673957621326,0.8221778221778222,0.45470737440164555,5.817750453948975,0.5531623363494873,ok,,1200,960,0,300,0.4685392379760742,True,0.1,True,10,1e-05,True,5.776859998703003,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1500<2000,30,1,epoch_chunk,accuracy,0.7666666666666667,0.7708333333333334,0.7666666666666667,0.7708333333333334,2,True,False,,f_mmd,test,standardized_l2,3.6226329049964083,1.758327329190396,,True
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,/home/crc00006699/zh/tabiclv2/data184/GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,binclass,1280,256,320,20,2,0.684375,0.6842979242979244,0.684375,0.7617578125,0.5643959615520722,9.614699840545654,0.5576190948486328,ok,,1280,1024,0,320,0.5028545260429382,True,0.1,True,22,1e-05,True,9.549582481384277,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1600<2000,30,1,epoch_chunk,accuracy,0.6796875,0.69140625,0.6796875,0.69140625,14,True,False,,f_mmd,test,standardized_l2,2.8019660115411913,0.576909855340823,,True
GesturePhaseSegmentationProcessed,/home/crc00006699/zh/tabiclv2/data184/GesturePhaseSegmentationProcessed,multiclass,7898,1580,1975,32,5,0.8440506329113924,0.8430674744972187,0.8230080638034767,0.9719141402147065,0.43915235143595366,27.779526710510254,4.146129131317139,ok,,7898,6318,0,1975,0.6166581213474274,True,0.1,False,20,1e-05,True,27.563313722610474,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=9873>=2000,30,1,epoch_chunk,accuracy,0.7949367088607595,0.8044303797468354,0.7949367088607595,0.8044303797468354,12,True,False,,f_mmd,test,standardized_l2,8.950639236500637,6.886046474480634,,True
Heart-Disease-Dataset-(Comprehensive),/home/crc00006699/zh/tabiclv2/data184/Heart-Disease-Dataset-(Comprehensive),binclass,952,191,238,11,2,0.9537815126050421,0.9536614172576187,0.9511664407505172,0.9823785403438681,0.15319583299335848,5.7405478954315186,1.0007457733154297,ok,,952,761,0,238,0.17862331122159958,True,0.1,True,10,1e-05,True,5.692435026168823,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1190<2000,30,1,epoch_chunk,accuracy,0.900523560209424,0.9057591623036649,0.900523560209424,0.9057591623036649,2,True,False,,f_mmd,test,standardized_l2,2.5050201986315566,0.7008210997003148,,True
Insurance,/home/crc00006699/zh/tabiclv2/data184/Insurance,binclass,18838,3768,4710,10,2,0.7575371549893843,0.6530303380048618,0.5,0.49964401902884564,0.5558019357397456,17.12922978401184,8.965298652648926,ok,,18838,15070,0,4710,0.5575649440288544,True,0.1,False,16,1e-05,True,16.929384231567383,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=23548>=2000,30,2,epoch_chunk,accuracy,0.7579617834394905,0.7579617834394905,0.7579617834394905,0.7579617834394905,0,True,False,,f_mmd,test,standardized_l2,2.527252546147456,0.3423164239347711,,True
Is-this-a-good-customer,/home/crc00006699/zh/tabiclv2/data184/Is-this-a-good-customer,binclass,1378,276,345,13,2,0.881159420289855,0.8282083919519438,0.49836065573770494,0.7377049180327869,0.32585983521424344,3.4111170768737793,0.5235791206359863,ok,,1378,1102,0,345,0.32058003544807434,True,0.1,True,8,1e-05,True,3.3671228885650635,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1723<2000,30,1,epoch_chunk,accuracy,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0,True,False,,f_mmd,test,standardized_l2,3.3798427330960905,3.1452585709159706,,True
KDD,/home/crc00006699/zh/tabiclv2/data184/KDD,binclass,4025,805,1007,45,2,0.8013902681231381,0.800955918216409,0.8020495522152523,0.904811220262753,0.3693611071313023,27.9617977142334,2.3075506687164307,ok,,4025,3220,0,1007,0.34539996087551117,True,0.1,False,30,1e-05,True,27.77284336090088,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=5032>=2000,30,1,epoch_chunk,accuracy,0.8049689440993789,0.8211180124223603,0.8049689440993789,0.8211180124223603,28,False,False,,f_mmd,test,standardized_l2,7.599353329446514,16.051517797129186,,True
Long,/home/crc00006699/zh/tabiclv2/data184/Long,binclass,3581,717,896,19,2,0.9933035714285714,0.9933192661830358,0.9941374150661074,0.9999080138347193,0.012616142677238859,7.684371471405029,1.503406286239624,ok,,3581,2864,0,896,0.005963346920907497,True,0.1,False,8,1e-05,True,7.576679468154907,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=4477>=2000,30,1,epoch_chunk,accuracy,0.99721059972106,0.99721059972106,0.99721059972106,0.99721059972106,0,True,False,,f_mmd,test,standardized_l2,7.3699055922994745,18.074806337481736,,True
MagicTelescope,/home/crc00006699/zh/tabiclv2/data184/MagicTelescope,binclass,15216,3044,3804,9,2,0.8935331230283912,0.8919796096690531,0.870705268785528,0.947729934281111,0.26124096992540463,18.738192319869995,6.398660659790039,ok,,15216,12172,0,3804,0.27710752189159393,True,0.1,False,22,1e-05,True,18.610063314437866,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=19020>=2000,30,2,epoch_chunk,accuracy,0.8823915900131406,0.8843626806833115,0.8823915900131406,0.8843626806833115,3,True,False,,f_mmd,test,standardized_l2,5.718770039702255,2.388253205408174,,True
Mobile_Price_Classification,/home/crc00006699/zh/tabiclv2/data184/Mobile_Price_Classification,multiclass,1600,320,400,20,4,0.9675,0.9674029128945483,0.9675,0.9989916666666666,0.07156016043929526,4.083918571472168,0.6584584712982178,ok,,1600,1280,0,400,0.04565604403614998,True,0.1,False,8,1e-05,True,4.028302192687988,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2000>=2000,30,1,epoch_chunk,accuracy,0.96875,0.96875,0.96875,0.96875,0,True,False,,f_mmd,test,standardized_l2,1.775803084145833,0.11785397813507449,,True
Performance-Prediction,/home/crc00006699/zh/tabiclv2/data184/Performance-Prediction,binclass,1072,215,268,19,2,0.75,0.7433845046398448,0.7118223656685195,0.8064072679457295,0.5239270663447856,6.147073268890381,0.4757821559906006,ok,,1072,857,0,268,0.5552274286746979,True,0.1,True,15,1e-05,True,6.096955060958862,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1340<2000,30,1,epoch_chunk,accuracy,0.6790697674418604,0.6930232558139535,0.6790697674418604,0.6930232558139535,7,True,False,,f_mmd,test,standardized_l2,5.168455260886194,2.131973244062799,,True
PieChart3,/home/crc00006699/zh/tabiclv2/data184/PieChart3,binclass,861,173,216,37,2,0.8842592592592593,0.8504784688995214,0.5687830687830688,0.8743876151283558,0.26849954406457877,4.416620969772339,1.1498405933380127,ok,,861,688,0,216,0.29706789553165436,True,0.1,True,8,1e-05,True,4.348690986633301,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1077<2000,30,1,epoch_chunk,accuracy,0.884393063583815,0.884393063583815,0.884393063583815,0.884393063583815,0,True,False,,f_mmd,test,standardized_l2,11.726465615371712,18.106397234245886,,True
PizzaCutter3,/home/crc00006699/zh/tabiclv2/data184/PizzaCutter3,binclass,834,167,209,37,2,0.8899521531100478,0.8463166234064067,0.54,0.8926086956521739,0.24992980550677432,4.14776349067688,1.1627881526947021,ok,,834,667,0,209,0.27824464440345764,True,0.1,True,8,1e-05,True,4.07942008972168,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1043<2000,30,1,epoch_chunk,accuracy,0.8922155688622755,0.8922155688622755,0.8922155688622755,0.8922155688622755,0,True,False,,f_mmd,test,standardized_l2,12.30645318665295,36.673783348037624,,True
QSAR_biodegradation,/home/crc00006699/zh/tabiclv2/data184/QSAR_biodegradation,binclass,843,169,211,41,2,0.8909952606635071,0.8890044360150116,0.8623239436619718,0.9522132796780683,0.2695848483749886,5.0369086265563965,1.2072153091430664,ok,,843,674,0,211,0.274909570813179,True,0.1,True,8,1e-05,True,4.9214887619018555,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1054<2000,30,1,epoch_chunk,accuracy,0.863905325443787,0.863905325443787,0.863905325443787,0.863905325443787,0,True,False,,f_mmd,test,standardized_l2,6.581316791012152,5.080780063042986,,True
SDSS17,/home/crc00006699/zh/tabiclv2/data184/SDSS17,multiclass,80000,16000,20000,12,3,0.9776,0.9774890694824302,0.972536916003761,0.9970654237200968,0.06871011658388242,222.86168789863586,107.81348752975464,ok,,80000,64000,0,20000,0.06786232441663742,True,0.1,False,154,1e-05,True,222.0772111415863,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=100000>=2000,30,7,epoch_chunk,accuracy,0.9755,0.9769375,0.9755,0.9769375,14,True,False,,f_mmd,test,standardized_l2,104503.22608334557,1.0074774606611476,,True
Telecom_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data184/Telecom_Churn_Dataset,binclass,2666,534,667,17,2,0.9655172413793104,0.9648135215435115,0.9113854223186832,0.9329896907216495,0.12519878223874384,5.718045234680176,1.017362356185913,ok,,2666,2132,0,667,0.13237903267145157,True,0.1,False,11,1e-05,True,5.65680456161499,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=3333>=2000,30,1,epoch_chunk,accuracy,0.9625468164794008,0.9662921348314607,0.9625468164794008,0.9662921348314607,3,True,False,,f_mmd,test,standardized_l2,2.5428180752661937,0.4096505069084584,,True
Water_Quality_and_Potability,/home/crc00006699/zh/tabiclv2/data184/Water_Quality_and_Potability,binclass,2620,524,656,8,2,0.6585365853658537,0.5998933759829401,0.579375,0.6713232421875001,0.6230597015258065,5.127086639404297,0.7785229682922363,ok,,2620,2096,0,656,0.6430835127830505,True,0.1,False,12,1e-05,True,5.090766668319702,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=3276>=2000,30,1,epoch_chunk,accuracy,0.6316793893129771,0.6469465648854962,0.6316793893129771,0.6469465648854962,4,True,False,,f_mmd,test,standardized_l2,2.8459659885163346,0.5788925625667205,,True
