dataset_name,accuracy_summary,accuracy_f_mmd,delta_accuracy,f1_summary,f1_f_mmd,delta_f1,balanced_accuracy_summary,balanced_accuracy_f_mmd,delta_balanced_accuracy,roc_auc_summary,roc_auc_f_mmd,delta_roc_auc,log_loss_summary,log_loss_f_mmd,delta_log_loss,fit_seconds_summary,fit_seconds_f_mmd,delta_fit_seconds,predict_seconds_summary,predict_seconds_f_mmd,delta_predict_seconds,task_type_summary,n_train_summary,n_val_summary,n_test_summary,n_features_summary,n_classes_summary,ttt_applied,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_reserve_ratio,ttt_c_f_distance_mean,ttt_c_fallback_reason
FICO-HELOC-cleaned,0.7478481012658228,0.7362025316455696,-0.011645569620253204,0.7476502050826498,0.7336382483667158,-0.014011956715934026,0.7468408326108662,0.7324923267825079,-0.014348505828358338,0.8245986712082801,0.8164267459394607,-0.00817192526881938,0.5147355473065034,0.5383858168439137,0.02365026953741034,0.5991725921630859,14.422635555267334,13.823462963104248,1.858705997467041,1.389695405960083,-0.469010591506958,binclass,7896,1580,1975,23,2,True,f_mmd,test,standardized_l2,0.05,4.485100134651463,
FOREX_audcad-hour-High,0.7151169423844838,0.7136337706788363,-0.0014831717056474902,0.7151269846755828,0.7134261701839197,-0.0017008144916630386,0.714908638414774,0.7129186222634802,-0.001990016151293794,0.7888689425222595,0.7877488679659616,-0.001120074556297923,0.5547981558088069,0.556193101227825,0.0013949454190180788,0.5934126377105713,61.57245945930481,60.97904682159424,12.62379550933838,8.814378023147583,-3.8094174861907977,binclass,35060,7012,8765,10,2,True,f_mmd,test,standardized_l2,0.05,5.705233560224857,
FOREX_audjpy-day-High,0.773841961852861,0.773841961852861,0.0,0.7731838045481415,0.7728784291129207,-0.00030537543522080046,0.7724124606147078,0.7720854883776231,-0.00032697223708466616,0.8518518518518517,0.8460852505796326,-0.005766601272219174,0.4794142945502971,0.5629401668375263,0.08352587228722924,0.6958770751953125,17.898193836212158,17.202316761016846,0.5001611709594727,0.4326567649841308,-0.06750440597534185,binclass,1465,293,367,10,2,True,f_mmd,test,standardized_l2,0.05,4.970620801922388,
FOREX_audsgd-hour-High,0.7005134055904164,0.7106674272675414,0.01015402167712498,0.69951660075165,0.7106347395205298,0.011118138768879793,0.702448303075176,0.7103133447312118,0.007865041656035743,0.768914475055572,0.7801733715708394,0.011258896515267458,0.5774531634811079,0.5741077782615319,-0.003345385219575947,0.5845966339111328,132.91758847236633,132.3329918384552,12.678776502609251,8.784236907958984,-3.894539594650267,binclass,35060,7012,8765,10,2,True,f_mmd,test,standardized_l2,0.05,4.311774586375166,
FOREX_cadjpy-day-High,0.7356948228882834,0.7193460490463215,-0.016348773841961872,0.7353883707151857,0.7191959499973437,-0.016192420717841993,0.7357893799002138,0.7194107864100736,-0.016378593490140148,0.7915775718698027,0.7922606319790924,0.000683060109289646,0.5547467864516467,0.5516998134757962,-0.003046972975850437,0.5213072299957275,15.200215578079224,14.678908348083496,0.4991862773895263,0.4346349239349365,-0.06455135345458979,binclass,1467,294,367,10,2,True,f_mmd,test,standardized_l2,0.05,5.276405738110375,
Firm-Teacher_Clave-Direction_Classification,0.8837962962962963,0.8814814814814815,-0.0023148148148147696,0.8819237739970741,0.8803063278965895,-0.001617446100484643,0.8085371811799024,0.8091329555077846,0.0005957743278822702,0.973213808374568,0.9715570674614362,-0.0016567409131317268,0.3019769126299133,0.3108247911536673,0.008847878523754016,0.7659912109375,34.94463849067688,34.17864727973938,1.874260187149048,1.378260612487793,-0.4959995746612551,multiclass,8640,1728,2160,16,4,True,f_mmd,test,standardized_l2,0.05,1.2743595976531008,
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.678125,0.678125,0.0,0.6732719396504724,0.6732719396504724,0.0,0.6781250000000001,0.6781250000000001,0.0,0.7366796875,0.743125,0.006445312500000022,0.5880500909116693,0.5912384940710734,0.003188403159404163,0.705669641494751,11.225179672241213,10.519510030746462,0.5390233993530273,0.4598100185394287,-0.07921338081359863,binclass,1280,256,320,20,2,True,f_mmd,test,standardized_l2,0.05,2.2510247822932192,
Gender_Gap_in_Spanish_WP,0.6021052631578947,0.6052631578947368,0.0031578947368421373,0.5543913727638692,0.5503093696515231,-0.004082003112346078,0.4204621400136057,0.418688138821,-0.0017740011926057342,0.6988720599484267,0.6988996669222387,2.7606973811988844e-05,0.7977652880447951,0.797875216261289,0.00010992821649391527,0.6349608898162842,8.391871452331543,7.756910562515259,0.7899901866912842,0.6209118366241455,-0.16907835006713867,multiclass,3796,760,950,13,3,True,f_mmd,test,standardized_l2,0.05,16.147780497995985,
HR_Analytics_Job_Change_of_Data_Scientists,0.8034968684759917,0.8024530271398748,-0.0010438413361169019,0.8062098585249203,0.8044515944482326,-0.0017582640766877766,0.752311981467024,0.7467200599810375,-0.0055919214859865285,0.8108460856731581,0.8106815745750281,-0.00016451109812998244,0.4297638037933818,0.4304620215109985,0.0006982177176166893,0.824465274810791,30.110306978225708,29.285841703414917,3.595534563064575,2.567206859588623,-1.0283277034759521,binclass,15326,3066,3832,13,2,True,f_mmd,test,standardized_l2,0.05,2.577437862716649,
INNHotelsGroup,0.9018607856650586,0.9003445899379738,-0.0015161957270847237,0.9011744080275164,0.8996415466663557,-0.001532861361160709,0.8820465897128471,0.8802719895099667,-0.0017746002028804497,0.9635678498139628,0.9616702656298756,-0.0018975841840872532,0.2200890576979379,0.2251892457981202,0.005100188100182285,0.8551855087280273,106.57892322540285,105.72373771667482,10.136996984481812,6.934845447540283,-3.2021515369415283,binclass,29020,5804,7255,17,2,True,f_mmd,test,standardized_l2,0.05,6.173421993135033,
Intersectional-Bias-Assessment,0.9459090909090908,0.9463636363636364,0.00045454545454559625,0.9459094597199642,0.9463640796408344,0.00045461992087014735,0.9459155783994558,0.9463903910158344,0.00047481261637860595,0.9905359803826768,0.990312004370425,-0.00022397601225176977,0.1282935509259604,0.1301451954757202,0.0018516445497598066,0.6226456165313721,20.99337673187256,20.370731115341187,1.9586315155029297,1.4453659057617188,-0.5132656097412109,binclass,8800,1760,2200,19,2,True,f_mmd,test,standardized_l2,0.05,2.246525388968872,
JapaneseVowels,0.9994982438534872,0.9989964877069744,-0.0005017561465128217,0.999498083906782,0.9989960803818158,-0.0005020035249662103,0.9993540051679586,0.9987928379401247,-0.0005611672278338364,1.0,0.999998180564028,-1.8194359719947428e-06,0.0010800111030294,0.0048497160319046,0.0037697049288752003,0.6406657695770264,16.483933448791504,15.843267679214478,1.6421678066253662,1.186948299407959,-0.4552195072174072,multiclass,7968,1594,1993,14,9,True,f_mmd,test,standardized_l2,0.05,2.451838212173457,
KDDCup09_upselling,0.8128654970760234,0.8187134502923976,0.005847953216374213,0.8117208078939019,0.8173076923076924,0.005586884413790516,0.8128654970760234,0.8187134502923976,0.005847953216374213,0.9127936801066996,0.9127898802670528,-3.7998396468230666e-06,0.3544383456513748,0.3540488827481047,-0.00038946290327007693,0.761005163192749,18.802016973495483,18.041011810302734,1.5992085933685305,1.2768723964691162,-0.3223361968994143,binclass,4102,821,1026,49,2,True,f_mmd,test,standardized_l2,0.05,7.833671778281264,
MIC,0.9030303030303032,0.9090909090909092,0.006060606060605989,0.89153605015674,0.902972027972028,0.011435977815288045,0.7263335441703563,0.769976807927472,0.04364326375711569,0.8855154965211891,0.885164101482887,-0.0003513950383020603,0.2626932184419975,0.2682656031242476,0.0055723846822500755,0.9051039218902588,12.755785942077637,11.850682020187378,0.707557201385498,0.5939550399780273,-0.1136021614074707,binclass,1319,264,330,104,2,True,f_mmd,test,standardized_l2,0.05,5.712530890529896,
Marketing_Campaign,0.8995535714285714,0.8705357142857143,-0.029017857142857095,0.8933521949808856,0.8528364431414882,-0.040515751839397374,0.750284013005837,0.6471187370235437,-0.1031652759822933,0.9335605437380028,0.9234144239432758,-0.010146119794727015,0.2257363253083464,0.2414888606341341,0.015752535325787714,0.5684330463409424,8.670616388320923,8.10218334197998,0.8287215232849121,0.4545729160308838,-0.3741486072540283,binclass,1792,359,448,27,2,True,f_mmd,test,standardized_l2,0.05,4.270192666814627,
National_Health_and_Nutrition_Health_Survey,0.8355263157894737,0.8333333333333334,-0.002192982456140302,0.7913318971559885,0.7899080947331213,-0.0014238024228672153,0.541739690260739,0.5404342072320183,-0.0013054830287206887,0.7716656532780143,0.7719875532029044,0.0003218999248900678,0.3808431662361319,0.3807357545557031,-0.0001074116804288261,0.520153284072876,10.257220029830933,9.737066745758057,0.6240849494934082,0.4236152172088623,-0.2004697322845459,binclass,1822,365,456,7,2,True,f_mmd,test,standardized_l2,0.05,7.836993826876294,
PhishingWebsites,0.9796472184531886,0.9764812302125736,-0.003165988240614981,0.979630362587788,0.9764430383915464,-0.00318732419624157,0.9786012699149522,0.9747177506258392,-0.0038835192891130133,0.9986550672259156,0.998194598716822,-0.00046046850909353676,0.0474991610621031,0.0545551933506926,0.007056032288589503,0.7821168899536133,33.389817237854004,32.60770034790039,2.3534512519836426,1.7561874389648438,-0.5972638130187988,binclass,8844,1769,2211,30,2,True,f_mmd,test,standardized_l2,0.05,3.127134346417664,
Pima_Indians_Diabetes_Database,0.7467532467532467,0.7597402597402597,0.012987012987012991,0.7371540246262263,0.7568387094790126,0.019684684852786294,0.6942592592592592,0.7255555555555555,0.031296296296296267,0.875925925925926,0.8572222222222222,-0.018703703703703778,0.4475877550794772,0.4565341549649517,0.00894639988547452,0.5170810222625732,7.312267780303955,6.795186758041382,0.4933927059173584,0.4256448745727539,-0.06774783134460449,binclass,614,123,154,8,2,True,f_mmd,test,standardized_l2,0.05,4.29744305286492,
Pumpkin_Seeds,0.886,0.884,-0.0020000000000000018,0.8858805822787859,0.8838602970694501,-0.002020285209335726,0.8850961538461539,0.8830128205128205,-0.002083333333333437,0.9462980769230768,0.9457532051282048,-0.0005448717948719484,0.2964318626463558,0.3069203095632574,0.010488446916901595,0.5176534652709961,11.015461206436155,10.49780774116516,0.6814243793487549,0.5942587852478027,-0.08716559410095215,binclass,2000,400,500,12,2,True,f_mmd,test,standardized_l2,0.05,4.323479325957341,
Rain_in_Australia,0.8615083184380585,0.8561460195242678,-0.005362298913790697,0.854826432280574,0.8470975936986341,-0.007728838581939845,0.7171830455512745,0.6961587778166107,-0.021024267734663815,0.9226146241530576,0.9184537496420532,-0.004160874511004442,0.3410465858234109,0.3517409885395798,0.010694402716168894,1.9657645225524905,616.0344064235687,614.0686419010162,116.24803447723389,32.497501373291016,-83.75053310394287,multiclass,116368,23274,29092,18,3,True,f_mmd,test,standardized_l2,0.05,3.803965823724399,
Shipping,0.6895454545454546,0.6881818181818182,-0.0013636363636363447,0.6801288242132769,0.6790054852098922,-0.0011233390033846824,0.7313018622410887,0.7294780178758079,-0.0018238443652808245,0.7379214573689712,0.7380763241536722,0.00015486678470100212,0.4986877744465905,0.4998129987956693,0.0011252243490788016,0.7547352313995361,19.442939043045044,18.688203811645508,1.6757745742797852,1.203728437423706,-0.4720461368560791,binclass,8799,1760,2200,9,2,True,f_mmd,test,standardized_l2,0.05,2.571875357830136,
VulNoneVul,0.9894644424934153,0.9894644424934153,0.0,0.9842245601854184,0.9842245601854184,0.0,0.5,0.5,0.0,0.8556270334220645,0.8151434486838214,-0.040483584738243095,0.0486209616221006,0.0508002159001685,0.0021792542780679006,0.5216972827911377,8.988601684570312,8.466904401779175,1.002232551574707,0.7484443187713623,-0.2537882328033447,binclass,4553,911,1139,16,2,True,f_mmd,test,standardized_l2,0.05,10.160203666004811,
Waterstress,0.7815126050420168,0.7815126050420168,0.0,0.7814354555381475,0.7805845169926378,-0.0008509385455097718,0.7826793920113114,0.7840933191940616,0.0014139271827501299,0.8700600919052669,0.8606574761399787,-0.009402615765288225,0.4465526987846978,0.4632769614034453,0.016724262618747543,0.6623325347900391,9.32471227645874,8.662379741668701,0.4895088672637939,0.4395771026611328,-0.04993176460266108,binclass,950,190,238,22,2,True,f_mmd,test,standardized_l2,0.05,6.664162551711221,
abalone,0.6423444976076556,0.6483253588516746,0.005980861244019087,0.6456383330126182,0.6517334828896083,0.006095149876990114,0.6401762457252539,0.6463979451890921,0.006221699463838215,0.8328166744803882,0.8315451830661534,-0.001271491414234771,0.7400480054193321,0.7419748674775049,0.001926862058172718,0.6448209285736084,8.499715089797974,7.854894161224365,0.7134835720062256,0.5729255676269531,-0.14055800437927246,multiclass,3341,669,836,8,3,True,f_mmd,test,standardized_l2,0.05,4.941358578465779,
ada,0.8602409638554217,0.8614457831325302,0.001204819277108471,0.8555096105240209,0.8574881798036124,0.001978569279591502,0.7834826985312422,0.7891616878267365,0.005678989295494263,0.9165655339805824,0.9174446104057754,0.0008790764251930261,0.3081865165492102,0.3066392636238727,-0.0015472529253374723,0.7145934104919434,11.825589179992676,11.110995769500732,1.303537368774414,1.1089463233947754,-0.19459104537963867,binclass,3317,664,830,48,2,True,f_mmd,test,standardized_l2,0.05,4.338794762934013,
ada_prior,0.8532311062431545,0.8488499452354874,-0.004381161007667056,0.845130577091515,0.8398161358056649,-0.005314441285850013,0.7593756823056472,0.7505651096184225,-0.008810572687224738,0.8954161903905677,0.8907540360385816,-0.004662154351986136,0.3384187805846442,0.3436560414414892,0.005237260856845005,0.566533088684082,19.770891189575195,19.204358100891113,0.7842087745666504,0.6354391574859619,-0.14876961708068848,binclass,3649,730,913,14,2,True,f_mmd,test,standardized_l2,0.05,4.223381226452101,
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,0.6225,0.6025,-0.020000000000000018,0.6053696710220732,0.5854099681154556,-0.019959702906617527,0.6003391031480919,0.5806508755946959,-0.019688227553396054,0.6678687114080373,0.6539249924081385,-0.013943718999898769,0.6342773372702637,0.6450834979752449,0.010806160704981194,0.5344092845916748,12.487781763076782,11.953372478485107,0.5092449188232422,0.4521458148956299,-0.057099103927612305,binclass,1600,320,400,7,2,True,f_mmd,test,standardized_l2,0.05,2.519760960365528,
allrep,0.9827814569536424,0.9854304635761588,0.0026490066225164366,0.9820487314653762,0.984988962472406,0.002940231007029781,0.7254158512720157,0.7570083170254402,0.03159246575342456,0.996170409040133,0.9970484499584792,0.0008780409183462012,0.0399784142443855,0.0356840171641825,-0.004294397080203002,0.7185103893280029,14.137567520141602,13.419057130813599,0.9090628623962402,0.7714776992797852,-0.13758516311645508,multiclass,3017,604,755,29,4,True,f_mmd,test,standardized_l2,0.05,5.18088881923605,
artificial-characters,0.9153620352250488,0.8972602739726028,-0.018101761252446003,0.915357396455982,0.8969866058823683,-0.018370790573613682,0.9112691480565728,0.8911498513514291,-0.020119296705143674,0.997822261381858,0.9961236149545554,-0.0016986464273026636,0.1774127371267938,0.2269788808044175,0.049566143677623686,0.5233457088470459,40.06090021133423,39.53755450248718,1.5182087421417236,1.076352596282959,-0.44185614585876465,multiclass,8174,1635,2044,7,10,True,f_mmd,test,standardized_l2,0.05,3.462708810274597,
autoUniv-au7-1100,0.4363636363636363,0.4363636363636363,0.0,0.417061161483152,0.4084672986094009,-0.00859386287375108,0.4165152487519671,0.4181837335100475,0.0016684847580804019,0.7461221733973696,0.7360063431178865,-0.010115830279483151,1.335546867621219,1.3635192517842794,0.02797238416306036,0.5404458045959473,7.787819623947143,7.247373819351195,0.5018754005432129,0.4555647373199463,-0.0463106632232666,multiclass,880,176,220,12,5,True,f_mmd,test,standardized_l2,0.05,1.819417358002407,
banknote_authentication,0.5454545454545454,0.5527272727272727,0.0072727272727273196,0.4049286992445585,0.4085569381196789,0.0036282388751204264,0.4918568520304296,0.4983927997428479,0.006535947712418277,0.51183970856102,0.5085181613629058,-0.003321547198114172,0.6888109738252358,0.6896218275660871,0.000810853740851325,0.6466865539550781,10.098861932754517,9.452175378799438,0.4865877628326416,0.4289383888244629,-0.05764937400817871,binclass,1097,220,275,4,2,True,f_mmd,test,standardized_l2,0.05,4.318591661619124,
car-evaluation,1.0,0.9971098265895952,-0.0028901734104047616,1.0,0.9971161578316884,-0.0028838421683116122,1.0,0.9989669421487604,-0.0010330578512396382,1.0,0.999987930285328,-1.2069714672047205e-05,0.0101887919926194,0.0168633322176477,0.0066745402250282995,0.6801478862762451,10.640847206115724,9.96069931983948,0.5210916996002197,0.4568896293640136,-0.06420207023620611,multiclass,1382,277,346,21,4,True,f_mmd,test,standardized_l2,0.05,1.2854933727395064,
cmc,0.5898305084745763,0.5966101694915255,0.006779661016949157,0.5889259395286689,0.5922107759040303,0.0032848363753613663,0.5632156676932797,0.5632249583083647,9.290615085033593e-06,0.7641391269428205,0.7566134941040298,-0.007525632838790708,0.8711270147773404,0.8810158070408601,0.009888792263519686,0.6579818725585938,21.163774251937863,20.50579237937927,0.5032596588134766,0.4497792720794678,-0.05348038673400879,multiclass,1178,236,295,9,3,True,f_mmd,test,standardized_l2,0.05,3.158996617404465,
compass,0.863923100030039,0.8504055271853409,-0.013517572844698122,0.8639227316640866,0.8504034213753661,-0.013519310288720554,0.8639226365788866,0.8504044308731808,-0.013518205705705721,0.9343805945368444,0.9260441932316932,-0.008336401305151231,0.3241917229664793,0.3408336075694397,0.0166418846029604,0.7855687141418457,29.17273736000061,28.387168645858765,3.172307014465332,2.286442279815674,-0.8858647346496582,binclass,13315,2663,3329,17,2,True,f_mmd,test,standardized_l2,0.05,5.590307878402735,
contraceptive_method_choice,0.6237288135593221,0.6169491525423729,-0.006779661016949157,0.6228917606751242,0.6169478472328902,-0.0059439134422339945,0.5964992962359074,0.5935379126775088,-0.0029613835583985892,0.795110269819967,0.7885228555505845,-0.006587414269382474,0.8235676170810268,0.8375641676808526,0.013996550599825852,0.6693935394287109,10.6394944190979,9.97010087966919,0.5184547901153564,0.4422554969787597,-0.07619929313659674,multiclass,1178,236,295,9,3,True,f_mmd,test,standardized_l2,0.05,3.188844304160777,
credit-g,0.78,0.79,0.010000000000000009,0.7653333333333333,0.774077578051088,0.008744244717754701,0.6904761904761905,0.6976190476190476,0.0071428571428571175,0.8492857142857144,0.8522619047619048,0.0029761904761903546,0.4386637856117444,0.4376617773603,-0.0010020082514444195,0.6734585762023926,10.143633604049684,9.470175027847292,0.4998507499694824,0.4503440856933594,-0.04950666427612305,binclass,800,160,200,20,2,True,f_mmd,test,standardized_l2,0.05,2.7437561514303046,
dabetes_130-us_hospitals,0.6457698732435885,0.6422324850152304,-0.0035373882283580294,0.6427007838187897,0.6360113878123227,-0.006689396006467008,0.6387873800926585,0.632436665850542,-0.0063507142421164176,0.703220791392558,0.6992212271123606,-0.003999564280197432,0.6190037473594296,0.6220220100986475,0.003018262739217903,1.6081488132476809,170.26556611061096,168.65741729736328,61.51466035842896,27.21271848678589,-34.30194187164307,binclass,81412,16283,20354,20,2,True,f_mmd,test,standardized_l2,0.05,3.5143898313921498,
delta_ailerons,0.9488078541374474,0.9523141654978962,0.003506311360448766,0.94881429657582,0.952329221141632,0.0035149245658120387,0.9487424792618177,0.952479400039097,0.0037369207772793844,0.983042179320858,0.9825327338463332,-0.0005094454745248056,0.1567919330308575,0.1624211126950046,0.005629179664147083,0.5840332508087158,8.607895612716675,8.023862361907959,1.002138614654541,0.7035367488861084,-0.2986018657684326,binclass,5703,1141,1426,5,2,True,f_mmd,test,standardized_l2,0.05,3.689035907319629,
dna,0.9733542319749215,0.9717868338557992,-0.0015673981191223207,0.9734742464782928,0.9719123449113316,-0.0015619015669612324,0.9724064974642548,0.970227848226782,-0.002178649237472796,0.9979098128546194,0.9979397016250068,2.9888770387342944e-05,0.0801749785453853,0.0799166535798469,-0.00025832496553840345,1.2701177597045898,36.55884575843811,35.28872799873352,3.398192405700684,3.0919435024261475,-0.3062489032745366,multiclass,2548,510,638,180,3,True,f_mmd,test,standardized_l2,0.05,1.4325375806702203,
dry_bean_dataset,0.927653323540213,0.9294895336026442,0.0018362100624311761,0.927728352449278,0.9296583305391318,0.0019299780898538454,0.9380339500347646,0.9398147399009787,0.0017807898662141053,0.9960916095769318,0.996080138975906,-1.147060102579811e-05,0.1841381651473717,0.1867112770589939,0.002573111911622211,0.6851744651794434,27.66693663597107,26.981762170791626,2.485868453979492,1.7907521724700928,-0.6951162815093994,multiclass,10888,2178,2723,16,7,True,f_mmd,test,standardized_l2,0.05,6.071756137744035,
electricity,0.9075361359373276,0.9224318658280922,0.014895729890764597,0.9073774123744734,0.9223590043271176,0.014981591952644147,0.9037827173733214,0.9197234608308432,0.015940743457521833,0.9710905591778074,0.9795625424820056,0.008471983304198183,0.2159302643202768,0.1838469895269154,-0.0320832747933614,0.7863049507141113,209.34432220458984,208.55801725387573,13.238555431365969,9.139289855957031,-4.099265575408937,binclass,36249,7250,9063,8,2,True,f_mmd,test,standardized_l2,0.05,6.474357830437151,
eucalyptus,0.6959459459459459,0.7297297297297297,0.03378378378378377,0.6982020452012838,0.7351575136345485,0.03695546843326469,0.6854223296083761,0.7297449320705134,0.04432260246213726,0.9387611114625752,0.9423862538555192,0.0036251423929439808,0.6187390177571781,0.636830855986325,0.01809183822914695,0.677962064743042,7.836985349655151,7.159023284912109,0.5017492771148682,0.4313585758209228,-0.07039070129394537,multiclass,588,118,148,19,5,True,f_mmd,test,standardized_l2,0.05,3.5715512309300785,
eye_movements_bin,0.6662286465177398,0.8206307490144547,0.15440210249671482,0.6656374276289273,0.8205742835489939,0.15493685592006656,0.6662286465177398,0.8206307490144547,0.15440210249671482,0.7359221993331273,0.904664137546385,0.16874193821325767,0.5974813869318522,0.4075574082227624,-0.18992397870908978,0.6575877666473389,38.238903522491455,37.581315755844116,1.4068639278411863,1.0523614883422852,-0.35450243949890115,binclass,6086,1218,1522,20,2,True,f_mmd,test,standardized_l2,0.05,6.804704470839492,
