dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
company_bankruptcy_prediction,/home/crc00006699/zh/tabiclv2/data184/company_bankruptcy_prediction,binclass,5455,1091,1364,95,2,0.9699413489736071,0.9664389386081564,0.6659090909090909,0.959555785123967,0.07647679817443034,28.46695351600647,5.970556974411011,ok,,5455,4364,0,1364,0.06278225034475327,True,0.1,False,15,1e-05,True,28.036961793899536,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=7.49706% source=test | wise_ft_skipped rows=6819>=2000,30,1,epoch_chunk,accuracy,0.9670027497708524,0.9706691109074244,0.9670027497708524,0.9706691109074244,7,True,False,,f_mmd,test,standardized_l2,700521117324.7834,4918597122860.521,,True
compass,/home/crc00006699/zh/tabiclv2/data184/compass,binclass,13315,2663,3329,17,2,0.8828477020126164,0.8827921131916325,0.8828411945599446,0.9474063005313005,0.28118068445157696,54.107903242111206,6.036463975906372,ok,,13315,10652,0,3329,0.5770278871059418,True,0.1,False,60,1e-05,True,53.89661121368408,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=7.49706% source=test | wise_ft_skipped rows=16644>=2000,30,2,epoch_chunk,accuracy,0.8043559894855427,0.8621855050694706,0.8043559894855427,0.8621855050694706,29,False,False,,f_mmd,test,standardized_l2,4.113715670233464,4.867673196972252,,True
connect-4,/home/crc00006699/zh/tabiclv2/data184/connect-4,multiclass,54045,10809,13512,42,3,0.8680432208407342,0.8563035786930638,0.7037850849120485,0.9496503128986653,0.3238130875325029,317.42297077178955,96.63050723075867,ok,,54045,43236,0,13512,0.4551648944616318,True,0.1,False,150,1e-05,True,315.3360755443573,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=7.49706% source=test | wise_ft_skipped rows=67557>=2000,30,5,epoch_chunk,accuracy,0.8538255157738921,0.8667776852622814,0.8538255157738921,0.8667776852622814,22,True,False,,f_mmd,test,standardized_l2,4.7428029620393355,6.5958337017676625,,True
contraceptive_method_choice,/home/crc00006699/zh/tabiclv2/data184/contraceptive_method_choice,multiclass,1178,236,295,9,3,0.6305084745762712,0.6289070647798064,0.6041199232595195,0.7949235760069878,0.8237168939414863,5.5988242626190186,0.39937734603881836,ok,,1178,942,0,295,0.8840614557266235,True,0.1,True,16,1e-05,True,5.5652055740356445,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=7.49706% source=test | wise_ft=alpha0.1 rows=1473<2000,30,1,epoch_chunk,accuracy,0.5423728813559322,0.559322033898305,0.5423728813559322,0.559322033898305,8,True,False,,f_mmd,test,standardized_l2,2.342245854436707,0.49682723619459346,,True
credit,/home/crc00006699/zh/tabiclv2/data184/credit,binclass,13371,2675,3343,10,2,0.7858211187556088,0.7858055557811423,0.7858185941432658,0.86536476453088,0.4611800933771846,13.053656339645386,5.46979832649231,ok,,13371,10696,0,3343,0.502286970615387,True,0.1,False,16,1e-05,True,12.92381501197815,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=7.49706% source=test | wise_ft_skipped rows=16714>=2000,30,2,epoch_chunk,accuracy,0.7783177570093458,0.7783177570093458,0.7783177570093458,0.7783177570093458,0,True,False,,f_mmd,test,standardized_l2,29.08450198760803,311.93256360211143,,True
credit-g,/home/crc00006699/zh/tabiclv2/data184/credit-g,binclass,800,160,200,20,2,0.79,0.7759999999999999,0.7023809523809523,0.8433333333333334,0.4386593823660657,4.976763010025024,0.8310966491699219,ok,,800,640,0,200,0.5014026761054993,True,0.1,True,13,1e-05,True,4.92131233215332,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=7.49706% source=test | wise_ft=alpha0.1 rows=1000<2000,30,1,epoch_chunk,accuracy,0.75,0.7625,0.75,0.7625,5,True,False,,f_mmd,test,standardized_l2,2.400628730252426,0.41501272705583026,,True
customer_satisfaction_in_airline,/home/crc00006699/zh/tabiclv2/data184/customer_satisfaction_in_airline,binclass,103904,20781,25976,21,2,0.9663535571296581,0.9663981019771682,0.9676668843811067,0.9961304409117284,0.07615914963557077,299.61460733413696,219.60387301445007,ok,,103904,83123,0,25976,0.11487889289855957,True,0.1,False,153,1e-05,True,297.67100834846497,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=7.49706% source=test | wise_ft_skipped rows=129880>=2000,30,9,epoch_chunk,accuracy,0.9622732303546508,0.9646792743371349,0.9622732303546508,0.9646792743371349,9,True,False,,f_mmd,test,standardized_l2,2.4761808800472433,3.7855379165886793,,True
dabetes_130-us_hospitals,/home/crc00006699/zh/tabiclv2/data184/dabetes_130-us_hospitals,binclass,81412,16283,20354,20,2,0.6454750908912253,0.6425459542028641,0.6386454398884887,0.7033034724600885,0.6190367966936728,167.45848941802979,120.44888639450073,ok,,81412,65129,0,20354,0.6276724338531494,True,0.1,False,91,1e-05,True,165.94949078559875,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=7.49706% source=test | wise_ft_skipped rows=101766>=2000,30,7,epoch_chunk,accuracy,0.6479764171221519,0.6533194128846036,0.6479764171221519,0.6533194128846036,5,True,False,,f_mmd,test,standardized_l2,2.67496555137373,6.131062204820298,,True
default_of_credit_card_clients,/home/crc00006699/zh/tabiclv2/data184/default_of_credit_card_clients,binclass,24000,4800,6000,23,2,0.8271666666666667,0.8069975508115931,0.6678139147253757,0.8013387526122504,0.41352446187954245,27.685383081436157,15.71177339553833,ok,,24000,19200,0,6000,0.43371090292930603,True,0.1,False,16,1e-05,True,27.173161029815674,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=7.49706% source=test | wise_ft_skipped rows=30000>=2000,30,2,epoch_chunk,accuracy,0.82125,0.82125,0.82125,0.82125,0,True,False,,f_mmd,test,standardized_l2,6.753759732100146,22.157271316098406,,True
delta_ailerons,/home/crc00006699/zh/tabiclv2/data184/delta_ailerons,binclass,5703,1141,1426,5,2,0.9530154277699859,0.9530285710209139,0.9531399020206028,0.9823629186881581,0.15840449371340404,4.563299179077148,1.0734663009643555,ok,,5703,4562,0,1426,0.15882164984941483,True,0.1,False,8,1e-05,True,4.524008274078369,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=7.49706% source=test | wise_ft_skipped rows=7129>=2000,30,1,epoch_chunk,accuracy,0.9430324276950044,0.9430324276950044,0.9430324276950044,0.9430324276950044,0,True,False,,f_mmd,test,standardized_l2,3.2822811717746054,1.0768131396970302,,True
