dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9541666666666668,0.9541722367865184,0.9550889877641824,0.9864432703003336,0.1352418899329652,1.0619449615478516,1.7377710342407229,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9458333333333332,0.9458474414405028,0.94646829810901,0.983471218020022,0.1627966349307857,0.2880740165710449,0.6592552661895752,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9458333333333332,0.9458446188392712,0.946607341490545,0.9845748748609566,0.1510436938947532,0.2717478275299072,0.6629898548126221,ok,
Insurance,/home/crc00006699/zh/tabiclv2/data200/Insurance,binclass,18838,3768,4710,10,2,0.7575371549893843,0.6530303380048618,0.5,0.5041462395843969,0.5564806512445175,0.7736356258392334,6.321207284927368,ok,
Is-this-a-good-customer,/home/crc00006699/zh/tabiclv2/data200/Is-this-a-good-customer,binclass,1378,276,345,13,2,0.8840579710144928,0.829654403567447,0.5,0.7357377049180327,0.3263364956361219,0.1729977130889892,0.3749654293060303,ok,
Long,/home/crc00006699/zh/tabiclv2/data200/Long,binclass,3581,717,896,19,2,0.9988839285714286,0.9988832621783086,0.998031496062992,1.0,0.004618893762128,0.2988841533660888,0.9763998985290528,ok,
Shipping,/home/crc00006699/zh/tabiclv2/data200/Shipping,binclass,8799,1760,2200,9,2,0.6836363636363636,0.6768847809150663,0.7207918257642014,0.7361748330809104,0.5005190096140157,0.5631182193756104,1.825709104537964,ok,
Waterstress,/home/crc00006699/zh/tabiclv2/data200/Waterstress,binclass,950,190,238,22,2,0.7226890756302521,0.7224540165716636,0.7240721102863203,0.8198303287380699,0.5155566664157138,0.1821663379669189,0.3205595016479492,ok,
connect-4,/home/crc00006699/zh/tabiclv2/data200/connect-4,multiclass,54045,10809,13512,42,3,0.7801953818827708,0.7368615605401029,0.5308338118985939,0.8708828111101697,0.5433818820120713,6.370773315429688,124.54815983772278,ok,
eucalyptus,/home/crc00006699/zh/tabiclv2/data200/eucalyptus,multiclass,588,118,148,19,5,0.722972972972973,0.7260241098156699,0.7159476182731997,0.9426665506800708,0.6067701906666005,0.1675527095794677,0.2175865173339843,ok,
jasmine,/home/crc00006699/zh/tabiclv2/data200/jasmine,binclass,2387,478,597,144,2,0.8123953098827471,0.8101100722779636,0.8125799645350272,0.8798624048842899,0.3897693447544893,1.2042102813720703,2.422051429748535,ok,
