dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9604166666666667,0.960427492536752,0.9609983314794216,0.9919789349276975,0.1098272437640594,1.0311176776885986,1.7668969631195068,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),binclass,1920,384,480,30,2,0.95,0.9500130228681566,0.9506395995550612,0.9883029755283648,0.14151466097070411,0.2908518314361572,0.6600337028503418,ok,
Heart-Disease-Dataset-(Comprehensive),/home/crc00006699/zh/tabiclv2/data200/Heart-Disease-Dataset-(Comprehensive),binclass,952,191,238,11,2,0.9495798319327731,0.9494787388639667,0.9473496468573874,0.9758864236284512,0.19455818501998023,0.14605283737182617,0.2090768814086914,ok,
Intersectional-Bias-Assessment,/home/crc00006699/zh/tabiclv2/data200/Intersectional-Bias-Assessment,binclass,8800,1760,2200,19,2,0.9481818181818182,0.9481805333273223,0.9481623635998482,0.9898330593552963,0.13218355241831417,0.6452360153198242,3.303337812423706,ok,
KDD,/home/crc00006699/zh/tabiclv2/data200/KDD,binclass,4025,805,1007,45,2,0.8013902681231381,0.8011785891762832,0.8018700437921646,0.902645283465499,0.37496661568225326,0.8940768241882324,2.2160634994506836,ok,
Performance-Prediction,/home/crc00006699/zh/tabiclv2/data200/Performance-Prediction,binclass,1072,215,268,19,2,0.746268656716418,0.7391015545585111,0.7067718606180144,0.8019544558006095,0.5297643668058302,0.160475492477417,0.28406596183776855,ok,
VulNoneVul,/home/crc00006699/zh/tabiclv2/data200/VulNoneVul,binclass,4553,911,1139,16,2,0.9894644424934153,0.9842245601854183,0.5,0.8416518781425614,0.04764643829778318,0.3164794445037842,1.2323033809661865,ok,
adult,/home/crc00006699/zh/tabiclv2/data200/adult,binclass,32561,6513,16281,14,2,0.8633376328235366,0.8580965102146533,0.777726329801081,0.9163864471748151,0.29824478177027797,4.022020101547241,27.209275484085083,ok,
credit-g,/home/crc00006699/zh/tabiclv2/data200/credit-g,binclass,800,160,200,20,2,0.775,0.7568643462284373,0.6773809523809524,0.8381547619047619,0.4483404033144916,0.18004417419433594,0.22853589057922363,ok,
helena,/home/crc00006699/zh/tabiclv2/data200/helena,multiclass,0,0,0,0,0,,,,,,0.0,0.0,fail,RuntimeError: Failed to generate a valid legacy codebook
kr-vs-kp,/home/crc00006699/zh/tabiclv2/data200/kr-vs-kp,binclass,2556,512,640,36,2,0.996875,0.996875,0.9968690070838715,0.9998434503541936,0.012329882608788438,0.31581616401672363,0.7826790809631348,ok,
ozone_level,/home/crc00006699/zh/tabiclv2/data200/ozone_level,binclass,2028,406,508,36,2,0.9803149606299213,0.9725192154161645,0.49899799599198397,0.8285459808505901,0.08417803325934495,0.4175417423248291,0.8516604900360107,ok,
shill-bidding,/home/crc00006699/zh/tabiclv2/data200/shill-bidding,binclass,5056,1012,1265,3,2,0.9090909090909091,0.8853685004598895,0.5978596646072374,0.9031901093904624,0.21178690814819415,0.2461087703704834,0.529879093170166,ok,
svmguide3,/home/crc00006699/zh/tabiclv2/data200/svmguide3,binclass,994,199,249,22,2,0.8554216867469879,0.8436196862444512,0.7335526315789473,0.8874269005847952,0.33066222807505874,0.16499686241149902,0.27855610847473145,ok,
