dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_reserve_ratio,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
BLE_RSSI_dataset_for_Indoor_localization,/home/crc00006699/zh/tabiclv2/data184/BLE_RSSI_dataset_for_Indoor_localization,multiclass,7987,1598,1997,3,3,0.7586379569354031,0.7582677333154051,0.7582509802665518,0.9143570312648821,0.5520105562953247,81.1096875667572,1.0079262256622314,ok,,7987,6389,0,1997,,30,1e-05,True,76.45924234390259,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7740926157697121,0.7753441802252816,,,8,True,False,,f_mmd,test,standardized_l2,0.05,2.9057657671879733,0.49315324546116257,,True
BNG(cmc),/home/crc00006699/zh/tabiclv2/data184/BNG(cmc),multiclass,44236,8848,11060,9,3,0.503254972875226,0.4540973137853601,0.4413259457724823,0.720794474560765,0.9509447133859008,232.63272953033447,12.748386144638062,ok,,44236,35388,0,11060,,120,1e-05,True,232.63225293159485,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,36,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.5780967450271248,0.5780967450271248,,,0,True,False,,f_mmd,test,standardized_l2,0.05,3.0354931025541374,0.4295316098177338,,True
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data184/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.873,0.8636042287248549,0.7455822540568303,0.885622139859428,0.3114180106864669,52.879565954208374,1.1231906414031982,ok,,8000,6400,0,2000,,30,1e-05,True,52.87915754318237,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.86875,0.8725,,,3,True,False,,f_mmd,test,standardized_l2,0.05,2.208973287668203,0.38408235577576544,,True
California-Housing-Classification,/home/crc00006699/zh/tabiclv2/data184/California-Housing-Classification,binclass,16512,3303,4128,8,2,0.9188468992248062,0.9188459705478704,0.9188486406993271,0.977746505653043,0.1920537524343939,107.39614677429199,2.7003769874572754,ok,,16512,13209,0,4128,,60,1e-05,True,107.39571738243103,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,14,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9088707235846201,0.9131092945806842,,,3,True,False,,f_mmd,test,standardized_l2,0.05,7.3079265177210395,9.72526956754155,,True
Click_prediction_small,/home/crc00006699/zh/tabiclv2/data184/Click_prediction_small,binclass,31958,6392,7990,3,2,0.8337922403003755,0.7626991055496519,0.5096486300077022,0.6267838324896028,0.4381891842671339,172.47385835647583,7.025646686553955,ok,,31958,25566,0,7990,,90,1e-05,True,172.47332572937012,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,26,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8335419274092616,0.8336983729662077,,,1,True,False,,f_mmd,test,standardized_l2,0.05,169.58446904070234,646.4674585123065,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9708333333333333,0.9708394135223403,0.971078976640712,0.9954810901001112,0.0840477105161581,8.577013492584229,0.5011754035949707,ok,,1920,1536,0,480,,30,1e-05,True,8.576556921005249,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9765625,0.9765625,,,0,True,False,,f_mmd,test,standardized_l2,0.05,3.316421665732944,0.44553244638018075,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9479166666666666,0.9479254832002987,0.9487625139043381,0.9924829671857619,0.1221228926173651,8.57002568244934,0.5138075351715088,ok,,1920,1536,0,480,,30,1e-05,True,8.569559097290039,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.984375,0.984375,,,0,True,False,,f_mmd,test,standardized_l2,0.05,3.0202605979733446,0.37753700222061154,,True
Credit_c,/home/crc00006699/zh/tabiclv2/data184/Credit_c,multiclass,80000,16000,20000,22,3,0.81195,0.8119269961587608,0.824390323252814,0.9279491402891923,0.4367686656540262,557.3260986804962,29.054844856262207,ok,,80000,64000,0,20000,,210,1e-05,True,557.3255453109741,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,64,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8130625,0.8131875,,,1,True,False,,f_mmd,test,standardized_l2,0.05,1.6451129633065218e+87,5.093997955587149e+86,,True
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data184/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7402597402597403,0.7404744016314264,0.7402890695573623,0.8367961457392351,0.482828072169139,8.64402723312378,0.49168968200683594,ok,,920,736,0,231,,30,1e-05,True,8.643504619598389,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7282608695652174,0.7282608695652174,,,0,True,False,,f_mmd,test,standardized_l2,0.05,8.221732014082972,6.802277606946494,,True
Employee,/home/crc00006699/zh/tabiclv2/data184/Employee,binclass,3722,745,931,8,2,0.8506981740064447,0.8434981689079439,0.8006725654664484,0.8739873158756136,0.3556050551912927,34.22716522216797,0.6235916614532471,ok,,3722,2977,0,931,,30,1e-05,True,34.226736068725586,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,3,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8523489932885906,0.8630872483221477,,,11,True,False,,f_mmd,test,standardized_l2,0.05,2.6527426865511536,0.32551544696062734,,True
FOREX_audcad-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-day-High,binclass,1467,294,367,10,2,0.7275204359673024,0.7244967093003933,0.7261331907562526,0.821006356561516,0.546612406626984,8.430324077606201,0.46531033515930176,ok,,1467,1173,0,367,,30,1e-05,True,8.429813623428345,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7278911564625851,0.7278911564625851,,,0,True,False,,f_mmd,test,standardized_l2,0.05,5.602017009747491,3.4378853655744046,,True
FOREX_audchf-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audchf-day-High,binclass,1466,294,367,10,2,0.7275204359673024,0.7253767602027943,0.7263559674448998,0.8057684310580409,0.602279878558418,8.19386625289917,0.46599745750427246,ok,,1466,1172,0,367,,30,1e-05,True,8.193326473236084,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.717687074829932,0.717687074829932,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.134880364480624,0.7823959004217242,,True
