dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,peft_method,peft_targets,peft_trainable_params,peft_trainable_ratio,peft_rank,model_family
OpenML-ID-1049,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1049,binclass,1166,234,292,37,2,0.910958904109589,0.9074272635916472,0.7582465277777778,0.9615885416666666,0.1931540264713474,22.445725440979004,0.6690618991851807,ok,,1166,932,0,292,0.1622442677617073,8,1e-05,True,22.339227437973022,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9188034188034188,0.9188034188034188,0.9188034188034188,0.9188034188034188,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-1050,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1050,binclass,1250,250,313,37,2,0.9009584664536742,0.8713234468060816,0.5571619217081851,0.8387455516014235,0.2606329866124395,25.19794797897339,0.6827764511108398,ok,,1250,1000,0,313,0.2577771693468094,15,1e-05,True,25.086122035980225,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.884,0.888,0.884,0.888,7,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-1053,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1053,binclass,8708,1742,2177,21,2,0.8203950390445567,0.785451942593719,0.5925128098301582,0.7635375691893149,0.4212027318395416,7.332247734069824,3.7279114723205566,ok,,8708,6966,0,2177,0.3987042903900146,8,1e-05,True,7.1026451587677,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8249138920780712,0.8249138920780712,0.8249138920780712,0.8249138920780712,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-1063,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1063,binclass,417,84,105,21,2,0.8285714285714286,0.8134646962233169,0.6744249726177437,0.7620481927710844,0.4731517094350623,2.3305280208587646,0.4968018531799316,ok,,417,333,0,105,0.2486791908740997,8,1e-05,True,2.281874895095825,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-1067,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1067,binclass,1687,338,422,21,2,0.8720379146919431,0.855423482647913,0.6601163542340013,0.856711915535445,0.3029108468222224,2.975281953811645,0.6864778995513916,ok,,1687,1349,0,422,0.3431208729743957,8,1e-05,True,2.8999581336975098,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.878698224852071,0.878698224852071,0.878698224852071,0.878698224852071,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-1068,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1068,binclass,887,178,222,21,2,0.945945945945946,0.9366302968198704,0.6618357487922705,0.8974235104669888,0.1535727516485658,2.804253101348877,0.8662443161010742,ok,,887,709,0,222,0.1882033199071884,8,1e-05,True,2.744504690170288,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9325842696629212,0.9325842696629212,0.9325842696629212,0.9325842696629212,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-11,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-11,multiclass,500,100,125,4,3,1.0,1.0,1.0,1.0,0.016491332136604,1.5769469738006592,0.2623424530029297,ok,,500,400,0,125,0.0830587707459926,8,1e-05,True,1.559051513671875,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.96,0.96,0.96,0.96,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-12,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-12,multiclass,1600,320,400,216,10,0.9825,0.9824984372558212,0.9825,0.9997569444444444,0.0771713910993146,14.932970523834229,3.725522518157959,ok,,1600,1280,0,400,0.0394597519189119,8,1e-05,True,14.290147304534912,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.984375,0.984375,0.984375,0.984375,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-14,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-14,multiclass,1600,320,400,76,10,0.9225,0.9218915524806744,0.9225,0.9951111111111112,0.2060284568175354,6.254918336868286,1.3449468612670898,ok,,1600,1280,0,400,0.3016681522130966,8,1e-05,True,6.019669532775879,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.90625,0.90625,0.90625,0.90625,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-1461,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1461,binclass,36168,7234,9043,16,2,0.9126396107486454,0.90871017879021,0.7484158624452986,0.9393297096517216,0.1900984272382984,84.06576895713806,27.818599224090576,ok,,36168,28934,0,9043,0.1985056549310684,90,1e-05,True,83.52278161048889,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.8149018523638374,0.8432402543544374,0.8149018523638374,0.8432402543544374,24,False,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-1462,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1462,binclass,1097,220,275,4,2,1.0,1.0,1.0,1.0,3.3013067616039645e-06,1.8525748252868648,0.1609776020050048,ok,,1097,877,0,275,0.00022446973162,8,1e-05,True,1.831709623336792,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-1464,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1464,binclass,598,120,150,4,2,0.7866666666666666,0.7631850117096018,0.631578947368421,0.7948343079922027,0.4477938969632251,2.028554677963257,0.2157495021820068,ok,,598,478,0,150,0.4668053835630417,8,1e-05,True,2.0082802772521973,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8,0.8,0.8,0.8,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-1468,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1468,multiclass,864,173,216,856,9,0.949074074074074,0.9489353241553584,0.9490740740740742,0.9979263117283952,0.1899945885697174,38.680675745010376,7.5848753452301025,ok,,864,691,0,216,0.135872907936573,8,1e-05,True,36.6571409702301,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9364161849710982,0.9364161849710982,0.9364161849710982,0.9364161849710982,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-1475,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1475,multiclass,4894,979,1224,51,6,0.6503267973856209,0.6332808316132705,0.5247660461462956,0.8600971082508552,1.014996033501114,8.649381875991821,3.258923292160034,ok,,4894,3915,0,1224,1.1023943424224854,8,1e-05,True,8.326996088027954,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.6302349336057201,0.6302349336057201,0.6302349336057201,0.6302349336057201,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-1478,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1478,multiclass,8239,1648,2060,561,6,0.9980582524271844,0.9980580591258628,0.9981580602986424,0.9999983941486033,0.0040250859735298,130.92451524734497,86.83231329917908,ok,,8239,6591,0,2060,0.0102850547991693,8,1e-05,True,124.70538473129272,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.995752427184466,0.995752427184466,0.995752427184466,0.995752427184466,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-1480,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1480,binclass,466,94,117,10,2,0.6666666666666666,0.6498143664245359,0.5566973777462793,0.7267895109851169,0.5255324632575109,1.9599225521087649,0.418724775314331,ok,,466,372,0,117,0.5763285160064697,8,1e-05,True,1.9377143383026123,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7553191489361702,0.7553191489361702,0.7553191489361702,0.7553191489361702,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-1485,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1485,binclass,2080,416,520,500,2,0.9115384615384616,0.9115371529164632,0.9115384615384616,0.9651479289940827,0.2440040369929081,38.73066806793213,10.133553266525269,ok,,2080,1664,0,520,0.229292593896389,8,1e-05,True,36.88340473175049,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9230769230769232,0.9230769230769232,0.9230769230769232,0.9230769230769232,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-1486,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1486,binclass,27572,5515,6893,118,2,0.974611925141448,0.9746634676680848,0.9709528458779646,0.9969298703420484,0.0639637422109092,112.9046549797058,78.08734345436096,ok,,27572,22057,0,6893,0.1248497515916824,45,1e-05,True,110.55120635032654,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.970444242973708,0.970988213961922,0.970444242973708,0.970988213961922,7,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-1487,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1487,binclass,2027,406,507,72,2,0.9546351084812624,0.9468295802699368,0.684342105263158,0.9488815789473684,0.1218833862171235,9.575573921203612,1.6045079231262207,ok,,2027,1621,0,507,0.2165247946977615,12,1e-05,True,9.327836751937866,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9408866995073892,0.9433497536945812,0.9408866995073892,0.9433497536945812,4,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-1489,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1489,binclass,4323,865,1081,5,2,0.9037927844588344,0.9037927844588344,0.8839496589426397,0.9656485870480784,0.2184456203048236,2.611070156097412,0.8428137302398682,ok,,4323,3458,0,1081,0.2406747862696647,8,1e-05,True,2.5681257247924805,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9260115606936417,0.9260115606936417,0.9260115606936417,0.9260115606936417,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-1494,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1494,binclass,844,169,211,41,2,0.8909952606635071,0.8899623050083783,0.8692655935613682,0.945271629778672,0.2755513148899449,4.629935503005981,1.183701753616333,ok,,844,675,0,211,0.3499246835708618,10,1e-05,True,4.524316549301148,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8875739644970414,0.893491124260355,0.8875739644970414,0.893491124260355,2,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-1497,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1497,multiclass,4364,873,1092,24,4,0.9926739926739928,0.9926729029014852,0.988017934446506,0.9999535857385144,0.015300788436007,4.937879085540772,1.8290321826934812,ok,,4364,3491,0,1092,0.0310199409723281,8,1e-05,True,4.786283493041992,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.986254295532646,0.986254295532646,0.986254295532646,0.986254295532646,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-15,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-15,binclass,559,112,140,9,2,0.9571428571428572,0.9573446961202065,0.957427536231884,0.9932065217391304,0.1089099858973488,1.8546035289764404,0.4774677753448486,ok,,559,447,0,140,0.0221794936805963,8,1e-05,True,1.825058937072754,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-1501,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1501,multiclass,1274,255,319,256,10,0.9686520376175548,0.9686948325435536,0.9686491935483872,0.999346065465263,0.1002647368154085,20.33789587020874,3.4730019569396973,ok,,1274,1019,0,319,0.2091229856014251,10,1e-05,True,19.611043214797974,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9568627450980391,0.9607843137254902,0.9568627450980391,0.9607843137254902,2,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-151,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-151,binclass,36249,7250,9063,8,2,0.926293721725698,0.9262525686817936,0.9240328554086944,0.9808171195755088,0.1760995654700039,32.163926124572754,25.340375900268555,ok,,36249,28999,0,9063,0.3071299940347671,42,1e-05,True,31.9022228717804,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.9136551724137932,0.9143448275862068,0.9136551724137932,0.9143448275862068,6,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-1510,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1510,binclass,455,91,114,30,2,0.9912280701754386,0.991205475258566,0.988095238095238,0.9973544973544972,0.0485935160654211,2.8806886672973637,0.6258456707000732,ok,,455,364,0,114,0.0405675005167722,8,1e-05,True,2.807557821273804,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.956043956043956,0.956043956043956,0.956043956043956,0.956043956043956,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-1590,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1590,binclass,39073,7815,9769,14,2,0.8733749616132664,0.8685315389488729,0.7933537158913616,0.9274387956309538,0.2788569317112307,40.299052000045776,30.714738130569454,ok,,39073,31258,0,9769,0.3458648771047592,52,1e-05,True,39.80532646179199,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,4,epoch_chunk,accuracy,0.8715291106845809,0.872808701215611,0.8715291106845809,0.872808701215611,5,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-16,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-16,multiclass,1600,320,400,64,10,0.975,0.975015727207024,0.975,0.9997013888888888,0.0921634156970051,5.544318675994873,1.2091064453125,ok,,1600,1280,0,400,0.0440454520285129,8,1e-05,True,5.340683937072754,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.978125,0.978125,0.978125,0.978125,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-18,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-18,multiclass,1600,320,400,6,10,0.7725,0.7647686474059745,0.7725,0.974125,0.4927049781698864,3.668242931365967,0.5108561515808105,ok,,1600,1280,0,400,0.635778397321701,16,1e-05,True,3.6382102966308594,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.74375,0.753125,0.74375,0.753125,8,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-182,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-182,multiclass,5144,1029,1286,36,6,0.9416796267496113,0.9403661525823096,0.9237728144634124,0.9965364937329352,0.1381857538439007,7.239582061767578,2.5960705280303955,ok,,5144,4115,0,1286,0.2105725482106208,8,1e-05,True,6.979280710220337,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.93488824101069,0.93488824101069,0.93488824101069,0.93488824101069,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-188,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-188,multiclass,588,118,148,19,5,0.7297297297297297,0.7293510031712577,0.7103592789639301,0.9403446256906092,0.6066241712511887,2.1096668243408203,0.6000983715057373,ok,,588,470,0,148,0.7259230613708496,8,1e-05,True,2.0722482204437256,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7796610169491526,0.7796610169491526,0.7796610169491526,0.7796610169491526,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-22,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-22,multiclass,1600,320,400,47,10,0.8975,0.8959477977682886,0.8975,0.9928194444444444,0.2201687420036846,10.94629430770874,1.003849983215332,ok,,1600,1280,0,400,0.2461062520742416,21,1e-05,True,10.789260149002075,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.865625,0.878125,0.865625,0.878125,13,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-23,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-23,multiclass,1178,236,295,9,3,0.6033898305084746,0.603014989366664,0.5784569217405039,0.7692468203558227,0.8665532175646604,2.703098058700561,0.4224402904510498,ok,,1178,942,0,295,0.8983209431171417,11,1e-05,True,2.6723008155822754,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.5508474576271186,0.5550847457627118,0.5508474576271186,0.5550847457627118,3,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
OpenML-ID-23381,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-23381,binclass,400,80,100,12,2,0.65,0.612973227974997,0.6030377668308703,0.6564039408866995,0.6433346090849171,1.8635282516479488,0.4027268886566162,ok,,400,320,0,100,0.7034988403320312,8,1e-05,True,1.8316054344177248,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.6375,0.6375,0.6375,0.6375,0,True,False,,last_layers,"col,row,icl",2681098.0,0.0973095562621401,,tabiclv2
