dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9645833333333333,0.9645893327426223,0.9647525027808677,0.9950639599555061,0.08858422765712369,26.19994282722473,0.5513818264007568,ok,,1920,1536,0,480,,30,1e-05,True,22.35774540901184,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,roc_auc,0.9957456092505726,0.9962910439620377,,,25,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),binclass,1920,384,480,30,2,0.94375,0.9437595218563225,0.9445912124582869,0.9890329532814238,0.13987926187401853,6.362675666809082,0.5507893562316895,ok,,1920,1536,0,480,,30,1e-05,True,6.362362384796143,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,roc_auc,0.9933729682556998,0.9933729682556998,,,0,True,False,
Heart-Disease-Dataset-(Comprehensive),/home/crc00006699/zh/tabiclv2/data200/Heart-Disease-Dataset-(Comprehensive),binclass,952,191,238,11,2,0.9243697478991597,0.9243697478991597,0.9235927801954769,0.9667546550617108,0.22629086786944927,15.58567190170288,0.35986948013305664,ok,,952,761,0,238,,30,1e-05,True,15.585350513458252,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,roc_auc,0.954655248133509,0.9617918313570488,,,21,True,False,
Intersectional-Bias-Assessment,/home/crc00006699/zh/tabiclv2/data200/Intersectional-Bias-Assessment,binclass,8800,1760,2200,19,2,0.9440909090909091,0.9440914751184275,0.9441088936659419,0.9903719241523004,0.12996506461281881,38.04702186584473,2.4736244678497314,ok,,8800,7040,0,2200,,120,1e-05,True,38.04665017127991,tabpfn_finetune_epoch_chunks,dataset_val_split,30,4,tabpfn_finetuning_api,roc_auc,0.9923072452537774,0.9925758749838565,,,13,True,False,
KDD,/home/crc00006699/zh/tabiclv2/data200/KDD,binclass,4025,805,1007,45,2,0.8133068520357497,0.8125220730871267,0.8141989190042214,0.9059316684420247,0.3702170681228214,17.574634552001953,1.6573622226715088,ok,,4025,3220,0,1007,,60,1e-05,True,17.574312210083008,tabpfn_finetune_epoch_chunks,dataset_val_split,30,2,tabpfn_finetuning_api,roc_auc,0.9267491314614937,0.9267491314614937,,,0,True,False,
Performance-Prediction,/home/crc00006699/zh/tabiclv2/data200/Performance-Prediction,binclass,1072,215,268,19,2,0.7238805970149254,0.7170551735703505,0.6848365309903772,0.7947522562907179,0.5311807472753032,9.193840980529785,0.33768773078918457,ok,,1072,857,0,268,,30,1e-05,True,9.193514585494995,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,roc_auc,0.7224873666479505,0.7232827999251358,,,6,True,False,
VulNoneVul,/home/crc00006699/zh/tabiclv2/data200/VulNoneVul,binclass,4553,911,1139,16,2,0.9894644424934153,0.9842245601854183,0.5,0.8171398994380361,0.05252898587155333,28.269632816314697,0.9462423324584961,ok,,4553,3642,0,1139,,60,1e-05,True,28.269344568252563,tabpfn_finetune_epoch_chunks,dataset_val_split,30,2,tabpfn_finetuning_api,roc_auc,0.8272475027746948,0.8447280799112098,,,16,True,False,
adult,/home/crc00006699/zh/tabiclv2/data200/adult,binclass,32561,6513,16281,14,2,0.8708924513236288,0.8655389379021633,0.7859047075996429,0.9236770154360658,0.28497267393964504,342.507098197937,19.609288692474365,ok,,32561,26048,0,16281,,420,1e-05,True,342.5067071914673,tabpfn_finetune_epoch_chunks,dataset_val_split,30,14,tabpfn_finetuning_api,roc_auc,0.9178793901281442,0.9245175244010648,,,30,False,False,
credit-g,/home/crc00006699/zh/tabiclv2/data200/credit-g,binclass,800,160,200,20,2,0.79,0.7720394736842104,0.6928571428571428,0.8574404761904761,0.4370419727865661,15.519747972488403,0.3576498031616211,ok,,800,640,0,200,,30,1e-05,True,15.519421577453613,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,roc_auc,0.7847842261904763,0.7874813988095238,,,14,True,False,
helena,/home/crc00006699/zh/tabiclv2/data200/helena,multiclass,52156,10432,13040,27,100,0.37024539877300616,0.3707648426030406,0.23562087996484526,0.8798403090486844,2.9970418686385965,0.04364943504333496,2896.968940258026,ok,,52156,0,0,13040,,0,1e-05,False,0.0,,TTT skipped because n_classes > 10 requires ManyClass baseline inference,0,0,,,,,,,0,False,False,
kr-vs-kp,/home/crc00006699/zh/tabiclv2/data200/kr-vs-kp,binclass,2556,512,640,36,2,0.9984375,0.9984376031804653,0.9985029940119761,0.9998728034127822,0.01064456932696992,9.92382264137268,0.8292994499206543,ok,,2556,2044,0,640,,60,1e-05,True,9.923341035842896,tabpfn_finetune_epoch_chunks,dataset_val_split,30,2,tabpfn_finetuning_api,roc_auc,0.9998394863563403,0.9998394863563403,,,0,True,False,
ozone_level,/home/crc00006699/zh/tabiclv2/data200/ozone_level,binclass,2028,406,508,36,2,0.9822834645669292,0.973504367068317,0.5,0.814629258517034,0.08557003522527241,30.241288661956787,0.6909599304199219,ok,,2028,1622,0,508,,30,1e-05,True,30.24099326133728,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,roc_auc,0.9272959183673468,0.9309402332361516,,,26,False,False,
shill-bidding,/home/crc00006699/zh/tabiclv2/data200/shill-bidding,binclass,5056,1012,1265,3,2,0.9011857707509882,0.868708939248542,0.5532877316857899,0.9000006686458584,0.21308293311317603,10.22239351272583,0.6294138431549072,ok,,5056,4044,0,1265,,90,1e-05,True,10.222060918807983,tabpfn_finetune_epoch_chunks,dataset_val_split,30,3,tabpfn_finetuning_api,roc_auc,0.8968096120313862,0.8968096120313862,,,0,True,False,
svmguide3,/home/crc00006699/zh/tabiclv2/data200/svmguide3,binclass,994,199,249,22,2,0.8674698795180723,0.8599208865537337,0.7660361842105263,0.9012244152046783,0.3186746406907126,5.3596718311309814,0.34451818466186523,ok,,994,795,0,249,,30,1e-05,True,5.359379053115845,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,roc_auc,0.9151020408163265,0.9151020408163265,,,0,True,False,
