dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,peft_method,peft_targets,peft_trainable_params,peft_trainable_ratio,peft_rank,model_family
OpenML-ID-1049,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1049,binclass,1166,234,292,37,2,0.910958904109589,0.9074272635916472,0.7582465277777778,0.9615885416666666,0.1931540264713474,12.33959937095642,0.6675255298614502,ok,,1166,932,0,292,0.1624836102128029,8,1e-05,True,12.227829694747925,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9188034188034188,0.9188034188034188,0.9188034188034188,0.9188034188034188,0,True,False,,ln_head_embedding,"col,row,icl",573578.0,0.0208178219004772,,tabiclv2
OpenML-ID-1050,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1050,binclass,1250,250,313,37,2,0.9009584664536742,0.8713234468060816,0.5571619217081851,0.838967971530249,0.2603769063398282,12.380622863769531,0.7050604820251465,ok,,1250,1000,0,313,0.2230931222438812,8,1e-05,True,12.268098831176758,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.884,0.884,0.884,0.884,0,True,False,,ln_head_embedding,"col,row,icl",573578.0,0.0208178219004772,,tabiclv2
OpenML-ID-1053,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1053,binclass,8708,1742,2177,21,2,0.8203950390445567,0.785451942593719,0.5925128098301582,0.7635375691893149,0.4212027318395416,10.319175958633425,3.7284791469573975,ok,,8708,6966,0,2177,0.4000495672225952,8,1e-05,True,10.065791368484495,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8249138920780712,0.8249138920780712,0.8249138920780712,0.8249138920780712,0,True,False,,ln_head_embedding,"col,row,icl",573578.0,0.0208178219004772,,tabiclv2
OpenML-ID-1063,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1063,binclass,417,84,105,21,2,0.8285714285714286,0.8134646962233169,0.6744249726177437,0.7620481927710844,0.4731517093597778,2.834022045135498,0.5599782466888428,ok,,417,333,0,105,0.2502836808562279,8,1e-05,True,2.784429788589477,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,True,False,,ln_head_embedding,"col,row,icl",573578.0,0.0208178219004772,,tabiclv2
OpenML-ID-1067,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1067,binclass,1687,338,422,21,2,0.8720379146919431,0.855423482647913,0.6601163542340013,0.856711915535445,0.3029108468222224,3.65218448638916,0.7035903930664062,ok,,1687,1349,0,422,0.3442146331071853,8,1e-05,True,3.571822166442871,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.878698224852071,0.878698224852071,0.878698224852071,0.878698224852071,0,True,False,,ln_head_embedding,"col,row,icl",573578.0,0.0208178219004772,,tabiclv2
OpenML-ID-1068,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1068,binclass,887,178,222,21,2,0.945945945945946,0.9366302968198704,0.6618357487922705,0.8974235104669888,0.1535727988718169,3.285766124725342,0.8845295906066895,ok,,887,709,0,222,0.1881370320916175,8,1e-05,True,3.2248969078063965,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9325842696629212,0.9325842696629212,0.9325842696629212,0.9325842696629212,0,True,False,,ln_head_embedding,"col,row,icl",573578.0,0.0208178219004772,,tabiclv2
OpenML-ID-11,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-11,multiclass,500,100,125,4,3,1.0,1.0,1.0,1.0,0.016491332136604,2.1997103691101074,0.2647187709808349,ok,,500,400,0,125,0.0815920159220695,8,1e-05,True,2.180600166320801,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.96,0.96,0.96,0.96,0,True,False,,ln_head_embedding,"col,row,icl",573578.0,0.0208178219004772,,tabiclv2
OpenML-ID-12,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-12,multiclass,1600,320,400,216,10,0.9825,0.9824984372558212,0.9825,0.9997569444444444,0.0771713910993146,17.47480297088623,3.799677610397339,ok,,1600,1280,0,400,0.0390232037752866,8,1e-05,True,16.827486515045166,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.984375,0.984375,0.984375,0.984375,0,True,False,,ln_head_embedding,"col,row,icl",573578.0,0.0208178219004772,,tabiclv2
OpenML-ID-14,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-14,multiclass,1600,320,400,76,10,0.9225,0.9218915524806744,0.9225,0.9951458333333332,0.20596267000611,11.24507212638855,1.3434715270996094,ok,,1600,1280,0,400,0.2543874084949493,12,1e-05,True,10.99916672706604,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.90625,0.909375,0.90625,0.909375,4,True,False,,ln_head_embedding,"col,row,icl",573578.0,0.0208178219004772,,tabiclv2
OpenML-ID-1461,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1461,binclass,36168,7234,9043,16,2,0.9123078624350326,0.909434349710304,0.7576573750640674,0.9393842187561032,0.1903415021288781,42.31296730041504,27.474895000457764,ok,,36168,28934,0,9043,0.1916529238224029,30,1e-05,True,41.77163243293762,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.8149018523638374,0.9151230301354714,0.8149018523638374,0.9151230301354714,2,True,False,,ln_head_embedding,"col,row,icl",573578.0,0.0208178219004772,,tabiclv2
