dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_reserve_ratio,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
BLE_RSSI_dataset_for_Indoor_localization,/home/crc00006699/zh/tabiclv2/data184/BLE_RSSI_dataset_for_Indoor_localization,multiclass,7987,1598,1997,3,3,0.7320981472208312,0.7314873697507025,0.7310894528867274,0.8995101129165056,0.5989575237076903,65.05389523506165,0.7403783798217773,ok,,7987,6389,0,1997,,30,1e-05,True,60.672303199768066,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7496871088861077,0.753441802252816,,,23,False,False,,f_mmd,test,standardized_l2,0.05,2.9056467386389344,0.4931735227821979,,True
BNG(cmc),/home/crc00006699/zh/tabiclv2/data184/BNG(cmc),multiclass,44236,8848,11060,9,3,0.5789330922242315,0.5765126664535977,0.5577253443592752,0.7553483929884385,0.8894773747159578,182.33867073059082,17.78059983253479,ok,,44236,35388,0,11060,,120,1e-05,True,182.33818197250366,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,36,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.568377034358047,0.5692811934900542,,,3,True,False,,f_mmd,test,standardized_l2,0.05,3.0339005355878585,0.4265992276980714,,True
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data184/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.8745,0.8626520745835413,0.7355483372432525,0.8808006774108469,0.31612604768239605,19.031765699386597,1.3604490756988525,ok,,8000,6400,0,2000,,30,1e-05,True,19.031205415725708,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.87,0.87,,,0,True,False,,f_mmd,test,standardized_l2,0.05,2.2080159240782353,0.38478744482349564,,True
California-Housing-Classification,/home/crc00006699/zh/tabiclv2/data184/California-Housing-Classification,binclass,16512,3303,4128,8,2,0.9178779069767442,0.9178776033617286,0.9178770661217649,0.9751905767359648,0.20188755069546116,105.18817281723022,3.917379140853882,ok,,16512,13209,0,4128,,60,1e-05,True,105.18778467178345,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,14,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9073569482288828,0.9106872540115047,,,14,True,False,,f_mmd,test,standardized_l2,0.05,7.307741410601837,9.72709722171828,,True
Click_prediction_small,/home/crc00006699/zh/tabiclv2/data184/Click_prediction_small,binclass,31958,6392,7990,3,2,0.8329161451814768,0.7592852940360107,0.505271041899069,0.6273022369667568,0.43740299727805704,153.33719754219055,5.3152406215667725,ok,,31958,25566,0,7990,,90,1e-05,True,153.33673739433289,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,26,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8329161451814768,0.8333854818523154,,,10,True,False,,f_mmd,test,standardized_l2,0.05,183.9598902286948,556.349475217769,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9541666666666667,0.9541794016856535,0.9546718576195774,0.9904407675194661,0.12419270598560385,11.490564107894897,0.5525290966033936,ok,,1920,1536,0,480,,30,1e-05,True,11.4901123046875,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9583333333333334,0.9635416666666666,,,7,True,False,,f_mmd,test,standardized_l2,0.05,3.3164216657329444,0.44553244638017875,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9395833333333333,0.9395998593255441,0.9400027808676307,0.9860087597330368,0.16286541866049975,6.313040494918823,0.5477898120880127,ok,,1920,1536,0,480,,30,1e-05,True,6.312593698501587,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9505208333333334,0.9505208333333334,,,0,True,False,,f_mmd,test,standardized_l2,0.05,3.0202605979733446,0.37753700222061154,,True
Credit_c,/home/crc00006699/zh/tabiclv2/data184/Credit_c,multiclass,80000,16000,20000,22,3,0.6999,0.7022402628157921,0.6962629230663282,0.8505151306009444,0.6698579058616138,503.5828263759613,117.0961651802063,ok,,80000,64000,0,20000,,210,1e-05,True,503.5822696685791,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,64,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.702375,0.702375,,,0,True,False,,f_mmd,test,standardized_l2,0.05,1.636137038460405e+87,5.17946158873326e+86,,True
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data184/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7532467532467533,0.7531724089863625,0.7519196025293586,0.8440605239385726,0.4782787424469616,3.8037445545196533,0.2319333553314209,ok,,920,736,0,231,,30,1e-05,True,3.8031489849090576,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.75,0.75,,,0,True,False,,f_mmd,test,standardized_l2,0.05,8.221732014082974,6.80227760694649,,True
Employee,/home/crc00006699/zh/tabiclv2/data184/Employee,binclass,3722,745,931,8,2,0.8474758324382384,0.8388923973973001,0.7930083878887071,0.870220437806874,0.3645392060833942,6.69094181060791,0.4405951499938965,ok,,3722,2977,0,931,,30,1e-05,True,6.690590143203735,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,3,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8442953020134228,0.8442953020134228,,,0,True,False,,f_mmd,test,standardized_l2,0.05,2.6504130947595193,0.3229295152776619,,True
