dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_reserve_ratio,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9420201403722918,0.9146372655557322,0.5023956074476835,0.8099879290269514,0.18344645960818667,139.53985571861267,7.396260976791382,ok,,26215,20972,0,6554,,90,1e-05,True,135.16132020950317,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,21,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9422086591646004,0.9427808506580202,,,7,True,False,,f_mmd,test,standardized_l2,0.05,3.299401162080943,0.5403583482812261,,True
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9852679705359411,0.9852908307950192,0.9852599899156553,0.9989215611651957,0.038133067216367965,88.30208230018616,12.403433322906494,ok,,31492,25193,0,7874,,90,1e-05,True,88.3015444278717,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,26,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9857120177806001,0.9857120177806001,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.257032659261513,0.7700180795950836,,True
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8070866141732284,0.8029276477509121,0.7694878199857327,0.8711155157454051,0.4228864459476487,125.79765486717224,8.561711549758911,ok,,31492,25193,0,7874,,90,1e-05,True,125.79714059829712,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,26,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.796475631052548,0.7994919828544214,,,4,True,False,,f_mmd,test,standardized_l2,0.05,1.840987188497702,0.11459673167397293,,True
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.6977611940298507,0.6974705754942503,0.6785376801322939,0.7374202693125442,0.5816249915600373,3.3749260902404785,0.20824718475341797,ok,,1072,857,0,268,,30,1e-05,True,3.3744192123413086,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7767441860465116,0.7767441860465116,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.580026916701443,1.8472818550739794,,True
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7295,0.7291986959791568,0.729481013708086,0.7975541583850314,0.5467461126336899,273.6129722595215,36.22498440742493,ok,,56000,44800,0,14000,,150,1e-05,True,273.61253118515015,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,45,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7310714285714286,0.7314285714285714,,,3,True,False,,f_mmd,test,standardized_l2,0.05,28.76835709711685,22.577191543798122,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.95,0.95,0.9510567296996663,0.9853483036707453,0.14636375006592103,11.089810371398926,0.5547096729278564,ok,,1920,1536,0,480,,30,1e-05,True,11.089340686798096,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9427083333333334,0.9505208333333334,,,6,True,False,,f_mmd,test,standardized_l2,0.05,3.474111017300537,0.5011058777592388,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9479166666666666,0.9479254832002987,0.9487625139043381,0.9830367074527253,0.16317672767576916,9.330276489257812,0.5574750900268555,ok,,1920,1536,0,480,,30,1e-05,True,9.329836130142212,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9505208333333334,0.9583333333333334,,,4,True,False,,f_mmd,test,standardized_l2,0.05,2.77001594160081,0.30983852566391756,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9354166666666667,0.9354275991683703,0.9362486095661846,0.9870950361512791,0.14341583217134815,20.123312950134277,0.5543160438537598,ok,,1920,1536,0,480,,30,1e-05,True,20.122864723205566,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9088541666666666,0.9296875,,,18,True,False,,f_mmd,test,standardized_l2,0.05,3.064720688473775,0.2426838793945935,,True
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.9040178571428571,0.8903296882922794,0.709856230657735,0.9025737454459984,0.25301842772416655,10.65401577949524,0.42514777183532715,ok,,1792,1433,0,448,,30,1e-05,True,10.653580904006958,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.871866295264624,0.8774373259052924,,,8,True,False,,f_mmd,test,standardized_l2,0.05,4.669495286517381,1.169198933209213,,True
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6781818181818182,0.6670508242768847,0.7270963936216708,0.7318524064703756,0.5049297530126379,21.274460077285767,1.5636403560638428,ok,,8799,7039,0,2200,,30,1e-05,True,21.274101734161377,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,8,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.6840909090909091,0.6840909090909091,,,0,True,False,,f_mmd,test,standardized_l2,0.05,2.4537318279579075,0.41523993178880336,,True
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data184/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7468354430379747,0.7464988455736443,0.7455352557122841,0.8248046257072302,0.5149855334840563,39.48325967788696,2.721344232559204,ok,,7896,6316,0,1975,,30,1e-05,True,39.482858657836914,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.75,0.7518987341772152,,,5,True,False,,f_mmd,test,standardized_l2,0.05,4.391113813032835,3.266187957697663,,True
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7143183114660582,0.7143764851080087,0.7146014959827083,0.7863834807189696,0.5571417783122944,272.7482945919037,17.224899291992188,ok,,35060,28048,0,8765,,90,1e-05,True,272.74780464172363,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,29,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7092127780946949,0.7156303479749002,,,13,True,False,,f_mmd,test,standardized_l2,0.05,5.617608570103496,4.092389119894961,,True
FOREX_audjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audjpy-day-High,binclass,1465,293,367,10,2,0.784741144414169,0.7841147055337732,0.7833214434338029,0.852966529932822,0.48279685144687695,5.037095069885254,0.24059486389160156,ok,,1465,1172,0,367,,30,1e-05,True,5.036643981933594,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.764505119453925,0.7679180887372014,,,4,True,False,,f_mmd,test,standardized_l2,0.05,4.970620801922388,1.6582297571052518,,True
FOREX_audsgd-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audsgd-hour-High,binclass,35060,7012,8765,10,2,0.7108956075299486,0.7109491237865673,0.71125031371264,0.7806857080859068,0.5641279692245099,359.1016607284546,17.161141872406006,ok,,35060,28048,0,8765,,90,1e-05,True,359.10122776031494,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,29,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7000855675984028,0.7147746719908727,,,20,True,False,,f_mmd,test,standardized_l2,0.05,4.280703522473841,1.4784981227855178,,True
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7111716621253406,0.711167373274992,0.7111843668329769,0.7915033262057496,0.5528960312325311,9.379525184631348,0.24240899085998535,ok,,1467,1173,0,367,,30,1e-05,True,9.379109382629395,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7040816326530612,0.717687074829932,,,15,True,False,,f_mmd,test,standardized_l2,0.05,5.276405738110377,1.9134195780321575,,True
Firm-Teacher_Clave-Direction_Classification,/home/crc00006699/zh/tabiclv2/data184/Firm-Teacher_Clave-Direction_Classification,multiclass,8640,1728,2160,16,4,0.8555555555555555,0.8496265712349468,0.6994615827045509,0.9613482327395991,0.36579811104547794,20.896369457244873,1.689497947692871,ok,,8640,6912,0,2160,,30,1e-05,True,20.89599871635437,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8466435185185185,0.8466435185185185,,,0,True,False,,f_mmd,test,standardized_l2,0.05,1.275287399880906,0.0033534554308616445,,True
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,/home/crc00006699/zh/tabiclv2/data184/GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,binclass,1280,256,320,20,2,0.684375,0.6791072190947091,0.684375,0.7547265624999999,0.5834720040737906,4.198751926422119,0.23972010612487793,ok,,1280,1024,0,320,,30,1e-05,True,4.1983864307403564,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.6484375,0.6484375,,,0,True,False,,f_mmd,test,standardized_l2,0.05,2.2510247822932197,0.2753977890508813,,True
Gender_Gap_in_Spanish_WP,/home/crc00006699/zh/tabiclv2/data184/Gender_Gap_in_Spanish_WP,multiclass,3796,760,950,13,3,0.6052631578947368,0.5455674059200337,0.41236278733822135,0.7033537861997425,0.7980339087635521,12.247024297714233,0.65761399269104,ok,,3796,3036,0,950,,30,1e-05,True,12.24667763710022,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,4,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.6157894736842106,0.618421052631579,,,3,True,False,,f_mmd,test,standardized_l2,0.05,16.332663183400168,24.060551746979,,True
HR_Analytics_Job_Change_of_Data_Scientists,/home/crc00006699/zh/tabiclv2/data184/HR_Analytics_Job_Change_of_Data_Scientists,binclass,15326,3066,3832,13,2,0.8001043841336117,0.7997517431223861,0.7311652080865212,0.8081230994327644,0.43165279747204477,55.8145387172699,3.7829208374023438,ok,,15326,12260,0,3832,,60,1e-05,True,55.81409978866577,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,13,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8065883887801696,0.8085453359425963,,,3,True,False,,f_mmd,test,standardized_l2,0.05,2.5737954625830612,0.3156084644140438,,True
INNHotelsGroup,/home/crc00006699/zh/tabiclv2/data184/INNHotelsGroup,binclass,29020,5804,7255,17,2,0.8894555478980014,0.8882675277719047,0.8647328858648283,0.951626027619132,0.25374387723137126,130.85335278511047,16.078455686569214,ok,,29020,23216,0,7255,,90,1e-05,True,130.85290145874023,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,24,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8933494141971055,0.895933838731909,,,2,True,False,,f_mmd,test,standardized_l2,0.05,6.2450441561121846,8.120083118604468,,True
Intersectional-Bias-Assessment,/home/crc00006699/zh/tabiclv2/data184/Intersectional-Bias-Assessment,binclass,8800,1760,2200,19,2,0.9463636363636364,0.9463632817242925,0.9463556788663343,0.9899785197912973,0.12998377539181832,48.19451022148132,2.5194880962371826,ok,,8800,7040,0,2200,,30,1e-05,True,48.19404578208923,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,8,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9505681818181818,0.9534090909090909,,,7,True,False,,f_mmd,test,standardized_l2,0.05,2.2521538606840688,0.2880943941564822,,True
JapaneseVowels,/home/crc00006699/zh/tabiclv2/data184/JapaneseVowels,multiclass,7968,1594,1993,14,9,0.997491219267436,0.9974911707388096,0.9972201402683081,0.9999953463013161,0.008704523642865187,19.98181915283203,1.9082996845245361,ok,,7968,6374,0,1993,,30,1e-05,True,19.981435298919678,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9937264742785445,0.9937264742785445,,,0,True,False,,f_mmd,test,standardized_l2,0.05,2.4445918518484633,0.3390600079227418,,True
KDDCup09_upselling,/home/crc00006699/zh/tabiclv2/data184/KDDCup09_upselling,binclass,4102,821,1026,49,2,0.8118908382066277,0.8097435133719897,0.8118908382066277,0.9121002093711644,0.35752423905986397,25.7544002532959,1.9061756134033203,ok,,4102,3281,0,1026,,30,1e-05,True,25.75397753715515,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,4,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8087697929354446,0.8099878197320342,,,2,True,False,,f_mmd,test,standardized_l2,0.05,7.405874350491006,13.877092905089217,,True
MIC,/home/crc00006699/zh/tabiclv2/data184/MIC,binclass,1319,264,330,104,2,0.906060606060606,0.8968551692194965,0.7441492726122707,0.8858668915594913,0.2643952106143744,17.17345428466797,0.8077504634857178,ok,,1319,1055,0,330,,30,1e-05,True,17.173017501831055,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8636363636363636,0.8674242424242424,,,4,True,False,,f_mmd,test,standardized_l2,0.05,5.712530890529895,2.4677974728223413,,True
Marketing_Campaign,/home/crc00006699/zh/tabiclv2/data184/Marketing_Campaign,binclass,1792,359,448,27,2,0.8839285714285714,0.8693858225108225,0.679594155208211,0.918027970384299,0.2507748329080829,5.77220606803894,0.43951940536499023,ok,,1792,1433,0,448,,30,1e-05,True,5.771799325942993,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8969359331476323,0.8969359331476323,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.270192666814627,2.0658881644198885,,True
National_Health_and_Nutrition_Health_Survey,/home/crc00006699/zh/tabiclv2/data184/National_Health_and_Nutrition_Health_Survey,binclass,1822,365,456,7,2,0.8333333333333334,0.7899080947331213,0.5404342072320183,0.7666225544547374,0.3843852506142516,5.542855501174927,0.23754334449768066,ok,,1822,1457,0,456,,30,1e-05,True,5.542365789413452,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8547945205479452,0.8575342465753425,,,5,True,False,,f_mmd,test,standardized_l2,0.05,7.836993826876294,8.42613031023602,,True
PhishingWebsites,/home/crc00006699/zh/tabiclv2/data184/PhishingWebsites,binclass,8844,1769,2211,30,2,0.9719583898688376,0.9719268253824925,0.9705519819625656,0.9974116779124322,0.06628960886469655,76.82283926010132,2.7872543334960938,ok,,8844,7075,0,2211,,30,1e-05,True,76.82155895233154,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,8,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9643866591294517,0.9683436970039571,,,13,True,False,,f_mmd,test,standardized_l2,0.05,3.136916069184773,0.4403446305764849,,True
Pima_Indians_Diabetes_Database,/home/crc00006699/zh/tabiclv2/data184/Pima_Indians_Diabetes_Database,binclass,614,123,154,8,2,0.7662337662337663,0.7598727802809436,0.722037037037037,0.8706481481481482,0.44899331552638494,3.203091859817505,0.21147370338439941,ok,,614,491,0,154,,30,1e-05,True,3.202704429626465,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7804878048780488,0.7804878048780488,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.29744305286492,1.2550670932773182,,True
Pumpkin_Seeds,/home/crc00006699/zh/tabiclv2/data184/Pumpkin_Seeds,binclass,2000,400,500,12,2,0.878,0.8778722020878236,0.8770833333333333,0.9443189102564103,0.30691635971919085,4.146303653717041,0.33296871185302734,ok,,2000,1600,0,500,,30,1e-05,True,4.14592981338501,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8775,0.8775,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.323479325957342,1.5603260508387091,,True
Rain_in_Australia,/home/crc00006699/zh/tabiclv2/data184/Rain_in_Australia,multiclass,116368,23274,29092,18,3,0.84167468719923,0.8288360638297021,0.6547688295143158,0.8836774582079236,0.39672676799531653,540.567563533783,93.78639006614685,ok,,116368,93094,0,29092,,300,1e-05,True,540.5670862197876,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,94,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8414110165850305,0.8414110165850305,,,0,True,False,,f_mmd,test,standardized_l2,0.05,3.852372755935551,2.177348704851255,,True
Shipping,/home/crc00006699/zh/tabiclv2/data184/Shipping,binclass,8799,1760,2200,9,2,0.6913636363636364,0.6820021546717643,0.7331790353889802,0.7354465752255808,0.49959548230885853,21.544990062713623,1.3851184844970703,ok,,8799,7039,0,2200,,30,1e-05,True,21.544343948364258,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,8,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.6772727272727272,0.6772727272727272,,,0,True,False,,f_mmd,test,standardized_l2,0.05,2.5618655663544936,0.47507155850305394,,True
