dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,model_family,peft_method,peft_targets,peft_trainable_params,peft_trainable_ratio,peft_rank
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9645833333333332,0.9645930196381464,0.9651696329254728,0.9920050055617352,0.1011477773365614,4.581722497940064,1.724514722824097,ok,,1920,1536,0,480,,30,1e-05,True,4.581227540969849,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.9739583333333334,0.9739583333333334,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9770833333333332,0.9770872153040496,0.9772664071190212,0.9973581757508344,0.0636246332448577,4.57045841217041,1.7508981227874756,ok,,1920,1536,0,480,,30,1e-05,True,4.569967269897461,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.9739583333333334,0.9739583333333334,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.95625,0.9562574058882508,0.9571051167964404,0.9910664627363736,0.1147797483808532,4.395447492599487,1.7350187301635742,ok,,1920,1536,0,480,,30,1e-05,True,4.395103454589844,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.9791666666666666,0.9791666666666666,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),binclass,1920,384,480,30,2,0.96875,0.968752036493972,0.9687847608453838,0.9937256674082312,0.1002332548105483,4.583938360214233,1.7297611236572266,ok,,1920,1536,0,480,,30,1e-05,True,4.583464860916138,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.9739583333333334,0.9739583333333334,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9520833333333332,0.9520914445442746,0.9529338153503892,0.991744299221357,0.1175531822549362,9.323013067245483,1.802201747894287,ok,,1920,1536,0,480,,30,1e-05,True,9.322713851928713,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.9583333333333334,0.9635416666666666,,,12,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
Credit_c,/home/crc00006699/zh/tabiclv2/data184/Credit_c,multiclass,80000,16000,20000,22,3,0.81315,0.8130361445815636,0.8292582709770541,0.9286639746156286,0.4337081095719509,143.59566617012024,155.89843320846558,ok,,80000,64000,0,20000,,210,1e-05,True,143.595232963562,tabpfn_finetune_epoch_chunks,dataset_val_split,30,7,tabpfn_finetuning_api,acc,0.8196875,0.8196875,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8883928571428571,0.8810214569912846,0.725271281388334,0.901378932111098,0.2600815606796164,5.168853759765625,2.144599199295044,ok,,1792,1433,0,448,,30,1e-05,True,5.168401956558228,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.8941504178272981,0.8941504178272981,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data184/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7489177489177489,0.7485577064444988,0.7467253839205059,0.8268593797049082,0.506260714861737,4.363565444946289,1.7447421550750732,ok,,920,736,0,231,,30,1e-05,True,4.363257884979248,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.7391304347826086,0.7391304347826086,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6763636363636364,0.664528942458729,0.7261218360150126,0.7321512135603465,0.5040805562624268,8.35819935798645,4.400460720062256,ok,,8799,7039,0,2200,,30,1e-05,True,8.357889890670776,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.6846590909090909,0.6846590909090909,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
Employee,/home/crc00006699/zh/tabiclv2/data184/Employee,binclass,3722,745,931,8,2,0.8506981740064447,0.8437080572156683,0.8014167348608838,0.8748363338788872,0.3560761642695401,5.600527763366699,1.7379069328308103,ok,,3722,2977,0,931,,30,1e-05,True,5.600163221359253,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.8550335570469799,0.8550335570469799,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data184/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7488607594936709,0.7487605933499087,0.7481048077278648,0.8234122500297889,0.5161139306207208,10.740328788757324,4.670055150985718,ok,,7896,6316,0,1975,,30,1e-05,True,10.740002632141112,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.7411392405063291,0.7424050632911392,,,2,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
FOREX_audcad-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-day-High,binclass,1467,294,367,10,2,0.7493188010899182,0.7490391561304011,0.7489009683360066,0.8316996376165864,0.5055849927016012,4.074683427810669,1.930957078933716,ok,,1467,1173,0,367,,30,1e-05,True,4.074162721633911,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.7142857142857143,0.7142857142857143,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.715687393040502,0.7157208311269689,0.7155833720778868,0.790130915423063,0.5522685269280281,70.81411123275757,34.2397346496582,ok,,35060,28048,0,8765,,90,1e-05,True,70.81367611885071,tabpfn_finetune_epoch_chunks,dataset_val_split,30,3,tabpfn_finetuning_api,acc,0.7152025099828865,0.7171990872789503,,,10,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
FOREX_audchf-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audchf-day-High,binclass,1466,294,367,10,2,0.7574931880108992,0.7573743235994765,0.7578565912196281,0.8388878987702727,0.4977447811325337,4.051741600036621,1.72503662109375,ok,,1466,1172,0,367,,30,1e-05,True,4.051047801971436,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.7142857142857143,0.7142857142857143,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
FOREX_audjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audjpy-day-High,binclass,1465,293,367,10,2,0.776566757493188,0.7759834418015975,0.7752214493787528,0.8512276321265085,0.4813199909742559,5.674951791763306,1.7022087574005127,ok,,1465,1172,0,367,,30,1e-05,True,5.674485445022583,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.7474402730375427,0.7508532423208191,,,4,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
FOREX_audjpy-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audjpy-hour-High,binclass,35060,7012,8765,10,2,0.7220764403879064,0.7221199838925096,0.7225249822632888,0.7987806460509124,0.5432347008380495,49.234434604644775,34.03299880027771,ok,,35060,28048,0,8765,,90,1e-05,True,49.23410415649414,tabpfn_finetune_epoch_chunks,dataset_val_split,30,3,tabpfn_finetuning_api,acc,0.71406160867085,0.7149172846548774,,,4,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
FOREX_audsgd-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audsgd-hour-High,binclass,35060,7012,8765,10,2,0.7000570450656018,0.6999910533518627,0.7008510523652056,0.7707494334412256,0.5733623413471539,86.43103766441345,34.27287483215332,ok,,35060,28048,0,8765,,90,1e-05,True,86.43068027496338,tabpfn_finetune_epoch_chunks,dataset_val_split,30,3,tabpfn_finetuning_api,acc,0.6958071876782659,0.7002281802624073,,,14,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
FOREX_audusd-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audusd-hour-High,binclass,35060,7012,8765,10,2,0.6945807187678266,0.6947619679096928,0.6962653050326753,0.7659854508336553,0.5736200383208077,95.41884994506836,34.16754174232483,ok,,35060,28048,0,8765,,90,1e-05,True,95.41850924491882,tabpfn_finetune_epoch_chunks,dataset_val_split,30,3,tabpfn_finetuning_api,acc,0.6892470051340559,0.6972333143183115,,,16,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7138964577656676,0.7133175808270606,0.7140205511998099,0.7891720123544785,0.5559613982020366,4.151374816894531,1.7103164196014404,ok,,1467,1173,0,367,,30,1e-05,True,4.1506218910217285,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.7006802721088435,0.7006802721088435,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
FOREX_cadjpy-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_cadjpy-hour-High,binclass,35060,7012,8765,10,2,0.7168282943525385,0.7168916300020136,0.7174539384022804,0.785641962746589,0.5592635131482109,50.2132294178009,34.21818232536316,ok,,35060,28048,0,8765,,90,1e-05,True,50.21274995803833,tabpfn_finetune_epoch_chunks,dataset_val_split,30,3,tabpfn_finetuning_api,acc,0.7146320593268682,0.7150598973188819,,,3,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
Firm-Teacher_Clave-Direction_Classification,/home/crc00006699/zh/tabiclv2/data184/Firm-Teacher_Clave-Direction_Classification,multiclass,8640,1728,2160,16,4,0.8740740740740741,0.8720339560529242,0.7987469633343979,0.971653775854675,0.3136631959909992,31.83070158958435,4.9960103034973145,ok,,8640,6912,0,2160,,30,1e-05,True,31.83021187782288,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.8709490740740741,0.8738425925925926,,,17,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
Fitness_Club_c,/home/crc00006699/zh/tabiclv2/data184/Fitness_Club_c,binclass,1200,240,300,6,2,0.8,0.7957318741450069,0.7447815342552184,0.8257531941742468,0.4520132820911016,4.596517086029053,2.0846424102783203,ok,,1200,960,0,300,,30,1e-05,True,4.596194505691528,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.7666666666666667,0.7666666666666667,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,/home/crc00006699/zh/tabiclv2/data184/GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,binclass,1280,256,320,20,2,0.68125,0.6766908356115536,0.68125,0.7483203125,0.58464576734458,7.412963390350342,2.808479785919189,ok,,1280,1024,0,320,,30,1e-05,True,7.412437677383423,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.6484375,0.6484375,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,/home/crc00006699/zh/tabiclv2/data184/GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,binclass,1280,256,320,20,2,0.690625,0.6903800858100646,0.690625,0.7598437499999999,0.5526786751733084,10.67349624633789,2.234675645828247,ok,,1280,1024,0,320,,30,1e-05,True,10.67297101020813,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.68359375,0.6875,,,6,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
Gender_Gap_in_Spanish_WP,/home/crc00006699/zh/tabiclv2/data184/Gender_Gap_in_Spanish_WP,multiclass,3796,760,950,13,3,0.611578947368421,0.5556937480365409,0.4190581510830036,0.702043886993987,0.7979963335710382,8.503371000289917,2.706199884414673,ok,,3796,3036,0,950,,30,1e-05,True,8.503069877624512,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.6236842105263158,0.625,,,6,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
GesturePhaseSegmentationProcessed,/home/crc00006699/zh/tabiclv2/data184/GesturePhaseSegmentationProcessed,multiclass,7898,1580,1975,32,5,0.810126582278481,0.808597427893541,0.7822474790637003,0.9579793166256912,0.5421028631902012,22.460455417633057,5.527888536453247,ok,,7898,6318,0,1975,,30,1e-05,True,22.46010684967041,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.7822784810126582,0.7911392405063291,,,10,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
HR_Analytics_Job_Change_of_Data_Scientists,/home/crc00006699/zh/tabiclv2/data184/HR_Analytics_Job_Change_of_Data_Scientists,binclass,15326,3066,3832,13,2,0.8032359081419624,0.8058634640443043,0.751438653192771,0.8109519987916441,0.4312377793525631,27.10654163360596,9.597161531448364,ok,,15326,12260,0,3832,,60,1e-05,True,27.10620069503784,tabpfn_finetune_epoch_chunks,dataset_val_split,30,2,tabpfn_finetuning_api,acc,0.8088714938030006,0.809849967384214,,,7,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
Heart-Disease-Dataset-(Comprehensive),/home/crc00006699/zh/tabiclv2/data184/Heart-Disease-Dataset-(Comprehensive),binclass,952,191,238,11,2,0.9285714285714286,0.9284679551870824,0.9265534707854748,0.9716772490547192,0.2050635605382771,4.150920391082764,1.7185583114624023,ok,,952,761,0,238,,30,1e-05,True,4.150308609008789,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.9057591623036648,0.9057591623036648,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
INNHotelsGroup,/home/crc00006699/zh/tabiclv2/data184/INNHotelsGroup,binclass,29020,5804,7255,17,2,0.9017229496898692,0.9009936447400548,0.881512696069325,0.96162856664326,0.224895379834928,33.95278573036194,26.20349645614624,ok,,29020,23216,0,7255,,90,1e-05,True,33.95240521430969,tabpfn_finetune_epoch_chunks,dataset_val_split,30,3,tabpfn_finetuning_api,acc,0.9038594073053068,0.9038594073053068,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
Insurance,/home/crc00006699/zh/tabiclv2/data184/Insurance,binclass,18838,3768,4710,10,2,0.7575371549893843,0.6530303380048618,0.5,0.5072336167764837,0.5552614819929663,17.899698495864868,12.58572793006897,ok,,18838,15070,0,4710,,60,1e-05,True,17.899269819259644,tabpfn_finetune_epoch_chunks,dataset_val_split,30,2,tabpfn_finetuning_api,acc,0.7579617834394905,0.7579617834394905,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
Intersectional-Bias-Assessment,/home/crc00006699/zh/tabiclv2/data184/Intersectional-Bias-Assessment,binclass,8800,1760,2200,19,2,0.9472727272727272,0.9472731630443154,0.9472821626660914,0.990435149853176,0.1289460542690175,9.978437423706056,5.054473638534546,ok,,8800,7040,0,2200,,30,1e-05,True,9.977977991104126,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.9517045454545454,0.9517045454545454,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
Is-this-a-good-customer,/home/crc00006699/zh/tabiclv2/data184/Is-this-a-good-customer,binclass,1378,276,345,13,2,0.881159420289855,0.8282083919519438,0.4983606557377049,0.7391803278688523,0.3217673593346642,4.489952087402344,1.7247369289398191,ok,,1378,1102,0,345,,30,1e-05,True,4.489640235900879,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.9130434782608696,0.9130434782608696,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
JapaneseVowels,/home/crc00006699/zh/tabiclv2/data184/JapaneseVowels,multiclass,7968,1594,1993,14,9,0.9989964877069744,0.9989960803818158,0.9987928379401247,0.9999989472840796,0.0054032436193076,7.409475803375244,4.118316173553467,ok,,7968,6374,0,1993,,30,1e-05,True,7.409115791320801,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.9956085319949812,0.9956085319949812,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
KDD,/home/crc00006699/zh/tabiclv2/data184/KDD,binclass,4025,805,1007,45,2,0.8083416087388282,0.8075607034565558,0.8092200260385845,0.90561802185663,0.3674972463196665,11.076412677764893,3.031377077102661,ok,,4025,3220,0,1007,,30,1e-05,True,11.076088905334473,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.8211180124223603,0.822360248447205,,,2,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
KDDCup09_upselling,/home/crc00006699/zh/tabiclv2/data184/KDDCup09_upselling,binclass,4102,821,1026,49,2,0.8196881091617934,0.818258417552746,0.8196881091617934,0.9131318658352616,0.3551603508565836,12.27342963218689,3.2124786376953125,ok,,4102,3281,0,1026,,30,1e-05,True,12.272923469543455,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.8063337393422655,0.807551766138855,,,3,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
Long,/home/crc00006699/zh/tabiclv2/data184/Long,binclass,3581,717,896,19,2,0.9944196428571428,0.9944294891772116,0.9949162312654845,0.999914146245738,0.0120768201984142,5.729541301727295,1.933070421218872,ok,,3581,2864,0,896,,30,1e-05,True,5.729038238525391,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.99442119944212,0.99442119944212,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
MIC,/home/crc00006699/zh/tabiclv2/data184/MIC,binclass,1319,264,330,104,2,0.9030303030303032,0.89153605015674,0.7263335441703563,0.885164101482887,0.2664903763885045,9.945579051971436,2.251831293106079,ok,,1319,1055,0,330,,30,1e-05,True,9.945255279541016,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,acc,0.8712121212121212,0.8712121212121212,,,0,True,False,,tabpfnv3,last_layers,tabpfnv3_all,2567808,0.0483096164546729,
