dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9441562404638388,0.9294777284745342,0.5778265839146273,0.8343142512257914,0.1663157519817883,28.604954481124878,12.674203634262085,ok,,26215,20972,0,6554,0.23098251223564148,24,1e-05,True,28.368347644805908,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.9490749570856379,0.9490749570856379,0.9490749570856379,0.9490749570856379,0,True,False,
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9883159766319533,0.9883281362113726,0.9881099072075906,0.9991155650895853,0.033892062083315806,39.454421281814575,20.326797008514404,ok,,31492,25193,0,7874,0.042592380195856094,36,1e-05,True,39.189881801605225,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.9866645499285601,0.9876170820765201,0.9866645499285601,0.9876170820765201,4,True,False,
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8135636271272543,0.8110225516574372,0.7824172816156292,0.8844811941735556,0.40258301166870075,62.43913125991821,22.911722660064697,ok,,31492,25193,0,7874,0.42510460317134857,57,1e-05,True,62.095327615737915,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.8096523257659946,0.8117161454199079,0.8096523257659946,0.8117161454199079,11,True,False,
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7089552238805971,0.7071286922033191,0.6856839121190645,0.7440940231514293,0.5770300154255398,4.282581090927124,0.40759754180908203,ok,,1072,857,0,268,0.5526213943958282,11,1e-05,True,4.24997615814209,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7581395348837209,0.7627906976744186,0.7581395348837209,0.7627906976744186,3,True,False,
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.733,0.7325842846501001,0.7329775454620556,0.8012129044776831,0.5421831943220327,67.63584876060486,60.893587589263916,ok,,56000,44800,0,14000,0.5456987917423248,50,1e-05,True,67.12073397636414,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,5,epoch_chunk,accuracy,0.7323214285714286,0.7336607142857143,0.7323214285714286,0.7336607142857143,2,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9770833333333333,0.9770896018131374,0.9775444938820912,0.9964022525027809,0.06407569587012976,11.92259931564331,0.9272720813751221,ok,,1920,1536,0,480,0.08381279930472374,21,1e-05,True,11.842869997024536,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9661458333333334,0.9765625,0.9661458333333334,0.9765625,13,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9625,0.9625097671511172,0.9631535038932146,0.9930825917686318,0.11208047705184673,8.295978784561157,0.9274210929870605,ok,,1920,1536,0,480,0.11649119853973389,16,1e-05,True,8.220534086227417,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.96875,0.9713541666666666,0.96875,0.9713541666666666,8,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9604166666666667,0.9604261207781286,0.9607202447163515,0.9938125695216908,0.10050989194516712,9.667897701263428,0.9243712425231934,ok,,1920,1536,0,480,0.10472395271062851,19,1e-05,True,9.594058275222778,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.953125,0.9583333333333334,0.953125,0.9583333333333334,11,True,False,
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.890625,0.8819285508425728,0.7204332667371802,0.9132487170446978,0.24365334366666874,4.110735177993774,0.7862367630004883,ok,,1792,1433,0,448,0.2704988420009613,8,1e-05,True,4.04405951499939,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8913649025069638,0.8913649025069638,0.8913649025069638,0.8913649025069638,0,True,False,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6768181818181818,0.6645430021425085,0.7272342055123039,0.7192484143046167,0.5039827408894824,13.686091661453247,3.102627992630005,ok,,8799,7039,0,2200,0.49449481070041656,14,1e-05,True,13.593155860900879,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.6823863636363636,0.6857954545454545,0.6823863636363636,0.6857954545454545,6,True,False,
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data184/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7549367088607595,0.7546711509554379,0.7537749764770173,0.8263690581356651,0.5123915568377126,9.994245290756226,3.5007810592651367,ok,,7896,6316,0,1975,0.5192564129829407,8,1e-05,True,9.8266921043396,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7487341772151899,0.7487341772151899,0.7487341772151899,0.7487341772151899,0,True,False,
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7176269252709641,0.7174621643595018,0.7169855236590867,0.7895673867056624,0.5528669060640601,34.24909567832947,26.188478231430054,ok,,35060,28048,0,8765,0.5492617785930634,27,1e-05,True,33.94395446777344,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.7154877353108956,0.7169138619509412,0.7154877353108956,0.7169138619509412,1,True,False,
FOREX_audjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audjpy-day-High,binclass,1465,293,367,10,2,0.784741144414169,0.7843529871692693,0.7836484156708876,0.8559092800665834,0.4750259646269202,3.9371731281280518,0.5048613548278809,ok,,1465,1172,0,367,0.540530800819397,10,1e-05,True,3.9067916870117188,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7508532423208191,0.7610921501706485,0.7508532423208191,0.7610921501706485,2,True,False,
FOREX_audsgd-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audsgd-hour-High,binclass,35060,7012,8765,10,2,0.7114660581859669,0.7115143949466317,0.7114399743693647,0.7886373333883632,0.5530328569440904,61.429577350616455,25.29809856414795,ok,,35060,28048,0,8765,0.5576961636543274,48,1e-05,True,61.07631230354309,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.7007986309184255,0.716343411294923,0.7007986309184255,0.716343411294923,8,True,False,
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7302452316076294,0.7300247602130641,0.7303248990258968,0.7910727013542409,0.5545140978587847,6.929206848144531,0.5062713623046875,ok,,1467,1173,0,367,0.5811946094036102,20,1e-05,True,6.895962238311768,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7006802721088435,0.7244897959183674,0.7006802721088435,0.7244897959183674,12,True,False,
Firm-Teacher_Clave-Direction_Classification,/home/crc00006699/zh/tabiclv2/data184/Firm-Teacher_Clave-Direction_Classification,multiclass,8640,1728,2160,16,4,0.8861111111111111,0.8852634371915639,0.8121485888740068,0.9725999120982862,0.30174515917137407,30.206871032714844,3.448092460632324,ok,,8640,6912,0,2160,0.34978750348091125,27,1e-05,True,30.023264408111572,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8674768518518519,0.875,0.8674768518518519,0.875,19,True,False,
