dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
Basketball_c,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Basketball_c,binclass,1072,215,268,11,2,0.7089552238805971,0.7071286922033191,0.6856839121190645,0.7442416725726435,0.5769479478682608,9.654675006866455,0.43391895294189453,ok,,1072,857,0,268,0.5543498396873474,11,1e-05,True,9.60713791847229,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7581395348837209,0.7627906976744186,0.7581395348837209,0.7627906976744186,3,True,False,
FOREX_audcad-day-High,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/FOREX_audcad-day-High,binclass,1467,294,367,10,2,0.7465940054495913,0.7464998647714711,0.7463613140854275,0.8321748945523673,0.5061551590364243,4.415410280227661,0.5736861228942871,ok,,1467,1173,0,367,0.5064809322357178,8,1e-05,True,4.370288133621216,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7108843537414966,0.7108843537414966,0.7108843537414966,0.7108843537414966,0,True,False,
FOREX_audjpy-day-High,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/FOREX_audjpy-day-High,binclass,1465,293,367,10,2,0.7874659400544959,0.7871334795888758,0.7864574044349325,0.8546757029903097,0.47795456388648005,7.66300368309021,0.4920203685760498,ok,,1465,1172,0,367,0.6049768328666687,17,1e-05,True,7.620795726776123,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7508532423208191,0.7610921501706485,0.7508532423208191,0.7610921501706485,9,True,False,
Fitness_Club_c,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Fitness_Club_c,binclass,1200,240,300,6,2,0.8033333333333333,0.7961465279630122,0.7378673957621326,0.8231242441768757,0.45359440970765186,5.308464288711548,0.35406970977783203,ok,,1200,960,0,300,0.48196953535079956,11,1e-05,True,5.270816802978516,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7666666666666667,0.775,0.7666666666666667,0.775,3,True,False,
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,binclass,1280,256,320,20,2,0.68125,0.6808011265842591,0.68125,0.75396484375,0.554493967014565,11.19154953956604,0.6532492637634277,ok,,1280,1024,0,320,0.508411169052124,19,1e-05,True,11.112215995788574,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.671875,0.69140625,0.671875,0.69140625,11,True,False,
Is-this-a-good-customer,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Is-this-a-good-customer,binclass,1378,276,345,13,2,0.881159420289855,0.8282083919519438,0.49836065573770494,0.7392622950819672,0.32511107072890744,4.126004457473755,0.549696683883667,ok,,1378,1102,0,345,0.3138219118118286,8,1e-05,True,4.072023153305054,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0,True,False,
Performance-Prediction,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Performance-Prediction,binclass,1072,215,268,19,2,0.746268656716418,0.7391015545585111,0.7067718606180144,0.8073336919490766,0.5237281248945164,5.276959180831909,0.4836294651031494,ok,,1072,857,0,268,0.6392610669136047,8,1e-05,True,5.2196266651153564,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0,True,False,
Pima_Indians_Diabetes_Database,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Pima_Indians_Diabetes_Database,binclass,614,123,154,8,2,0.7337662337662337,0.7256102474747123,0.6842592592592592,0.8577777777777778,0.46272439519230024,7.57679557800293,0.6240842342376709,ok,,614,491,0,154,0.41260555386543274,19,1e-05,True,7.5377256870269775,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7723577235772358,0.8048780487804879,0.7723577235772358,0.8048780487804879,11,True,False,
QSAR_biodegradation,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/QSAR_biodegradation,binclass,843,169,211,41,2,0.8909952606635071,0.8890044360150116,0.8623239436619718,0.9516096579476861,0.2711651314213292,6.069591283798218,1.2582111358642578,ok,,843,674,0,211,0.28606052696704865,8,1e-05,True,5.906844854354858,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.863905325443787,0.863905325443787,0.863905325443787,0.863905325443787,0,True,False,
Waterstress,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Waterstress,binclass,950,190,238,22,2,0.8025210084033614,0.8024896309882462,0.8035701661364439,0.8904206433368682,0.41996081428043086,5.993403434753418,0.9764218330383301,ok,,950,760,0,238,0.5193853080272675,12,1e-05,True,5.936681747436523,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7947368421052632,0.8105263157894737,0.7947368421052632,0.8105263157894737,4,True,False,
