dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9443088190418064,0.9323168994063284,0.5989584779891681,0.8369952891158279,0.1667456049192337,23.920992136001587,12.04197883605957,ok,,26215,20972,0,6554,0.2199581414461136,True,0.1,False,24,1e-05,True,23.69970703125,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=32769>=2000,30,3,epoch_chunk,accuracy,0.9483120350944116,0.9483120350944116,0.9483120350944116,0.9483120350944116,0,True,False,,f_mmd,test,standardized_l2,3.4619756433109408,0.7290008275458977,,True
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9883159766319533,0.9883281362113726,0.9881099072075906,0.9991994345334132,0.0324580871874515,46.60866594314575,19.04316997528076,ok,,31492,25193,0,7874,0.0474219024181366,True,0.1,False,45,1e-05,True,46.3497896194458,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=39366>=2000,30,3,epoch_chunk,accuracy,0.98618828385458,0.9869820606445469,0.98618828385458,0.9869820606445469,7,True,False,,f_mmd,test,standardized_l2,4.03468127466638,0.7850725487970153,,True
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8147066294132588,0.8122119100523572,0.7838067484852516,0.8828186380797692,0.4048797645295787,51.365591049194336,19.17671513557434,ok,,31492,25193,0,7874,0.4243787229061126,True,0.1,False,48,1e-05,True,51.04367542266846,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=39366>=2000,30,3,epoch_chunk,accuracy,0.8063184632481346,0.8080647721860613,0.8063184632481346,0.8080647721860613,8,True,False,,f_mmd,test,standardized_l2,1.585180139223586,0.1122770358924698,,True
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7126865671641791,0.7112085072156479,0.6905858729033783,0.7456886369005433,0.578433060285047,3.1611454486846924,0.2931177616119385,ok,,1072,857,0,268,0.5732246935367584,True,0.1,True,8,1e-05,True,3.1296465396881104,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1340<2000,30,1,epoch_chunk,accuracy,0.7441860465116279,0.7441860465116279,0.7441860465116279,0.7441860465116279,0,True,False,,f_mmd,test,standardized_l2,4.639848744988571,2.2692785611157227,,True
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.734,0.7336325355054537,0.7339788519114618,0.800355087871049,0.5433885720740708,53.71906089782715,58.031211137771606,ok,,56000,44800,0,14000,0.5557259917259216,True,0.1,False,40,1e-05,True,53.213271141052246,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=70000>=2000,30,5,epoch_chunk,accuracy,0.7333928571428572,0.7333928571428572,0.7333928571428572,0.7333928571428572,0,True,False,,f_mmd,test,standardized_l2,9.176271858979922,71.74893279752877,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9708333333333332,0.9708394101442228,0.971635150166852,0.9925090378197998,0.0934015611447198,6.849539518356323,0.7364141941070557,ok,,1920,1536,0,480,0.0851945802569389,True,0.1,False,13,1e-05,True,6.777076005935669,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.953125,0.9609375,0.953125,0.9609375,5,True,False,,f_mmd,test,standardized_l2,3.235187064973895,0.57722955952411,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9583333333333334,0.9583449106233212,0.9588431590656286,0.9883203559510568,0.1397791639530673,4.198829412460327,0.7943720817565918,ok,,1920,1536,0,480,0.1426267251372337,True,0.1,False,8,1e-05,True,4.12945294380188,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9661458333333334,0.9661458333333334,0.9661458333333334,0.9661458333333334,0,True,False,,f_mmd,test,standardized_l2,2.4236105300425663,0.2842333772813796,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9520833333333332,0.9520964383339628,0.9526557285873192,0.9899367352614016,0.1215406481617724,6.296036720275879,0.7054612636566162,ok,,1920,1536,0,480,0.1333684101700782,True,0.1,False,13,1e-05,True,6.225069046020508,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9375,0.9453125,0.9375,0.9453125,5,True,False,,f_mmd,test,standardized_l2,2.788729298338286,0.2439985671109591,,True
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.890625,0.876303502124169,0.6896815136913856,0.8952677557096408,0.2650196062030009,5.029899597167969,0.599801778793335,ok,,1792,1433,0,448,0.2233225181698799,True,0.1,False,12,1e-05,True,4.967233180999756,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2240>=2000,30,1,epoch_chunk,accuracy,0.8690807799442897,0.8746518105849582,0.8690807799442897,0.8746518105849582,4,True,False,,f_mmd,test,standardized_l2,5.096833339744328,1.5476323432049612,,True
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6777272727272727,0.6668938867809802,0.7261669146708271,0.7301960878595881,0.505275668988363,15.0009286403656,2.7397634983062744,ok,,8799,7039,0,2200,0.507401317358017,True,0.1,False,17,1e-05,True,14.851873636245728,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=10999>=2000,30,1,epoch_chunk,accuracy,0.6789772727272727,0.6880681818181819,0.6789772727272727,0.6880681818181819,9,True,False,,f_mmd,test,standardized_l2,2.21504584139602,0.4201014222702063,,True
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data184/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7448101265822785,0.7446447937765882,0.7438809428915396,0.823587388394233,0.5161940097508853,19.62288522720337,2.8515777587890625,ok,,7896,6316,0,1975,0.5374534726142883,True,0.1,False,17,1e-05,True,19.45944571495056,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=9871>=2000,30,1,epoch_chunk,accuracy,0.7481012658227848,0.7556962025316456,0.7481012658227848,0.7556962025316456,9,True,False,,f_mmd,test,standardized_l2,4.745602402145033,5.103662296088193,,True
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7136337706788363,0.7136949245569721,0.7137824408120275,0.7889155558418188,0.5557466940036553,70.32869124412537,24.457104206085205,ok,,35060,28048,0,8765,0.5516896843910217,True,0.1,False,60,1e-05,True,70.03061628341675,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=43825>=2000,30,3,epoch_chunk,accuracy,0.701939532230462,0.7170564746149458,0.701939532230462,0.7170564746149458,12,True,False,,f_mmd,test,standardized_l2,5.43116151532086,4.31876329431037,,True
FOREX_audjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audjpy-day-High,binclass,1465,293,367,10,2,0.773841961852861,0.7735388212615507,0.7729029189703347,0.8422210332322692,0.4927313381685658,4.954345703125,0.3768582344055176,ok,,1465,1172,0,367,0.5363903045654297,True,0.1,True,17,1e-05,True,4.925863742828369,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1832<2000,30,1,epoch_chunk,accuracy,0.726962457337884,0.757679180887372,0.726962457337884,0.757679180887372,9,True,False,,f_mmd,test,standardized_l2,5.194126886574224,1.7303308194988378,,True
FOREX_audsgd-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audsgd-hour-High,binclass,35060,7012,8765,10,2,0.7135196805476326,0.7135775237997374,0.7138260664562186,0.7818120771653885,0.5744235714124495,114.61921334266664,23.22735929489136,ok,,35060,28048,0,8765,0.5538208186626434,True,0.1,False,90,1e-05,True,114.25892496109007,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=43825>=2000,30,3,epoch_chunk,accuracy,0.6796919566457501,0.719623502567028,0.6796919566457501,0.719623502567028,23,False,False,,f_mmd,test,standardized_l2,4.03607579564577,1.574046886954675,,True
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7138964577656676,0.7135647311865412,0.7139908529341887,0.7788667141838916,0.5688420210603944,3.5093472003936768,0.6555294990539551,ok,,1467,1173,0,367,0.5598193109035492,True,0.1,True,10,1e-05,True,3.4613845348358154,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1834<2000,30,1,epoch_chunk,accuracy,0.7074829931972789,0.7210884353741497,0.7074829931972789,0.7210884353741497,2,True,False,,f_mmd,test,standardized_l2,5.95742834159038,2.324401860219324,,True
Firm-Teacher_Clave-Direction_Classification,/home/crc00006699/zh/tabiclv2/data184/Firm-Teacher_Clave-Direction_Classification,multiclass,8640,1728,2160,16,4,0.8782407407407408,0.8766757816343285,0.7940185036011002,0.9699620007891592,0.3176416606205609,14.912291526794434,2.9266045093536377,ok,,8640,6912,0,2160,0.317632794380188,True,0.1,False,11,1e-05,True,14.754910230636597,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=10800>=2000,30,1,epoch_chunk,accuracy,0.8668981481481481,0.8697916666666666,0.8668981481481481,0.8697916666666666,3,True,False,,f_mmd,test,standardized_l2,1.0247220199075842,0.0032795510109836,,True
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,/home/crc00006699/zh/tabiclv2/data184/GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,binclass,1280,256,320,20,2,0.66875,0.6617605998962945,0.66875,0.7123632812499999,0.6175959215714678,5.305528163909912,0.5473723411560059,ok,,1280,1024,0,320,0.6055474579334259,True,0.1,True,8,1e-05,True,5.197217226028442,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1600<2000,30,1,epoch_chunk,accuracy,0.65234375,0.65234375,0.65234375,0.65234375,0,True,False,,f_mmd,test,standardized_l2,2.129731276553802,0.3116304635087812,,True
Gender_Gap_in_Spanish_WP,/home/crc00006699/zh/tabiclv2/data184/Gender_Gap_in_Spanish_WP,multiclass,3796,760,950,13,3,0.6094736842105263,0.5525499191688501,0.4169748177496704,0.7047000322890039,0.7965701672871432,13.654555320739746,1.0170998573303225,ok,,3796,3036,0,950,0.7836817800998688,True,0.1,False,27,1e-05,True,13.60402536392212,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=4746>=2000,30,1,epoch_chunk,accuracy,0.6131578947368421,0.6236842105263158,0.6131578947368421,0.6236842105263158,19,True,False,,f_mmd,test,standardized_l2,3951.4165810774,34220.31982152176,,True
HR_Analytics_Job_Change_of_Data_Scientists,/home/crc00006699/zh/tabiclv2/data184/HR_Analytics_Job_Change_of_Data_Scientists,binclass,15326,3066,3832,13,2,0.7987995824634656,0.7997945850035136,0.7362423044656392,0.8082690484379635,0.4314109823766991,25.047476530075077,6.384084224700928,ok,,15326,12260,0,3832,0.43653404712677,True,0.1,False,22,1e-05,True,24.753965854644772,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=19158>=2000,30,2,epoch_chunk,accuracy,0.8091976516634051,0.8108284409654273,0.8091976516634051,0.8108284409654273,3,True,False,,f_mmd,test,standardized_l2,2.397578138150081,0.3149186105650092,,True
INNHotelsGroup,/home/crc00006699/zh/tabiclv2/data184/INNHotelsGroup,binclass,29020,5804,7255,17,2,0.9024121295658166,0.9017886546340332,0.8832115308952837,0.9605106284550436,0.2291724335801901,90.85015392303468,17.9443461894989,ok,,29020,23216,0,7255,0.2915778458118438,True,0.1,False,78,1e-05,True,90.42763829231262,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=36275>=2000,30,3,epoch_chunk,accuracy,0.8988628532046864,0.903170227429359,0.8988628532046864,0.903170227429359,18,True,False,,f_mmd,test,standardized_l2,7.023015649516076,14.89995502738334,,True
Intersectional-Bias-Assessment,/home/crc00006699/zh/tabiclv2/data184/Intersectional-Bias-Assessment,binclass,8800,1760,2200,19,2,0.9445454545454546,0.944544629546576,0.9445316380580702,0.9896177613804196,0.1355480989425269,15.78836178779602,3.284477949142456,ok,,8800,7040,0,2200,0.1236640661954879,True,0.1,False,14,1e-05,True,15.637309789657593,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=11000>=2000,30,1,epoch_chunk,accuracy,0.9477272727272728,0.9494318181818182,0.9477272727272728,0.9494318181818182,6,True,False,,f_mmd,test,standardized_l2,1.985918239544188,0.282064076613461,,True
