dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9443088190418064,0.9323168994063284,0.5989584779891681,0.837475137000203,0.166614009806177,32.80713415145874,11.913477420806885,ok,,26215,20972,0,6554,0.235869713127613,24,1e-05,True,32.582186222076416,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.949074957085638,0.949074957085638,0.949074957085638,0.949074957085638,0,True,False,
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9886969773939548,0.9887063130234288,0.9883125589399931,0.9991399719196384,0.0333929288316141,34.2895667552948,19.01887440681457,ok,,31492,25193,0,7874,0.0307398224249482,33,1e-05,True,34.0286648273468,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.9858707731385934,0.98714081600254,0.9858707731385934,0.98714081600254,3,True,False,
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8157226314452629,0.813302570443153,0.7851846498091543,0.8842302040382901,0.4041288189943353,47.44232439994812,19.220293283462524,ok,,31492,25193,0,7874,0.4223691523075104,45,1e-05,True,47.12069535255432,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.805524686458168,0.8104461025559613,0.805524686458168,0.8104461025559613,7,True,False,
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7164179104477612,0.7146382129160544,0.6935979210961494,0.7455114575950862,0.5767007692345008,3.580230236053467,0.3017075061798095,ok,,1072,857,0,268,0.5394380688667297,11,1e-05,True,3.5495784282684326,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7395348837209302,0.7534883720930232,0.7395348837209302,0.7534883720930232,3,True,False,
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7335,0.7331637345026729,0.7334797905240131,0.8002428021200986,0.5452198591518023,78.12837171554565,58.53917050361633,ok,,56000,44800,0,14000,0.517395943403244,60,1e-05,True,77.61844611167908,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,5,epoch_chunk,accuracy,0.7308928571428571,0.7326785714285714,0.7308928571428571,0.7326785714285714,4,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.975,0.9750052086950484,0.9758064516129032,0.9914140711902114,0.0998810389404885,5.059375286102295,0.7071104049682617,ok,,1920,1536,0,480,0.1508410200476646,10,1e-05,True,4.98501992225647,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9635416666666666,0.9661458333333334,0.9635416666666666,0.9661458333333334,2,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.95625,0.9562619654353574,0.9568270300333704,0.9885636818687432,0.1352049854599748,4.0097644329071045,0.7049093246459961,ok,,1920,1536,0,480,0.0572542008012533,8,1e-05,True,3.940445899963379,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9609375,0.9609375,0.9609375,0.9609375,0,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.95625,0.9562619654353574,0.9568270300333704,0.990301724137931,0.1185630784023313,3.917757987976074,0.7063536643981934,ok,,1920,1536,0,480,0.0925829000771045,8,1e-05,True,3.847416877746582,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9401041666666666,0.9401041666666666,0.9401041666666666,0.9401041666666666,0,True,False,
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8839285714285714,0.8706553447746426,0.6857445058173698,0.8927997806244369,0.2687244876206567,3.611505270004273,0.5929913520812988,ok,,1792,1433,0,448,0.293760284781456,8,1e-05,True,3.5484211444854736,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8885793871866295,0.8885793871866295,0.8885793871866295,0.8885793871866295,0,True,False,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6763636363636364,0.6652960762424279,0.725024492736326,0.7287441258218268,0.5049812983510511,16.038912534713745,2.706914186477661,ok,,8799,7039,0,2200,0.4850603342056274,18,1e-05,True,15.949589014053345,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.6823863636363636,0.6892045454545455,0.6823863636363636,0.6892045454545455,10,True,False,
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data184/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7443037974683544,0.7440754644641836,0.7432281544422485,0.8238539479577119,0.5156944935649664,24.73936939239502,2.8567843437194824,ok,,7896,6316,0,1975,0.5401023626327515,22,1e-05,True,24.566258192062374,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7462025316455696,0.7512658227848101,0.7462025316455696,0.7512658227848101,14,True,False,
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7129492298916144,0.7129958628905464,0.7133450729069838,0.7872169185349254,0.5577523914650118,36.45104598999024,23.73451447486877,ok,,35060,28048,0,8765,0.5502614378929138,30,1e-05,True,36.134979486465454,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.70750142612664,0.7153451226468911,0.70750142612664,0.7153451226468911,2,True,False,
FOREX_audjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audjpy-day-High,binclass,1465,293,367,10,2,0.776566757493188,0.7759834418015975,0.7752214493787528,0.8467094703049759,0.4876371599292093,4.764841318130493,0.3779885768890381,ok,,1465,1172,0,367,0.5295964777469635,16,1e-05,True,4.736256122589111,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7440273037542662,0.7474402730375427,0.7440273037542662,0.7474402730375427,8,True,False,
