dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9443088190418064,0.930094713568304,0.5816224242359501,0.8366164955721962,0.1652622051952536,0.8007442951202393,13.047427654266356,ok,
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9881889763779528,0.9882017739085094,0.988013101786487,0.9990962325931596,0.034206218522463,0.6608281135559082,20.124749422073364,ok,
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8168656337312674,0.8150207208044197,0.7888877952034372,0.8830883821922482,0.4061831522785974,0.7023630142211914,20.21371603012085,ok,
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7126865671641791,0.7105483766648094,0.6886959603118357,0.7424403496338294,0.57805382519975,0.5898408889770508,0.4841647148132324,ok,
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7327857142857143,0.7325056684274182,0.732767300495445,0.8012358432606836,0.5421641499301015,0.8566515445709229,56.33471179008484,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.975,0.9750065114340782,0.9756674082313682,0.9960372636262512,0.0662816479001208,0.4409670829772949,1.0673372745513916,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9604166666666668,0.960427492536752,0.9609983314794216,0.992491657397108,0.1084003640367603,0.4138936996459961,0.9767308235168456,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9666666666666668,0.9666753509914604,0.9670467185761956,0.9935171023359288,0.0986147073923053,0.3967022895812988,0.9840981960296632,ok,
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8928571428571429,0.8838374635568513,0.7217456026951855,0.914228072237239,0.2427948481392257,0.3912560939788818,0.816267728805542,ok,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6763636363636364,0.6643989307797264,0.7263047265614603,0.7292640329855551,0.5040310103132195,0.4170510768890381,3.633681058883667,ok,
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data184/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7513924050632912,0.7510930185006748,0.7501622983083996,0.8260439479166238,0.5127874215204536,0.4959075450897217,3.836591243743897,ok,
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7148887621220764,0.714655450111587,0.7141311678489097,0.7896842978095544,0.5528051056812056,0.6417813301086426,24.954551458358765,ok,
FOREX_audjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audjpy-day-High,binclass,1465,293,367,10,2,0.7901907356948229,0.7897026361782717,0.788939420961893,0.8563700136733844,0.4735971716784003,0.3897933959960937,0.8134465217590332,ok,
