dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,peft_method,peft_targets,peft_trainable_params,peft_trainable_ratio,peft_rank,model_family
OpenML-ID-37,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-37,binclass,614,123,154,8,2,0.7272727272727273,0.7232230932973366,0.6877777777777778,0.8131481481481481,0.5093033932622425,3.380445003509521,0.4671065807342529,ok,,614,491,0,154,0.4156384170055389,8,1e-05,True,3.3436129093170166,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7967479674796748,0.7967479674796748,0.7967479674796748,0.7967479674796748,0,True,False,,lora,"col,row,icl",411712.0,0.0147229452756529,4,tabiclv2
OpenML-ID-38,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-38,binclass,3017,604,755,29,2,0.9920529801324504,0.9918835432876844,0.944946955295272,0.9994480897773964,0.0167679922757008,11.483115673065186,1.340364694595337,ok,,3017,2413,0,755,0.0498551875352859,17,1e-05,True,11.368224859237673,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.98841059602649,0.9933774834437086,0.98841059602649,0.9933774834437086,9,True,False,,lora,"col,row,icl",411712.0,0.0147229452756529,4,tabiclv2
OpenML-ID-40668,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40668,multiclass,54045,10809,13512,42,3,0.8628626406157489,0.8496487476205651,0.6929492672416271,0.946123619039562,0.3377679825814466,219.06618356704712,90.86399292945862,ok,,54045,43236,0,13512,0.5753309428691864,105,1e-05,True,216.9271845817566,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,5,epoch_chunk,accuracy,0.8514201128689055,0.8541955777592747,0.8514201128689055,0.8541955777592747,13,True,False,,lora,"col,row,icl",411712.0,0.0147229452756529,4,tabiclv2
OpenML-ID-40670,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40670,multiclass,2548,510,638,180,3,0.9717868338557992,0.9719225529564052,0.9714135951918074,0.997980097351232,0.078726645084531,18.33484148979187,5.2307069301605225,ok,,2548,2038,0,638,0.1324047595262527,8,1e-05,True,17.67995285987854,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9705882352941176,0,True,False,,lora,"col,row,icl",411712.0,0.0147229452756529,4,tabiclv2
OpenML-ID-40701,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40701,binclass,4000,800,1000,20,2,0.967,0.9656316025636732,0.8948348318595761,0.9320998356987756,0.1216843576842054,8.712424516677856,1.5824806690216064,ok,,4000,3200,0,1000,0.1667223423719406,12,1e-05,True,8.5953848361969,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.97125,0.9725,0.97125,0.9725,4,True,False,,lora,"col,row,icl",411712.0,0.0147229452756529,4,tabiclv2
OpenML-ID-40927,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40927,multiclass,0,0,0,0,0,,,,,,0.0,0.0,fail,"OutOfMemoryError: CUDA out of memory. Tried to allocate 5.49 GiB. GPU 0 has a total capacity of 23.57 GiB of which 3.89 GiB is free. Process 68956 has 19.60 GiB memory in use. Of the allocated memory 16.71 GiB is allocated by PyTorch, and 2.56 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,0,0,,0,,False,0.0,,,0,0,,,,,,,0,False,False,,lora,"col,row,icl",,,4,tabiclv2
OpenML-ID-40966,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40966,multiclass,864,173,216,77,8,1.0,1.0,1.0,1.0,5.461549255884504e-06,7.1998677253723145,0.8455851078033447,ok,,864,691,0,216,7.21920223440975e-05,8,1e-05,True,6.994800567626953,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,lora,"col,row,icl",411712.0,0.0147229452756529,4,tabiclv2
OpenML-ID-40975,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40975,multiclass,1382,277,346,6,4,1.0,1.0,1.0,1.0,0.0107111145296583,3.527372121810913,0.3986241817474365,ok,,1382,1105,0,346,0.0379999205470085,8,1e-05,True,3.496694803237915,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9747292418772564,0.9747292418772564,0.9747292418772564,0.9747292418772564,0,True,False,,lora,"col,row,icl",411712.0,0.0147229452756529,4,tabiclv2
OpenML-ID-40978,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40978,binclass,2623,525,656,1558,2,0.975609756097561,0.9750160497787028,0.9266882516188716,0.9742522355843356,0.0761153176583176,28.848503351211548,73.69387412071228,ok,,2623,2098,0,656,,0,1e-05,False,21.312390089035038,full_train_epoch_chunks,"full train set chunked per epoch | validation=dataset_val_split | FT OOM; used original model parameters for inference: OutOfMemoryError: CUDA out of memory. Tried to allocate 1.56 GiB. GPU 0 has a total capacity of 23.57 GiB of which 1.33 GiB is free. Process 68955 has 22.13 GiB memory in use. Of the allocated memory 20.89 GiB is allocated by PyTorch, and 922.24 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,,,,,,,0,False,True,"FT OOM; used original model parameters for inference: OutOfMemoryError: CUDA out of memory. Tried to allocate 1.56 GiB. GPU 0 has a total capacity of 23.57 GiB of which 1.33 GiB is free. Process 68955 has 22.13 GiB memory in use. Of the allocated memory 20.89 GiB is allocated by PyTorch, and 922.24 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",lora,"col,row,icl",,,4,tabiclv2
OpenML-ID-40979,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40979,multiclass,1600,320,400,240,10,0.975,0.97494801061037,0.975,0.9995416666666668,0.1173539692116859,20.17052102088928,4.322746515274048,ok,,1600,1280,0,400,0.0458453875035047,8,1e-05,True,19.410844326019287,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.98125,0.98125,0.98125,0.98125,0,True,False,,lora,"col,row,icl",411712.0,0.0147229452756529,4,tabiclv2
OpenML-ID-40982,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40982,multiclass,1552,311,389,27,7,0.8200514138817481,0.8200317251246786,0.830110989446829,0.974265477272387,0.4559434008061113,5.040989398956299,0.7311000823974609,ok,,1552,1241,0,389,0.4568816274404526,8,1e-05,True,4.940690994262695,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8070739549839229,0.8070739549839229,0.8070739549839229,0.8070739549839229,0,True,False,,lora,"col,row,icl",411712.0,0.0147229452756529,4,tabiclv2
OpenML-ID-40983,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40983,binclass,3871,775,968,5,2,0.9917355371900828,0.9917355371900828,0.9593550554249244,0.9980265367819952,0.0252779454207272,4.525436639785767,0.7389223575592041,ok,,3871,3096,0,968,0.0279124956578016,8,1e-05,True,4.480065822601318,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9870967741935484,0.9870967741935484,0.9870967741935484,0.9870967741935484,0,True,False,,lora,"col,row,icl",411712.0,0.0147229452756529,4,tabiclv2
OpenML-ID-40984,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40984,multiclass,1848,370,462,16,7,0.9545454545454546,0.9545478826122294,0.9545454545454544,0.9972014517469062,0.138116762053426,5.575408458709717,0.6419916152954102,ok,,1848,1478,0,462,0.1479008719325065,11,1e-05,True,5.502578496932983,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9486486486486486,0.954054054054054,0.9486486486486486,0.954054054054054,3,True,False,,lora,"col,row,icl",411712.0,0.0147229452756529,4,tabiclv2
OpenML-ID-40994,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40994,binclass,432,87,108,18,2,0.9537037037037036,0.94537072123279,0.7222222222222222,0.9180695847362514,0.1599312075732015,3.737629652023315,0.4868156909942627,ok,,432,345,0,108,0.1677072718739509,8,1e-05,True,3.685282945632935,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0,True,False,,lora,"col,row,icl",411712.0,0.0147229452756529,4,tabiclv2
OpenML-ID-40996,,,,,,,,,,,,,,,fail,"RecoveryProcessError: runner exit_code=1; no valid single-dataset result row. log_tail=out_dir: /home/crc00006699/zh/tabiclv2/results/PEFT/_recovery/openmlcc18_peft_2x3_full_20260717_113939_targeted_recovery/attempts/tabiclv2/lora/OpenML-ID-40996/attempt_1
[ft-val] model=tabicl-classifier-v2-20260212 dataset=OpenML-ID-40996 baseline_accuracy=0.905357
saved_all_csv: /home/crc00006699/zh/tabiclv2/results/PEFT/_recovery/openmlcc18_peft_2x3_full_20260717_113939_targeted_recovery/attempts/tabiclv2/lora/OpenML-ID-40996/attempt_1/all_classification_results.csv
saved_summary: /home/crc00006699/zh/tabiclv2/results/PEFT/_recovery/openmlcc18_peft_2x3_full_20260717_113939_targeted_recovery/attempts/tabiclv2/lora/OpenML-ID-40996/attempt_1/summary.txt
model_kwargs:
{
  ""n_estimators"": 32,
  ""batch_size"": 8,
  ""kv_cache"": false,
  ""allow_auto_download"": true,
  ""checkpoint_version"": ""tabicl-classifier-v2-20260212.ckpt"",
  ""use_amp"": ""auto"",
  ""use_fa3"": ""auto"",
  ""offload_mode"": ""auto"",
  ""random_state"": 42,
  ""model_path"": ""/home/crc00006699/zh/tabiclv2/tabicl-classifier-v2-20260212.ckpt""
}
ft_config:
{
  ""enabled"": true,
  ""lr"": 1e-05,
  ""scheduler"": ""cosine_warmup"",
  ""warmup_proportion"": 0.1,
  ""grad_clip"": 1.0,
  ""amp"": ""auto"",
  ""dtype"": ""float32"",
  ""micro_batch_size"": 1,
  ""weight_decay"": 0.01,
  ""epochs"": 30,
  ""steps"": 30,
  ""max_chunk_size"": 10000,
  ""min_chunk_size"": 50,
  ""query_ratio"": 0.2,
  ""n_estimators_finetune"": 2,
  ""early_stopping"": true,
  ""patience"": 8,
  ""min_delta"": 0.0001,
  ""eval_metric"": ""accuracy"",
  ""validation_fraction"": 0.1,
  ""validation_n_estimators"": 2,
  ""freeze_col"": false,
  ""freeze_row"": false,
  ""freeze_icl"": false,
  ""train_fraction"": 0.75,
  ""random_state"": 42,
  ""data_parallel"": true,
  ""gpu_group"": null,
  ""save_ckpt"": false,
  ""save_ckpt_every"": 30,
  ""save_ckpt_start_step"": null,
  ""ckpt_root"": ""/home/crc00006699/zh/tabiclv2/results/PEFT/_recovery/openmlcc18_peft_2x3_full_20260717_113939_targeted_recovery/attempts/tabiclv2/lora/OpenML-ID-40996/attempt_1/ft_ckpts"",
  ""peft_method"": ""lora"",
  ""peft_targets"": ""col,row,icl"",
  ""lora_rank"": 4,
  ""lora_alpha"": 8.0,
  ""lora_dropout"": 0.0,
  ""last_n_icl_blocks"": 1
}
Traceback (most recent call last):
  File ""/home/crc00006699/zh/tabiclv2/PEFT_Tabicl/1C_Chunk_PEFT.py"", line 4376, in <module>
    main()
  File ""/home/crc00006699/zh/tabiclv2/PEFT_Tabicl/1C_Chunk_PEFT.py"", line 4360, in main
    run_single_model_mode(args, dataset_dirs, gpu_ids, gpu_groups, out_dir)
  File ""/home/crc00006699/zh/tabiclv2/PEFT_Tabicl/1C_Chunk_PEFT.py"", line 4112, in run_single_model_mode
    raise RuntimeError(f""TabICL FT worker output integrity check failed: {details}"")
RuntimeError: TabICL FT worker output integrity check failed: worker_0: worker exited with exitcode=-15; completed_count=0; worker_0: missing worker CSV: /home/crc00006699/zh/tabiclv2/results/PEFT/_recovery/openmlcc18_peft_2x3_full_20260717_113939_targeted_recovery/attempts/tabiclv2/lora/OpenML-ID-40996/attempt_1/worker_0.csv
",,,,,,,,False,,,,,,,,,,,,,,False,,lora,,,,,tabiclv2
OpenML-ID-41027,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-41027,multiclass,35855,7171,8964,6,3,0.9023873270861222,0.9022766955385968,0.8710608071727283,0.9880769789996664,0.1649665405105733,93.80302381515504,24.625905752182007,ok,,35855,28684,0,8964,0.2686789780855179,81,1e-05,True,93.5180311203003,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.8933203179472877,0.9062892204713427,0.8933203179472877,0.9062892204713427,19,True,False,,lora,"col,row,icl",411712.0,0.0147229452756529,4,tabiclv2
OpenML-ID-4134,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-4134,binclass,3000,600,751,1776,2,0.7842876165113183,0.7841279267059319,0.7820838809210902,0.8611793611793611,0.4682092274336771,44.65326952934265,131.81415152549744,ok,,3000,2400,0,751,,0,1e-05,False,34.48216366767883,full_train_epoch_chunks,"full train set chunked per epoch | validation=dataset_val_split | FT OOM; used original model parameters for inference: OutOfMemoryError: CUDA out of memory. Tried to allocate 2.03 GiB. GPU 0 has a total capacity of 23.57 GiB of which 1.24 GiB is free. Process 57741 has 254.00 MiB memory in use. Process 75042 has 22.07 GiB memory in use. Of the allocated memory 21.64 GiB is allocated by PyTorch, and 126.01 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,,,,,,,0,False,True,"FT OOM; used original model parameters for inference: OutOfMemoryError: CUDA out of memory. Tried to allocate 2.03 GiB. GPU 0 has a total capacity of 23.57 GiB of which 1.24 GiB is free. Process 57741 has 254.00 MiB memory in use. Process 75042 has 22.07 GiB memory in use. Of the allocated memory 21.64 GiB is allocated by PyTorch, and 126.01 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",lora,"col,row,icl",,,4,tabiclv2
OpenML-ID-44,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-44,binclass,3680,736,921,57,2,0.9587404994571118,0.9587404994571118,0.9568041114961936,0.9920317544950976,0.1127599270116248,9.8866925239563,2.4847702980041504,ok,,3680,2944,0,921,0.1379177868366241,8,1e-05,True,9.63047218322754,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.967391304347826,0.967391304347826,0.967391304347826,0.967391304347826,0,True,False,,lora,"col,row,icl",411712.0,0.0147229452756529,4,tabiclv2
OpenML-ID-4534,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-4534,binclass,8844,1769,2211,30,2,0.9805517865219358,0.9805310686674488,0.9793095873605332,0.9987284271954112,0.0454954280476134,19.057623386383057,6.130019426345825,ok,,8844,7075,0,2211,0.0718795619904995,10,1e-05,True,18.780052661895752,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9762577727529678,0.9768230638778972,0.9762577727529678,0.9768230638778972,2,True,False,,lora,"col,row,icl",411712,0.0147229452756529,4,tabiclv2
OpenML-ID-4538,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-4538,multiclass,7898,1580,1975,32,5,0.8278481012658228,0.8265943951730457,0.8033185088348933,0.96760766976212,0.4777324051368824,21.591335773468018,4.040624141693115,ok,,7898,6318,0,1975,0.6589887142181396,14,1e-05,True,21.273855447769165,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7867088607594936,0.7879746835443038,0.7867088607594936,0.7879746835443038,6,True,False,,lora,"col,row,icl",411712.0,0.0147229452756529,4,tabiclv2
OpenML-ID-458,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-458,multiclass,672,135,169,70,4,1.0,1.0,1.0,1.0,0.0015965469704827,9.62249755859375,0.972975730895996,ok,,672,537,0,169,0.0016248293104581,8,1e-05,True,9.379390716552734,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,lora,"col,row,icl",411712,0.0147229452756529,4,tabiclv2
OpenML-ID-46,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-46,multiclass,2552,511,638,60,3,0.9608150470219436,0.9607765132232094,0.9538905861102412,0.996896269173741,0.0975799984189744,8.843088626861572,1.828657865524292,ok,,2552,2041,0,638,0.1266069933772087,8,1e-05,True,8.61207389831543,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9686888454011742,0.9686888454011742,0.9686888454011742,0.9686888454011742,0,True,False,,lora,"col,row,icl",411712.0,0.0147229452756529,4,tabiclv2
OpenML-ID-469,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-469,multiclass,637,128,160,4,6,0.23125,0.2235822547335705,0.2352767821585026,0.5653602155760327,1.7856059666089217,6.132161378860474,0.4316871166229248,ok,,637,509,0,160,1.7596544027328491,8,1e-05,True,6.109513521194458,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.171875,0.171875,0.171875,0.171875,0,True,False,,lora,"col,row,icl",411712,0.0147229452756529,4,tabiclv2
OpenML-ID-50,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-50,binclass,766,154,192,9,2,0.984375,0.9842887261261803,0.9776119402985076,1.0,0.0298131727495142,3.2717292308807373,0.5088262557983398,ok,,766,612,0,192,0.0354484766721725,8,1e-05,True,3.2381389141082764,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.987012987012987,0.987012987012987,0.987012987012987,0.987012987012987,0,True,False,,lora,"col,row,icl",411712.0,0.0147229452756529,4,tabiclv2
OpenML-ID-54,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-54,multiclass,676,136,170,18,4,0.8764705882352941,0.87399709513435,0.8766233766233766,0.9748813469516596,0.2565554904324115,6.490475416183472,0.7862517833709717,ok,,676,540,0,170,0.2517032921314239,8,1e-05,True,6.433069944381714,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9044117647058824,0.9044117647058824,0.9044117647058824,0.9044117647058824,0,True,False,,lora,"col,row,icl",411712,0.0147229452756529,4,tabiclv2
OpenML-ID-554,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-554,multiclass,56000,11200,14000,784,10,0.9925714285714284,0.9925703225794732,0.9924783776843508,0.9999413604879324,0.0257664093193306,163.3379032611847,3081.848748445511,ok,,56000,44800,0,14000,,0,1e-05,False,121.95062518119812,full_train_epoch_chunks,"full train set chunked per epoch | validation=dataset_val_split | FT OOM; used original model parameters for inference: OutOfMemoryError: CUDA out of memory. Tried to allocate 1.62 GiB. GPU 0 has a total capacity of 23.57 GiB of which 360.00 MiB is free. Process 68956 has 23.14 GiB memory in use. Of the allocated memory 22.46 GiB is allocated by PyTorch, and 353.18 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,,,,,,,0,False,True,"FT OOM; used original model parameters for inference: OutOfMemoryError: CUDA out of memory. Tried to allocate 1.62 GiB. GPU 0 has a total capacity of 23.57 GiB of which 360.00 MiB is free. Process 68956 has 23.14 GiB memory in use. Of the allocated memory 22.46 GiB is allocated by PyTorch, and 353.18 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",lora,"col,row,icl",,,4,tabiclv2
OpenML-ID-6332,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-6332,binclass,432,87,108,37,2,0.8888888888888888,0.8888888888888888,0.8863955119214586,0.9488078541374474,0.2779601653679644,6.990440607070923,0.9818661212921144,ok,,432,345,0,108,0.3909818083047867,8,1e-05,True,6.90681266784668,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7126436781609196,0.7126436781609196,0.7126436781609196,0.7126436781609196,0,True,False,,lora,"col,row,icl",411712,0.0147229452756529,4,tabiclv2
