dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_reserve_ratio,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
BLE_RSSI_dataset_for_Indoor_localization,/home/crc00006699/zh/tabiclv2/data184/BLE_RSSI_dataset_for_Indoor_localization,multiclass,7987,1598,1997,3,3,0.7591387080620932,0.7587684624093707,0.7588575230877831,0.9162491795712526,0.5467076097964806,74.01255679130554,0.9763350486755371,ok,,7987,6389,0,1997,,30,1e-05,True,70.23869371414185,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7753441802252816,0.781602002503129,,,8,True,False,,f_mmd,test,standardized_l2,0.05,2.904743841734995,0.4911791468282936,,True
BNG(cmc),/home/crc00006699/zh/tabiclv2/data184/BNG(cmc),multiclass,44236,8848,11060,9,3,0.5700723327305606,0.5586763488355119,0.53147014082827,0.7568481446122517,0.8900330608349694,220.40895080566406,12.740615606307983,ok,,44236,35388,0,11060,,120,1e-05,True,220.40851426124573,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,36,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.5770795660036167,0.5770795660036167,,,0,True,False,,f_mmd,test,standardized_l2,0.05,3.0347821174807534,0.43110733716357214,,True
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data184/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.8655,0.8616182689593397,0.7664837410600123,0.8766887071971818,0.3449984854726708,35.73327279090881,1.1033873558044434,ok,,8000,6400,0,2000,,30,1e-05,True,35.73287916183472,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.87,0.87,,,0,True,False,,f_mmd,test,standardized_l2,0.05,2.208374076812538,0.383890437797635,,True
California-Housing-Classification,/home/crc00006699/zh/tabiclv2/data184/California-Housing-Classification,binclass,16512,3303,4128,8,2,0.9212693798449613,0.9212693105413631,0.9212699482053804,0.9776026121483207,0.19232759898490528,197.49528813362122,2.6770975589752197,ok,,16512,13209,0,4128,,60,1e-05,True,197.49491167068481,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,14,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.911595519224947,0.9149258250075689,,,14,True,False,,f_mmd,test,standardized_l2,0.05,7.300065318262426,9.630772843492654,,True
Click_prediction_small,/home/crc00006699/zh/tabiclv2/data184/Click_prediction_small,binclass,31958,6392,7990,3,2,0.832540675844806,0.7588600375306905,0.5047490591338932,0.6223463639673553,0.43892807398695594,267.67533469200134,6.95772647857666,ok,,31958,25566,0,7990,,90,1e-05,True,267.67493629455566,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,26,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8333854818523154,0.8336983729662077,,,7,True,False,,f_mmd,test,standardized_l2,0.05,121.92251259553413,387.13565699313637,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),binclass,1920,384,480,30,2,0.975,0.9750052115905774,0.9752502780867631,0.9971496106785317,0.06612670133788472,11.168850421905518,0.46160364151000977,ok,,1920,1536,0,480,,30,1e-05,True,11.168467998504639,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9739583333333334,0.9791666666666666,,,3,True,False,,f_mmd,test,standardized_l2,0.05,3.316421665732944,0.44553244638018075,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),binclass,1920,384,480,30,2,0.95625,0.9562604492810893,0.9565489432703004,0.994073275862069,0.09998730922693956,8.092868089675903,0.45313096046447754,ok,,1920,1536,0,480,,30,1e-05,True,8.09250521659851,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9765625,0.9765625,,,0,True,False,,f_mmd,test,standardized_l2,0.05,3.0202605979733446,0.37753700222061154,,True
Credit_c,/home/crc00006699/zh/tabiclv2/data184/Credit_c,multiclass,80000,16000,20000,22,3,0.80895,0.808916748887496,0.8200051679397893,0.9270749053826696,0.43980309230709524,542.1592178344727,28.710649728775024,ok,,80000,64000,0,20000,,210,1e-05,True,542.1587204933167,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,64,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8110625,0.8115625,,,2,True,False,,f_mmd,test,standardized_l2,0.05,1.6389823921309102e+87,5.127145833054052e+86,,True
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data184/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7575757575757576,0.757739336686705,0.759936766034327,0.8358928033724782,0.4816248810442905,13.73466157913208,0.45868754386901855,ok,,920,736,0,231,,30,1e-05,True,13.734070301055908,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7282608695652174,0.75,,,6,True,False,,f_mmd,test,standardized_l2,0.05,8.221732014082972,6.802277606946496,,True
Employee,/home/crc00006699/zh/tabiclv2/data184/Employee,binclass,3722,745,931,8,2,0.8549946294307197,0.8511371902453941,0.8180851063829787,0.875276186579378,0.35785885019760394,23.478148221969604,0.5831632614135742,ok,,3722,2977,0,931,,30,1e-05,True,23.477697610855103,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,3,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8536912751677852,0.8604026845637583,,,6,True,False,,f_mmd,test,standardized_l2,0.05,2.651343248013344,0.32579648819453766,,True
