dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9604166666666668,0.9604261207781286,0.9607202447163516,0.9899541156840934,0.120121944695025,0.0,1.7007746696472168,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9479166666666666,0.9479200608232866,0.947928253615128,0.9863563681868744,0.1397397066407042,0.0,0.6293444633483887,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.95,0.9500104173900964,0.9507786429365962,0.9874687152391546,0.1356142167832071,0.0,0.6305656433105469,ok,
Insurance,/home/crc00006699/zh/tabiclv2/data200/Insurance,binclass,18838,3768,4710,10,2,0.7575371549893843,0.6530303380048618,0.5,0.5041798620546127,0.5554015417426588,0.0,4.220830678939819,ok,
Is-this-a-good-customer,/home/crc00006699/zh/tabiclv2/data200/Is-this-a-good-customer,binclass,1378,276,345,13,2,0.8840579710144928,0.829654403567447,0.5,0.7389344262295082,0.325404892905059,0.0,0.2596418857574463,ok,
Long,/home/crc00006699/zh/tabiclv2/data200/Long,binclass,3581,717,896,19,2,0.9966517857142856,0.9966537698883629,0.9964738636642384,0.9999080138347192,0.0140115355972913,0.0,0.8538591861724854,ok,
Shipping,/home/crc00006699/zh/tabiclv2/data200/Shipping,binclass,8799,1760,2200,9,2,0.6895454545454546,0.6783698012511294,0.7337976492672625,0.7337178694084772,0.4988690446909186,0.0,1.371523380279541,ok,
Waterstress,/home/crc00006699/zh/tabiclv2/data200/Waterstress,binclass,950,190,238,22,2,0.726890756302521,0.7269245360481855,0.7267232237539767,0.8177447861435136,0.513620117566341,0.0,0.2660887241363525,ok,
connect-4,/home/crc00006699/zh/tabiclv2/data200/connect-4,multiclass,0,0,0,0,0,,,,,,0.0,0.0,fail,"OutOfMemoryError: CUDA out of memory. Tried to allocate 792.00 MiB. GPU 0 has a total capacity of 23.57 GiB of which 542.69 MiB is free. Process 10627 has 22.56 GiB memory in use. Process 10962 has 484.00 MiB memory in use. Of the allocated memory 157.84 MiB is allocated by PyTorch, and 30.16 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
eucalyptus,/home/crc00006699/zh/tabiclv2/data200/eucalyptus,multiclass,588,118,148,19,5,0.7432432432432432,0.7486934292661848,0.7378762064808576,0.943242817002894,0.6005277074493472,0.0,0.2119624614715576,ok,
jasmine,/home/crc00006699/zh/tabiclv2/data200/jasmine,binclass,2387,478,597,144,2,0.8241206030150754,0.8220438749594621,0.8243024847927094,0.8822136427914077,0.3829072665836932,0.0,2.6584126949310303,ok,
law-school-admission-bianry,/home/crc00006699/zh/tabiclv2/data200/law-school-admission-bianry,binclass,16640,3328,4160,11,2,1.0,1.0,1.0,1.0,3.1317318900849463e-06,0.0,3.767554759979248,ok,
philippine,/home/crc00006699/zh/tabiclv2/data200/philippine,binclass,4665,933,1167,308,2,0.8920308483290489,0.891941826144911,0.8920557343922555,0.962073239502808,0.2560749660784687,0.0,23.352469205856323,ok,
shrutime,/home/crc00006699/zh/tabiclv2/data200/shrutime,binclass,8000,1600,2000,10,2,0.8695,0.8573142688604357,0.7204119874139828,0.8774957790795835,0.3113239874576505,0.0,1.2835347652435305,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),binclass,1920,384,480,30,2,0.96875,0.9687585479270056,0.9692018909899888,0.993360678531702,0.0977348933192073,0.0,1.746676683425903,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9479166666666666,0.9479309112325682,0.948484427141268,0.9901105394883204,0.1288955140831237,0.0,0.6300225257873535,ok,
Heart-Disease-Dataset-(Comprehensive),/home/crc00006699/zh/tabiclv2/data200/Heart-Disease-Dataset-(Comprehensive),binclass,952,191,238,11,2,0.9495798319327732,0.9494787388639668,0.9473496468573874,0.9799529143183278,0.1622005344452037,0.0,0.1778821945190429,ok,
Intersectional-Bias-Assessment,/home/crc00006699/zh/tabiclv2/data200/Intersectional-Bias-Assessment,binclass,8800,1760,2200,19,2,0.9468181818181818,0.9468159070579109,0.9467899939749628,0.9898566140281716,0.1308015636699029,0.0,2.4965507984161377,ok,
KDD,/home/crc00006699/zh/tabiclv2/data200/KDD,binclass,4025,805,1007,45,2,0.8033763654419066,0.8015261911696513,0.8046770821004459,0.9063321103089124,0.3685264732910608,0.0,2.042164802551269,ok,
Performance-Prediction,/home/crc00006699/zh/tabiclv2/data200/Performance-Prediction,binclass,1072,215,268,19,2,0.7388059701492538,0.7323494885124937,0.7008547008547008,0.7991154145000299,0.5369326077626138,0.0,0.2673807144165039,ok,
VulNoneVul,/home/crc00006699/zh/tabiclv2/data200/VulNoneVul,binclass,4553,911,1139,16,2,0.9894644424934153,0.9842245601854184,0.5,0.8215394853593612,0.0529636458827911,0.0,0.9613173007965088,ok,
adult,/home/crc00006699/zh/tabiclv2/data200/adult,binclass,32561,6513,16281,14,2,0.8748234137952214,0.8696637685067551,0.7915311570243269,0.9270811129992448,0.2771640424209386,0.0,20.56163334846497,ok,
credit-g,/home/crc00006699/zh/tabiclv2/data200/credit-g,binclass,800,160,200,20,2,0.78,0.769022869022869,0.7,0.8453571428571429,0.4325969400487827,0.0,0.2219941616058349,ok,
helena,/home/crc00006699/zh/tabiclv2/data200/helena,multiclass,52156,10432,13040,27,100,0.3733895705521472,0.3209072871611185,0.1793115078846199,,4.609219568737797,0.0,6910.530380487442,ok,
kr-vs-kp,/home/crc00006699/zh/tabiclv2/data200/kr-vs-kp,binclass,2556,512,640,36,2,0.996875,0.996875,0.9968690070838716,0.9998532347070566,0.0173610962473924,0.0,0.7692711353302002,ok,
ozone_level,/home/crc00006699/zh/tabiclv2/data200/ozone_level,binclass,2028,406,508,36,2,0.9803149606299212,0.9754525206261568,0.5535515475395235,0.8378980182587398,0.0833046321375851,0.0,0.8339121341705322,ok,
shill-bidding,/home/crc00006699/zh/tabiclv2/data200/shill-bidding,binclass,5056,1012,1265,3,2,0.9098814229249012,0.8859646262510451,0.5983009708737864,0.901287811923293,0.2128156428467191,0.0,0.430629014968872,ok,
svmguide3,/home/crc00006699/zh/tabiclv2/data200/svmguide3,binclass,994,199,249,22,2,0.8634538152610441,0.850827168171508,0.7387609649122807,0.9004020467836258,0.3183005867899673,0.0,0.267214298248291,ok,
