dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data200/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9449191333536772,0.9326082783497165,0.598044075075043,0.8345533205858161,0.16617913949427796,51.44433665275574,12.715124368667603,ok,,26215,20972,0,6554,0.22806286066770554,54,1e-05,True,51.21358942985535,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.9490749570856379,0.9513637230593172,0.9490749570856379,0.9513637230593172,10,True,False,
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data200/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9885699771399543,0.9885818723806905,0.988391282580706,0.9991341828911338,0.03329633416945664,44.81172037124634,20.212146282196045,ok,,31492,25193,0,7874,0.036187682300806046,42,1e-05,True,44.55200386047363,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.9866645499285601,0.9872995713605334,0.9866645499285601,0.9872995713605334,6,True,False,
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data200/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8181356362712725,0.815817080884126,0.7881465326885382,0.8844851086659531,0.40238806942274047,64.24700689315796,20.3219792842865,ok,,31492,25193,0,7874,0.38680048286914825,60,1e-05,True,63.91601014137268,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.8071122400381013,0.8112398793459279,0.8071122400381013,0.8112398793459279,12,True,False,
Basketball_c,/home/crc00006699/zh/tabiclv2/data200/Basketball_c,binclass,1072,215,268,11,2,0.7089552238805971,0.7064395907616778,0.683793999527522,0.7430900070871722,0.5778878775185243,3.753657102584839,0.3899974822998047,ok,,1072,857,0,268,0.5568851232528687,10,1e-05,True,3.720930576324463,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7534883720930232,0.7627906976744186,0.7534883720930232,0.7627906976744186,2,True,False,
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data200/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7327142857142858,0.7323277804242225,0.7326926474098441,0.8011314962878355,0.5425152401301806,53.73660135269165,56.633790493011475,ok,,56000,44800,0,14000,0.5659128427505493,40,1e-05,True,53.23528051376343,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,5,epoch_chunk,accuracy,0.7339285714285714,0.7339285714285714,0.7339285714285714,0.7339285714285714,0,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9791666666666666,0.9791720943696627,0.9795606229143493,0.9967672413793104,0.06228123541263142,8.046093463897705,0.9290342330932617,ok,,1920,1536,0,480,0.06739144399762154,16,1e-05,True,7.9711012840271,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9661458333333334,0.9739583333333334,0.9661458333333334,0.9739583333333334,8,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9604166666666667,0.960427492536752,0.9609983314794216,0.9927523637374861,0.10576327446965963,6.438427448272705,0.9200291633605957,ok,,1920,1536,0,480,0.09443575888872147,13,1e-05,True,6.366870164871216,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9739583333333334,0.984375,0.9739583333333334,0.984375,5,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9625,0.9625097698653929,0.9628754171301446,0.9938299499443827,0.09717546605604305,6.442469358444214,0.9523379802703857,ok,,1920,1536,0,480,0.11590225622057915,13,1e-05,True,6.369592905044556,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.953125,0.9557291666666666,0.953125,0.9557291666666666,5,True,False,
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data200/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8973214285714286,0.8905397404319818,0.7428213264386727,0.9127002781368746,0.24477787093869838,7.929015398025513,0.7749061584472656,ok,,1792,1433,0,448,0.2160428762435913,18,1e-05,True,7.864078521728516,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8802228412256268,0.8941504178272981,0.8802228412256268,0.8941504178272981,10,True,False,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data200/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6772727272727272,0.6650804852197916,0.7276150128238043,0.724802104700974,0.5044880114428562,12.388379096984863,3.09515380859375,ok,,8799,7039,0,2200,0.4900118112564087,13,1e-05,True,12.298233985900879,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.6829545454545455,0.6857954545454545,0.6829545454545455,0.6857954545454545,5,True,False,
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data200/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7483544303797468,0.7481657428405781,0.7473688157154068,0.8256191988626791,0.5132891494091737,16.47551465034485,3.489396572113037,ok,,7896,6316,0,1975,0.5268849432468414,14,1e-05,True,16.309034824371338,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7430379746835443,0.7474683544303797,0.7430379746835443,0.7474683544303797,6,True,False,
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data200/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7171705647461495,0.7170372278674402,0.7165890368599059,0.7904702885294133,0.5511035652800038,68.31136345863342,24.62117576599121,ok,,35060,28048,0,8765,0.534344494342804,57,1e-05,True,68.0101420879364,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.7133485453508271,0.7190530519110097,0.7133485453508271,0.7190530519110097,11,True,False,
