dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
ASP-POTASSCO-classification,/home/crc00006699/zh/tabiclv2/data200/ASP-POTASSCO-classification,multiclass,1035,207,259,141,11,0.4787644787644787,0.4604521099318281,0.3943211942543493,0.8523869684876371,1.5020388732562242,2.2270023822784424,4.897042512893677,ok,,1035,828,0,259,,0,1e-05,False,1.3309392929077148,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | FT training skipped because n_classes=11 exceeds model max_classes=10,0,0,epoch_chunk,,,,,,0,False,False,
BLE_RSSI_dataset_for_Indoor_localization,/home/crc00006699/zh/tabiclv2/data200/BLE_RSSI_dataset_for_Indoor_localization,multiclass,7987,1598,1997,3,3,0.7641462193289935,0.7638551733016448,0.7638036530140214,0.9194391456413084,0.536433176169076,31.0340838432312,1.8377995491027832,ok,,7987,6389,0,1997,0.5716362297534943,30,1e-05,True,30.98934864997864,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7496871088861077,0.7747183979974969,0.7496871088861077,0.7747183979974969,29,False,False,
BNG(cmc),/home/crc00006699/zh/tabiclv2/data200/BNG(cmc),multiclass,44236,8848,11060,9,3,0.588245931283906,0.5869958558374834,0.5698053711116727,0.7652620881536624,0.8746758363005458,94.1590039730072,37.29588079452515,ok,,44236,35388,0,11060,0.8914647400379181,72,1e-05,True,93.66713333129884,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,4,epoch_chunk,accuracy,0.5702983725135624,0.5805831826401446,0.5702983725135624,0.5805831826401446,10,True,False,
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data200/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.876,0.8655442422161173,0.7438069810951167,0.8825312215142723,0.313218901541378,14.001200675964355,2.8599507808685303,ok,,8000,6400,0,2000,0.3220109790563583,12,1e-05,True,13.895196199417114,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.863125,0.869375,0.863125,0.869375,4,True,False,
California-Housing-Classification,/home/crc00006699/zh/tabiclv2/data200/California-Housing-Classification,binclass,16512,3303,4128,8,2,0.9280523255813954,0.928052177804661,0.928053130270569,0.9809530069165124,0.1774486546343988,60.91111850738525,7.563218116760254,ok,,16512,13209,0,4128,0.2076227813959121,60,1e-05,True,60.74753999710083,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,2,epoch_chunk,accuracy,0.9152285800787164,0.9221919467151076,0.9152285800787164,0.9221919467151076,29,False,False,
Click_prediction_small,/home/crc00006699/zh/tabiclv2/data200/Click_prediction_small,binclass,31958,6392,7990,3,2,0.8033792240300376,0.7659610151456422,0.5274997025548082,0.5771726582117684,0.5837247518539482,55.599438190460205,7.488709688186645,ok,,31958,25566,0,7990,0.4430302828550339,54,1e-05,True,55.4923529624939,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.8322903629536921,0.833072590738423,0.8322903629536921,0.833072590738423,10,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9854166666666668,0.985419137011668,0.9856090100111234,0.9978100667408232,0.0517929943162806,11.99338150024414,1.003896713256836,ok,,1920,1536,0,480,0.056290753185749,15,1e-05,True,11.906242370605469,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9713541666666666,0.9817708333333334,0.9713541666666666,0.9817708333333334,7,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9708333333333332,0.970840932117528,0.9712180200222468,0.9953420467185762,0.0870260587159979,6.058313369750977,0.9639716148376464,ok,,1920,1536,0,480,0.0605491362512111,8,1e-05,True,5.967959880828857,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9817708333333334,0.9817708333333334,0.9817708333333334,0.9817708333333334,0,True,False,
Credit_c,/home/crc00006699/zh/tabiclv2/data200/Credit_c,multiclass,80000,16000,20000,22,3,0.82285,0.8227677153408053,0.8379278006655454,0.93279640669935,0.4128598959133336,234.89898657798767,118.02238130569458,ok,,80000,64000,0,20000,0.6426072716712952,119,1e-05,True,232.9528512954712,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,7,epoch_chunk,accuracy,0.811625,0.825625,0.811625,0.825625,9,True,False,
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data200/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7316017316017316,0.731429785168103,0.7299006323396567,0.8409364649202048,0.4833899677023058,9.035512447357178,0.9528324604034424,ok,,920,736,0,231,0.4823071211576462,17,1e-05,True,8.976490020751953,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7391304347826086,0.7554347826086957,0.7391304347826086,0.7554347826086957,9,True,False,
