dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
ASP-POTASSCO-classification,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/ASP-POTASSCO-classification,multiclass,1035,207,259,141,11,0.4903474903474903,0.4709621259507563,0.4015997490329041,0.8512095632231967,1.5039419252701582,4.161440134048462,8.279169797897339,ok,,1035,828,0,259,,0,1e-05,False,2.263012647628784,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=10 | validation=dataset_val_split | TTT training skipped because n_classes=11 exceeds model max_classes=10,0,0,epoch_chunk,,,,,,0,False,False,
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7402597402597403,0.739887282528792,0.7380307136404698,0.838452273411623,0.4882865503768324,15.46911358833313,1.561675786972046,ok,,920,736,0,231,0.4074182212352752,8,1e-05,True,15.412240743637083,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=10 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7445652173913043,0.7445652173913043,0.7445652173913043,0.7445652173913043,0,True,False,
FOREX_audchf-day-High,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/FOREX_audchf-day-High,binclass,1466,294,367,10,2,0.7520435967302452,0.7519773144723487,0.7523317293411751,0.8395265252777282,0.4969862500362764,11.258294582366943,1.32940673828125,ok,,1466,1172,0,367,0.6087749004364014,11,1e-05,True,11.200287818908691,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=10 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7108843537414966,0.7142857142857143,0.7108843537414966,0.7142857142857143,3,True,False,
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7329700272479565,0.7326087467317441,0.733071988595866,0.7920527441197434,0.5531395924992242,15.205652952194214,1.3042190074920654,ok,,1467,1173,0,367,0.5645060241222382,14,1e-05,True,15.161964416503906,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=10 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7006802721088435,0.7142857142857143,0.7006802721088435,0.7142857142857143,6,True,False,
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,binclass,1280,256,320,20,2,0.678125,0.672206144145757,0.678125,0.7369921875,0.5968695193821121,20.325199365615845,1.810546636581421,ok,,1280,1024,0,320,0.6187151968479156,14,1e-05,True,20.194599390029907,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=10 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.65234375,0.66015625,0.65234375,0.66015625,6,True,False,
Heart-Disease-Dataset-(Comprehensive),/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Heart-Disease-Dataset-(Comprehensive),binclass,952,191,238,11,2,0.953781512605042,0.9536614172576188,0.9511664407505172,0.9830919597631448,0.1517899535606789,10.27874994277954,2.324681520462036,ok,,952,761,0,238,0.2181785404682159,8,1e-05,True,10.21534013748169,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=10 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9109947643979056,0.9109947643979056,0.9109947643979056,0.9109947643979056,0,True,False,
MIC,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/MIC,binclass,1319,264,330,104,2,0.9090909090909092,0.8995772562318263,0.7459413873076113,0.8838288003373392,0.2643105934546099,27.65117049217224,3.503843307495117,ok,,1319,1055,0,330,0.2307715192437172,10,1e-05,True,27.292811393737797,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=10 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8674242424242424,0.875,0.8674242424242424,0.875,2,True,False,
PieChart3,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/PieChart3,binclass,861,173,216,37,2,0.8842592592592593,0.8504784688995214,0.5687830687830688,0.8745835782872821,0.2678483005326429,13.322287559509276,2.901451587677002,ok,,861,688,0,216,0.3058428764343261,8,1e-05,True,13.133686542510986,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=10 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.884393063583815,0.884393063583815,0.884393063583815,0.884393063583815,0,True,False,
PizzaCutter3,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/PizzaCutter3,binclass,834,167,209,37,2,0.8851674641148325,0.8432935485567066,0.5372826086956521,0.893695652173913,0.2497936363810419,13.693856000900269,2.815761089324951,ok,,834,667,0,209,0.2716999351978302,8,1e-05,True,13.60477089881897,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=10 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8922155688622755,0.8922155688622755,0.8922155688622755,0.8922155688622755,0,True,False,
UJI_Pen_Characters,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/UJI_Pen_Characters,multiclass,1091,219,273,80,35,0.5384615384615384,0.5267602845208057,0.5493589743589743,0.9655602451002824,1.375157717489065,4.317550897598267,16.075509786605835,ok,,1091,872,0,273,,0,1e-05,False,2.400338888168335,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=10 | validation=dataset_val_split | TTT training skipped because n_classes=35 exceeds model max_classes=10,0,0,epoch_chunk,,,,,,0,False,False,
analcatdata_authorship,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/analcatdata_authorship,multiclass,672,135,169,69,4,0.9940828402366864,0.9940804879569156,0.9957627118644068,0.9999242768178148,0.0105286731713866,15.510477542877195,1.887577533721924,ok,,672,537,0,169,0.0002104428276652,8,1e-05,True,15.245771408081056,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=10 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,
