dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9433933475740006,0.9301068881183704,0.5860897524916411,0.8351237541794408,0.1685398732352713,1.5640766620635986,10.628629446029665,ok,
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9881889763779528,0.9881997477294914,0.9878375727246708,0.9992097618743874,0.03218541099591,0.7769575119018555,10.754570722579956,ok,
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8157226314452629,0.8135631679198023,0.7862986431728798,0.8836584746304951,0.4047900127376176,0.868873119354248,10.992093324661257,ok,
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.6977611940298507,0.6974705754942503,0.6785376801322939,0.7381289865343728,0.6196135343588107,0.5756893157958984,0.5282413959503174,ok,
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7339285714285714,0.7335481555639667,0.7339070559696509,0.800795567606716,0.5428176063678546,0.9484686851501464,28.555387258529663,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9729166666666668,0.9729231325737024,0.97365127919911,0.9937082869855396,0.0803472278754067,0.5900156497955322,0.8132388591766357,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.95625,0.95626044492675,0.9569660734149056,0.9923004727474972,0.1072469843459122,0.51627516746521,0.8081846237182617,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9666666666666668,0.966675348578771,0.9673248053392658,0.9943166017797552,0.0969399220662776,0.5155782699584961,0.805854082107544,ok,
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8928571428571429,0.8848287598792377,0.7278959533043444,0.8997727895953304,0.2595742916600211,0.5545203685760498,0.7674822807312012,ok,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6772727272727272,0.665211366874681,0.7274321222773565,0.7306837959834488,0.5033547758920178,0.5657451152801514,1.6735312938690186,ok,
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data184/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7478481012658228,0.7476502050826498,0.7468408326108662,0.8245986712082801,0.5147355473065034,0.5840353965759277,1.8368816375732424,ok,
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7151169423844838,0.7151269846755828,0.714908638414774,0.7888689425222595,0.5547981558088069,0.562751293182373,12.609705209732056,ok,
FOREX_audjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audjpy-day-High,binclass,1465,293,367,10,2,0.773841961852861,0.7731838045481415,0.7724124606147078,0.8518518518518517,0.4794142945502971,0.663029670715332,0.4723074436187744,ok,
FOREX_audsgd-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audsgd-hour-High,binclass,35060,7012,8765,10,2,0.7005134055904164,0.69951660075165,0.702448303075176,0.768914475055572,0.5774531634811079,0.5629279613494873,12.601441621780396,ok,
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7356948228882834,0.7353883707151857,0.7357893799002138,0.7915775718698027,0.5547467864516467,0.5064125061035156,0.4542574882507324,ok,
Firm-Teacher_Clave-Direction_Classification,/home/crc00006699/zh/tabiclv2/data184/Firm-Teacher_Clave-Direction_Classification,multiclass,8640,1728,2160,16,4,0.8837962962962963,0.8819237739970741,0.8085371811799024,0.973213808374568,0.3019769126299133,0.7269625663757324,1.846895456314087,ok,
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,/home/crc00006699/zh/tabiclv2/data184/GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,binclass,1280,256,320,20,2,0.678125,0.6732719396504724,0.6781250000000001,0.7366796875,0.5880500909116693,0.6423406600952148,0.4859979152679443,ok,
Gender_Gap_in_Spanish_WP,/home/crc00006699/zh/tabiclv2/data184/Gender_Gap_in_Spanish_WP,multiclass,3796,760,950,13,3,0.6021052631578947,0.5543913727638692,0.4204621400136057,0.6988720599484267,0.7977652880447951,0.6246864795684814,0.7560701370239258,ok,
HR_Analytics_Job_Change_of_Data_Scientists,/home/crc00006699/zh/tabiclv2/data184/HR_Analytics_Job_Change_of_Data_Scientists,binclass,15326,3066,3832,13,2,0.8034968684759917,0.8062098585249203,0.752311981467024,0.8108460856731581,0.4297638037933818,0.782935619354248,3.564561367034912,ok,
INNHotelsGroup,/home/crc00006699/zh/tabiclv2/data184/INNHotelsGroup,binclass,29020,5804,7255,17,2,0.9018607856650586,0.9011744080275164,0.8820465897128471,0.9635678498139628,0.2200890576979379,0.8073220252990723,10.086272954940796,ok,
Intersectional-Bias-Assessment,/home/crc00006699/zh/tabiclv2/data184/Intersectional-Bias-Assessment,binclass,8800,1760,2200,19,2,0.9459090909090908,0.9459094597199642,0.9459155783994558,0.9905359803826768,0.1282935509259604,0.6150774955749512,1.9097044467926023,ok,
JapaneseVowels,/home/crc00006699/zh/tabiclv2/data184/JapaneseVowels,multiclass,7968,1594,1993,14,9,0.9994982438534872,0.999498083906782,0.9993540051679586,1.0,0.0010800111030294,0.6213035583496094,1.619288682937622,ok,
KDDCup09_upselling,/home/crc00006699/zh/tabiclv2/data184/KDDCup09_upselling,binclass,4102,821,1026,49,2,0.8128654970760234,0.8117208078939019,0.8128654970760234,0.9127936801066996,0.3544383456513748,0.7467408180236816,1.5375070571899414,ok,
MIC,/home/crc00006699/zh/tabiclv2/data184/MIC,binclass,1319,264,330,104,2,0.9030303030303032,0.89153605015674,0.7263335441703563,0.8855154965211891,0.2626932184419975,0.8758373260498047,0.6941344738006592,ok,
Marketing_Campaign,/home/crc00006699/zh/tabiclv2/data184/Marketing_Campaign,binclass,1792,359,448,27,2,0.8995535714285714,0.8933521949808856,0.750284013005837,0.9335605437380028,0.2257363253083464,0.5585408210754395,0.7926490306854248,ok,
National_Health_and_Nutrition_Health_Survey,/home/crc00006699/zh/tabiclv2/data184/National_Health_and_Nutrition_Health_Survey,binclass,1822,365,456,7,2,0.8355263157894737,0.7913318971559885,0.541739690260739,0.7716656532780143,0.3808431662361319,0.5162122249603271,0.5912458896636963,ok,
PhishingWebsites,/home/crc00006699/zh/tabiclv2/data184/PhishingWebsites,binclass,8844,1769,2211,30,2,0.9796472184531886,0.979630362587788,0.9786012699149522,0.9986550672259156,0.0474991610621031,0.7540078163146973,2.328498363494873,ok,
Pima_Indians_Diabetes_Database,/home/crc00006699/zh/tabiclv2/data184/Pima_Indians_Diabetes_Database,binclass,614,123,154,8,2,0.7467532467532467,0.7371540246262263,0.6942592592592592,0.875925925925926,0.4475877550794772,0.5117568969726562,0.4642212390899658,ok,
Pumpkin_Seeds,/home/crc00006699/zh/tabiclv2/data184/Pumpkin_Seeds,binclass,2000,400,500,12,2,0.886,0.8858805822787859,0.8850961538461539,0.9462980769230768,0.2964318626463558,0.506965160369873,0.6340138912200928,ok,
Rain_in_Australia,/home/crc00006699/zh/tabiclv2/data184/Rain_in_Australia,multiclass,116368,23274,29092,18,3,0.8615083184380585,0.854826432280574,0.7171830455512745,0.9226146241530576,0.3410465858234109,1.8529365062713623,115.46761393547058,ok,
Shipping,/home/crc00006699/zh/tabiclv2/data184/Shipping,binclass,8799,1760,2200,9,2,0.6895454545454546,0.6801288242132769,0.7313018622410887,0.7379214573689712,0.4986877744465905,0.7342448234558105,1.644674301147461,ok,
VulNoneVul,/home/crc00006699/zh/tabiclv2/data184/VulNoneVul,binclass,4553,911,1139,16,2,0.9894644424934153,0.9842245601854184,0.5,0.8556270334220645,0.0486209616221006,0.5111212730407715,0.968597173690796,ok,
Waterstress,/home/crc00006699/zh/tabiclv2/data184/Waterstress,binclass,950,190,238,22,2,0.7815126050420168,0.7814354555381475,0.7826793920113114,0.8700600919052669,0.4465526987846978,0.6404085159301758,0.4587776660919189,ok,
abalone,/home/crc00006699/zh/tabiclv2/data184/abalone,multiclass,3341,669,836,8,3,0.6423444976076556,0.6456383330126182,0.6401762457252539,0.8328166744803882,0.7400480054193321,0.6234862804412842,0.6765294075012207,ok,
ada,/home/crc00006699/zh/tabiclv2/data184/ada,binclass,3317,664,830,48,2,0.8602409638554217,0.8555096105240209,0.7834826985312422,0.9165655339805824,0.3081865165492102,0.6993286609649658,1.2652928829193115,ok,
ada_prior,/home/crc00006699/zh/tabiclv2/data184/ada_prior,binclass,3649,730,913,14,2,0.8532311062431545,0.845130577091515,0.7593756823056472,0.8954161903905677,0.3384187805846442,0.5574066638946533,0.7569718360900879,ok,
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,/home/crc00006699/zh/tabiclv2/data184/airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,binclass,1600,320,400,7,2,0.6225,0.6053696710220732,0.6003391031480919,0.6678687114080373,0.6342773372702637,0.5239508152008057,0.4773595333099365,ok,
allrep,/home/crc00006699/zh/tabiclv2/data184/allrep,multiclass,3017,604,755,29,4,0.9827814569536424,0.9820487314653762,0.7254158512720157,0.996170409040133,0.0399784142443855,0.695049524307251,0.8802504539489746,ok,
artificial-characters,/home/crc00006699/zh/tabiclv2/data184/artificial-characters,multiclass,8174,1635,2044,7,10,0.9153620352250488,0.915357396455982,0.9112691480565728,0.997822261381858,0.1774127371267938,0.5361392498016357,1.4935979843139648,ok,
autoUniv-au7-1100,/home/crc00006699/zh/tabiclv2/data184/autoUniv-au7-1100,multiclass,880,176,220,12,5,0.4363636363636363,0.417061161483152,0.4165152487519671,0.7461221733973696,1.335546867621219,0.526090145111084,0.4614274501800537,ok,
banknote_authentication,/home/crc00006699/zh/tabiclv2/data184/banknote_authentication,binclass,1097,220,275,4,2,0.5454545454545454,0.4049286992445585,0.4918568520304296,0.51183970856102,0.6888109738252358,0.5960581302642822,0.450636625289917,ok,
car-evaluation,/home/crc00006699/zh/tabiclv2/data184/car-evaluation,multiclass,1382,277,346,21,4,1.0,1.0,1.0,1.0,0.0101887919926194,0.6498265266418457,0.4767842292785644,ok,
cmc,/home/crc00006699/zh/tabiclv2/data184/cmc,multiclass,1178,236,295,9,3,0.5898305084745763,0.5889259395286689,0.5632156676932797,0.7641391269428205,0.8711270147773404,0.6289453506469727,0.4664013385772705,ok,
compass,/home/crc00006699/zh/tabiclv2/data184/compass,binclass,13315,2663,3329,17,2,0.863923100030039,0.8639227316640866,0.8639226365788866,0.9343805945368444,0.3241917229664793,0.7608180046081543,3.1527633666992188,ok,
contraceptive_method_choice,/home/crc00006699/zh/tabiclv2/data184/contraceptive_method_choice,multiclass,1178,236,295,9,3,0.6237288135593221,0.6228917606751242,0.5964992962359074,0.795110269819967,0.8235676170810268,0.6212732791900635,0.4671277999877929,ok,
credit-g,/home/crc00006699/zh/tabiclv2/data184/credit-g,binclass,800,160,200,20,2,0.78,0.7653333333333333,0.6904761904761905,0.8492857142857144,0.4386637856117444,0.634636402130127,0.4723899364471435,ok,
dabetes_130-us_hospitals,/home/crc00006699/zh/tabiclv2/data184/dabetes_130-us_hospitals,binclass,81412,16283,20354,20,2,0.6457698732435885,0.6427007838187897,0.6387873800926585,0.703220791392558,0.6190037473594296,1.573549509048462,61.00270104408264,ok,
delta_ailerons,/home/crc00006699/zh/tabiclv2/data184/delta_ailerons,binclass,5703,1141,1426,5,2,0.9488078541374474,0.94881429657582,0.9487424792618177,0.983042179320858,0.1567919330308575,0.5837306976318359,0.9729468822479248,ok,
dna,/home/crc00006699/zh/tabiclv2/data184/dna,multiclass,2548,510,638,180,3,0.9733542319749215,0.9734742464782928,0.9724064974642548,0.9979098128546194,0.0801749785453853,1.2308108806610107,3.303518772125244,ok,
dry_bean_dataset,/home/crc00006699/zh/tabiclv2/data184/dry_bean_dataset,multiclass,10888,2178,2723,16,7,0.927653323540213,0.927728352449278,0.9380339500347646,0.9960916095769318,0.1841381651473717,0.6913115978240967,2.449789047241211,ok,
electricity,/home/crc00006699/zh/tabiclv2/data184/electricity,binclass,36249,7250,9063,8,2,0.9075361359373276,0.9073774123744734,0.9037827173733214,0.9710905591778074,0.2159302643202768,0.7610235214233398,13.14463996887207,ok,
eucalyptus,/home/crc00006699/zh/tabiclv2/data184/eucalyptus,multiclass,588,118,148,19,5,0.6959459459459459,0.6982020452012838,0.6854223296083761,0.9387611114625752,0.6187390177571781,0.633948802947998,0.4742155075073242,ok,
eye_movements_bin,/home/crc00006699/zh/tabiclv2/data184/eye_movements_bin,binclass,6086,1218,1522,20,2,0.6662286465177398,0.6656374276289273,0.6662286465177398,0.7359221993331273,0.5974813869318522,0.6216213703155518,1.3618218898773191,ok,
golf_play_dataset_extended,/home/crc00006699/zh/tabiclv2/data184/golf_play_dataset_extended,binclass,876,176,219,9,2,0.9406392694063926,0.9408723830749228,0.9145513948228198,0.981276702689118,0.1448183993449505,0.526486873626709,0.4626250267028808,ok,
hill-valley,/home/crc00006699/zh/tabiclv2/data184/hill-valley,binclass,969,194,243,100,2,0.9423868312757202,0.9422341876901056,0.9421826310797996,0.9990516190218128,0.3018602720551643,0.5312709808349609,0.5175585746765137,ok,
htru,/home/crc00006699/zh/tabiclv2/data184/htru,binclass,14318,2864,3580,8,2,0.979608938547486,0.9795667990043684,0.9366918669186692,0.987409249092491,0.0631265934301215,0.5189337730407715,2.9910764694213867,ok,
in_vehicle_coupon_recommendation,/home/crc00006699/zh/tabiclv2/data184/in_vehicle_coupon_recommendation,binclass,10147,2030,2537,21,2,0.780449349625542,0.7784073117522701,0.7695061400008867,0.8563686280470427,0.4626202332822232,0.7175304889678955,2.2855520248413086,ok,
jasmine,/home/crc00006699/zh/tabiclv2/data184/jasmine,binclass,2387,478,597,144,2,0.8257956448911222,0.8236736385438235,0.8259803371417027,0.8858162555273731,0.3838201270905387,0.9719135761260986,2.7437081336975098,ok,
jungle_chess_2pcs_raw_endgame_complete,/home/crc00006699/zh/tabiclv2/data184/jungle_chess_2pcs_raw_endgame_complete,multiclass,35855,7171,8964,6,3,0.9601740294511378,0.9600929858181042,0.945605036556938,0.9972861426204732,0.1094445958788701,0.6678018569946289,12.735426902770996,ok,
kdd_ipums_la_97-small,/home/crc00006699/zh/tabiclv2/data184/kdd_ipums_la_97-small,binclass,4150,830,1038,20,2,0.8911368015414258,0.8906250728504117,0.8911368015414258,0.948719376598691,0.2620318195467249,0.6297464370727539,0.9536638259887696,ok,
law-school-admission-bianry,/home/crc00006699/zh/tabiclv2/data184/law-school-admission-bianry,binclass,16640,3328,4160,11,2,1.0,1.0,1.0,1.0,1.2997894562074718e-05,0.6122665405273438,3.967097282409668,ok,
led7,/home/crc00006699/zh/tabiclv2/data184/led7,multiclass,2560,512,640,7,10,0.740625,0.7340405712446606,0.7387037180770313,0.9595226044004244,0.776993937894978,0.6209344863891602,0.6156189441680908,ok,
mammography,/home/crc00006699/zh/tabiclv2/data184/mammography,binclass,8946,1790,2237,6,2,0.9888243182834152,0.9880426288676926,0.8159346945960217,0.98241946840345,0.0314449558440079,0.6100373268127441,1.5884757041931152,ok,
mfeat-factors,/home/crc00006699/zh/tabiclv2/data184/mfeat-factors,multiclass,1600,320,400,216,10,0.9775,0.9774628833597652,0.9775,0.9996458333333332,0.0815147374346061,0.6807353496551514,1.1816723346710205,ok,
mfeat-karhunen,/home/crc00006699/zh/tabiclv2/data184/mfeat-karhunen,multiclass,1600,320,400,64,10,0.975,0.9748970954986188,0.975,0.999625,0.1034154846607184,0.5458080768585205,0.5179798603057861,ok,
mfeat-pixel,/home/crc00006699/zh/tabiclv2/data184/mfeat-pixel,multiclass,1600,320,400,240,10,0.9725,0.9724422611343312,0.9725,0.9990763888888888,0.1193072284339493,1.2926857471466064,1.497769832611084,ok,
mice_protein_expression,/home/crc00006699/zh/tabiclv2/data184/mice_protein_expression,multiclass,864,173,216,75,8,1.0,1.0,1.0,1.0,0.000430273077415,0.5214176177978516,0.4734225273132324,ok,
mobile_c36_oversampling,/home/crc00006699/zh/tabiclv2/data184/mobile_c36_oversampling,binclass,41408,8282,10352,6,2,0.9943972179289028,0.9943915050789932,0.993131249972617,0.9993249309792096,0.0239188466026683,0.6435418128967285,16.179412364959717,ok,
national-longitudinal-survey-binary,/home/crc00006699/zh/tabiclv2/data184/national-longitudinal-survey-binary,binclass,3926,786,982,16,2,1.0,1.0,1.0,1.0,0.0001356987627348,0.5627479553222656,0.8762104511260986,ok,
online_shoppers,/home/crc00006699/zh/tabiclv2/data184/online_shoppers,binclass,9864,1973,2466,14,2,0.9051094890510948,0.9008488208842648,0.7792354614062766,0.9323831033755065,0.2235676386770813,0.606379508972168,2.042799472808838,ok,
ozone-level-8hr,/home/crc00006699/zh/tabiclv2/data184/ozone-level-8hr,binclass,2027,406,507,72,2,0.9585798816568049,0.9514530950290728,0.7010197368421053,0.943157894736842,0.1258905551201907,0.5306458473205566,1.298144817352295,ok,
page-blocks,/home/crc00006699/zh/tabiclv2/data184/page-blocks,multiclass,4378,876,1095,10,5,0.9799086757990868,0.9796501794474878,0.9029675319250268,0.9920835892345498,0.087900281713343,0.5991754531860352,0.9410965442657472,ok,
pc3,/home/crc00006699/zh/tabiclv2/data184/pc3,binclass,1250,250,313,37,2,0.8913738019169329,0.8610103697565126,0.5379782028469751,0.8405249110320284,0.2632758333845115,0.6008739471435547,0.4590494632720947,ok,
pendigits,/home/crc00006699/zh/tabiclv2/data184/pendigits,multiclass,8793,1759,2199,16,10,0.9968167348794906,0.996819604653752,0.9967942217347212,0.9997106283167064,0.0106484674926686,0.614544153213501,1.8436486721038816,ok,
pol,/home/crc00006699/zh/tabiclv2/data184/pol,binclass,8065,1613,2017,26,2,0.9910758552305404,0.9910756578038038,0.9910783110733556,0.9997807431528938,0.0209589387967249,0.633805513381958,1.9459044933319087,ok,
