dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
Basketball_c,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Basketball_c,binclass,1072,215,268,11,2,0.7014925373134329,0.6996191714905836,0.6777699031419797,0.7436806047720291,0.578142398832161,24.45022964477539,1.2169785499572754,ok,,1072,857,0,268,0.5929928719997406,8,1e-05,True,24.326444387435913,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=2 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7581395348837209,0.7581395348837209,0.7581395348837209,0.7581395348837209,0,True,False,
FOREX_audcad-day-High,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/FOREX_audcad-day-High,binclass,1467,294,367,10,2,0.7465940054495913,0.7464998647714711,0.7463613140854275,0.8314768609279393,0.5064892872920526,12.805903434753418,1.4992375373840332,ok,,1467,1173,0,367,0.5358726382255554,10,1e-05,True,12.736501455307007,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=2 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7108843537414966,0.717687074829932,0.7108843537414966,0.717687074829932,2,True,False,
FOREX_audjpy-day-High,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/FOREX_audjpy-day-High,binclass,1465,293,367,10,2,0.7874659400544959,0.7872254453169004,0.7866208905534748,0.8573212056358124,0.4730700855890246,22.24045181274414,1.7875609397888184,ok,,1465,1172,0,367,0.5691675841808319,17,1e-05,True,22.123421669006348,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=2 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7508532423208191,0.7747440273037542,0.7508532423208191,0.7747440273037542,9,True,False,
Fitness_Club_c,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Fitness_Club_c,binclass,1200,240,300,6,2,0.8,0.7922205310333165,0.7323728902676271,0.8228087701771911,0.4528778353172953,24.255484104156494,1.0372061729431152,ok,,1200,960,0,300,0.47253693640232086,20,1e-05,True,24.194281101226807,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=2 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7666666666666667,0.7791666666666667,0.7666666666666667,0.7791666666666667,12,True,False,
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,binclass,1280,256,320,20,2,0.68125,0.6808011265842591,0.68125,0.7586328125,0.5536966905517208,26.544640064239502,1.5022845268249512,ok,,1280,1024,0,320,0.5428466498851776,17,1e-05,True,26.37947416305542,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=2 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.671875,0.68359375,0.671875,0.68359375,9,True,False,
Is-this-a-good-customer,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Is-this-a-good-customer,binclass,1378,276,345,13,2,0.881159420289855,0.8282083919519438,0.49836065573770494,0.7392622950819672,0.32511107072890744,10.140063285827637,1.403489589691162,ok,,1378,1102,0,345,0.35487283766269684,8,1e-05,True,9.94204044342041,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=2 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0,True,False,
Performance-Prediction,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Performance-Prediction,binclass,1072,215,268,19,2,0.746268656716418,0.7391015545585111,0.7067718606180144,0.8073336919490766,0.5237281248945164,14.768655776977539,1.3161461353302002,ok,,1072,857,0,268,0.5581074357032776,8,1e-05,True,14.653846502304077,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=2 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0,True,False,
Pima_Indians_Diabetes_Database,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Pima_Indians_Diabetes_Database,binclass,614,123,154,8,2,0.7337662337662337,0.7256102474747123,0.6842592592592592,0.8624074074074074,0.46199025158791357,15.37057900428772,1.861448049545288,ok,,614,491,0,154,0.5038467049598694,14,1e-05,True,15.302830934524536,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=2 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7723577235772358,0.7886178861788617,0.7723577235772358,0.7886178861788617,6,True,False,
QSAR_biodegradation,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/QSAR_biodegradation,binclass,843,169,211,41,2,0.8862559241706162,0.8844403574544338,0.8587525150905433,0.9502012072434607,0.2742648883137012,32.858165979385376,2.7313032150268555,ok,,843,674,0,211,0.24575918912887573,15,1e-05,True,32.29863476753235,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=2 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.863905325443787,0.8757396449704142,0.863905325443787,0.8757396449704142,7,True,False,
Waterstress,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Waterstress,binclass,950,190,238,22,2,0.8067226890756303,0.8067636376584533,0.8073524213503005,0.8904913396960057,0.4162785302481709,16.815789699554443,1.852309226989746,ok,,950,760,0,238,0.37114912271499634,12,1e-05,True,16.607189655303955,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=2 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7947368421052632,0.8157894736842105,0.7947368421052632,0.8157894736842105,4,True,False,
