dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_reserve_ratio,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
BLE_RSSI_dataset_for_Indoor_localization,/home/crc00006699/zh/tabiclv2/data184/BLE_RSSI_dataset_for_Indoor_localization,multiclass,7987,1598,1997,3,3,0.7631447170756134,0.7627753972859244,0.7629589418443045,0.9169233158486886,0.5437060892428128,52.16686463356018,0.992478609085083,ok,,7987,6389,0,1997,,30,1e-05,True,46.907779693603516,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7715894868585732,0.7759699624530664,,,2,True,False,,f_mmd,test,standardized_l2,0.05,2.9049757128451312,0.4946736668750725,,True
BNG(cmc),/home/crc00006699/zh/tabiclv2/data184/BNG(cmc),multiclass,44236,8848,11060,9,3,0.5877938517179023,0.5863042637016722,0.5682361837764865,0.7663144867202477,0.8737242133769587,256.8978340625763,12.793297052383423,ok,,44236,35388,0,11060,,120,1e-05,True,256.89730501174927,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,36,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.5770795660036167,0.5775316455696202,,,1,True,False,,f_mmd,test,standardized_l2,0.05,3.034242887844961,0.42960574067276147,,True
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data184/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.876,0.8664665461121157,0.7483801212614771,0.8854200888099193,0.31071284399555776,38.94848680496216,1.1064276695251465,ok,,8000,6400,0,2000,,30,1e-05,True,38.94790506362915,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.870625,0.870625,,,0,True,False,,f_mmd,test,standardized_l2,0.05,2.2077847517183122,0.38467073049708855,,True
California-Housing-Classification,/home/crc00006699/zh/tabiclv2/data184/California-Housing-Classification,binclass,16512,3303,4128,8,2,0.9212693798449613,0.921269310541298,0.9212690092591832,0.9778422781651583,0.19107158099272395,143.6942036151886,2.6984100341796875,ok,,16512,13209,0,4128,,60,1e-05,True,143.69368386268616,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,14,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9152285800787163,0.9191643960036331,,,7,True,False,,f_mmd,test,standardized_l2,0.05,7.309634130107094,9.700780027069719,,True
Click_prediction_small,/home/crc00006699/zh/tabiclv2/data184/Click_prediction_small,binclass,31958,6392,7990,3,2,0.8335419274092616,0.7616679779182515,0.5083132576465779,0.6268096632562601,0.43835504803288944,194.96290040016174,7.036956787109375,ok,,31958,25566,0,7990,,90,1e-05,True,194.96238684654236,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,26,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8333854818523154,0.8335419274092616,,,2,True,False,,f_mmd,test,standardized_l2,0.05,149.42571847341904,401.11893816912436,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9708333333333333,0.9708368809114234,0.9709399332591768,0.9961415461624026,0.07680766220902159,8.488361358642578,0.47281622886657715,ok,,1920,1536,0,480,,30,1e-05,True,8.4876389503479,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9739583333333334,0.9739583333333334,,,0,True,False,,f_mmd,test,standardized_l2,0.05,3.316421665732944,0.44553244638018075,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),binclass,1920,384,480,30,2,0.96875,0.9687476913315749,0.9686457174638488,0.994351362625139,0.09633527930540754,10.466592788696289,0.46589016914367676,ok,,1920,1536,0,480,,30,1e-05,True,10.466092586517334,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9791666666666666,0.984375,,,2,True,False,,f_mmd,test,standardized_l2,0.05,3.020260597973345,0.3775370022206092,,True
Credit_c,/home/crc00006699/zh/tabiclv2/data184/Credit_c,multiclass,80000,16000,20000,22,3,0.77585,0.7755788086459581,0.7597975135067415,0.9018225651335108,0.5496644835998568,496.10984683036804,29.077730894088745,ok,,80000,64000,0,20000,,210,1e-05,True,496.1093316078186,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,64,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8154375,0.8154375,,,0,True,False,,f_mmd,test,standardized_l2,0.05,1.64271076898432e+87,5.110620210069809e+86,,True
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data184/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7532467532467533,0.7531724089863625,0.7519196025293586,0.8309996988858778,0.5016015973443033,10.822240591049194,0.4968750476837158,ok,,920,736,0,231,,30,1e-05,True,10.821680545806885,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7336956521739131,0.7445652173913043,,,2,True,False,,f_mmd,test,standardized_l2,0.05,8.221732014082972,6.802277606946495,,True
Employee,/home/crc00006699/zh/tabiclv2/data184/Employee,binclass,3722,745,931,8,2,0.8539205155746509,0.8475835432176839,0.8068484042553192,0.8775265957446807,0.3528101785118093,23.250287294387817,0.6272532939910889,ok,,3722,2977,0,931,,30,1e-05,True,23.249858140945435,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,3,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8577181208053691,0.8630872483221477,,,5,True,False,,f_mmd,test,standardized_l2,0.05,2.652852404479798,0.3248930912767527,,True
