dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
ASP-POTASSCO-classification,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/ASP-POTASSCO-classification,multiclass,1035,207,259,141,11,0.49034749034749037,0.4709621259507563,0.40159974903290413,0.8512095632231967,1.503941898782927,4.233574628829956,7.563750982284546,ok,,1035,828,0,259,,0,1e-05,False,2.482841730117798,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=5 | validation=dataset_val_split | TTT training skipped because n_classes=11 exceeds model max_classes=10,0,0,epoch_chunk,,,,,,0,False,False,
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7402597402597403,0.739887282528792,0.7380307136404698,0.838452273411623,0.48828657032941863,17.983046531677246,1.745553731918335,ok,,920,736,0,231,0.44079649448394775,8,1e-05,True,17.903971433639526,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=5 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7445652173913043,0.7445652173913043,0.7445652173913043,0.7445652173913043,0,True,False,
FOREX_audchf-day-High,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/FOREX_audchf-day-High,binclass,1466,294,367,10,2,0.7520435967302452,0.7519773144723487,0.7523317293411751,0.8395859323947009,0.49656472328457657,11.80132269859314,1.3137390613555908,ok,,1466,1172,0,367,0.518310546875,10,1e-05,True,11.755892992019653,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=5 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7108843537414966,0.7142857142857143,0.7108843537414966,0.7142857142857143,2,True,False,
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7275204359673024,0.7274071051920065,0.7275778094559278,0.7905678308386791,0.5546147666679403,21.004432916641235,1.2169008255004883,ok,,1467,1173,0,367,0.5295486450195312,21,1e-05,True,20.92942714691162,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=5 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7006802721088435,0.7210884353741497,0.7006802721088435,0.7210884353741497,13,True,False,
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,binclass,1280,256,320,20,2,0.678125,0.672206144145757,0.678125,0.7357617187500001,0.5979565958686226,14.561084747314453,1.0878591537475586,ok,,1280,1024,0,320,0.5875905156135559,14,1e-05,True,14.44894790649414,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=5 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.65234375,0.65625,0.65234375,0.65625,6,True,False,
Heart-Disease-Dataset-(Comprehensive),/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Heart-Disease-Dataset-(Comprehensive),binclass,952,191,238,11,2,0.9537815126050421,0.9536614172576187,0.9511664407505172,0.9830919597631447,0.15178995027033187,8.682906150817871,1.5389742851257324,ok,,952,761,0,238,0.2970706671476364,8,1e-05,True,8.644153118133545,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=5 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9109947643979057,0.9109947643979057,0.9109947643979057,0.9109947643979057,0,True,False,
MIC,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/MIC,binclass,1319,264,330,104,2,0.9090909090909091,0.8983150470219436,0.7379295804343242,0.888045540796964,0.2597724502984325,53.65982937812805,2.4704854488372803,ok,,1319,1055,0,330,0.28519628942012787,21,1e-05,True,52.970948696136475,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=5 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8674242424242424,0.875,0.8674242424242424,0.875,13,True,False,
PieChart3,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/PieChart3,binclass,861,173,216,37,2,0.8842592592592593,0.8504784688995214,0.5687830687830688,0.8745835782872821,0.2678483069324904,9.665069818496704,2.220477819442749,ok,,861,688,0,216,0.2783810943365097,8,1e-05,True,9.539999723434448,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=5 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.884393063583815,0.884393063583815,0.884393063583815,0.884393063583815,0,True,False,
PizzaCutter3,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/PizzaCutter3,binclass,834,167,209,37,2,0.8899521531100478,0.8463166234064067,0.54,0.8932608695652173,0.2507335296507981,17.117635250091553,2.0288965702056885,ok,,834,667,0,209,0.25098227709531784,12,1e-05,True,16.83475947380066,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=5 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8922155688622755,0.8982035928143712,0.8922155688622755,0.8982035928143712,4,True,False,
UJI_Pen_Characters,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/UJI_Pen_Characters,multiclass,1091,219,273,80,35,0.5384615384615384,0.5267602845208057,0.5493589743589743,0.9655602451002823,1.3751577156336197,2.13400936126709,9.113813638687134,ok,,1091,872,0,273,,0,1e-05,False,1.2864737510681152,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=5 | validation=dataset_val_split | TTT training skipped because n_classes=35 exceeds model max_classes=10,0,0,epoch_chunk,,,,,,0,False,False,
analcatdata_authorship,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/analcatdata_authorship,multiclass,672,135,169,69,4,0.9940828402366864,0.9940804879569156,0.9957627118644068,0.9999242768178149,0.010528673171386626,13.542464017868042,1.5262243747711182,ok,,672,537,0,169,4.385564898257144e-05,8,1e-05,True,13.340029954910278,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=5 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,
banknote_authentication,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/banknote_authentication,binclass,1097,220,275,4,2,0.5381818181818182,0.44139184931811665,0.4919639987142398,0.526786670952534,0.6867512734265135,7.294751882553101,0.48825740814208984,ok,,1097,877,0,275,0.6794224381446838,8,1e-05,True,7.251470565795898,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=5 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.5818181818181818,0.5818181818181818,0.5818181818181818,0.5818181818181818,0,True,False,
car-evaluation,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/car-evaluation,multiclass,1382,277,346,21,4,0.9942196531791907,0.9941648292711995,0.9775224775224776,0.9999060407982341,0.012011608308367958,20.71344017982483,1.385690689086914,ok,,1382,1105,0,346,0.004644915461540222,18,1e-05,True,20.574768781661987,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=5 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9855595667870036,1.0,0.9855595667870036,1.0,10,True,False,
contraceptive_method_choice,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/contraceptive_method_choice,multiclass,1178,236,295,9,3,0.6372881355932203,0.6356221051172173,0.6106558709719377,0.7948118572256018,0.8236246965571389,8.19035267829895,1.0914158821105957,ok,,1178,942,0,295,0.8347249925136566,8,1e-05,True,8.119812726974487,full_train_epoch_chunks,full train set chunked per epoch | ft_chunk_split_seed=5 | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.5423728813559322,0.5423728813559322,0.5423728813559322,0.5423728813559322,0,True,False,
