dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data200/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9452242905096124,0.9325229508660681,0.5957294392872785,0.835176951919071,0.16616596616061677,61.28122591972351,12.799707412719727,ok,,26215,20972,0,6554,0.19120284914970398,51,1e-05,True,60.90286564826965,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.948121304596605,0.9515544535571238,0.948121304596605,0.9515544535571238,9,True,False,
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data200/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9884429768859537,0.9884545088936848,0.9882067126286942,0.9991468687252022,0.033200318598234975,61.79648995399475,20.627184629440308,ok,,31492,25193,0,7874,0.037785403430461884,51,1e-05,True,61.42501759529114,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.9869820606445467,0.9876170820765201,0.9869820606445467,0.9876170820765201,9,True,False,
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data200/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8192786385572771,0.8170239525770168,0.7896216913553702,0.8846310836460836,0.40244032609681474,108.3406662940979,20.483327388763428,ok,,31492,25193,0,7874,0.4335964769124985,87,1e-05,True,107.9526572227478,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.8058421971741546,0.8131449436418479,0.8058421971741546,0.8131449436418479,21,True,False,
Basketball_c,/home/crc00006699/zh/tabiclv2/data200/Basketball_c,binclass,1072,215,268,11,2,0.7052238805970149,0.7037074294809892,0.6826718639262934,0.7442712024568863,0.5757179043980805,8.077965259552002,0.6862592697143555,ok,,1072,857,0,268,0.5842208564281464,15,1e-05,True,8.036040782928467,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7627906976744186,0.772093023255814,0.7627906976744186,0.772093023255814,7,True,False,
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data200/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7340714285714286,0.7337111035305441,0.7340504845879133,0.8008881696777695,0.5418362933626361,141.43323850631714,57.68241763114929,ok,,56000,44800,0,14000,0.5578038990497589,100,1e-05,True,140.82091236114502,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,5,epoch_chunk,accuracy,0.7325892857142857,0.7334821428571429,0.7325892857142857,0.7334821428571429,12,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9791666666666666,0.9791720943696627,0.9795606229143493,0.9965065350389322,0.0636735271797966,11.434208154678345,1.0787644386291504,ok,,1920,1536,0,480,0.09658564999699593,15,1e-05,True,11.340622186660767,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9661458333333334,0.9713541666666666,0.9661458333333334,0.9713541666666666,7,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9604166666666667,0.960427492536752,0.9609983314794216,0.9930130700778642,0.10466307097358311,12.083096504211426,1.2386765480041504,ok,,1920,1536,0,480,0.09015138074755669,17,1e-05,True,11.99178433418274,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9765625,0.9817708333333334,0.9765625,0.9817708333333334,9,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9666666666666667,0.9666753509914604,0.9670467185761957,0.993638765294772,0.0969052201776553,6.7160325050354,1.06791353225708,ok,,1920,1536,0,480,0.13479846715927124,8,1e-05,True,6.624648094177246,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9557291666666666,0.9557291666666666,0.9557291666666666,0.9557291666666666,0,True,False,
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data200/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8973214285714286,0.8886775692419826,0.7305206252203549,0.9125827555137698,0.2454696399969082,10.317359447479248,1.0579497814178467,ok,,1792,1433,0,448,0.20479565113782883,14,1e-05,True,10.240914821624756,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8857938718662952,0.8941504178272981,0.8857938718662952,0.8941504178272981,6,True,False,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data200/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6772727272727272,0.6650804852197916,0.7276150128238043,0.7234235564741107,0.5045587308366681,16.24704360961914,3.2071824073791504,ok,,8799,7039,0,2200,0.4953566938638687,13,1e-05,True,16.134915590286255,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.6823863636363636,0.6846590909090909,0.6823863636363636,0.6846590909090909,5,True,False,
