dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_reserve_ratio,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data184/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7498734177215189,0.749839879525318,0.7493271810632799,0.8227342950706512,0.5176478181352859,32.37863874435425,1.3874433040618896,ok,,7896,6316,0,1975,,30,8.304665368e-06,True,32.37818765640259,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.7443037974683544,0.7487341772151899,,,12,True,False,,random,none,,,,,,True
FOREX_audcad-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-day-High,binclass,1467,294,367,10,2,0.7574931880108992,0.7572659950840508,0.7571140022574705,0.8335115546842512,0.504486955140481,9.032191276550291,0.4342737197875976,ok,,1467,1173,0,367,,30,8.304665368e-06,True,9.031723976135254,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.7142857142857143,0.7278911564625851,,,2,True,False,,random,none,,,,,,True
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7145464917284655,0.7145813351160271,0.7144481853218434,0.7901035571304205,0.5519393814787082,118.58967280387878,8.74049425125122,ok,,35060,28048,0,8765,,90,8.304665368e-06,True,118.58918714523315,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,3,tabpfn_finetuning_api_random,acc,0.7154877353108956,0.7177695379349687,,,11,True,False,,random,none,,,,,,True
FOREX_audchf-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audchf-day-High,binclass,1466,294,367,10,2,0.7602179836512262,0.7599935353713323,0.7606932810550704,0.8342541436464089,0.5043789548514577,7.30571699142456,0.4378280639648437,ok,,1466,1172,0,367,,30,8.304665368e-06,True,7.305195093154907,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.7142857142857143,0.7142857142857143,,,0,True,False,,random,none,,,,,,True
FOREX_audjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audjpy-day-High,binclass,1465,293,367,10,2,0.782016348773842,0.7808317968966698,0.780021996314131,0.8504845134058617,0.489562746648111,18.53044605255127,0.4377641677856445,ok,,1465,1172,0,367,,30,8.304665368e-06,True,18.53008818626404,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.7474402730375427,0.7610921501706485,,,13,True,False,,random,none,,,,,,True
FOREX_audjpy-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audjpy-hour-High,binclass,35060,7012,8765,10,2,0.7211637193382773,0.7212213988379309,0.7212345303411629,0.7976243073250143,0.5441495831784338,112.5622968673706,8.7409086227417,ok,,35060,28048,0,8765,,90,8.304665368e-06,True,112.56193447113036,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,3,tabpfn_finetuning_api_random,acc,0.7117798060467769,0.7147746719908727,,,10,True,False,,random,none,,,,,,True
FOREX_audsgd-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audsgd-hour-High,binclass,35060,7012,8765,10,2,0.7080433542498574,0.7076063294312785,0.707002008803131,0.7810515064043237,0.5669121585599766,167.87212467193604,8.742043495178223,ok,,35060,28048,0,8765,,90,8.304665368e-06,True,167.8716685771942,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,3,tabpfn_finetuning_api_random,acc,0.6903879064460924,0.7167712492869367,,,19,True,False,,random,none,,,,,,True
FOREX_audusd-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audusd-hour-High,binclass,35060,7012,8765,10,2,0.7031374786081004,0.6998666188570004,0.6974287691404019,0.7842784453454801,0.5682902084751442,179.96587443351746,8.743369102478027,ok,,35060,28048,0,8765,,90,8.304665368e-06,True,179.96537804603577,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,3,tabpfn_finetuning_api_random,acc,0.680405019965773,0.7147746719908727,,,21,True,False,,random,none,,,,,,True
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7057220708446866,0.7054815190626355,0.7056456402946067,0.7921418389166073,0.550136969267696,16.914897918701172,0.4380776882171631,ok,,1467,1173,0,367,,30,8.304665368e-06,True,16.914342164993286,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,1,tabpfn_finetuning_api_random,acc,0.7006802721088435,0.7244897959183674,,,11,True,False,,random,none,,,,,,True
FOREX_cadjpy-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_cadjpy-hour-High,binclass,35060,7012,8765,10,2,0.7126069594980035,0.7125684655133603,0.7136392314095007,0.7847992374443835,0.560333555351209,179.48792338371277,8.746194839477539,ok,,35060,28048,0,8765,,90,8.304665368e-06,True,179.4875512123108,tabpfn_finetune_epoch_chunks_random,dataset_val_split | c_selection=random | c_source=none,30,3,tabpfn_finetuning_api_random,acc,0.712065031374786,0.7187678265830005,,,21,True,False,,random,none,,,,,,True
