dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error
ASP-POTASSCO-classification,/home/crc00006699/zh/tabiclv2/data172/ASP-POTASSCO-classification,multiclass,1035,207,259,141,11,0.4324324324324324,0.4167473176294226,0.3444532843864394,0.8100181673863142,1.6679214023612632,2.257319688796997,11.153936862945557,ok,
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data172/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9443088190418064,0.9264323070497412,0.5568566331599244,0.827573307126147,0.1716007891686065,1.040980577468872,15.208117008209229,ok,
BLE_RSSI_dataset_for_Indoor_localization,/home/crc00006699/zh/tabiclv2/data172/BLE_RSSI_dataset_for_Indoor_localization,multiclass,7987,1598,1997,3,3,0.7371056584877316,0.7364860849764668,0.7361370327496678,0.9048044161608794,0.5813747746177679,0.7489924430847168,1.8888263702392576,ok,
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data172/BNG(breast-w),binclass,31492,6299,7874,9,2,0.985521971043942,0.9855432102420436,0.9854536007578624,0.9988987266638724,0.038808439434332,0.8723115921020508,23.766003847122192,ok,
BNG(cmc),/home/crc00006699/zh/tabiclv2/data172/BNG(cmc),multiclass,44236,8848,11060,9,3,0.5794755877034358,0.5789851517011881,0.562838577446533,0.7565419672573391,0.8887843229867148,1.1283073425292969,42.956538438797,ok,
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data172/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.7997205994411989,0.7956983771618513,0.762390133543264,0.8658237269910586,0.4304605676967526,1.0403215885162354,23.97936725616455,ok,
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data172/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.868,0.8547947753809618,0.7223217053725528,0.8689359621563011,0.3275963153163069,0.7972686290740967,3.283074378967285,ok,
Basketball_c,/home/crc00006699/zh/tabiclv2/data172/Basketball_c,binclass,1072,215,268,11,2,0.7089552238805971,0.7077771855010662,0.6875738247106071,0.7428242381289865,0.57908152015226,0.6317822933197021,0.5016329288482666,ok,
California-Housing-Classification,/home/crc00006699/zh/tabiclv2/data172/California-Housing-Classification,binclass,16512,3303,4128,8,2,0.8921996124031008,0.8921995934245858,0.8921999392032338,0.9618284334034805,0.2498488285595976,0.854140043258667,8.337198972702026,ok,
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data172/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7317857142857143,0.7315763610146436,0.7317698307819855,0.7997727713543743,0.5448401892893542,1.0963006019592283,66.79974627494812,ok,
Click_prediction_small,/home/crc00006699/zh/tabiclv2/data172/Click_prediction_small,binclass,31958,6392,7990,3,2,0.8315394242803504,0.755056435003232,0.5,0.6261445489702135,0.4389411488357996,0.8201971054077148,9.030116558074951,ok,
Credit_c,/home/crc00006699/zh/tabiclv2/data172/Credit_c,multiclass,80000,16000,20000,22,3,0.73005,0.7302014884813424,0.7135639185067433,0.8774311605485122,0.6109003137594048,2.1190576553344727,222.8215687274933,ok,
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data172/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.9017857142857144,0.8905545225016207,0.7208445959180476,0.9003995769185568,0.2513182959024871,0.7863950729370117,0.99224591255188,ok,
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data172/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7229437229437229,0.7229437229437229,0.7217705510388437,0.8200090334236676,0.5007845718542473,0.6483492851257324,0.4751827716827392,ok,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data172/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6731818181818182,0.6639043070922833,0.7188839211733158,0.7354389501910905,0.5102732167406859,0.6919875144958496,3.6216890811920166,ok,
Employee,/home/crc00006699/zh/tabiclv2/data172/Employee,binclass,3722,745,931,8,2,0.8485499462943072,0.8408124925742347,0.7968033960720131,0.8780840834697217,0.3613615985209733,0.7219622135162354,1.3948993682861328,ok,
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data172/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7427848101265823,0.7425645273034598,0.7417274086917935,0.81365997066304,0.528728161353411,0.8068902492523193,3.6230783462524414,ok,
FOREX_audcad-day-High,/home/crc00006699/zh/tabiclv2/data172/FOREX_audcad-day-High,binclass,1467,294,367,10,2,0.7520435967302452,0.7517189716234971,0.7515891403790174,0.8240955266440919,0.5194475392372011,0.6400821208953857,0.6607139110565186,ok,
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data172/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.5993154592127781,0.5974712463413844,0.6014349085769237,0.6372480600886075,0.659870161612101,0.9030704498291016,28.54523015022278,ok,
FOREX_audchf-day-High,/home/crc00006699/zh/tabiclv2/data172/FOREX_audchf-day-High,binclass,1466,294,367,10,2,0.7329700272479565,0.7329581317573671,0.733143230559021,0.8033921463791363,0.5568463435798516,0.8585293292999268,0.7113513946533203,ok,
FOREX_audjpy-day-High,/home/crc00006699/zh/tabiclv2/data172/FOREX_audjpy-day-High,binclass,1465,293,367,10,2,0.7656675749318801,0.7643941816639201,0.7636585220854883,0.8411658046489506,0.4962662884586081,0.6325201988220215,0.5727663040161133,ok,
FOREX_audjpy-hour-High,/home/crc00006699/zh/tabiclv2/data172/FOREX_audjpy-hour-High,binclass,35060,7012,8765,10,2,0.7177410154021677,0.7177340714612792,0.7184117954158562,0.7932047993711402,0.5489451207545588,0.8738415241241455,28.598955869674683,ok,
FOREX_audsgd-hour-High,/home/crc00006699/zh/tabiclv2/data172/FOREX_audsgd-hour-High,binclass,35060,7012,8765,10,2,0.5596120935539076,0.5549216714692765,0.556602072087621,0.5875435706209884,0.681875098701169,1.0553207397460938,28.733067989349365,ok,
FOREX_audusd-hour-High,/home/crc00006699/zh/tabiclv2/data172/FOREX_audusd-hour-High,binclass,35060,7012,8765,10,2,0.5648602395892756,0.5370211263272149,0.5505297673865976,0.610026555248596,0.6746508998779525,1.041006565093994,28.788069009780884,ok,
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data172/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7193460490463215,0.7190707038344899,0.7192622950819672,0.7843460441910193,0.5661352478728741,0.7463374137878418,0.7049710750579834,ok,
FOREX_cadjpy-hour-High,/home/crc00006699/zh/tabiclv2/data172/FOREX_cadjpy-hour-High,binclass,35060,7012,8765,10,2,0.5351968054763263,0.4966977629011293,0.525383913116872,0.5551273982742195,0.6880301476557262,0.8887405395507812,28.7121901512146,ok,
