dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
Basketball_c,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Basketball_c,binclass,1072,215,268,11,2,0.7014925373134329,0.6996191714905836,0.6777699031419797,0.7436806047720291,0.578142398832161,23.87260913848877,1.7351903915405273,ok,,1072,857,0,268,0.6239700615406036,10,0.005,False,22.415438413619995,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | Retouche identity guard bypassed adapter: best_accuracy=0.758140 baseline_accuracy=0.758140 tolerance=0.005,30,1,epoch_chunk,accuracy,0.7581395348837209,0.7581395348837209,0.7581395348837209,0.7581395348837209,0,True,False,
FOREX_audcad-day-High,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/FOREX_audcad-day-High,binclass,1467,294,367,10,2,0.7465940054495913,0.7464998647714711,0.7463613140854275,0.8317590447335591,0.5060382089211547,14.840908527374268,0.8505082130432129,ok,,1467,1173,0,367,0.59269580245018,11,0.005,True,14.758822679519653,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7108843537414966,0.717687074829932,0.7108843537414966,0.717687074829932,1,True,False,
FOREX_audjpy-day-High,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/FOREX_audjpy-day-High,binclass,1465,293,367,10,2,0.7874659400544959,0.7871334795888758,0.7864574044349325,0.8557309315736282,0.4750004531762398,13.5440194606781,1.4551663398742676,ok,,1465,1172,0,367,0.6258926093578339,11,0.005,True,13.369923114776611,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7508532423208191,0.7610921501706485,0.7508532423208191,0.7610921501706485,1,True,False,
Fitness_Club_c,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Fitness_Club_c,binclass,1200,240,300,6,2,0.8033333333333333,0.7961465279630122,0.7378673957621326,0.8231505336768494,0.4538117058789082,14.59453797340393,1.509671688079834,ok,,1200,960,0,300,0.5397042334079742,10,0.005,False,12.870743751525879,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | Retouche identity guard bypassed adapter: best_accuracy=0.766667 baseline_accuracy=0.766667 tolerance=0.005,30,1,epoch_chunk,accuracy,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.7666666666666667,0,True,False,
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,binclass,1280,256,320,20,2,0.684375,0.6842238962003302,0.684375,0.7597265625,0.5670224624765797,17.313514471054077,0.8322713375091553,ok,,1280,1024,0,320,0.5871693193912506,10,0.005,False,16.524688482284546,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | Retouche identity guard bypassed adapter: best_accuracy=0.671875 baseline_accuracy=0.671875 tolerance=0.005,30,1,epoch_chunk,accuracy,0.671875,0.671875,0.671875,0.671875,0,True,False,
Is-this-a-good-customer,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Is-this-a-good-customer,binclass,1378,276,345,13,2,0.881159420289855,0.8282083919519438,0.49836065573770494,0.7392622950819672,0.32511107072890744,13.427071332931519,1.0890822410583496,ok,,1378,1102,0,345,0.4756266325712204,10,0.005,False,12.632252931594849,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | Retouche identity guard bypassed adapter: best_accuracy=0.913043 baseline_accuracy=0.913043 tolerance=0.005,30,1,epoch_chunk,accuracy,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0,True,False,
Performance-Prediction,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Performance-Prediction,binclass,1072,215,268,19,2,0.746268656716418,0.7391015545585111,0.7067718606180144,0.8073336919490766,0.5237281248945164,10.356113195419312,0.7409472465515137,ok,,1072,857,0,268,0.6043475568294525,10,0.005,False,9.63977599143982,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | Retouche identity guard bypassed adapter: best_accuracy=0.697674 baseline_accuracy=0.697674 tolerance=0.005,30,1,epoch_chunk,accuracy,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0,True,False,
Pima_Indians_Diabetes_Database,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Pima_Indians_Diabetes_Database,binclass,614,123,154,8,2,0.7272727272727273,0.7179459691252145,0.675,0.8601851851851852,0.4643332014501686,16.358911752700806,1.056999683380127,ok,,614,491,0,154,0.555511474609375,23,0.005,True,16.309263706207275,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7723577235772358,0.7886178861788617,0.7723577235772358,0.7886178861788617,13,True,False,
QSAR_biodegradation,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/QSAR_biodegradation,binclass,843,169,211,41,2,0.8909952606635071,0.8890044360150116,0.8623239436619718,0.9516096579476861,0.2711651314213292,15.423997640609741,1.7579200267791748,ok,,843,674,0,211,0.5303142964839935,10,0.005,False,14.471050500869751,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | Retouche identity guard bypassed adapter: best_accuracy=0.863905 baseline_accuracy=0.863905 tolerance=0.005,30,1,epoch_chunk,accuracy,0.863905325443787,0.863905325443787,0.863905325443787,0.863905325443787,0,True,False,
Waterstress,/home/crc00006699/zh/tabiclv2/data200_by_rows/small_lt2000/Waterstress,binclass,950,190,238,22,2,0.8067226890756303,0.8066544414375919,0.8079179922234005,0.8916931778013433,0.41444938182913293,10.152339458465576,1.5184178352355957,ok,,950,760,0,238,0.5315499603748322,10,0.005,False,9.049218654632568,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | Retouche identity guard bypassed adapter: best_accuracy=0.794737 baseline_accuracy=0.794737 tolerance=0.005,30,1,epoch_chunk,accuracy,0.7947368421052632,0.7947368421052632,0.7947368421052632,0.7947368421052632,0,True,False,
