dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
stage1_graph_scm_0145_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0145_seed42,multiclass,345,35,679,98,5,0.812960235640648,0.8138922126159841,0.7978851874511111,0.9736472803879016,0.4217315181219575,6.476398468017578,0.9224157333374023,ok,,345,310,0,679,0.5067587047815323,True,0.1,True,8,1e-05,True,6.278588056564331,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0146_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0146_seed42,multiclass,345,35,679,98,3,0.6863033873343152,0.6837071670799554,0.6589120274826805,0.8609623199915036,0.684540118672954,6.263073682785034,0.9048724174499512,ok,,345,310,0,679,0.7398558557033539,True,0.1,True,8,1e-05,True,6.078176498413086,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0147_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0147_seed42,multiclass,345,35,679,98,3,0.9278350515463918,0.9237059509783454,0.846052445228835,0.9607793348606788,0.22479085939715993,6.3705010414123535,0.9005920886993408,ok,,345,310,0,679,0.18753132224082947,True,0.1,True,8,1e-05,True,6.17688775062561,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0148_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0148_seed42,binclass,381,39,643,17,2,1.0,1.0,1.0,1.0,1.8714890373180726e-05,3.368284225463867,0.6615903377532959,ok,,381,342,0,643,1.3305860306900286e-06,True,0.1,True,8,1e-05,True,3.322608709335327,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0149_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0149_seed42,multiclass,381,39,643,21,4,0.536547433903577,0.5011839563155467,0.491644449723718,0.7631182637542775,1.055540473420263,3.3630099296569824,0.737206220626831,ok,,381,342,0,643,1.2718658447265625,True,0.1,True,8,1e-05,True,3.307751178741455,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.5128205128205128,0.5128205128205128,0.5128205128205128,0.5128205128205128,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0150_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0150_seed42,multiclass,381,39,643,21,10,0.23950233281493002,0.2181540346846633,0.24284376288453377,0.7707145941345257,1.863597293904742,5.363158464431763,0.7638363838195801,ok,,381,342,0,643,1.8516791462898254,True,0.1,True,14,1e-05,True,5.304942846298218,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.3076923076923077,0.3333333333333333,0.3076923076923077,0.3333333333333333,6,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0151_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0151_seed42,binclass,381,39,643,21,2,1.0,1.0,1.0,1.0,0.00091353287304792,3.42226505279541,0.7284185886383057,ok,,381,342,0,643,1.0915538723565987e-05,True,0.1,True,8,1e-05,True,3.3481717109680176,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0152_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0152_seed42,binclass,592,60,432,75,2,0.9606481481481481,0.9606420054779162,0.9603314679294016,0.994059405940594,0.10306145761690007,6.412575006484985,0.7697312831878662,ok,,592,532,0,432,0.056759364902973175,True,0.1,True,8,1e-05,True,6.2079854011535645,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0153_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0153_seed42,multiclass,592,60,432,79,6,0.9375,0.9374698488981501,0.8618827724326446,0.9955328235963342,0.15045746789924766,6.481676340103149,0.775393009185791,ok,,592,532,0,432,0.1580856591463089,True,0.1,True,8,1e-05,True,6.29744815826416,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0154_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0154_seed42,multiclass,592,60,432,79,4,0.9884259259259259,0.9884422868693306,0.9863897632265952,0.9996664138084465,0.03455517601068246,6.534348964691162,0.7834134101867676,ok,,592,532,0,432,0.02716198656708002,True,0.1,True,8,1e-05,True,6.34113883972168,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0155_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0155_seed42,binclass,592,60,432,67,2,1.0,1.0,1.0,1.0,0.000227487325081426,5.782196283340454,0.7469234466552734,ok,,592,532,0,432,3.411522357055219e-06,True,0.1,True,8,1e-05,True,5.635132074356079,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0156_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0156_seed42,multiclass,521,53,503,83,3,0.9980119284294234,0.9980095911068672,0.9966329966329966,0.9999719473313452,0.010656205091172408,6.28215479850769,0.8008453845977783,ok,,521,468,0,503,0.027835840359330177,True,0.1,True,8,1e-05,True,6.101548910140991,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0157_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0157_seed42,multiclass,521,53,503,83,3,0.9900596421471173,0.9900556814571599,0.9911236424394319,0.9999325654706644,0.012792782586480169,6.5350563526153564,0.7898693084716797,ok,,521,468,0,503,0.014517963398247957,True,0.1,True,8,1e-05,True,6.344039678573608,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0158_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0158_seed42,multiclass,521,53,503,83,8,0.5765407554671969,0.5430804577018423,0.4606216393012319,0.9039340106156025,1.035161145643135,13.759533405303955,0.8107762336730957,ok,,521,468,0,503,0.992164134979248,True,0.1,True,19,1e-05,True,13.562280178070068,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.49056603773584906,0.5660377358490566,0.49056603773584906,0.5660377358490566,11,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0159_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0159_seed42,binclass,521,53,503,72,2,1.0,1.0,1.0,1.0,2.899298875601669e-06,5.86504340171814,0.7485795021057129,ok,,521,468,0,503,1.401029578573798e-06,True,0.1,True,8,1e-05,True,5.6991798877716064,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0160_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0160_seed42,multiclass,483,49,541,63,5,0.5545286506469501,0.5483377114219963,0.537594465803094,0.8249290437033879,1.1494493422647967,8.74350881576538,0.7061455249786377,ok,,483,434,0,541,1.1195366382598877,True,0.1,True,14,1e-05,True,8.602542877197266,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.3877551020408163,0.40816326530612246,0.3877551020408163,0.40816326530612246,6,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0161_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0161_seed42,multiclass,483,49,541,70,8,0.988909426987061,0.9889088001096082,0.9823169778278138,0.999922045289631,0.03698225442761321,5.602832317352295,0.7510988712310791,ok,,483,434,0,541,0.06375033222138882,True,0.1,True,8,1e-05,True,5.453460693359375,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9795918367346939,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0162_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0162_seed42,multiclass,483,49,541,70,6,1.0,1.0,1.0,1.0,0.00017939198907848482,5.689466238021851,0.7641098499298096,ok,,483,434,0,541,0.0004055215831613168,True,0.1,True,8,1e-05,True,5.541910648345947,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0163_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0163_seed42,multiclass,483,49,541,70,6,0.5027726432532348,0.47344073503748185,0.41070909262146826,0.8105900091106419,1.281146406049978,5.671270370483398,0.7598321437835693,ok,,483,434,0,541,1.4615329504013062,True,0.1,True,8,1e-05,True,5.52231764793396,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0164_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0164_seed42,binclass,509,51,515,33,2,0.9728155339805825,0.9727883635114714,0.9719954648526077,0.9969009826152684,0.07992382773522176,4.011070966720581,0.9709300994873047,ok,,509,458,0,515,0.06235264241695404,True,0.1,True,8,1e-05,True,3.9287853240966797,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.9607843137254902,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0165_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0165_seed42,multiclass,509,51,515,33,7,0.5262135922330097,0.4086705245086431,0.21705215419501137,0.6277033930117925,1.3735348464599078,4.10452938079834,0.9647886753082275,ok,,509,458,0,515,1.3176618218421936,True,0.1,True,8,1e-05,True,4.01946496963501,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.5490196078431373,0.5490196078431373,0.5490196078431373,0.5490196078431373,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0166_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0166_seed42,multiclass,509,51,515,33,5,0.996116504854369,0.9961490777818026,0.9960499147140677,0.9999905437352247,0.006476348767739264,4.173301696777344,0.9631567001342773,ok,,509,458,0,515,0.0006541105394717306,True,0.1,True,8,1e-05,True,4.092396259307861,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.9803921568627451,0.9803921568627451,0.9803921568627451,0.9803921568627451,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0167_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0167_seed42,multiclass,509,51,515,31,7,0.6504854368932039,0.6256703143051522,0.5742430449615867,0.9334651612799469,0.7734734315637148,3.991030216217041,0.9718961715698242,ok,,509,458,0,515,0.7687518894672394,True,0.1,True,8,1e-05,True,3.9118452072143555,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0168_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0168_seed42,multiclass,721,73,303,31,8,0.8316831683168316,0.8128977146150067,0.5569450571434433,0.972461918815596,0.4249323005278105,5.107567071914673,1.0048842430114746,ok,,721,648,0,303,0.4247038662433624,True,0.1,True,10,1e-05,True,5.017884969711304,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.8356164383561644,0.8493150684931506,0.8356164383561644,0.8493150684931506,2,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0169_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0169_seed42,multiclass,721,73,303,31,9,0.47854785478547857,0.38584392789892147,0.3443278147579223,0.8355921492105044,1.3322163059300391,4.372679233551025,1.0012805461883545,ok,,721,648,0,303,1.3744357824325562,True,0.1,True,8,1e-05,True,4.285852432250977,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.4383561643835616,0.4383561643835616,0.4383561643835616,0.4383561643835616,0,True,False,,random,none,standardized_l2,,,,True
stage1_graph_scm_0170_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0170_seed42,multiclass,721,73,303,31,7,0.5577557755775577,0.5247309496029725,0.501104985719817,0.8083767135218982,1.1858223551043903,4.274913311004639,1.0125813484191895,ok,,721,648,0,303,1.3728107213974,True,0.1,True,8,1e-05,True,4.192074537277222,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.547945205479452,0.547945205479452,0.547945205479452,0.547945205479452,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0000_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0000_seed42,multiclass,1448,145,344,58,7,0.9447674418604651,0.9451712571634896,0.9184102429457474,0.9966278655007844,0.1571569083081831,6.844999074935913,1.0514366626739502,ok,,1448,1303,0,344,0.19787199795246124,True,0.1,True,8,1e-05,True,6.67890477180481,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1792<2000,30,1,epoch_chunk,accuracy,0.9103448275862069,0.9103448275862069,0.9103448275862069,0.9103448275862069,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0001_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0001_seed42,binclass,5203,521,1266,41,2,1.0,1.0,1.0,1.0,2.1718505116442587e-07,11.182595014572144,2.834146738052368,ok,,5203,4682,0,1266,6.580709452919109e-07,True,0.1,False,8,1e-05,True,10.888582468032837,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=6469>=2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0002_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0002_seed42,binclass,3427,343,836,41,2,1.0,1.0,1.0,1.0,3.468627030241235e-07,8.371677160263062,1.8521451950073242,ok,,3427,3084,0,836,1.245214548362128e-06,True,0.1,False,8,1e-05,True,8.161896705627441,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=4263>=2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0003_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0003_seed42,multiclass,535,54,136,5,3,0.5294117647058824,0.517738547031716,0.47943469785575044,0.7202881837339076,0.8821262862365938,5.017500638961792,0.3753209114074707,ok,,535,481,0,136,0.7586539387702942,True,0.1,True,17,1e-05,True,4.9912450313568115,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=671<2000,30,1,epoch_chunk,accuracy,0.6111111111111112,0.6481481481481481,0.6111111111111112,0.6481481481481481,9,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0004_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0004_seed42,multiclass,601,61,147,80,6,1.0,1.0,1.0,1.0,0.00012868962255545993,6.418179035186768,0.6418912410736084,ok,,601,540,0,147,4.0007411371334456e-05,True,0.1,True,8,1e-05,True,6.2355427742004395,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=748<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0005_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0005_seed42,multiclass,849,85,205,70,5,0.3951219512195122,0.3937670865719646,0.38101557126588415,0.6967016282582702,1.4525181290947333,9.71622920036316,0.7652420997619629,ok,,849,764,0,205,1.5126776695251465,True,0.1,True,12,1e-05,True,9.53161883354187,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1054<2000,30,1,epoch_chunk,accuracy,0.4117647058823529,0.43529411764705883,0.4117647058823529,0.43529411764705883,4,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0006_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0006_seed42,multiclass,6680,668,1584,71,3,0.9545454545454546,0.9449531665366886,0.7330307533364887,0.9818412823798918,0.11601795500168494,19.429115056991577,6.115804195404053,ok,,6680,6012,0,1584,0.09816344827413559,True,0.1,False,8,1e-05,True,18.875749588012695,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=8264>=2000,30,1,epoch_chunk,accuracy,0.9580838323353293,0.9580838323353293,0.9580838323353293,0.9580838323353293,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0007_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0007_seed42,multiclass,1930,193,488,75,7,0.7622950819672131,0.7585739170018101,0.7409006728901735,0.9600979175818809,0.3665361791152226,11.169535160064697,1.6074061393737793,ok,,1930,1737,0,488,0.39439085125923157,True,0.1,False,10,1e-05,True,10.914921760559082,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=2418>=2000,30,1,epoch_chunk,accuracy,0.7357512953367875,0.7564766839378239,0.7357512953367875,0.7564766839378239,2,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0008_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0008_seed42,multiclass,6852,686,1766,53,7,0.9320498301245753,0.9318603454312484,0.9274881036376978,0.9967115008687628,0.1629418002715804,19.72499108314514,5.291947364807129,ok,,6852,6166,0,1766,0.13824696093797684,True,0.1,False,10,1e-05,True,19.29863429069519,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=8618>=2000,30,1,epoch_chunk,accuracy,0.9518950437317785,0.9533527696793003,0.9518950437317785,0.9533527696793003,2,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0009_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0009_seed42,multiclass,1613,162,398,84,8,0.542713567839196,0.4718977678447483,0.36327471050887966,0.8651949531452712,1.1957310602237397,12.071429014205933,1.4762744903564453,ok,,1613,1451,0,398,1.125450074672699,True,0.1,False,11,1e-05,True,11.807283163070679,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=2011>=2000,30,1,epoch_chunk,accuracy,0.5925925925925926,0.6111111111111112,0.5925925925925926,0.6111111111111112,3,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0010_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0010_seed42,multiclass,3982,399,956,83,4,0.9539748953974896,0.9536803784769098,0.9083034509312431,0.9951531818989792,0.11812221322033817,34.98500871658325,4.453016757965088,ok,,3982,3583,0,956,0.08673186972737312,True,0.1,False,20,1e-05,True,34.50670552253723,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=4938>=2000,30,1,epoch_chunk,accuracy,0.9548872180451128,0.9649122807017544,0.9548872180451128,0.9649122807017544,12,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0011_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0011_seed42,multiclass,931,94,228,54,7,0.9912280701754386,0.9911658646426601,0.9738775510204081,1.0,0.011045205511131008,6.208615064620972,1.5721924304962158,ok,,931,837,0,228,0.019220621325075626,True,0.1,True,8,1e-05,True,6.065145015716553,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=1159<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0012_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0012_seed42,multiclass,4867,487,1225,51,8,0.590204081632653,0.4381083686041152,0.125,0.5184398648943784,1.1676529093822285,10.553034543991089,3.466831684112549,ok,,4867,4380,0,1225,1.1654208898544312,True,0.1,False,8,1e-05,True,10.332131624221802,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=6092>=2000,30,1,epoch_chunk,accuracy,0.6119096509240246,0.6119096509240246,0.6119096509240246,0.6119096509240246,0,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0013_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0013_seed42,multiclass,714,72,171,89,6,0.9005847953216374,0.9011874757315823,0.8338761174968071,0.9886261155463617,0.24270815048273128,16.25588035583496,0.8002269268035889,ok,,714,642,0,171,0.1684560626745224,True,0.1,True,15,1e-05,True,16.007256031036377,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft=alpha0.1 rows=885<2000,30,1,epoch_chunk,accuracy,0.8888888888888888,0.9027777777777778,0.8888888888888888,0.9027777777777778,7,True,False,,random,none,standardized_l2,,,,True
stage2_graph_scm_0014_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0014_seed42,binclass,3333,334,785,60,2,0.9987261146496815,0.998726777854066,0.99906191369606,0.9999925548706037,0.003277206899031912,14.554084300994873,2.5619516372680664,ok,,3333,2999,0,785,0.011239838320761919,True,0.1,False,8,1e-05,True,13.94187307357788,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | wise_ft_skipped rows=4118>=2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,standardized_l2,,,,True
