dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
credit-g,/home/crc00006699/zh/tabiclv2/data200/credit-g,binclass,800,160,200,20,2,0.785,0.7676703752849511,0.6892857142857143,0.8465476190476189,0.4387628991028231,11.626672983169556,1.3775978088378906,ok,,800,640,0,200,0.4711367487907409,14,1e-05,True,11.546874284744264,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.75,0.7625,0.75,0.7625,6,True,False,,random,none,tabicl_encoded_l2,,,,True
customer_satisfaction_in_airline,/home/crc00006699/zh/tabiclv2/data200/customer_satisfaction_in_airline,binclass,103904,20781,25976,21,2,0.9658145980905452,0.9658611258820932,0.9671818675484494,0.9960847470191644,0.0764133883133858,420.9613695144653,218.77005434036252,ok,,103904,83123,0,25976,0.1082094013690948,189,1e-05,True,418.0467956066132,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,9,epoch_chunk,accuracy,0.9622732303546508,0.9647755160964342,0.9622732303546508,0.9647755160964342,13,True,False,,random,none,tabicl_encoded_l2,,,,True
dabetes_130-us_hospitals,/home/crc00006699/zh/tabiclv2/data200/dabetes_130-us_hospitals,binclass,81412,16283,20354,20,2,0.6423307457993515,0.6382648905394529,0.6343604797203917,0.6999795400544794,0.6209921633410227,224.44727873802185,122.73504543304443,ok,,81412,65129,0,20354,0.6267345547676086,98,1e-05,True,221.4859414100647,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,7,epoch_chunk,accuracy,0.6479764171221519,0.6521525517410797,0.6479764171221519,0.6521525517410797,6,True,False,,random,none,tabicl_encoded_l2,,,,True
default_of_credit_card_clients,/home/crc00006699/zh/tabiclv2/data200/default_of_credit_card_clients,binclass,24000,4800,6000,23,2,0.8271666666666667,0.8073666987663674,0.6688930831464436,0.8019626770923924,0.4129464252100899,94.5383756160736,17.086145877838135,ok,,24000,19200,0,6000,0.4309742301702499,40,1e-05,True,93.50169682502748,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,2,epoch_chunk,accuracy,0.82125,0.825,0.82125,0.825,12,True,False,,random,none,tabicl_encoded_l2,,,,True
delta_ailerons,/home/crc00006699/zh/tabiclv2/data200/delta_ailerons,binclass,5703,1141,1426,5,2,0.953015427769986,0.953028571020914,0.9531399020206028,0.982362918688158,0.158404493713404,9.986405611038208,1.856828212738037,ok,,5703,4562,0,1426,0.1441299840807914,8,1e-05,True,9.835314273834229,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9430324276950044,0.9430324276950044,0.9430324276950044,0.9430324276950044,0,True,False,,random,none,tabicl_encoded_l2,,,,True
dis,/home/crc00006699/zh/tabiclv2/data200/dis,binclass,3017,604,755,29,2,0.990728476821192,0.9900755651821972,0.7903207716464782,0.9936069986541052,0.0287486686139844,19.52651071548462,1.7325079441070557,ok,,3017,2413,0,755,0.0342777799814939,18,1e-05,True,19.184441089630127,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.98841059602649,0.9933774834437086,0.98841059602649,0.9933774834437086,10,True,False,,random,none,tabicl_encoded_l2,,,,True
dna,/home/crc00006699/zh/tabiclv2/data200/dna,multiclass,2548,510,638,180,3,0.9702194357366772,0.9703712732874086,0.9692349459543346,0.9979927566763136,0.0784655397153408,47.38486552238464,5.727436542510986,ok,,2548,2038,0,638,0.1047128178179264,12,1e-05,True,46.20081615447998,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9705882352941176,0.9745098039215686,0.9705882352941176,0.9745098039215686,4,True,False,,random,none,tabicl_encoded_l2,,,,True
drug_consumption,/home/crc00006699/zh/tabiclv2/data200/drug_consumption,multiclass,1507,302,377,12,7,0.403183023872679,0.2316968605998004,0.1428571428571428,0.5297343818540019,1.5125163592279736,4.470736980438232,0.7283797264099121,ok,,1507,1205,0,377,1.4990882277488708,8,1e-05,True,4.420075416564941,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.4039735099337748,0.4039735099337748,0.4039735099337748,0.4039735099337748,0,True,False,,random,none,tabicl_encoded_l2,,,,True
dry_bean_dataset,/home/crc00006699/zh/tabiclv2/data200/dry_bean_dataset,multiclass,10888,2178,2723,16,7,0.9283878075651856,0.9282903813823156,0.9378307333263428,0.996042858213832,0.1854158107501913,36.96842336654663,5.280138969421387,ok,,10888,8710,0,2723,0.1709707528352737,16,1e-05,True,36.6913321018219,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9297520661157024,0.9329660238751148,0.9297520661157024,0.9329660238751148,8,True,False,,random,none,tabicl_encoded_l2,,,,True
eeg-eye-state,/home/crc00006699/zh/tabiclv2/data200/eeg-eye-state,binclass,11984,2397,2996,14,2,0.9939919893190922,0.9939911503547096,0.9937908533523672,0.99990453009216,0.0129394228025185,20.118736743927,5.667174100875855,ok,,11984,9587,0,2996,0.0277587547898292,8,1e-05,True,19.921430587768555,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9933249895702962,0.9933249895702962,0.9933249895702962,0.9933249895702962,0,True,False,,random,none,tabicl_encoded_l2,,,,True
electricity,/home/crc00006699/zh/tabiclv2/data200/electricity,binclass,36249,7250,9063,8,2,0.9374379344587884,0.9373928772550496,0.9352832366255184,0.9858993876611328,0.1510707343777981,143.10246467590332,26.752491235733032,ok,,36249,28999,0,9063,0.2572440654039383,90,1e-05,True,142.71871542930603,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.9142068965517242,0.9289655172413792,0.9142068965517242,0.9289655172413792,30,False,False,,random,none,tabicl_encoded_l2,,,,True
estimation_of_obesity_levels,/home/crc00006699/zh/tabiclv2/data200/estimation_of_obesity_levels,multiclass,1688,338,423,16,7,0.9905437352245864,0.9905622153790828,0.9902298850574712,0.9999325190633648,0.0240512197112399,12.472988843917848,0.978255033493042,ok,,1688,1350,0,423,0.0240498855710029,13,1e-05,True,12.407004117965698,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9763313609467456,0.9881656804733728,0.9763313609467456,0.9881656804733728,5,True,False,,random,none,tabicl_encoded_l2,,,,True
eucalyptus,/home/crc00006699/zh/tabiclv2/data200/eucalyptus,multiclass,588,118,148,19,5,0.7364864864864865,0.7402095066246009,0.7268924873576037,0.9434399177250518,0.5871416508651166,7.921904802322388,1.0270609855651855,ok,,588,470,0,148,0.5844315886497498,10,1e-05,True,7.867130041122436,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7372881355932204,0.7457627118644068,0.7372881355932204,0.7457627118644068,2,True,False,,random,none,tabicl_encoded_l2,,,,True
eye_movements,/home/crc00006699/zh/tabiclv2/data200/eye_movements,multiclass,8748,1750,2188,27,3,0.9620658135283364,0.9620347322876476,0.9642979431406796,0.9970079177528648,0.098149298308967,70.34533739089966,5.072809219360352,ok,,8748,6998,0,2188,0.1356326639652252,30,1e-05,True,69.90689706802368,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8137142857142857,0.968,0.8137142857142857,0.968,27,False,False,,random,none,tabicl_encoded_l2,,,,True
eye_movements_bin,/home/crc00006699/zh/tabiclv2/data200/eye_movements_bin,binclass,6086,1218,1522,20,2,0.6977660972404731,0.6976151975011747,0.6977660972404731,0.7863235834998212,0.5385455935226271,45.36123180389404,2.969444274902344,ok,,6086,4868,0,1522,0.5980570912361145,30,1e-05,True,45.18561935424805,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.6305418719211823,0.6724137931034483,0.6305418719211823,0.6724137931034483,27,False,False,,random,none,tabicl_encoded_l2,,,,True
first-order-theorem-proving,/home/crc00006699/zh/tabiclv2/data200/first-order-theorem-proving,multiclass,4894,979,1224,51,6,0.6503267973856209,0.6331965312418699,0.5253883418941386,0.8605307404747532,1.01317317183664,25.93278408050537,4.252790212631226,ok,,4894,3915,0,1224,1.127443015575409,12,1e-05,True,25.57015991210937,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.6312563840653729,0.6363636363636364,0.6312563840653729,0.6363636363636364,4,True,False,,random,none,tabicl_encoded_l2,,,,True
gas-drift,/home/crc00006699/zh/tabiclv2/data200/gas-drift,multiclass,11128,2226,2782,128,6,0.9971243709561468,0.9971239510816552,0.9969872270355647,0.9999633592368268,0.0124406551740761,9.371598482131958,17.150840997695923,ok,,11128,8902,0,2782,,0,1e-05,False,6.3684046268463135,full_train_epoch_chunks,"full train set chunked per epoch | validation=dataset_val_split | TTT OOM; used original model parameters for inference: OutOfMemoryError: CUDA out of memory. Tried to allocate 574.00 MiB. GPU 0 has a total capacity of 23.57 GiB of which 568.69 MiB is free. Process 73754 has 3.10 GiB memory in use. Process 96281 has 19.85 GiB memory in use. Of the allocated memory 18.10 GiB is allocated by PyTorch, and 1.41 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,,,,,,,0,False,True,"TTT OOM; used original model parameters for inference: OutOfMemoryError: CUDA out of memory. Tried to allocate 574.00 MiB. GPU 0 has a total capacity of 23.57 GiB of which 568.69 MiB is free. Process 73754 has 3.10 GiB memory in use. Process 96281 has 19.85 GiB memory in use. Of the allocated memory 18.10 GiB is allocated by PyTorch, and 1.41 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",random,none,tabicl_encoded_l2,,,,True
golf_play_dataset_extended,/home/crc00006699/zh/tabiclv2/data200/golf_play_dataset_extended,binclass,876,176,219,9,2,0.9452054794520548,0.9452054794520548,0.9174415682332244,0.9798944458406637,0.1505329439075592,8.725704431533813,1.0158140659332275,ok,,876,700,0,219,0.1536454260349273,13,1e-05,True,8.64989709854126,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9147727272727272,0.9204545454545454,0.9147727272727272,0.9204545454545454,5,True,False,,random,none,tabicl_encoded_l2,,,,True
helena,/home/crc00006699/zh/tabiclv2/data200/helena,multiclass,52156,10432,13040,27,100,0.4321319018404908,0.4056026856070009,0.2849206017943629,0.9092841140874948,2.344694589828069,4.961288213729858,122.4569537639618,ok,,52156,41724,0,13040,,0,1e-05,False,2.149544715881348,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT training skipped because n_classes=100 exceeds model max_classes=10,0,0,epoch_chunk,,,,,,0,False,False,,random,none,tabicl_encoded_l2,,,,True
heloc,/home/crc00006699/zh/tabiclv2/data200/heloc,binclass,8000,1600,2000,22,2,0.733,0.732653518960573,0.733,0.8034025000000001,0.5403228298307362,16.74666166305542,4.028244733810425,ok,,8000,6400,0,2000,0.5445724725723267,8,1e-05,True,16.398396015167236,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.726875,0.726875,0.726875,0.726875,0,True,False,,random,none,tabicl_encoded_l2,,,,True
hill-valley,/home/crc00006699/zh/tabiclv2/data200/hill-valley,binclass,969,194,243,100,2,0.9753086419753086,0.9753002754267776,0.9752404823194688,0.9989838775233708,0.0708080453185294,35.94047689437866,1.5804190635681152,ok,,969,775,0,243,0.138863418251276,25,1e-05,True,35.6331684589386,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9072164948453608,0.979381443298969,0.9072164948453608,0.979381443298969,17,True,False,,random,none,tabicl_encoded_l2,,,,True
house_16H,/home/crc00006699/zh/tabiclv2/data200/house_16H,binclass,10790,2158,2698,16,2,0.8921423276501111,0.8921398234793486,0.8921423276501113,0.9581366314228864,0.2642500493269582,27.287174701690677,5.10954475402832,ok,,10790,8632,0,2698,0.2477273344993591,12,1e-05,True,27.031710624694824,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.881371640407785,0.8827618164967562,0.881371640407785,0.8827618164967562,4,True,False,,random,none,tabicl_encoded_l2,,,,True
htru,/home/crc00006699/zh/tabiclv2/data200/htru,binclass,14318,2864,3580,8,2,0.9804469273743016,0.98025473088243,0.9316705667056672,0.9876370638706388,0.0608621814155012,32.99184513092041,6.5214316844940186,ok,,14318,11454,0,3580,0.0559650771319866,28,1e-05,True,32.856348752975464,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,2,epoch_chunk,accuracy,0.9783519553072626,0.9793994413407822,0.9783519553072626,0.9793994413407822,6,True,False,,random,none,tabicl_encoded_l2,,,,True
ibm-employee-performance,/home/crc00006699/zh/tabiclv2/data200/ibm-employee-performance,binclass,1176,236,294,30,2,1.0,1.0,1.0,1.0,2.3057364057800555e-06,9.704217195510864,0.9499680995941162,ok,,1176,940,0,294,1.7428017713427837e-06,8,1e-05,True,9.524746179580688,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,tabicl_encoded_l2,,,,True
in_vehicle_coupon_recommendation,/home/crc00006699/zh/tabiclv2/data200/in_vehicle_coupon_recommendation,binclass,10147,2030,2537,21,2,0.7879385100512416,0.7866390820509844,0.7790609820201522,0.8642879308925325,0.453344079003457,65.98879313468933,5.100841522216797,ok,,10147,8117,0,2537,0.5032554864883423,30,1e-05,True,65.59630513191223,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7630541871921183,0.7753694581280788,0.7630541871921183,0.7753694581280788,22,True,False,,random,none,tabicl_encoded_l2,,,,True
internet_firewall,/home/crc00006699/zh/tabiclv2/data200/internet_firewall,multiclass,52425,10485,13107,7,4,0.925154497596704,0.9238050723969986,0.7824826995570873,0.9895237896151742,0.122035426916489,71.56243801116943,50.64597678184509,ok,,52425,41940,0,13107,0.2530006766319275,50,1e-05,True,70.92720890045166,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,5,epoch_chunk,accuracy,0.7921793037672866,0.9346685741535526,0.7921793037672866,0.9346685741535526,2,True,False,,random,none,tabicl_encoded_l2,,,,True
internet_usage,/home/crc00006699/zh/tabiclv2/data200/internet_usage,multiclass,8086,1618,2022,70,46,0.5499505440158259,0.4736042321329964,0.1894273526256094,0.9367467893281256,1.3632963446584834,3.032362699508667,19.667598724365234,ok,,8086,6468,0,2022,,0,1e-05,False,1.2580595016479492,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT training skipped because n_classes=46 exceeds model max_classes=10,0,0,epoch_chunk,,,,,,0,False,False,,random,none,tabicl_encoded_l2,,,,True
jasmine,/home/crc00006699/zh/tabiclv2/data200/jasmine,binclass,2387,478,597,144,2,0.830820770519263,0.8293993496946419,0.8309746133644587,0.8870844649951741,0.378331232648869,34.41136646270752,5.114557266235352,ok,,2387,1909,0,597,0.3804358243942261,11,1e-05,True,33.23253965377808,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8514644351464435,0.8577405857740585,0.8514644351464435,0.8577405857740585,3,True,False,,random,none,tabicl_encoded_l2,,,,True
jm1,/home/crc00006699/zh/tabiclv2/data200/jm1,binclass,8708,1742,2177,21,2,0.823610473128158,0.7898934585746089,0.5990205281924477,0.7646873427515569,0.4213269676590859,34.17948627471924,4.26189112663269,ok,,8708,6966,0,2177,0.4134446978569031,17,1e-05,True,33.846622943878174,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8231917336394948,0.8300803673938002,0.8231917336394948,0.8300803673938002,9,True,False,,random,none,tabicl_encoded_l2,,,,True
jungle_chess_2pcs_raw_endgame_complete,/home/crc00006699/zh/tabiclv2/data200/jungle_chess_2pcs_raw_endgame_complete,multiclass,35855,7171,8964,6,3,0.9733377956269522,0.9732737502459736,0.9604460963259368,0.9982949452076012,0.0884539736094173,131.31949257850647,25.76434350013733,ok,,35855,28684,0,8964,0.1944102644920349,90,1e-05,True,130.92712998390198,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.8931808673825129,0.9623483475108074,0.8931808673825129,0.9623483475108074,29,False,False,,random,none,tabicl_encoded_l2,,,,True
kc1,/home/crc00006699/zh/tabiclv2/data200/kc1,binclass,1687,338,422,21,2,0.8720379146919431,0.855423482647913,0.6601163542340013,0.8574876104287869,0.3023507712488205,8.525468349456787,1.2965269088745115,ok,,1687,1349,0,422,0.3380687087774277,8,1e-05,True,8.420521974563599,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.878698224852071,0.878698224852071,0.878698224852071,0.878698224852071,0,True,False,,random,none,tabicl_encoded_l2,,,,True
kdd_ipums_la_97-small,/home/crc00006699/zh/tabiclv2/data200/kdd_ipums_la_97-small,binclass,4150,830,1038,20,2,0.8863198458574181,0.8858004893039354,0.8863198458574182,0.9503231722483954,0.2571929586861792,10.39896535873413,1.8066377639770508,ok,,4150,3320,0,1038,0.2479262724518776,10,1e-05,True,10.292272567749023,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8819277108433735,0.8855421686746988,0.8819277108433735,0.8855421686746988,2,True,False,,random,none,tabicl_encoded_l2,,,,True
kr-vs-k,/home/crc00006699/zh/tabiclv2/data200/kr-vs-k,multiclass,22444,4489,5612,6,18,0.9196364932287956,0.9195808375758182,0.9049146291370672,0.997887329309374,0.234071677614723,1.9178664684295652,33.440940856933594,ok,,22444,17955,0,5612,,0,1e-05,False,1.2126717567443848,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT training skipped because n_classes=18 exceeds model max_classes=10,0,0,epoch_chunk,,,,,,0,False,False,,random,none,tabicl_encoded_l2,,,,True
kr-vs-kp,/home/crc00006699/zh/tabiclv2/data200/kr-vs-kp,binclass,2556,512,640,36,2,0.9984375,0.9984376031804651,0.998502994011976,0.9999804312942744,0.0071362931221192,18.52358365058899,1.974881172180176,ok,,2556,2044,0,640,0.0077947706449776,13,1e-05,True,18.326890230178837,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.99609375,0.998046875,0.99609375,0.998046875,5,True,False,,random,none,tabicl_encoded_l2,,,,True
kropt,/home/crc00006699/zh/tabiclv2/data200/kropt,multiclass,22444,4489,5612,6,18,0.9164290805416964,0.916335241288993,0.9030691720131352,0.9977791407022818,0.2397020343461295,2.508016347885132,33.36342740058899,ok,,22444,17955,0,5612,,0,1e-05,False,1.2015380859375,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT training skipped because n_classes=18 exceeds model max_classes=10,0,0,epoch_chunk,,,,,,0,False,False,,random,none,tabicl_encoded_l2,,,,True
law-school-admission-bianry,/home/crc00006699/zh/tabiclv2/data200/law-school-admission-bianry,binclass,16640,3328,4160,11,2,1.0,1.0,1.0,1.0,7.029863807826597e-07,24.75687861442566,8.209840297698975,ok,,16640,13312,0,4160,1.0369587357672572e-06,16,1e-05,True,24.422907829284668,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,2,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,tabicl_encoded_l2,,,,True
led24,/home/crc00006699/zh/tabiclv2/data200/led24,multiclass,2560,512,640,24,10,0.7328125,0.7274500866841164,0.732511289489608,0.958217324874188,0.7771681294642682,12.745746612548828,1.4432177543640137,ok,,2560,2048,0,640,0.77096027135849,12,1e-05,True,12.52146315574646,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.71875,0.728515625,0.71875,0.728515625,4,True,False,,random,none,tabicl_encoded_l2,,,,True
led7,/home/crc00006699/zh/tabiclv2/data200/led7,multiclass,2560,512,640,7,10,0.7421875,0.7381941308432585,0.7401626395511218,0.9596037985049504,0.7791457992057695,8.291197061538696,1.132685899734497,ok,,2560,2048,0,640,0.7957434058189392,10,1e-05,True,8.211034774780273,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.73046875,0.732421875,0.73046875,0.732421875,2,True,False,,random,none,tabicl_encoded_l2,,,,True
letter,/home/crc00006699/zh/tabiclv2/data200/letter,multiclass,16000,3200,4000,15,26,0.99,0.9899971395278518,0.989935619656272,0.9999762042268544,0.0263592699674518,2.446277141571045,23.71930170059204,ok,,16000,12800,0,4000,,0,1e-05,False,1.20184326171875,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT training skipped because n_classes=26 exceeds model max_classes=10,0,0,epoch_chunk,,,,,,0,False,False,,random,none,tabicl_encoded_l2,,,,True
madeline,/home/crc00006699/zh/tabiclv2/data200/madeline,binclass,2512,503,628,259,2,0.9219745222929936,0.9219703671076008,0.921940928270042,0.9767019636481662,0.1903621580448066,46.20986437797546,7.646669387817383,ok,,2512,2009,0,628,0.3139172345399856,11,1e-05,True,45.25877952575684,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9224652087475148,0.926441351888668,0.9224652087475148,0.926441351888668,3,True,False,,random,none,tabicl_encoded_l2,,,,True
mammography,/home/crc00006699/zh/tabiclv2/data200/mammography,binclass,8946,1790,2237,6,2,0.9892713455520786,0.9887129197655758,0.834936630874846,0.986947720471748,0.0313308876977763,41.33464956283569,2.5782594680786133,ok,,8946,7156,0,2237,0.0320579456165432,27,1e-05,True,41.24790501594544,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9871508379888267,0.9893854748603352,0.9871508379888267,0.9893854748603352,19,True,False,,random,none,tabicl_encoded_l2,,,,True
maternal_health_risk,/home/crc00006699/zh/tabiclv2/data200/maternal_health_risk,multiclass,811,163,203,6,3,0.8768472906403941,0.8748005893782885,0.8794702134668967,0.9638471312963685,0.3340071648880857,11.0530047416687,0.9496195316314696,ok,,811,648,0,203,0.4399484992027282,19,1e-05,True,11.010252237319946,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8159509202453987,0.8404907975460123,0.8159509202453987,0.8404907975460123,11,True,False,,random,none,tabicl_encoded_l2,,,,True
mfeat-factors,/home/crc00006699/zh/tabiclv2/data200/mfeat-factors,multiclass,1600,320,400,216,10,0.9825,0.9824984372558212,0.9825,0.9997569444444444,0.0771978788605411,24.91343402862549,4.71871280670166,ok,,1600,1280,0,400,0.0265749748796224,8,1e-05,True,24.417982578277588,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.984375,0.984375,0.984375,0.984375,0,True,False,,random,none,tabicl_encoded_l2,,,,True
mfeat-fourier,/home/crc00006699/zh/tabiclv2/data200/mfeat-fourier,multiclass,1600,320,400,76,10,0.9275,0.926825962808262,0.9275,0.9952222222222222,0.2054513593520467,22.35287022590637,1.576493263244629,ok,,1600,1280,0,400,0.2797583192586899,14,1e-05,True,21.93108582496643,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.90625,0.9125,0.90625,0.9125,6,True,False,,random,none,tabicl_encoded_l2,,,,True
mfeat-karhunen,/home/crc00006699/zh/tabiclv2/data200/mfeat-karhunen,multiclass,1600,320,400,64,10,0.975,0.975015727207024,0.975,0.9997013888888888,0.0918519272733471,12.979583501815796,1.8201212882995603,ok,,1600,1280,0,400,0.0258008502423763,10,1e-05,True,12.71676468849182,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.978125,0.98125,0.978125,0.98125,2,True,False,,random,none,tabicl_encoded_l2,,,,True
mfeat-morphological,/home/crc00006699/zh/tabiclv2/data200/mfeat-morphological,multiclass,1600,320,400,6,10,0.77,0.7619729916146867,0.7699999999999999,0.9741041666666668,0.4927334706374584,6.781889200210571,0.7961897850036621,ok,,1600,1280,0,400,0.721217155456543,8,1e-05,True,6.7472453117370605,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.74375,0.74375,0.74375,0.74375,0,True,False,,random,none,tabicl_encoded_l2,,,,True
mfeat-pixel,/home/crc00006699/zh/tabiclv2/data200/mfeat-pixel,multiclass,1600,320,400,240,10,0.975,0.97494801061037,0.975,0.9995625,0.1154962092760788,44.37719774246216,5.182496547698975,ok,,1600,1280,0,400,0.0375134143978357,11,1e-05,True,42.923768281936646,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.98125,0.9875,0.98125,0.9875,3,True,False,,random,none,tabicl_encoded_l2,,,,True
mfeat-zernike,/home/crc00006699/zh/tabiclv2/data200/mfeat-zernike,multiclass,1600,320,400,47,10,0.9025,0.9015117075427248,0.9025,0.9939583333333336,0.2188287773028558,22.03673815727234,1.5372164249420166,ok,,1600,1280,0,400,0.1684291958808899,16,1e-05,True,21.884742259979248,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.865625,0.90625,0.865625,0.90625,8,True,False,,random,none,tabicl_encoded_l2,,,,True
mice_protein_expression,/home/crc00006699/zh/tabiclv2/data200/mice_protein_expression,multiclass,864,173,216,75,8,1.0,1.0,1.0,1.0,1.6068522330736386e-06,12.4190571308136,1.3018169403076172,ok,,864,691,0,216,2.421460249024676e-05,8,1e-05,True,12.195254564285278,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,random,none,tabicl_encoded_l2,,,,True
microaggregation2,/home/crc00006699/zh/tabiclv2/data200/microaggregation2,multiclass,16000,3200,4000,20,5,0.64425,0.5974624301720697,0.4374573743521631,0.8357520018827664,0.8613618893816338,27.806495189666748,9.301465272903442,ok,,16000,12800,0,4000,0.9434373378753662,16,1e-05,True,27.50289797782898,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,2,epoch_chunk,accuracy,0.650625,0.650625,0.650625,0.650625,0,True,False,,random,none,tabicl_encoded_l2,,,,True
