dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error
OpenML-ID-1049,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1049,binclass,1166,234,292,37,2,0.9178082191780822,0.9145482433153664,0.7740885416666667,0.9547526041666666,0.1966415427350224,0.0,1.9509222507476809,ok,
OpenML-ID-1050,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1050,binclass,1250,250,313,37,2,0.8945686900958466,0.8670690747212215,0.5536032028469751,0.8270685053380783,0.2743029675430262,0.0,0.5342998504638672,ok,
OpenML-ID-1053,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1053,binclass,8708,1742,2177,21,2,0.8139641708773542,0.7769138529671812,0.5804002835206337,0.7437134439640946,0.4315707429272943,0.0,2.836512565612793,ok,
OpenML-ID-1063,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1063,binclass,417,84,105,21,2,0.8285714285714286,0.8134646962233169,0.6744249726177437,0.7532858707557504,0.467357055119345,0.0,0.2471120357513427,ok,
OpenML-ID-1067,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1067,binclass,1687,338,422,21,2,0.8720379146919431,0.859632325197436,0.6789915966386555,0.8546864899806076,0.3058074299480037,0.0,0.4488346576690674,ok,
OpenML-ID-1068,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1068,binclass,887,178,222,21,2,0.9504504504504504,0.9433222337280998,0.6951690821256038,0.9064412238325282,0.1524359652883576,0.0,0.4196646213531494,ok,
OpenML-ID-11,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-11,multiclass,500,100,125,4,3,0.976,0.9773894682840228,0.9826577939100626,0.9973703471416334,0.098563443127071,0.0,0.2214202880859375,ok,
OpenML-ID-12,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-12,multiclass,1600,320,400,216,10,0.97,0.9699554559269492,0.97,0.998152777777778,0.1337863259732256,0.0,34.90207767486572,ok,
OpenML-ID-14,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-14,multiclass,1600,320,400,76,10,0.8925,0.8913097376350789,0.8925000000000001,0.9913680555555556,0.2412695706088931,0.0,1.3823843002319336,ok,
OpenML-ID-1461,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-1461,binclass,36168,7234,9043,16,2,0.9135242729182792,0.910373758725628,0.7575262217792577,0.9389322844227066,0.1915765239050071,0.0,24.094380855560303,ok,
