dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_reserve_ratio,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9420201403722918,0.9146372655557322,0.5023956074476835,0.80402315917661,0.1882449340414353,99.79330968856812,7.385647773742676,ok,,26215,20972,0,6554,,90,1e-05,True,91.16233968734741,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,21,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.942399389662407,0.9427808506580202,,,2,True,False,,f_mmd,test,standardized_l2,0.05,3.2923315432145204,0.5382940128506881,,True
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9860299720599441,0.9860540104451272,0.986279645096818,0.9989252418438126,0.03776336226825794,87.2469630241394,12.442103862762451,ok,,31492,25193,0,7874,,90,1e-05,True,87.24652028083801,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,26,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9855532624226068,0.9855532624226068,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.257076080763117,0.7721789181973697,,True
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8093726187452375,0.8055674306349925,0.7731236716970741,0.874504754435707,0.4182650332085876,125.96715879440308,8.558942317962646,ok,,31492,25193,0,7874,,90,1e-05,True,125.96661567687988,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,26,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7942530560406413,0.7991744721384346,,,4,True,False,,f_mmd,test,standardized_l2,0.05,1.84086954551881,0.11439306951914445,,True
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7126865671641791,0.7112085072156479,0.6905858729033783,0.7383061658398299,0.5790999530683358,8.722915172576904,0.2281029224395752,ok,,1072,857,0,268,,30,1e-05,True,8.722529411315918,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7581395348837209,0.7674418604651163,,,14,True,False,,f_mmd,test,standardized_l2,0.05,4.580026916701445,1.8472818550739747,,True
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7302142857142857,0.7299815906531717,0.7301975853706402,0.7966031682785855,0.5489393835925216,210.4433946609497,36.16226768493652,ok,,56000,44800,0,14000,,150,1e-05,True,210.44294333457947,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,45,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7297321428571428,0.7297321428571428,,,0,True,False,,f_mmd,test,standardized_l2,0.05,29.16886312812002,22.579984176624055,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.95,0.9500104173900965,0.9507786429365962,0.9852092602892102,0.1420291440088993,12.823620319366455,0.5693967342376709,ok,,1920,1536,0,480,,30,1e-05,True,12.82308554649353,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9427083333333334,0.9557291666666666,,,8,True,False,,f_mmd,test,standardized_l2,0.05,3.4741110173005367,0.5011058777592422,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9395833333333333,0.9395977572797974,0.9402808676307007,0.9831757508342602,0.16654000652687725,14.324688911437988,0.5650317668914795,ok,,1920,1536,0,480,,30,1e-05,True,14.324225425720215,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9583333333333334,0.9635416666666666,,,10,True,False,,f_mmd,test,standardized_l2,0.05,2.7700159416008097,0.3098385256639233,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9354166666666667,0.9354320853680593,0.9361095661846496,0.9842967880978866,0.1589041485877366,10.478557586669922,0.5646312236785889,ok,,1920,1536,0,480,,30,1e-05,True,10.478164911270142,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9322916666666666,0.9427083333333334,,,5,True,False,,f_mmd,test,standardized_l2,0.05,3.064720688473775,0.24268387939460082,,True
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8995535714285714,0.8840034259968388,0.6949308575234066,0.899498570141419,0.2582797991611995,5.28257417678833,0.4190373420715332,ok,,1792,1433,0,448,,30,1e-05,True,5.282145023345947,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8690807799442897,0.8690807799442897,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.6694952865173835,1.1691989332091992,,True
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6786363636363636,0.6678335373119225,0.7271114198402756,0.7325109841658002,0.505363035463187,29.95703411102295,1.5634844303131104,ok,,8799,7039,0,2200,,30,1e-05,True,29.956570625305176,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,8,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.6852272727272727,0.6863636363636364,,,3,True,False,,f_mmd,test,standardized_l2,0.05,2.4524274923983036,0.4143190259021416,,True
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data184/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7458227848101265,0.7456409671159265,0.744853705537454,0.8233013119455663,0.5166533488112708,78.11090278625488,2.7109644412994385,ok,,7896,6316,0,1975,,30,1e-05,True,78.11049842834473,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7462025316455696,0.7506329113924051,,,17,True,False,,f_mmd,test,standardized_l2,0.05,4.392503529947282,3.2308443598486645,,True
