dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_reserve_ratio,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
BLE_RSSI_dataset_for_Indoor_localization,/home/crc00006699/zh/tabiclv2/data184/BLE_RSSI_dataset_for_Indoor_localization,multiclass,7987,1598,1997,3,3,0.7346019028542814,0.7339213088592202,0.7336682677983738,0.9010693200993862,0.5934569679625781,30.775532007217407,0.7403304576873779,ok,,7987,6389,0,1997,,30,1e-05,True,22.101242065429688,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7515644555694618,0.7521902377972466,,,2,True,False,,f_mmd,test,standardized_l2,0.05,2.9046101439629064,0.49395276694830115,,True
BNG(cmc),/home/crc00006699/zh/tabiclv2/data184/BNG(cmc),multiclass,44236,8848,11060,9,3,0.5772151898734177,0.5739563964328184,0.5534266120729491,0.75544237194891,0.8889350470820918,148.20419025421143,17.809115886688232,ok,,44236,35388,0,11060,,120,1e-05,True,148.20371794700623,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,36,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.5676989150090416,0.5678119349005425,,,1,True,False,,f_mmd,test,standardized_l2,0.05,3.034824595144242,0.42886550595397815,,True
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data184/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.8775,0.86632172709567,0.7420047165809878,0.8801721598331768,0.31656648297240064,19.13630723953247,1.36541748046875,ok,,8000,6400,0,2000,,30,1e-05,True,19.135775804519653,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.869375,0.869375,,,0,True,False,,f_mmd,test,standardized_l2,0.05,2.2090778585997475,0.3855673148524887,,True
California-Housing-Classification,/home/crc00006699/zh/tabiclv2/data184/California-Housing-Classification,binclass,16512,3303,4128,8,2,0.9166666666666666,0.9166652582209218,0.9166647692128931,0.9756396277547801,0.20003433514652721,124.50647354125977,3.9172425270080566,ok,,16512,13209,0,4128,,60,1e-05,True,124.50608944892883,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,14,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9073569482288828,0.9122010293672419,,,18,True,False,,f_mmd,test,standardized_l2,0.05,7.301280387113813,9.658435737211974,,True
Click_prediction_small,/home/crc00006699/zh/tabiclv2/data184/Click_prediction_small,binclass,31958,6392,7990,3,2,0.832665832290363,0.7591556732406864,0.5051205301591533,0.6263401247749034,0.4380816103380891,115.16564059257507,5.316708564758301,ok,,31958,25566,0,7990,,90,1e-05,True,115.16525912284851,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,26,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8329161451814768,0.8332290362953693,,,5,True,False,,f_mmd,test,standardized_l2,0.05,160.0329437708286,560.7409994879255,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),binclass,1920,384,480,30,2,0.95625,0.9562619670978078,0.9566879866518354,0.9907709955506119,0.1237459454554062,11.923732042312622,0.5520074367523193,ok,,1920,1536,0,480,,30,1e-05,True,11.923263549804688,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9479166666666666,0.9583333333333334,,,7,True,False,,f_mmd,test,standardized_l2,0.05,3.3164216657329444,0.44553244638017875,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9354166666666667,0.9354320853680593,0.9361095661846496,0.9832452725250277,0.17300007454779226,7.937085866928101,0.5535190105438232,ok,,1920,1536,0,480,,30,1e-05,True,7.936657190322876,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9375,0.9401041666666666,,,2,True,False,,f_mmd,test,standardized_l2,0.05,3.020260597973345,0.3775370022206092,,True
Credit_c,/home/crc00006699/zh/tabiclv2/data184/Credit_c,multiclass,80000,16000,20000,22,3,0.7033,0.7051155071780468,0.6968863570933731,0.8504839784991919,0.6695250314242035,1379.2382326126099,117.19680500030518,ok,,80000,64000,0,20000,,210,1e-05,True,1379.2377662658691,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,64,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.699,0.703,,,15,True,False,,f_mmd,test,standardized_l2,0.05,1.6413470550239122e+87,5.130232441639775e+86,,True
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data184/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7316017316017316,0.731216858613085,0.7293360433604337,0.8431571815718157,0.4808419666958802,5.489191055297852,0.2405529022216797,ok,,920,736,0,231,,30,1e-05,True,5.488585710525513,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7445652173913043,0.7554347826086957,,,4,True,False,,f_mmd,test,standardized_l2,0.05,8.221732014082972,6.802277606946494,,True
Employee,/home/crc00006699/zh/tabiclv2/data184/Employee,binclass,3722,745,931,8,2,0.8528464017185822,0.8457499938157433,0.8030533960720131,0.8703662029459901,0.3614297368503321,6.646268367767334,0.4486675262451172,ok,,3722,2977,0,931,,30,1e-05,True,6.645898342132568,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,3,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8550335570469799,0.8550335570469799,,,0,True,False,,f_mmd,test,standardized_l2,0.05,2.6506162151408432,0.3259060077877795,,True
