dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
BLE_RSSI_dataset_for_Indoor_localization,/home/crc00006699/zh/tabiclv2/data184/BLE_RSSI_dataset_for_Indoor_localization,multiclass,7987,1598,1997,3,3,0.7656484727090636,0.7651798842080704,0.7652622321962571,0.9168416700783365,0.5444361212404619,78.11949324607849,0.9754593372344971,ok,,7987,6389,0,1997,,30,1e-05,True,68.86270904541016,tabpfn_finetune_epoch_chunks,dataset_val_split,30,7,tabpfn_finetuning_api_grad_accum10,acc,0.7753441802252816,0.7772215269086358,,,8,True,False,
BNG(cmc),/home/crc00006699/zh/tabiclv2/data184/BNG(cmc),multiclass,44236,8848,11060,9,3,0.5865280289330922,0.5843340518429763,0.5658921086216839,0.7658619209505181,0.8743273548409052,262.8663606643677,12.764088869094849,ok,,44236,35388,0,11060,,120,1e-05,True,262.8660011291504,tabpfn_finetune_epoch_chunks,dataset_val_split,30,36,tabpfn_finetuning_api_grad_accum10,acc,0.5770795660036167,0.5771925858951176,,,2,True,False,
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data184/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.8755,0.8658370123690459,0.747151620032976,0.8835044597756463,0.3117226681420792,57.11422944068909,1.1028587818145752,ok,,8000,6400,0,2000,,30,1e-05,True,57.11383032798767,tabpfn_finetune_epoch_chunks,dataset_val_split,30,7,tabpfn_finetuning_api_grad_accum10,acc,0.87,0.87375,,,5,True,False,
California-Housing-Classification,/home/crc00006699/zh/tabiclv2/data184/California-Housing-Classification,binclass,16512,3303,4128,8,2,0.9154554263565892,0.9154552527064871,0.9154562280888102,0.976983142394712,0.19521635016149694,108.26403856277466,2.6931703090667725,ok,,16512,13209,0,4128,,60,1e-05,True,108.26368045806885,tabpfn_finetune_epoch_chunks,dataset_val_split,30,14,tabpfn_finetuning_api_grad_accum10,acc,0.911595519224947,0.9149258250075689,,,4,True,False,
Click_prediction_small,/home/crc00006699/zh/tabiclv2/data184/Click_prediction_small,binclass,31958,6392,7990,3,2,0.8336670838548185,0.7628547404128952,0.5098695892930466,0.6274278684227712,0.438215094345988,161.64043402671814,6.996581077575684,ok,,31958,25566,0,7990,,90,1e-05,True,161.64005517959595,tabpfn_finetune_epoch_chunks,dataset_val_split,30,26,tabpfn_finetuning_api_grad_accum10,acc,0.8333854818523154,0.8335419274092616,,,1,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9791666666666666,0.9791634068742501,0.9790044493882091,0.996836763070078,0.0691000962083387,13.547085046768188,0.4534924030303955,ok,,1920,1536,0,480,,30,1e-05,True,13.546690940856934,tabpfn_finetune_epoch_chunks,dataset_val_split,30,2,tabpfn_finetuning_api_grad_accum10,acc,0.9739583333333334,0.9791666666666666,,,6,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9645833333333333,0.9645893327426223,0.9647525027808677,0.9938994716351501,0.10278166028593791,15.406900644302368,0.4520456790924072,ok,,1920,1536,0,480,,30,1e-05,True,15.40659785270691,tabpfn_finetune_epoch_chunks,dataset_val_split,30,2,tabpfn_finetuning_api_grad_accum10,acc,0.9765625,0.984375,,,8,True,False,
Credit_c,/home/crc00006699/zh/tabiclv2/data184/Credit_c,multiclass,80000,16000,20000,22,3,0.8092,0.8091689044556162,0.8200114803303729,0.9269906384245189,0.439822944386101,469.72667622566223,28.7089364528656,ok,,80000,64000,0,20000,,210,1e-05,True,469.7262110710144,tabpfn_finetune_epoch_chunks,dataset_val_split,30,64,tabpfn_finetuning_api_grad_accum10,acc,0.8110625,0.8114375,,,1,True,False,
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data184/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7445887445887446,0.7445117917578138,0.7432249322493225,0.8417645287563987,0.4748176480136066,8.087448120117188,0.46404027938842773,ok,,920,736,0,231,,30,1e-05,True,8.086928367614746,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api_grad_accum10,acc,0.7282608695652174,0.7282608695652174,,,0,True,False,
Employee,/home/crc00006699/zh/tabiclv2/data184/Employee,binclass,3722,745,931,8,2,0.8549946294307197,0.8489959476683995,0.8091550736497545,0.8757774140752863,0.3540015139101762,18.423359394073486,0.5807983875274658,ok,,3722,2977,0,931,,30,1e-05,True,18.423052072525024,tabpfn_finetune_epoch_chunks,dataset_val_split,30,3,tabpfn_finetuning_api_grad_accum10,acc,0.8536912751677852,0.8550335570469799,,,3,True,False,
