dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
BLE_RSSI_dataset_for_Indoor_localization,/home/crc00006699/zh/tabiclv2/data184/BLE_RSSI_dataset_for_Indoor_localization,multiclass,7987,1598,1997,3,3,0.7426139208813219,0.7419331743919433,0.7415470057892843,0.9112088013222115,0.5591275718528166,20.043142795562744,1.3760771751403809,ok,,7987,6389,0,1997,0.5797536969184875,True,0.1,False,25,1e-05,True,20.003896236419678,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=9984>=2000,30,1,epoch_chunk,accuracy,0.7553191489361702,0.7759699624530664,0.7553191489361702,0.7759699624530664,17,True,False,,f_mmd,test,standardized_l2,2.914627962138002,0.49124306618476676,,True
BNG(cmc),/home/crc00006699/zh/tabiclv2/data184/BNG(cmc),multiclass,44236,8848,11060,9,3,0.5870705244122966,0.5861037580259216,0.5695335825974451,0.7658520535871237,0.8734791918958402,101.58754086494446,36.00236105918884,ok,,44236,35388,0,11060,0.9214138984680176,True,0.1,False,88,1e-05,True,101.18212342262268,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=55296>=2000,30,4,epoch_chunk,accuracy,0.5757233273056058,0.580244122965642,0.5757233273056058,0.580244122965642,14,True,False,,f_mmd,test,standardized_l2,3.027924255054405,0.41488353702958886,,True
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data184/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.8745,0.8643887435096065,0.7437799895427014,0.8840728247507907,0.31166499484878935,11.993091344833374,2.7331817150115967,ok,,8000,6400,0,2000,0.37779921293258667,True,0.1,False,14,1e-05,True,11.90234661102295,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=10000>=2000,30,1,epoch_chunk,accuracy,0.86625,0.86875,0.86625,0.86875,6,True,False,,f_mmd,test,standardized_l2,2.2160248725463867,0.38798311118645795,,True
California-Housing-Classification,/home/crc00006699/zh/tabiclv2/data184/California-Housing-Classification,binclass,16512,3303,4128,8,2,0.9246608527131783,0.9246607863949659,0.9246614218697,0.980331072429136,0.18000968382280863,26.622638463974,7.054818153381348,ok,,16512,13209,0,4128,0.23912885040044785,True,0.1,False,32,1e-05,True,26.468878984451294,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=20640>=2000,30,2,epoch_chunk,accuracy,0.9164396003633061,0.92188919164396,0.9164396003633061,0.92188919164396,8,True,False,,f_mmd,test,standardized_l2,7.436476980459145,11.326505332177337,,True
Click_prediction_small,/home/crc00006699/zh/tabiclv2/data184/Click_prediction_small,binclass,31958,6392,7990,3,2,0.8335419274092616,0.7614420239291139,0.5080170424912757,0.6254875976537165,0.4387387429559762,50.117889404296875,7.148273706436157,ok,,31958,25566,0,7990,0.4505648761987686,True,0.1,False,57,1e-05,True,50.02845644950867,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=39948>=2000,30,3,epoch_chunk,accuracy,0.7545369211514393,0.8327596996245307,0.7545369211514393,0.8327596996245307,11,True,False,,f_mmd,test,standardized_l2,9.468216224395398,198.6885311004444,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),binclass,1920,384,480,30,2,0.98125,0.9812512218963831,0.9812986651835373,0.9975841212458287,0.05292877931395461,4.3384222984313965,0.9183571338653564,ok,,1920,1536,0,480,0.07987747341394424,True,0.1,False,8,1e-05,True,4.267328977584839,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9713541666666666,0.9713541666666666,0.9713541666666666,0.9713541666666666,0,True,False,,f_mmd,test,standardized_l2,3.316421665732944,0.44553244638018075,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),binclass,1920,384,480,30,2,0.96875,0.9687585479270056,0.9692018909899889,0.9958113181312569,0.08420160099151126,9.328700065612793,0.9168593883514404,ok,,1920,1536,0,480,0.09016663208603859,True,0.1,False,19,1e-05,True,9.255259990692139,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9635416666666666,0.9739583333333334,0.9635416666666666,0.9739583333333334,11,True,False,,f_mmd,test,standardized_l2,3.0202605979733455,0.3775370022206092,,True
Credit_c,/home/crc00006699/zh/tabiclv2/data184/Credit_c,multiclass,80000,16000,20000,22,3,0.8212,0.8211563313607061,0.8334869250977871,0.9329434964574354,0.41352111652114454,365.3730981349945,115.42466235160828,ok,,80000,64000,0,20000,0.7155178487300873,True,0.1,False,203,1e-05,True,363.8714089393616,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=100000>=2000,30,7,epoch_chunk,accuracy,0.8140625,0.8250625,0.8140625,0.8250625,21,True,False,,f_mmd,test,standardized_l2,3.4847253874575665,22.92889914698536,,True
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data184/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7359307359307359,0.7356618719252352,0.7339656729900632,0.8387533875338753,0.4888010616164672,6.580156326293945,0.8767037391662598,ok,,920,736,0,231,0.4205155521631241,True,0.1,True,16,1e-05,True,6.530564069747925,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1151<2000,30,1,epoch_chunk,accuracy,0.7445652173913043,0.7554347826086957,0.7445652173913043,0.7554347826086957,8,True,False,,f_mmd,test,standardized_l2,8.22173201408297,6.802277606946484,,True
Employee,/home/crc00006699/zh/tabiclv2/data184/Employee,binclass,3722,745,931,8,2,0.8549946294307197,0.8488021000578317,0.8084109042553191,0.8790737520458266,0.35087457329916416,8.590484619140625,1.1199357509613037,ok,,3722,2977,0,931,0.3560412526130676,True,0.1,False,19,1e-05,True,8.539734601974487,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=4653>=2000,30,1,epoch_chunk,accuracy,0.8469798657718121,0.8604026845637583,0.8469798657718121,0.8604026845637583,11,True,False,,f_mmd,test,standardized_l2,2.6504665867710004,0.32383510098648266,,True
FOREX_audcad-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-day-High,binclass,1467,294,367,10,2,0.7493188010899182,0.7491958524013144,0.7490494861284382,0.8330660013069565,0.5045623917096617,5.2898476123809814,0.5000405311584473,ok,,1467,1173,0,367,0.5169772207736969,True,0.1,True,15,1e-05,True,5.2564520835876465,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1834<2000,30,1,epoch_chunk,accuracy,0.7040816326530612,0.7142857142857143,0.7040816326530612,0.7142857142857143,7,True,False,,f_mmd,test,standardized_l2,5.602017009747491,3.4378853655744046,,True
