dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error
ASP-POTASSCO-classification,/home/crc00006699/zh/tabiclv2/data200/ASP-POTASSCO-classification,multiclass,1035,207,259,141,11,0.4749034749034749,0.4541089731008696,0.3881343255674807,0.8509683287746632,1.509956433470614,0.8238883018493652,4.028682708740234,ok,
BLE_RSSI_dataset_for_Indoor_localization,/home/crc00006699/zh/tabiclv2/data200/BLE_RSSI_dataset_for_Indoor_localization,multiclass,7987,1598,1997,3,3,0.7336004006009014,0.7332474628602057,0.7327947313782444,0.9034803997623534,0.5840161867804133,0.4481582641601562,1.4833614826202393,ok,
BNG(cmc),/home/crc00006699/zh/tabiclv2/data200/BNG(cmc),multiclass,44236,8848,11060,9,3,0.58625678119349,0.5850096816107886,0.5676972614349766,0.764500332233608,0.8753220259454623,0.8786959648132324,36.132423877716064,ok,
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data200/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.875,0.8646485918873154,0.7431792347046584,0.8821163227942888,0.3135979904008223,0.4724621772766113,2.9003124237060547,ok,
California-Housing-Classification,/home/crc00006699/zh/tabiclv2/data200/California-Housing-Classification,binclass,16512,3303,4128,8,2,0.9215116279069768,0.921511075181174,0.9215130179021828,0.9795300339546418,0.1840966002855639,0.4849612712860107,7.274046897888184,ok,
Click_prediction_small,/home/crc00006699/zh/tabiclv2/data200/Click_prediction_small,binclass,31958,6392,7990,3,2,0.8332916145181477,0.7619843438193797,0.5087551762172665,0.6170725824415195,0.4436952019927822,0.4685595035552978,7.316762447357178,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9833333333333332,0.9833333333333332,0.9833147942157954,0.997549360400445,0.053160662853428,0.4101979732513428,0.9694864749908448,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9666666666666668,0.9666759284986572,0.9671857619577308,0.9954637096774194,0.0868919395472895,0.4076681137084961,0.9377157688140868,ok,
Credit_c,/home/crc00006699/zh/tabiclv2/data200/Credit_c,multiclass,80000,16000,20000,22,3,0.8184,0.8184082483613323,0.826298368304586,0.9311059184269962,0.4245541054483723,1.8496594429016116,117.53183317184448,ok,
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data200/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7402597402597403,0.7400933404852609,0.7385953026196929,0.8389039445950015,0.4850352493049262,0.4172654151916504,0.9967548847198486,ok,
Employee,/home/crc00006699/zh/tabiclv2/data200/Employee,binclass,3722,745,931,8,2,0.8582169709989259,0.8512789608973225,0.8086333878887071,0.8780687397708675,0.3552768714629504,0.3951129913330078,1.1372814178466797,ok,
FOREX_audcad-day-High,/home/crc00006699/zh/tabiclv2/data200/FOREX_audcad-day-High,binclass,1467,294,367,10,2,0.7493188010899182,0.7491249946322417,0.7489752272322224,0.8328877799560387,0.5046543302544529,0.361508846282959,0.5558605194091797,ok,
FOREX_audchf-day-High,/home/crc00006699/zh/tabiclv2/data200/FOREX_audchf-day-High,binclass,1466,294,367,10,2,0.7493188010899182,0.749274129655601,0.7495692984019486,0.8393928592645399,0.4971748856847082,0.3647751808166504,0.5280909538269043,ok,
FOREX_audjpy-hour-High,/home/crc00006699/zh/tabiclv2/data200/FOREX_audjpy-hour-High,binclass,35060,7012,8765,10,2,0.7220764403879064,0.722042251438951,0.7217163424863831,0.8001285006097761,0.5411810899489786,0.7026889324188232,24.706748485565186,ok,
FOREX_audusd-hour-High,/home/crc00006699/zh/tabiclv2/data200/FOREX_audusd-hour-High,binclass,35060,7012,8765,10,2,0.7069024529378208,0.7069351183322494,0.7059864414827843,0.7859311992089856,0.5549818239701937,0.6887538433074951,24.90309190750122,ok,
FOREX_cadjpy-hour-High,/home/crc00006699/zh/tabiclv2/data200/FOREX_cadjpy-hour-High,binclass,35060,7012,8765,10,2,0.7155733029092983,0.7155223962280737,0.7150510374044916,0.7899045158085674,0.5538213248003994,0.6605472564697266,25.052569150924683,ok,
Fitness_Club_c,/home/crc00006699/zh/tabiclv2/data200/Fitness_Club_c,binclass,1200,240,300,6,2,0.8033333333333333,0.7961465279630122,0.7378673957621326,0.8222304011777696,0.4542327503004362,0.3858239650726318,0.4081704616546631,ok,
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,/home/crc00006699/zh/tabiclv2/data200/GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,binclass,1280,256,320,20,2,0.684375,0.6842238962003302,0.684375,0.7644921875000001,0.5583124325595575,0.3997392654418945,0.569000244140625,ok,
GesturePhaseSegmentationProcessed,/home/crc00006699/zh/tabiclv2/data200/GesturePhaseSegmentationProcessed,multiclass,7898,1580,1975,32,5,0.8243037974683545,0.8226443683271008,0.7990099522370917,0.9670272923772296,0.4818453611885043,0.5578908920288086,4.115987062454224,ok,
Heart-Disease-Dataset-(Comprehensive),/home/crc00006699/zh/tabiclv2/data200/Heart-Disease-Dataset-(Comprehensive),binclass,952,191,238,11,2,0.953781512605042,0.9536614172576188,0.9511664407505172,0.9826639081115788,0.152742142961732,0.4076194763183594,1.0345003604888916,ok,
Indian_pines,/home/crc00006699/zh/tabiclv2/data200/Indian_pines,multiclass,7315,1463,1829,220,8,0.9879715691634772,0.9879592271943958,0.993097442680776,0.9998890479621174,0.0308901699906994,1.5782139301300049,15.602566242218018,ok,
Intersectional-Bias-Assessment,/home/crc00006699/zh/tabiclv2/data200/Intersectional-Bias-Assessment,binclass,8800,1760,2200,19,2,0.945,0.9450005113721948,0.9450122360326988,0.9900859621587982,0.1316031738423896,0.4930105209350586,3.799718379974365,ok,
JapaneseVowels,/home/crc00006699/zh/tabiclv2/data200/JapaneseVowels,multiclass,7968,1594,1993,14,9,0.9994982438534872,0.999498083906782,0.9993540051679586,1.0,0.0011349091242437,0.4326307773590088,3.0949714183807373,ok,
KDDCup09_upselling,/home/crc00006699/zh/tabiclv2/data200/KDDCup09_upselling,binclass,4102,821,1026,49,2,0.8109161793372319,0.8091027318169786,0.8109161793372319,0.9108329628489678,0.3574978406297305,0.5424377918243408,2.624785661697388,ok,
MIC,/home/crc00006699/zh/tabiclv2/data200/MIC,binclass,1319,264,330,104,2,0.9090909090909092,0.8995772562318263,0.7459413873076113,0.8823529411764706,0.2664361010909247,0.6082315444946289,1.486621618270874,ok,
Marketing_Campaign,/home/crc00006699/zh/tabiclv2/data200/Marketing_Campaign,binclass,1792,359,448,27,2,0.8839285714285714,0.8741572521865889,0.7041955576448466,0.9273514318172916,0.2380966407438733,0.4051969051361084,0.8217618465423584,ok,
National_Health_and_Nutrition_Health_Survey,/home/crc00006699/zh/tabiclv2/data200/National_Health_and_Nutrition_Health_Survey,binclass,1822,365,456,7,2,0.831140350877193,0.7829148262823291,0.5280410601237526,0.776512035480525,0.3776341740409198,0.3630087375640869,0.5274398326873779,ok,
PhishingWebsites,/home/crc00006699/zh/tabiclv2/data200/PhishingWebsites,binclass,8844,1769,2211,30,2,0.9800995024875622,0.9800771018843496,0.9787993832789006,0.998732571826456,0.0456501085191256,0.6009042263031006,4.5275938510894775,ok,
Pima_Indians_Diabetes_Database,/home/crc00006699/zh/tabiclv2/data200/Pima_Indians_Diabetes_Database,binclass,614,123,154,8,2,0.7272727272727273,0.7179459691252145,0.675,0.8601851851851852,0.4637686401148396,0.3708271980285644,0.5222125053405762,ok,
Pumpkin_Seeds,/home/crc00006699/zh/tabiclv2/data200/Pumpkin_Seeds,binclass,2000,400,500,12,2,0.882,0.8818763921833047,0.8810897435897436,0.9481570512820512,0.2925602041173428,0.3745415210723877,0.6923518180847168,ok,
Rain_in_Australia,/home/crc00006699/zh/tabiclv2/data200/Rain_in_Australia,multiclass,116368,23274,29092,18,3,0.8586553004262341,0.8505091737015565,0.6946013722977478,0.9170067444441192,0.3510627104506729,2.042273759841919,259.08078956604004,ok,
Shipping,/home/crc00006699/zh/tabiclv2/data200/Shipping,binclass,8799,1760,2200,9,2,0.6890909090909091,0.6798294279512553,0.7305829902514985,0.735633865910109,0.4990881807075911,0.4588310718536377,3.2567992210388184,ok,
UJI_Pen_Characters,/home/crc00006699/zh/tabiclv2/data200/UJI_Pen_Characters,multiclass,1091,219,273,80,35,0.5567765567765568,0.5442834717809978,0.5602869352869353,0.9650323361939248,1.3783927376948018,0.4836494922637939,3.8720877170562735,ok,
Water_Quality_and_Potability,/home/crc00006699/zh/tabiclv2/data200/Water_Quality_and_Potability,binclass,2620,524,656,8,2,0.6539634146341463,0.589935192286213,0.5721093749999999,0.6678222656249999,0.6246778540837988,0.4041483402252197,0.8395626544952393,ok,
Wilt,/home/crc00006699/zh/tabiclv2/data200/Wilt,binclass,3856,772,965,5,2,0.9927461139896372,0.9926443320683423,0.9508277866711602,0.9919959558513776,0.0306668711360155,0.3764119148254394,0.7536232471466064,ok,
accelerometer,/home/crc00006699/zh/tabiclv2/data200/accelerometer,multiclass,122403,24481,30601,4,4,0.7424267180811085,0.7404565093406501,0.8068137254901961,0.9295613843179544,0.5329380991024132,0.7623391151428223,237.3087258338928,ok,
ada_agnostic,/home/crc00006699/zh/tabiclv2/data200/ada_agnostic,binclass,3649,730,913,48,2,0.8521358159912377,0.848621395313416,0.7807535223025648,0.9073766070304774,0.3200885253919892,0.5248756408691406,2.3814172744750977,ok,
adult,/home/crc00006699/zh/tabiclv2/data200/adult,binclass,32561,6513,16281,14,2,0.8719366132301456,0.8679763459738585,0.7952984850395222,0.925606988895559,0.2805940131644938,0.7641580104827881,27.251830101013184,ok,
allbp,/home/crc00006699/zh/tabiclv2/data200/allbp,multiclass,3017,604,755,29,3,0.9788079470198676,0.9767921821931314,0.654170514004309,0.9900987478059168,0.0605078331745968,0.495600938796997,1.4460792541503906,ok,
analcatdata_authorship,/home/crc00006699/zh/tabiclv2/data200/analcatdata_authorship,multiclass,672,135,169,69,4,0.9940828402366864,0.9940804879569156,0.9957627118644068,0.9999242768178148,0.0104717526781635,0.4884140491485595,0.7064034938812256,ok,
autoUniv-au4-2500,/home/crc00006699/zh/tabiclv2/data200/autoUniv-au4-2500,multiclass,2000,400,500,100,3,0.716,0.6866515761844123,0.5181384547793887,0.7711338619517153,0.662640536681841,0.5981297492980957,2.115201234817505,ok,
bank,/home/crc00006699/zh/tabiclv2/data200/bank,binclass,36168,7234,9043,16,2,0.9092115448413136,0.9068422827266636,0.7559040876501664,0.9435920138539534,0.1844650523883033,0.8814055919647217,27.85480260848999,ok,
baseball,/home/crc00006699/zh/tabiclv2/data200/baseball,multiclass,1072,215,268,16,3,0.9440298507462688,0.9342657264063036,0.6038961038961039,0.9762846810516208,0.1325837083616713,0.5517117977142334,0.554354190826416,ok,
churn,/home/crc00006699/zh/tabiclv2/data200/churn,binclass,4000,800,1000,20,2,0.967,0.9656316025636732,0.8948348318595761,0.9311173308894558,0.1210270709614752,0.4416577816009521,1.629133701324463,ok,
company_bankruptcy_prediction,/home/crc00006699/zh/tabiclv2/data200/company_bankruptcy_prediction,binclass,5455,1091,1364,95,2,0.968475073313783,0.9642473162234833,0.6431818181818182,0.9647382920110192,0.0718850341586637,0.8042559623718262,5.996693849563599,ok,
connect-4,/home/crc00006699/zh/tabiclv2/data200/connect-4,multiclass,54045,10809,13512,42,3,0.8570159857904085,0.8437922586341254,0.6843742920954102,0.9421871838549456,0.3489399391619172,2.578145742416382,89.70647430419922,ok,
credit,/home/crc00006699/zh/tabiclv2/data200/credit,binclass,13371,2675,3343,10,2,0.7861202512713132,0.786105781916199,0.7861178161660067,0.8653712071103169,0.4612094303855355,0.5170366764068604,5.595663070678711,ok,
customer_satisfaction_in_airline,/home/crc00006699/zh/tabiclv2/data200/customer_satisfaction_in_airline,binclass,103904,20781,25976,21,2,0.9648136741607638,0.9648566990356896,0.9659587080222056,0.9959269179574742,0.0784094256963223,2.461585283279419,211.4863338470459,ok,
default_of_credit_card_clients,/home/crc00006699/zh/tabiclv2/data200/default_of_credit_card_clients,binclass,24000,4800,6000,23,2,0.827,0.8066719676321342,0.6671673328687899,0.8011587030691956,0.4136683291437868,0.8920512199401855,16.349850177764893,ok,
dis,/home/crc00006699/zh/tabiclv2/data200/dis,binclass,3017,604,755,29,2,0.990728476821192,0.989524085374335,0.7493270524899058,0.9863167339614176,0.0322875972503205,0.4828832149505615,1.428809642791748,ok,
drug_consumption,/home/crc00006699/zh/tabiclv2/data200/drug_consumption,multiclass,1507,302,377,12,7,0.403183023872679,0.2316968605998004,0.1428571428571428,0.5148144565860541,1.5130513165459127,0.3962793350219726,0.5799496173858643,ok,
eeg-eye-state,/home/crc00006699/zh/tabiclv2/data200/eeg-eye-state,binclass,11984,2397,2996,14,2,0.9939919893190922,0.9939911503547096,0.9937908533523672,0.999903629432652,0.0128855242269603,0.4820806980133056,5.152209758758545,ok,
