dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
BLE_RSSI_dataset_for_Indoor_localization,/home/crc00006699/zh/tabiclv2/data184/BLE_RSSI_dataset_for_Indoor_localization,multiclass,7987,1598,1997,3,3,0.7656484727090636,0.7652396342026507,0.765133707356242,0.9162967804634355,0.545266209063161,16.796372652053833,1.23781156539917,ok,,7987,6389,0,1997,0.5547986626625061,True,0.1,False,21,1e-05,True,16.762617588043213,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=9984>=2000,30,1,epoch_chunk,accuracy,0.7490613266583229,0.7778473091364205,0.7490613266583229,0.7778473091364205,13,True,False,,f_mmd,test,standardized_l2,2.788015228437838,0.512602049883202,,True
BNG(cmc),/home/crc00006699/zh/tabiclv2/data184/BNG(cmc),multiclass,44236,8848,11060,9,3,0.5890596745027125,0.587863123901945,0.5703752784698303,0.764159517159833,0.8759946156476467,90.24584650993347,34.335885763168335,ok,,44236,35388,0,11060,0.9067065119743347,True,0.1,False,80,1e-05,True,89.84566903114319,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=55296>=2000,30,4,epoch_chunk,accuracy,0.5771925858951176,0.5793399638336347,0.5771925858951176,0.5793399638336347,12,True,False,,f_mmd,test,standardized_l2,2.7943211930958425,0.4145964578630645,,True
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data184/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.8745,0.8632437488022905,0.7382922213430688,0.8764689188418002,0.31887043781713525,9.545406818389893,2.4221997261047363,ok,,8000,6400,0,2000,0.3226816654205322,True,0.1,False,10,1e-05,True,9.454731702804565,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=10000>=2000,30,1,epoch_chunk,accuracy,0.866875,0.87,0.866875,0.87,2,True,False,,f_mmd,test,standardized_l2,1.9714396365922564,0.3832377446610412,,True
California-Housing-Classification,/home/crc00006699/zh/tabiclv2/data184/California-Housing-Classification,binclass,16512,3303,4128,8,2,0.9173934108527132,0.917392465539651,0.917391865674357,0.9770314981238681,0.19416714359479106,38.74845218658447,6.54280161857605,ok,,16512,13209,0,4128,0.25457072257995605,True,0.1,False,50,1e-05,True,38.60624384880066,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=20640>=2000,30,2,epoch_chunk,accuracy,0.9028156221616712,0.9152285800787163,0.9028156221616712,0.9152285800787163,17,True,False,,f_mmd,test,standardized_l2,7.588304091144052,12.422353217839715,,True
Click_prediction_small,/home/crc00006699/zh/tabiclv2/data184/Click_prediction_small,binclass,31958,6392,7990,3,2,0.832665832290363,0.7579935262816802,0.5036394543826425,0.6259279507233957,0.4383266874696377,30.97901487350464,6.910635948181152,ok,,31958,25566,0,7990,0.44778458774089813,True,0.1,False,36,1e-05,True,30.88834309577942,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=39948>=2000,30,3,epoch_chunk,accuracy,0.8321339173967459,0.8322903629536921,0.8321339173967459,0.8322903629536921,4,True,False,,f_mmd,test,standardized_l2,186.67616031451504,5491.78852005629,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9666666666666667,0.9666736154541032,0.9669076751946608,0.9931521134593994,0.09507221861344649,5.82002854347229,0.7151081562042236,ok,,1920,1536,0,480,0.08976464718580246,True,0.1,False,12,1e-05,True,5.750014543533325,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9661458333333334,0.96875,0.9661458333333334,0.96875,4,True,False,,f_mmd,test,standardized_l2,2.9673940492514586,0.4280873122957919,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),binclass,1920,384,480,30,2,0.95625,0.9562619654353574,0.9568270300333704,0.992196190211346,0.12167822596855984,5.756052255630493,0.7273602485656738,ok,,1920,1536,0,480,0.09961732104420662,True,0.1,False,12,1e-05,True,5.684272527694702,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9453125,0.9557291666666666,0.9453125,0.9557291666666666,4,True,False,,f_mmd,test,standardized_l2,2.671667848824469,0.37503584229351733,,True
Credit_c,/home/crc00006699/zh/tabiclv2/data184/Credit_c,multiclass,80000,16000,20000,22,3,0.8046,0.8046694587463908,0.8060954119719161,0.9235928140672979,0.4616902231659612,349.58681654930115,109.96104764938354,ok,,80000,64000,0,20000,0.6356667876243591,True,0.1,False,196,1e-05,True,348.0320031642914,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=100000>=2000,30,7,epoch_chunk,accuracy,0.78625,0.81375,0.78625,0.81375,20,True,False,,f_mmd,test,standardized_l2,2.7378888322606523,11.934273427643102,,True
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data184/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7489177489177489,0.7487568958024189,0.747289972899729,0.8377747666365554,0.4962335314539259,3.1602323055267334,0.5238771438598633,ok,,920,736,0,231,0.5338176488876343,True,0.1,True,8,1e-05,True,3.1163763999938965,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1151<2000,30,1,epoch_chunk,accuracy,0.7445652173913043,0.7445652173913043,0.7445652173913043,0.7445652173913043,0,True,False,,f_mmd,test,standardized_l2,5.664250304322983,5.561929671744885,,True
Employee,/home/crc00006699/zh/tabiclv2/data184/Employee,binclass,3722,745,931,8,2,0.8549946294307197,0.8484069817826505,0.8069225654664485,0.8738696808510639,0.361325012768721,8.873997926712036,0.9027466773986816,ok,,3722,2977,0,931,0.3574008345603943,True,0.1,False,22,1e-05,True,8.828146696090698,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=4653>=2000,30,1,epoch_chunk,accuracy,0.8429530201342282,0.8604026845637583,0.8429530201342282,0.8604026845637583,14,True,False,,f_mmd,test,standardized_l2,2.470791548339391,0.3079936704936953,,True
FOREX_audcad-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-day-High,binclass,1467,294,367,10,2,0.7438692098092643,0.7430788240971372,0.7431533297689064,0.8287886888849284,0.5150919088211995,4.075088739395142,0.36678600311279297,ok,,1467,1173,0,367,0.5444204807281494,True,0.1,True,13,1e-05,True,4.039453744888306,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1834<2000,30,1,epoch_chunk,accuracy,0.7346938775510204,0.7448979591836735,0.7346938775510204,0.7448979591836735,5,True,False,,f_mmd,test,standardized_l2,6.9454612300260115,6.131591205835924,,True
