dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_epochs,ttt_chunks_per_epoch,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_split_strategy,ttt_split_reason
OpenML-ID-40978,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40978,binclass,0,0,0,0,0,,,,,,0.0,0.0,fail,"OutOfMemoryError: CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 23.57 GiB of which 6.00 MiB is free. Process 63688 has 23.56 GiB memory in use. Of the allocated memory 23.16 GiB is allocated by PyTorch, and 41.98 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,0,0,,0,,False,0.0,0,0,,,,,,0,False,False,,,
OpenML-ID-40979,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40979,multiclass,0,0,0,0,0,,,,,,0.0,0.0,fail,"OutOfMemoryError: CUDA out of memory. Tried to allocate 20.00 MiB. GPU 0 has a total capacity of 23.57 GiB of which 14.00 MiB is free. Process 63688 has 23.55 GiB memory in use. Of the allocated memory 22.95 GiB is allocated by PyTorch, and 253.07 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,0,0,,0,,False,0.0,0,0,,,,,,0,False,False,,,
OpenML-ID-40982,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40982,multiclass,1552,311,389,27,7,0.8329048843187661,0.834333560229147,0.837329891402573,0.9742581291596907,0.4588001166316917,47.61337852478027,0.5117924213409424,ok,,1552,1241,0,389,0.6906622449396888,10,5e-06,True,46.70949697494507,30,7,accuracy,0.8167202572347267,0.8263665594855305,0.8167202572347267,0.8263665594855305,2,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-40983,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40983,binclass,3871,775,968,5,2,0.9865702479338843,0.986249389525482,0.9112781323480013,0.9980265367819953,0.026458060059613066,204.08851075172424,0.46810054779052734,ok,,3871,3096,0,968,0.03855765454268964,19,5e-06,True,203.2029676437378,30,16,accuracy,0.984516129032258,0.9870967741935484,0.984516129032258,0.9870967741935484,11,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-40984,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40984,multiclass,1848,370,462,16,7,0.9415584415584416,0.9416414109552739,0.9415584415584416,0.9969500196772924,0.14704313610461472,45.76152491569519,0.4071323871612549,ok,,1848,1478,0,462,0.27589262156912375,8,5e-06,True,44.80654859542847,30,8,accuracy,0.9513513513513514,0.9513513513513514,0.9513513513513514,0.9513513513513514,0,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-40994,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40994,binclass,432,87,108,18,2,0.9629629629629629,0.9580386610089581,0.7777777777777778,0.9001122334455668,0.15492959348683027,12.782007455825806,0.27417492866516113,ok,,432,345,0,108,0.2244870371144751,8,5e-06,True,11.88495683670044,30,2,accuracy,0.9540229885057471,0.9540229885057471,0.9540229885057471,0.9540229885057471,0,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-40996,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40996,multiclass,0,0,0,0,0,,,,,,0.0,0.0,fail,"OutOfMemoryError: CUDA out of memory. Tried to allocate 838.00 MiB. GPU 0 has a total capacity of 23.57 GiB of which 46.00 MiB is free. Process 63688 has 23.52 GiB memory in use. Of the allocated memory 22.98 GiB is allocated by PyTorch, and 193.26 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,0,0,,0,,False,0.0,0,0,,,,,,0,False,False,,,
OpenML-ID-41027,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-41027,multiclass,35855,7171,8964,6,3,0.8669120928157072,0.8637338740554227,0.7862260495776056,0.9753606853410551,0.27102994322808505,892.5641276836395,11.06524133682251,ok,,35855,28684,0,8964,0.6521033830546059,27,5e-06,True,880.9743542671204,30,144,accuracy,0.8728210849253939,0.8736577883140427,0.8728210849253939,0.8736577883140427,1,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
OpenML-ID-4134,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-4134,binclass,0,0,0,0,0,,,,,,0.0,0.0,fail,"OutOfMemoryError: CUDA out of memory. Tried to allocate 3.97 GiB. GPU 0 has a total capacity of 23.57 GiB of which 2.86 GiB is free. Process 63688 has 20.70 GiB memory in use. Of the allocated memory 14.77 GiB is allocated by PyTorch, and 5.58 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,0,0,,0,,False,0.0,0,0,,,,,,0,False,False,,,
OpenML-ID-44,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-44,binclass,3680,736,921,57,2,0.9565689467969598,0.9565896182543063,0.9550119968008531,0.9908814439606228,0.11864683982995235,149.94030284881592,2.5616579055786133,ok,,3680,2944,0,921,0.21765191755864932,12,5e-06,True,146.70090699195862,30,15,accuracy,0.9633152173913043,0.9646739130434783,0.9633152173913043,0.9646739130434783,4,True,False,,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split
