dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
OpenML-ID-188,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-188,multiclass,588,118,148,19,5,0.7297297297297297,0.7293510031712577,0.7103592789639301,0.9403446256906092,0.6066243483497357,3.228353500366211,0.6187653541564941,ok,,588,470,0,148,0.7722195684909821,True,0.1,True,8,1e-05,True,3.1852447986602783,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=736<2000,30,1,epoch_chunk,accuracy,0.7796610169491526,0.7796610169491526,0.7796610169491526,0.7796610169491526,0,True,False,,f_mmd,test,tabicl_encoded_l2,1970601755.058985,49298.47965201361,,True
OpenML-ID-22,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-22,multiclass,1600,320,400,47,10,0.905,0.904053858374349,0.905,0.9945138888888888,0.2139315556410129,16.07653522491455,1.0053937435150146,ok,,1600,1280,0,400,0.2461027577519416,True,0.1,False,23,1e-05,True,15.909504413604736,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2000>=2000,30,1,epoch_chunk,accuracy,0.865625,0.9125,0.865625,0.9125,15,True,False,,f_mmd,test,tabicl_encoded_l2,5932019.528827,1443.234686173735,,True
OpenML-ID-23,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-23,multiclass,1178,236,295,9,3,0.6033898305084746,0.603014989366664,0.5784569217405039,0.7694748039932482,0.8664294916942983,3.0900909900665283,0.3999481201171875,ok,,1178,942,0,295,0.8964054882526398,True,0.1,True,8,1e-05,True,3.0539608001708984,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1473<2000,30,1,epoch_chunk,accuracy,0.5508474576271186,0.5508474576271186,0.5508474576271186,0.5508474576271186,0,True,False,,f_mmd,test,tabicl_encoded_l2,164.87699751983777,3.648064362211378,,True
OpenML-ID-23381,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-23381,binclass,400,80,100,12,2,0.65,0.612973227974997,0.6030377668308703,0.6564039408866995,0.6433344342932596,2.874130964279175,0.3891739845275879,ok,,400,320,0,100,0.6769504547119141,True,0.1,True,8,1e-05,True,2.8360395431518555,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=500<2000,30,1,epoch_chunk,accuracy,0.6375,0.6375,0.6375,0.6375,0,True,False,,f_mmd,test,tabicl_encoded_l2,167.41917899302803,5.97284945847064,,True
OpenML-ID-23517,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-23517,binclass,77056,15412,19264,21,2,0.5169746677740864,0.5025855684582266,0.5152112925177812,0.5245484405913996,0.6920815947668293,182.62322759628296,109.3651225566864,ok,,77056,61644,0,19264,0.6892722249031067,True,0.1,False,98,1e-05,True,180.6926610469818,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=96320>=2000,30,7,epoch_chunk,accuracy,0.5226446924474436,0.527900337399429,0.5226446924474436,0.527900337399429,6,True,False,,f_mmd,test,tabicl_encoded_l2,0.1611317678509722,0.0132713939947943,,True
OpenML-ID-28,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-28,multiclass,4496,900,1124,64,10,0.9973309608540926,0.997330908588654,0.9973370927318296,0.9999911977553776,0.0091045604939639,12.458444356918337,3.8437931537628174,ok,,4496,3596,0,1124,0.0179787138476967,True,0.1,False,8,1e-05,True,12.090011596679688,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=5620>=2000,30,1,epoch_chunk,accuracy,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0,True,False,,f_mmd,test,tabicl_encoded_l2,169.1899421553863,1.8315138345622344,,True
OpenML-ID-29,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-29,binclass,552,111,138,15,2,0.8623188405797102,0.8627190130559621,0.8647008728975942,0.9148392591015542,0.3814238876173886,3.129807949066162,0.5378601551055908,ok,,552,441,0,138,0.2769841700792312,True,0.1,True,8,1e-05,True,3.088472843170166,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=690<2000,30,1,epoch_chunk,accuracy,0.8468468468468469,0.8468468468468469,0.8468468468468469,0.8468468468468469,0,True,False,,f_mmd,test,tabicl_encoded_l2,54109450284.960144,137673511.6354931,,True
OpenML-ID-3,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-3,binclass,2556,512,640,36,2,0.996875,0.996875,0.9968690070838716,0.9999510782356856,0.0078168859415326,10.898798942565918,1.3175263404846191,ok,,2556,2044,0,640,0.0039246869273483,True,0.1,False,16,1e-05,True,10.759565353393556,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=3196>=2000,30,1,epoch_chunk,accuracy,0.982421875,0.986328125,0.982421875,0.986328125,8,True,False,,f_mmd,test,tabicl_encoded_l2,0.2345675550055405,0.0218096692111384,,True
OpenML-ID-31,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-31,binclass,800,160,200,20,2,0.75,0.741248097412481,0.6738095238095239,0.7866666666666666,0.4944243664735633,6.743112325668335,0.7865967750549316,ok,,800,640,0,200,0.4709865301847458,True,0.1,True,18,1e-05,True,6.68553352355957,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1000<2000,30,1,epoch_chunk,accuracy,0.78125,0.79375,0.78125,0.79375,10,True,False,,f_mmd,test,tabicl_encoded_l2,1007571647084.9138,2138096.306455815,,True
OpenML-ID-32,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-32,multiclass,8793,1759,2199,16,10,0.9972714870395636,0.9972742335430836,0.9972309029574288,0.9998063393099016,0.012018639426652,10.234441995620728,3.47623610496521,ok,,8793,7034,0,2199,0.0049831122159957,True,0.1,False,8,1e-05,True,10.03385329246521,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=10992>=2000,30,1,epoch_chunk,accuracy,0.9982944855031268,0.9982944855031268,0.9982944855031268,0.9982944855031268,0,True,False,,f_mmd,test,tabicl_encoded_l2,255829.19572573563,120.06768193497888,,True
OpenML-ID-37,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-37,binclass,614,123,154,8,2,0.7272727272727273,0.7232230932973366,0.6877777777777778,0.8131481481481481,0.5093033674423961,2.98594069480896,0.4675061702728271,ok,,614,491,0,154,0.4500661343336105,True,0.1,True,8,1e-05,True,2.952310562133789,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=768<2000,30,1,epoch_chunk,accuracy,0.7967479674796748,0.7967479674796748,0.7967479674796748,0.7967479674796748,0,True,False,,f_mmd,test,tabicl_encoded_l2,12464528.838577516,11230.86519791552,,True
OpenML-ID-38,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-38,binclass,3017,604,755,29,2,0.9920529801324504,0.9918835432876844,0.944946955295272,0.9994787514564296,0.0164074891555356,6.620121955871582,1.31003999710083,ok,,3017,2413,0,755,0.0259816087782382,True,0.1,False,10,1e-05,True,6.508977651596069,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=3772>=2000,30,1,epoch_chunk,accuracy,0.98841059602649,0.9933774834437086,0.98841059602649,0.9933774834437086,2,True,False,,f_mmd,test,tabicl_encoded_l2,21181.48271882888,1729.6236481228796,,True
OpenML-ID-40668,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40668,multiclass,54045,10809,13512,42,3,0.8717436352871522,0.8609208030060674,0.7146798195759362,0.9531073498778844,0.3135521204397054,325.09077429771423,91.12836289405824,ok,,54045,43236,0,13512,0.5132351815700531,True,0.1,False,150,1e-05,True,323.01915764808655,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=67557>=2000,30,5,epoch_chunk,accuracy,0.8514201128689055,0.8635396428901841,0.8514201128689055,0.8635396428901841,24,False,False,,f_mmd,test,tabicl_encoded_l2,0.4434818472906936,0.0184525315377489,,True
OpenML-ID-40670,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40670,multiclass,2548,510,638,180,3,0.9717868338557992,0.9719225529564052,0.9714135951918074,0.9979855459058972,0.0786065274923383,34.560635805130005,5.48913311958313,ok,,2548,2038,0,638,0.0944096483290195,True,0.1,False,16,1e-05,True,33.88579559326172,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=3186>=2000,30,1,epoch_chunk,accuracy,0.9705882352941176,0.9745098039215686,0.9705882352941176,0.9745098039215686,8,True,False,,f_mmd,test,tabicl_encoded_l2,0.2250302510192665,0.0056439017497098,,True
OpenML-ID-40701,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40701,binclass,4000,800,1000,20,2,0.967,0.9656316025636732,0.8948348318595761,0.9304898488263608,0.121222508544305,7.693189382553101,1.5468192100524902,ok,,4000,3200,0,1000,0.1486020311713218,True,0.1,False,12,1e-05,True,7.60391640663147,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=5000>=2000,30,1,epoch_chunk,accuracy,0.97125,0.9725,0.97125,0.9725,4,True,False,,f_mmd,test,tabicl_encoded_l2,54012085278.246,13013.263387790166,,True
OpenML-ID-40927,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40927,multiclass,0,0,0,0,0,,,,,,0.0,0.0,fail,"OutOfMemoryError: CUDA out of memory. Tried to allocate 16.48 GiB. GPU 0 has a total capacity of 23.57 GiB of which 806.69 MiB is free. Process 33793 has 254.00 MiB memory in use. Process 29049 has 22.52 GiB memory in use. Of the allocated memory 22.08 GiB is allocated by PyTorch, and 109.27 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,0,0,,False,,False,0,,False,0.0,,,0,0,,,,,,,0,False,False,,,,,,,,True
OpenML-ID-40966,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40966,multiclass,864,173,216,77,8,1.0,1.0,1.0,1.0,5.488049215240437e-06,6.89647650718689,0.8077921867370605,ok,,864,691,0,216,1.1955914033023872e-05,True,0.1,True,8,1e-05,True,6.69258713722229,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1080<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,tabicl_encoded_l2,0.2697839407890656,0.1081823351573557,,True
OpenML-ID-40975,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40975,multiclass,1382,277,346,6,4,1.0,1.0,1.0,1.0,0.0090119681031551,4.85573935508728,0.4283609390258789,ok,,1382,1105,0,346,0.0036384135019034,True,0.1,True,15,1e-05,True,4.824451446533203,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1728<2000,30,1,epoch_chunk,accuracy,0.9747292418772564,0.9963898916967509,0.9747292418772564,0.9963898916967509,7,True,False,,f_mmd,test,tabicl_encoded_l2,1.8538874344926168,0.0647266206071414,,True
OpenML-ID-40978,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40978,binclass,2623,525,656,1558,2,0.975609756097561,0.9750160497787028,0.9266882516188716,0.9742522355843356,0.0761153176583176,30.24740099906921,69.82891941070557,ok,,2623,2098,0,656,,True,0.1,False,0,1e-05,False,22.704449892044067,full_train_epoch_chunks,"full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=3279>=2000 | TTT OOM; used original model parameters for inference: OutOfMemoryError: CUDA out of memory. Tried to allocate 1.56 GiB. GPU 0 has a total capacity of 23.57 GiB of which 1.49 GiB is free. Process 6168 has 21.97 GiB memory in use. Of the allocated memory 20.79 GiB is allocated by PyTorch, and 862.15 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,,,,,,,0,False,True,"TTT OOM; used original model parameters for inference: OutOfMemoryError: CUDA out of memory. Tried to allocate 1.56 GiB. GPU 0 has a total capacity of 23.57 GiB of which 1.49 GiB is free. Process 6168 has 21.97 GiB memory in use. Of the allocated memory 20.79 GiB is allocated by PyTorch, and 862.15 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",f_mmd,test,tabicl_encoded_l2,,,,True
OpenML-ID-40979,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40979,multiclass,1600,320,400,240,10,0.975,0.97494801061037,0.975,0.9995833333333334,0.1188508921130608,29.827841997146606,4.5238800048828125,ok,,1600,1280,0,400,0.0033448175527155,True,0.1,False,12,1e-05,True,29.08223962783813,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2000>=2000,30,1,epoch_chunk,accuracy,0.98125,0.9875,0.98125,0.9875,4,True,False,,f_mmd,test,tabicl_encoded_l2,18.48758343358483,0.3049130005979883,,True
OpenML-ID-40982,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40982,multiclass,1552,311,389,27,7,0.8200514138817481,0.8200317251246786,0.830110989446829,0.974218615093172,0.4560695758411418,4.70856499671936,0.709296464920044,ok,,1552,1241,0,389,0.4189881980419159,True,0.1,True,8,1e-05,True,4.608222007751465,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1941<2000,30,1,epoch_chunk,accuracy,0.8070739549839229,0.8070739549839229,0.8070739549839229,0.8070739549839229,0,True,False,,f_mmd,test,tabicl_encoded_l2,1.2933625036609834e+23,0.0,,True
OpenML-ID-40983,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40983,binclass,3871,775,968,5,2,0.9907024793388428,0.9907442143279488,0.95880920389654,0.9981525025193148,0.0254783373912238,6.510192632675171,0.7190330028533936,ok,,3871,3096,0,968,0.0302742421627044,True,0.1,False,16,1e-05,True,6.466470241546631,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=4839>=2000,30,1,epoch_chunk,accuracy,0.9870967741935484,0.9883870967741936,0.9870967741935484,0.9883870967741936,8,True,False,,f_mmd,test,tabicl_encoded_l2,34379719.406437226,97659.98084553365,,True
OpenML-ID-40984,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40984,multiclass,1848,370,462,16,7,0.9545454545454546,0.9544962075422084,0.9545454545454544,0.9971686562595652,0.1374365518383732,6.401989221572876,0.6844100952148438,ok,,1848,1478,0,462,0.1420637294650077,True,0.1,False,13,1e-05,True,6.33263897895813,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2310>=2000,30,1,epoch_chunk,accuracy,0.9486486486486486,0.954054054054054,0.9486486486486486,0.954054054054054,5,True,False,,f_mmd,test,tabicl_encoded_l2,842263.6392500722,22376.183574148523,,True
OpenML-ID-40994,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-40994,binclass,432,87,108,18,2,0.9537037037037036,0.94537072123279,0.7222222222222222,0.9180695847362514,0.1599311621265109,3.258277177810669,0.4720015525817871,ok,,432,345,0,108,0.1575215831398964,True,0.1,True,8,1e-05,True,3.207836389541626,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=540<2000,30,1,epoch_chunk,accuracy,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0,True,False,,f_mmd,test,tabicl_encoded_l2,0.1207853923330445,0.0071111209164337,,True
OpenML-ID-40996,,,,,,,,,,,,,,,fail,recovery process exit=1; artifact validation failed: ValueError: single-task artifact contains worker sentinel: ['__WORKER_EXIT__0'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenML-ID-41027,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-41027,multiclass,35855,7171,8964,6,3,0.9696564033913432,0.9695572814601388,0.953682805856088,0.998038371515555,0.0935505081731029,126.78107404708862,26.482905387878414,ok,,35855,28684,0,8964,0.186385229229927,True,0.1,False,90,1e-05,True,126.4998984336853,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=44819>=2000,30,3,epoch_chunk,accuracy,0.8933203179472877,0.9617905452517084,0.8933203179472877,0.9617905452517084,24,False,False,,f_mmd,test,tabicl_encoded_l2,21.848186392937443,0.7835043197301328,,True
OpenML-ID-4134,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-4134,binclass,3000,600,751,1776,2,0.7842876165113183,0.7841279267059319,0.7820838809210902,0.8611793611793611,0.4682092274336771,39.33752989768982,101.71863985061646,ok,,3000,2400,0,751,,True,0.1,False,0,1e-05,False,30.931402683258057,full_train_epoch_chunks,"full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=3751>=2000 | TTT OOM; used original model parameters for inference: OutOfMemoryError: CUDA out of memory. Tried to allocate 2.04 GiB. GPU 0 has a total capacity of 23.57 GiB of which 1.22 GiB is free. Process 33793 has 254.00 MiB memory in use. Process 56004 has 22.09 GiB memory in use. Of the allocated memory 21.68 GiB is allocated by PyTorch, and 108.59 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,,,,,,,0,False,True,"TTT OOM; used original model parameters for inference: OutOfMemoryError: CUDA out of memory. Tried to allocate 2.04 GiB. GPU 0 has a total capacity of 23.57 GiB of which 1.22 GiB is free. Process 33793 has 254.00 MiB memory in use. Process 56004 has 22.09 GiB memory in use. Of the allocated memory 21.68 GiB is allocated by PyTorch, and 108.59 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",f_mmd,test,tabicl_encoded_l2,,,,True
OpenML-ID-44,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-44,binclass,3680,736,921,57,2,0.9587404994571118,0.9587404994571118,0.9568041114961936,0.9920317544950976,0.1127599270116248,13.729397535324097,4.268675088882446,ok,,3680,2944,0,921,0.1177937015891075,True,0.1,False,8,1e-05,True,13.477931261062622,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=4601>=2000,30,1,epoch_chunk,accuracy,0.967391304347826,0.967391304347826,0.967391304347826,0.967391304347826,0,True,False,,f_mmd,test,tabicl_encoded_l2,1043083529.8582268,281303.9414156865,,True
OpenML-ID-4534,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-4534,binclass,8844,1769,2211,30,2,0.9796472184531886,0.9796279672375264,0.978497239675724,0.9987416900147548,0.0454213570781366,19.6073157787323,6.37677001953125,ok,,8844,7075,0,2211,0.0586496870964765,True,0.1,False,10,1e-05,True,19.32547640800476,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=11055>=2000,30,1,epoch_chunk,accuracy,0.9762577727529678,0.9773883550028264,0.9762577727529678,0.9773883550028264,2,True,False,,f_mmd,test,tabicl_encoded_l2,0.5541740627188478,0.0611965584531535,,True
OpenML-ID-4538,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-4538,multiclass,7898,1580,1975,32,5,0.8486075949367089,0.8478255013527828,0.8305470628937522,0.9730996381864512,0.4304929814111322,48.64771723747253,5.797918796539307,ok,,7898,6318,0,1975,0.6205750703811646,True,0.1,False,28,1e-05,True,48.33112668991089,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=9873>=2000,30,1,epoch_chunk,accuracy,0.7867088607594936,0.8025316455696202,0.7867088607594936,0.8025316455696202,20,True,False,,f_mmd,test,tabicl_encoded_l2,0.0003912405419755,0.0002190812595875,,True
OpenML-ID-458,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-458,multiclass,672,135,169,70,4,1.0,1.0,1.0,1.0,0.0015953189377222,8.88202714920044,0.9420735836029052,ok,,672,537,0,169,0.0001709923526505,True,0.1,True,8,1e-05,True,8.706498861312866,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=841<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,tabicl_encoded_l2,4284.600002623893,38.67626358629556,,True
OpenML-ID-46,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-46,multiclass,2552,511,638,60,3,0.9608150470219436,0.9607765132232094,0.9538905861102412,0.996896269173741,0.0975799984189744,10.737905979156494,2.953606367111206,ok,,2552,2041,0,638,0.0734039470553398,True,0.1,False,8,1e-05,True,10.505774974822998,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=3190>=2000,30,1,epoch_chunk,accuracy,0.9686888454011742,0.9686888454011742,0.9686888454011742,0.9686888454011742,0,True,False,,f_mmd,test,tabicl_encoded_l2,3.806493133904955,0.1682194139948097,,True
OpenML-ID-469,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-469,multiclass,637,128,160,4,6,0.23125,0.2226505684952805,0.2352767821585026,0.5646527084291263,1.7857491233278509,10.121955633163452,0.4244160652160644,ok,,637,509,0,160,1.7912669777870178,True,0.1,True,27,1e-05,True,10.100637435913086,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=797<2000,30,1,epoch_chunk,accuracy,0.171875,0.2265625,0.171875,0.2265625,19,True,False,,f_mmd,test,tabicl_encoded_l2,11.05368070636897,1.365602150364587,,True
OpenML-ID-50,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-50,binclass,766,154,192,9,2,0.984375,0.9842887261261803,0.9776119402985076,1.0,0.0259936956476984,7.300331354141235,0.6281204223632812,ok,,766,612,0,192,0.0161028550937771,True,0.1,True,15,1e-05,True,7.268801212310791,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=958<2000,30,1,epoch_chunk,accuracy,0.987012987012987,1.0,0.987012987012987,1.0,7,True,False,,f_mmd,test,tabicl_encoded_l2,0.9716860913226518,0.0099991450779924,,True
OpenML-ID-54,/home/crc00006699/zh/tabiclv2/openml_cc18/OpenML-ID-54,multiclass,676,136,170,18,4,0.8764705882352941,0.87399709513435,0.8766233766233766,0.974834843975469,0.2566595510409196,6.648393154144287,0.758519172668457,ok,,676,540,0,170,0.2806820720434189,True,0.1,True,11,1e-05,True,6.59227466583252,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=tabicl_encoded_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=846<2000,30,1,epoch_chunk,accuracy,0.9044117647058824,0.9117647058823528,0.9044117647058824,0.9117647058823528,3,True,False,,f_mmd,test,tabicl_encoded_l2,16209474.317781975,4452.2260548797385,,True
