dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
BLE_RSSI_dataset_for_Indoor_localization,/home/crc00006699/zh/tabiclv2/data184/BLE_RSSI_dataset_for_Indoor_localization,multiclass,7987,1598,1997,3,3,0.7426139208813219,0.742082056293937,0.7416897054971376,0.9101908011262311,0.5635772760677031,19.453721284866333,1.3991527557373047,ok,,7987,6389,0,1997,0.5846856832504272,True,0.1,False,22,1e-05,True,19.416099309921265,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=9984>=2000,30,1,epoch_chunk,accuracy,0.7490613266583229,0.769712140175219,0.7490613266583229,0.769712140175219,14,True,False,,f_mmd,test,standardized_l2,2.9146279621380025,0.491243066184765,,True
BNG(cmc),/home/crc00006699/zh/tabiclv2/data184/BNG(cmc),multiclass,44236,8848,11060,9,3,0.5865280289330922,0.5853346388557602,0.5679086658122549,0.7653259790602626,0.8744395147818799,77.4007875919342,35.95282983779907,ok,,44236,35388,0,11060,0.913261741399765,True,0.1,False,64,1e-05,True,76.9944384098053,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=55296>=2000,30,4,epoch_chunk,accuracy,0.5762884267631103,0.5780967450271248,0.5762884267631103,0.5780967450271248,8,True,False,,f_mmd,test,standardized_l2,3.027924255054402,0.41488353702958886,,True
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data184/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.876,0.8661016518108471,0.746550865194933,0.8831234932929849,0.3117822423144222,13.12984561920166,3.094637870788574,ok,,8000,6400,0,2000,0.3576875478029251,True,0.1,False,14,1e-05,True,13.039564609527588,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=10000>=2000,30,1,epoch_chunk,accuracy,0.866875,0.870625,0.866875,0.870625,6,True,False,,f_mmd,test,standardized_l2,2.2160248725463867,0.38798311118645795,,True
California-Housing-Classification,/home/crc00006699/zh/tabiclv2/data184/California-Housing-Classification,binclass,16512,3303,4128,8,2,0.9244186046511628,0.9244183917501718,0.924419525855644,0.9806010194608337,0.18041334438683132,34.66132569313049,7.113210678100586,ok,,16512,13209,0,4128,0.23959560692310333,True,0.1,False,40,1e-05,True,34.51532816886902,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=20640>=2000,30,2,epoch_chunk,accuracy,0.9158340902210113,0.9227974568574023,0.9158340902210113,0.9227974568574023,12,True,False,,f_mmd,test,standardized_l2,7.436476980459148,11.326505332177332,,True
Click_prediction_small,/home/crc00006699/zh/tabiclv2/data184/Click_prediction_small,binclass,31958,6392,7990,3,2,0.8331664580725907,0.7603347282581883,0.5066064142601934,0.625723708752403,0.4377557063794632,37.409603118896484,7.141976833343506,ok,,31958,25566,0,7990,0.4508131891489029,True,0.1,False,39,1e-05,True,37.31805419921875,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=39948>=2000,30,3,epoch_chunk,accuracy,0.8322903629536921,0.8327596996245307,0.8322903629536921,0.8327596996245307,5,True,False,,f_mmd,test,standardized_l2,9.468216224395391,198.68853110044452,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9833333333333333,0.9833333333333333,0.9833147942157954,0.9977926863181312,0.05144019368383328,7.3309166431427,0.9056046009063721,ok,,1920,1536,0,480,0.10037628561258316,True,0.1,False,14,1e-05,True,7.253098249435425,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.96875,0.9791666666666666,0.96875,0.9791666666666666,6,True,False,,f_mmd,test,standardized_l2,3.3164216657329444,0.44553244638017875,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9666666666666667,0.9666753509914604,0.9670467185761957,0.9952203837597331,0.09089466768787968,15.553716659545898,1.2155859470367432,ok,,1920,1536,0,480,0.06864330545067787,True,0.1,False,25,1e-05,True,15.477370262145996,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9661458333333334,0.9791666666666666,0.9661458333333334,0.9791666666666666,17,True,False,,f_mmd,test,standardized_l2,3.020260597973346,0.3775370022206092,,True
Credit_c,/home/crc00006699/zh/tabiclv2/data184/Credit_c,multiclass,80000,16000,20000,22,3,0.8198,0.8197189701961326,0.8307256364865486,0.9324215937256647,0.41663021578118375,305.317533493042,115.21214008331299,ok,,80000,64000,0,20000,0.7024290561676025,True,0.1,False,168,1e-05,True,303.79260754585266,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=100000>=2000,30,7,epoch_chunk,accuracy,0.817,0.823625,0.817,0.823625,16,True,False,,f_mmd,test,standardized_l2,3.484725387457563,22.92889914698535,,True
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data184/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7489177489177489,0.7485577064444988,0.7467253839205059,0.8380006022282446,0.48928645509559576,6.3244469165802,0.8783929347991943,ok,,920,736,0,231,0.4604768306016922,True,0.1,True,15,1e-05,True,6.274756193161011,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1151<2000,30,1,epoch_chunk,accuracy,0.75,0.7663043478260869,0.75,0.7663043478260869,7,True,False,,f_mmd,test,standardized_l2,8.22173201408297,6.802277606946486,,True
Employee,/home/crc00006699/zh/tabiclv2/data184/Employee,binclass,3722,745,931,8,2,0.8549946294307197,0.8489959476683995,0.8091550736497545,0.8805314034369885,0.3513090349952939,10.70602536201477,1.1126434803009033,ok,,3722,2977,0,931,0.3609572798013687,True,0.1,False,24,1e-05,True,10.65527081489563,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=4653>=2000,30,1,epoch_chunk,accuracy,0.8483221476510067,0.8617449664429531,0.8483221476510067,0.8617449664429531,16,True,False,,f_mmd,test,standardized_l2,2.6504665867710004,0.32383510098648266,,True
FOREX_audcad-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-day-High,binclass,1467,294,367,10,2,0.7493188010899182,0.7491958524013144,0.7490494861284382,0.8324422265787441,0.5055247231444366,4.104949951171875,0.48976945877075195,ok,,1467,1173,0,367,0.5485596656799316,True,0.1,True,11,1e-05,True,4.071386337280273,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1834<2000,30,1,epoch_chunk,accuracy,0.7142857142857143,0.717687074829932,0.7142857142857143,0.717687074829932,3,True,False,,f_mmd,test,standardized_l2,5.602017009747492,3.437885365574402,,True
