dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9449191333536772,0.9318332970251072,0.5918526273060366,0.839035604029355,0.1662353152296399,34.279528856277466,11.934966325759888,ok,,26215,20972,0,6554,0.149409145116806,True,0.1,False,36,1e-05,True,34.04816222190857,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=32769>=2000,30,3,epoch_chunk,accuracy,0.949074957085638,0.9506008010680908,0.949074957085638,0.9506008010680908,4,True,False,,f_mmd,test,standardized_l2,3.4619756433109408,0.7290008275458928,,True
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9884429768859536,0.9884525223048544,0.9880311835668778,0.99915926868132,0.0336551776261205,46.18743991851807,19.03242230415344,ok,,31492,25193,0,7874,0.0440305043011903,True,0.1,False,45,1e-05,True,45.93289971351624,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=39366>=2000,30,3,epoch_chunk,accuracy,0.9858707731385934,0.98714081600254,0.9858707731385934,0.98714081600254,7,True,False,,f_mmd,test,standardized_l2,4.03468127466638,0.7850725487970153,,True
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8155956311912624,0.8129795781323306,0.7842304744941284,0.8847228606996567,0.4019433101875195,77.61966252326965,19.146854877471924,ok,,31492,25193,0,7874,0.4299984276294708,True,0.1,False,75,1e-05,True,77.28897714614868,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=39366>=2000,30,3,epoch_chunk,accuracy,0.805524686458168,0.8102873471979679,0.805524686458168,0.8102873471979679,17,True,False,,f_mmd,test,standardized_l2,1.585180139223586,0.1122770358924837,,True
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7126865671641791,0.7112085072156479,0.6905858729033783,0.7452752185211434,0.5781301735411971,5.273240327835083,0.3144559860229492,ok,,1072,857,0,268,0.5592306852340698,True,0.1,True,17,1e-05,True,5.237355947494507,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1340<2000,30,1,epoch_chunk,accuracy,0.7395348837209302,0.7534883720930232,0.7395348837209302,0.7534883720930232,9,True,False,,f_mmd,test,standardized_l2,4.639848744988571,2.2692785611157227,,True
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7334285714285714,0.7330517576611436,0.7334071782554051,0.7999662203971332,0.5435231847219208,65.81807088851929,59.02283930778504,ok,,56000,44800,0,14000,0.5450765788555145,True,0.1,False,50,1e-05,True,65.31625008583069,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=70000>=2000,30,5,epoch_chunk,accuracy,0.7308928571428571,0.7334821428571429,0.7308928571428571,0.7334821428571429,2,True,False,,f_mmd,test,standardized_l2,9.176271858979922,71.74893279752875,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9708333333333332,0.970836877955057,0.9717741935483872,0.99278712458287,0.097761838008299,7.152517080307007,0.7180564403533936,ok,,1920,1536,0,480,0.0985137037932872,True,0.1,False,15,1e-05,True,7.076290607452393,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9635416666666666,0.9713541666666666,0.9635416666666666,0.9713541666666666,7,True,False,,f_mmd,test,standardized_l2,3.235187064973895,0.57722955952411,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.95625,0.9562619654353574,0.9568270300333704,0.9885636818687432,0.1352049854599748,3.952564001083374,0.709820032119751,ok,,1920,1536,0,480,0.1147165969014167,True,0.1,False,8,1e-05,True,3.8835289478302,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9609375,0.9609375,0.9609375,0.9609375,0,True,False,,f_mmd,test,standardized_l2,2.4236105300425663,0.2842333772813796,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.95625,0.9562619654353574,0.9568270300333704,0.990301724137931,0.1185630784023313,3.87099814414978,0.6986734867095947,ok,,1920,1536,0,480,0.111199177801609,True,0.1,False,8,1e-05,True,3.800604104995728,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2400>=2000,30,1,epoch_chunk,accuracy,0.9401041666666666,0.9401041666666666,0.9401041666666666,0.9401041666666666,0,True,False,,f_mmd,test,standardized_l2,2.7887292983382865,0.2439985671109501,,True
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8861607142857143,0.87374563422967,0.693207192384534,0.8934657421553649,0.2674558618536252,5.886652946472168,0.6186699867248535,ok,,1792,1433,0,448,0.2365414276719093,True,0.1,False,12,1e-05,True,5.818372011184692,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2240>=2000,30,1,epoch_chunk,accuracy,0.8885793871866295,0.8941504178272981,0.8885793871866295,0.8941504178272981,4,True,False,,f_mmd,test,standardized_l2,5.096833339744328,1.5476323432049612,,True
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6772727272727272,0.6662362558035447,0.7259689979057744,0.7244393288517994,0.505194640522849,14.914234399795532,2.7132134437561035,ok,,8799,7039,0,2200,0.4929956197738647,True,0.1,False,17,1e-05,True,14.823909044265749,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=10999>=2000,30,1,epoch_chunk,accuracy,0.6823863636363636,0.6857954545454545,0.6823863636363636,0.6857954545454545,9,True,False,,f_mmd,test,standardized_l2,2.21504584139602,0.4201014222702063,,True
FICO-HELOC-cleaned,/home/crc00006699/zh/tabiclv2/data184/FICO-HELOC-cleaned,binclass,7896,1580,1975,23,2,0.7458227848101265,0.7456581080869986,0.7448953073190374,0.8236325853915087,0.5160068179376018,17.94521427154541,2.83862853050232,ok,,7896,6316,0,1975,0.5408047437667847,True,0.1,False,16,1e-05,True,17.778589248657227,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=9871>=2000,30,1,epoch_chunk,accuracy,0.7462025316455696,0.7474683544303797,0.7462025316455696,0.7474683544303797,8,True,False,,f_mmd,test,standardized_l2,4.745602402145034,5.103662296088192,,True
