dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9729166666666668,0.9729212512641552,0.9737903225806452,0.9922830923248054,0.1078393826501157,14.943989992141724,0.4478695392608642,ok,,1920,1536,0,480,,30,1e-05,True,10.299389600753784,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,roc_auc,0.9950365441256682,0.9950365441256682,,,0,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9604166666666668,0.960426116838488,0.9611373748609566,0.9933780589543938,0.0996633456440981,12.666642427444458,0.4518253803253174,ok,,1920,1536,0,480,,30,1e-05,True,12.666339635849,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,roc_auc,0.9961546852841716,0.997081924293662,,,5,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data200/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.94375,0.9437536621252696,0.944730255839822,0.9895369855394884,0.1379496993909826,7.83274245262146,0.4474439620971679,ok,,1920,1536,0,480,,30,1e-05,True,7.832430839538574,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,roc_auc,0.992963892222101,0.992963892222101,,,0,True,False,
Insurance,/home/crc00006699/zh/tabiclv2/data200/Insurance,binclass,18838,3768,4710,10,2,0.7575371549893843,0.6530303380048618,0.5,0.4923862284325351,0.555905106332361,149.1051309108734,3.224740743637085,ok,,18838,15070,0,4710,,240,1e-05,True,149.1047625541687,tabpfn_finetune_epoch_chunks,dataset_val_split,30,8,tabpfn_finetuning_api,roc_auc,0.5230998375227284,0.5315600198412699,,,18,True,False,
Is-this-a-good-customer,/home/crc00006699/zh/tabiclv2/data200/Is-this-a-good-customer,binclass,1378,276,345,13,2,0.8840579710144928,0.829654403567447,0.5,0.7445901639344262,0.3177188862358489,14.12691044807434,0.4439241886138916,ok,,1378,1102,0,345,,30,1e-05,True,14.126452684402466,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,roc_auc,0.7582671957671957,0.7633928571428571,,,7,True,False,
Long,/home/crc00006699/zh/tabiclv2/data200/Long,binclass,3581,717,896,19,2,0.9899553571428572,0.989912416784225,0.98347315230456,0.999914146245738,0.0160856999329595,8.49986982345581,0.66571044921875,ok,,3581,2864,0,896,,60,1e-05,True,8.499571800231934,tabpfn_finetune_epoch_chunks,dataset_val_split,30,2,tabpfn_finetuning_api,roc_auc,0.9999626377732111,0.9999626377732111,,,0,True,False,
Shipping,/home/crc00006699/zh/tabiclv2/data200/Shipping,binclass,8799,1760,2200,9,2,0.6913636363636364,0.6825561425344299,0.7323471063802556,0.7365157106593572,0.4975167276943683,33.100181102752686,1.186819076538086,ok,,8799,7039,0,2200,,120,1e-05,True,33.09981870651245,tabpfn_finetune_epoch_chunks,dataset_val_split,30,4,tabpfn_finetuning_api,roc_auc,0.7495726811537677,0.7515118670788634,,,5,True,False,
Waterstress,/home/crc00006699/zh/tabiclv2/data200/Waterstress,binclass,950,190,238,22,2,0.7815126050420168,0.7810183246151058,0.7835277483209615,0.8601626016260163,0.4587605272607018,9.258599996566772,0.4412412643432617,ok,,950,760,0,238,,30,1e-05,True,9.258238554000854,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,roc_auc,0.8717777777777778,0.8762222222222222,,,2,True,False,
connect-4,/home/crc00006699/zh/tabiclv2/data200/connect-4,multiclass,54045,10809,13512,42,3,0.8567939609236235,0.839017734264913,0.669710846231197,0.940771325156161,0.362679766830938,396.4153046607971,22.50271701812744,ok,,54045,43236,0,13512,,660,1e-05,True,396.4149510860443,tabpfn_finetune_epoch_chunks,dataset_val_split,30,22,tabpfn_finetuning_api,roc_auc,0.9311327969486932,0.9402139818571608,,,7,True,False,
eucalyptus,/home/crc00006699/zh/tabiclv2/data200/eucalyptus,multiclass,588,118,148,19,5,0.7162162162162162,0.7210154738442931,0.7010796696843208,0.9380407432467384,0.6285605974651097,19.931238651275635,0.4345104694366455,ok,,588,470,0,148,,30,1e-05,True,19.93076586723328,tabpfn_finetune_epoch_chunks,dataset_val_split,30,1,tabpfn_finetuning_api,roc_auc,0.9275359183486126,0.9333133468201318,,,14,True,False,
