dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9446139761977418,0.9301408808770562,0.5805460780019869,0.8339702819052909,0.1662447373100265,0.8186068534851074,13.030473232269289,ok,
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data184/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9880619761239524,0.9880764418412792,0.9880040608962916,0.9990920516281284,0.03424606247844,0.6655986309051514,20.031614780426025,ok,
BNG(tic-tac-toe),/home/crc00006699/zh/tabiclv2/data184/BNG(tic-tac-toe),binclass,31492,6299,7874,9,2,0.8161036322072645,0.8141931577248754,0.7877901003626029,0.8832732885785859,0.4059465088360199,0.7720997333526611,20.25212001800537,ok,
Basketball_c,/home/crc00006699/zh/tabiclv2/data184/Basketball_c,binclass,1072,215,268,11,2,0.7126865671641791,0.709847783415429,0.686806047720293,0.7431490668556578,0.5778253272128607,0.5489137172698975,0.4876492023468017,ok,
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data184/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7327142857142858,0.7323277804242225,0.7326926474098441,0.8011314962878355,0.5425152401301806,0.8795194625854492,55.80701637268066,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz(Urbinati),binclass,1920,384,480,30,2,0.975,0.9750069463739928,0.9755283648498332,0.9960372636262512,0.06660415206899,0.4613089561462402,1.0266389846801758,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-11.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9604166666666668,0.960427492536752,0.9609983314794216,0.9923873748609566,0.109084121936492,0.4271080493927002,0.959744930267334,ok,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9625,0.9625097698653928,0.9628754171301446,0.9934475806451613,0.09801921633955,0.4109282493591308,0.95389723777771,ok,
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data184/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.890625,0.8808956647730533,0.7142829161280213,0.9132095428369962,0.2436500140484869,0.4306683540344238,0.803931713104248,ok,
E-CommereShippingData,/home/crc00006699/zh/tabiclv2/data184/E-CommereShippingData,binclass,8799,1760,2200,10,2,0.6772727272727272,0.6653416304123677,0.7272492317309087,0.7299767050679571,0.5039102324213555,0.4304664134979248,3.453392744064331,ok,
