dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
BLE_RSSI_dataset_for_Indoor_localization,/home/crc00006699/zh/tabiclv2/data184/BLE_RSSI_dataset_for_Indoor_localization,multiclass,7987,1598,1997,3,3,0.7666499749624437,0.7662408877064315,0.7661512183165877,0.91614770806882,0.5461002247867343,19.51679015159607,1.2278461456298828,ok,,7987,6389,0,1997,0.5930620729923248,21,1e-05,True,19.479432106018066,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7521902377972466,0.7841051314142679,0.7521902377972466,0.7841051314142679,13,True,False,
BNG(cmc),/home/crc00006699/zh/tabiclv2/data184/BNG(cmc),multiclass,44236,8848,11060,9,3,0.5867992766726944,0.5853520623983286,0.5673454589081427,0.7639244500912183,0.8773210984857771,50.43413543701172,34.2253634929657,ok,,44236,35388,0,11060,0.896620512008667,44,1e-05,True,50.03320789337158,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,4,epoch_chunk,accuracy,0.5757233273056058,0.5774186256781193,0.5757233273056058,0.5774186256781193,3,True,False,
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data184/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.876,0.8651657884710771,0.7419777250285725,0.8800356596966767,0.31549971453909964,14.539350271224976,2.3916707038879395,ok,,8000,6400,0,2000,0.31812161207199097,18,1e-05,True,14.451823234558105,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.86625,0.87,0.86625,0.87,10,True,False,
California-Housing-Classification,/home/crc00006699/zh/tabiclv2/data184/California-Housing-Classification,binclass,16512,3303,4128,8,2,0.9178779069767442,0.9178779117960075,0.9178780050679621,0.9780936810094609,0.1906901631059397,42.56126952171326,6.5513036251068115,ok,,16512,13209,0,4128,0.19164377450942993,56,1e-05,True,42.42172384262085,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,2,epoch_chunk,accuracy,0.9031183772328186,0.914320314865274,0.9031183772328186,0.914320314865274,20,True,False,
Click_prediction_small,/home/crc00006699/zh/tabiclv2/data184/Click_prediction_small,binclass,31958,6392,7990,3,2,0.8320400500625782,0.7564984569206378,0.5017820992563423,0.6256481733286936,0.4387433936739975,20.80912184715271,6.906973123550415,ok,,31958,25566,0,7990,0.4489520192146301,24,1e-05,True,20.72152805328369,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,accuracy,0.8324468085106383,0.8324468085106383,0.8324468085106383,0.8324468085106383,0,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9708333333333333,0.9708409321175279,0.9712180200222469,0.9936040044493882,0.09107193294902037,7.316529273986816,0.6982247829437256,ok,,1920,1536,0,480,0.06687932461500168,16,1e-05,True,7.248022079467773,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9583333333333334,0.9635416666666666,0.9583333333333334,0.9635416666666666,8,True,False,
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),binclass,1920,384,480,30,2,0.9520833333333333,0.9520947730150117,0.9527947719688543,0.9923004727474972,0.12154017208388081,5.594473838806152,0.6988492012023926,ok,,1920,1536,0,480,0.07549181580543518,12,1e-05,True,5.523417711257935,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.9505208333333334,0.9583333333333334,0.9505208333333334,0.9583333333333334,4,True,False,
Credit_c,/home/crc00006699/zh/tabiclv2/data184/Credit_c,multiclass,80000,16000,20000,22,3,0.8029,0.803052966689064,0.8060641597082882,0.9218416262291407,0.46784301358265495,379.7207193374634,110.31661534309387,ok,,80000,64000,0,20000,0.6189347803592682,210,1e-05,True,378.125346660614,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,7,epoch_chunk,accuracy,0.789875,0.8165,0.789875,0.8165,27,False,False,
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data184/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7575757575757576,0.7575757575757576,0.7565492321589882,0.8444745558566698,0.47959166551685667,6.7945568561553955,0.5279207229614258,ok,,920,736,0,231,0.41588835418224335,22,1e-05,True,6.751449823379517,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.7282608695652174,0.7771739130434783,0.7282608695652174,0.7771739130434783,14,True,False,
Employee,/home/crc00006699/zh/tabiclv2/data184/Employee,binclass,3722,745,931,8,2,0.8549946294307197,0.8488021000578317,0.8084109042553191,0.8749028232405892,0.35934116612948963,6.278061151504517,0.9158012866973877,ok,,3722,2977,0,931,0.3463633209466934,16,1e-05,True,6.231990814208984,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,accuracy,0.8429530201342282,0.8630872483221477,0.8429530201342282,0.8630872483221477,8,True,False,
