dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_reserve_ratio,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
BLE_RSSI_dataset_for_Indoor_localization,/home/crc00006699/zh/tabiclv2/data184/BLE_RSSI_dataset_for_Indoor_localization,multiclass,7987,1598,1997,3,3,0.7601402103154732,0.7598380631365821,0.7598221590738653,0.9185294788778444,0.5383729474010103,43.04015851020813,0.9864342212677002,ok,,7987,6389,0,1997,,30,1e-05,True,36.729562759399414,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7772215269086358,0.7772215269086358,,,0,True,False,,f_mmd,test,standardized_l2,0.05,2.904916251147578,0.49292339349050346,,True
BNG(cmc),/home/crc00006699/zh/tabiclv2/data184/BNG(cmc),multiclass,44236,8848,11060,9,3,0.5886075949367089,0.5871881150905697,0.5692503940187601,0.7659438802809745,0.8742630265491983,250.98803687095642,12.753862142562866,ok,,44236,35388,0,11060,,120,1e-05,True,250.98750734329224,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,36,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.5774186256781193,0.5775316455696202,,,1,True,False,,f_mmd,test,standardized_l2,0.05,3.0358254174263766,0.4300070211990713,,True
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data184/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.8765,0.8644455071372333,0.736803830024169,0.8809549148532201,0.3175670162473101,78.00061821937561,1.1098418235778809,ok,,8000,6400,0,2000,,30,1e-05,True,78.00013518333435,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.86875,0.874375,,,9,True,False,,f_mmd,test,standardized_l2,0.05,2.208446614748503,0.38347456771108007,,True
California-Housing-Classification,/home/crc00006699/zh/tabiclv2/data184/California-Housing-Classification,binclass,16512,3303,4128,8,2,0.9183624031007752,0.9183580959312923,0.9183660223539616,0.9780314758238959,0.19166211681925782,93.57948231697083,2.685832977294922,ok,,16512,13209,0,4128,,60,1e-05,True,93.57902193069458,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,14,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9097789887980624,0.9149258250075689,,,2,True,False,,f_mmd,test,standardized_l2,0.05,7.310001086146881,9.734105964328519,,True
Click_prediction_small,/home/crc00006699/zh/tabiclv2/data184/Click_prediction_small,binclass,31958,6392,7990,3,2,0.8324155193992491,0.7585640514713248,0.5043775881086332,0.6251591219954682,0.4383646309349388,147.3283863067627,6.974678039550781,ok,,31958,25566,0,7990,,90,1e-05,True,147.32791471481323,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,26,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8335419274092616,0.8335419274092616,,,0,True,False,,f_mmd,test,standardized_l2,0.05,109.01227636653739,262.1125184132638,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),binclass,1920,384,480,30,2,0.9708333333333333,0.9708394135223403,0.971078976640712,0.9954637096774194,0.08200318582908496,8.23329496383667,0.4591250419616699,ok,,1920,1536,0,480,,30,1e-05,True,8.232878684997559,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9791666666666666,0.9791666666666666,,,0,True,False,,f_mmd,test,standardized_l2,0.05,3.316421665732944,0.44553244638018075,,True
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),/home/crc00006699/zh/tabiclv2/data184/Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-9.0GHz(Urbinati),binclass,1920,384,480,30,2,0.94375,0.9437458495913611,0.944869299221357,0.9925785595105673,0.11818539361651753,8.110601663589478,0.4549250602722168,ok,,1920,1536,0,480,,30,1e-05,True,8.110148906707764,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9817708333333334,0.9817708333333334,,,0,True,False,,f_mmd,test,standardized_l2,0.05,3.0202605979733446,0.37753700222061154,,True
Credit_c,/home/crc00006699/zh/tabiclv2/data184/Credit_c,multiclass,80000,16000,20000,22,3,0.7862,0.7862771876417404,0.7781347865384015,0.9074003129610412,0.5258287301350223,480.7841534614563,28.992716312408447,ok,,80000,64000,0,20000,,210,1e-05,True,480.78365874290466,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,64,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8089375,0.8089375,,,0,True,False,,f_mmd,test,standardized_l2,0.05,1.6450370694494385e+87,5.061701168090449e+86,,True
Diabetic_Retinopathy_Debrecen,/home/crc00006699/zh/tabiclv2/data184/Diabetic_Retinopathy_Debrecen,binclass,920,184,231,19,2,0.7489177489177489,0.7489177489177489,0.7478545618789522,0.8286660644384223,0.49929956191403196,11.73221468925476,0.47026944160461426,ok,,920,736,0,231,,30,1e-05,True,11.731624603271484,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7445652173913043,0.7554347826086957,,,3,True,False,,f_mmd,test,standardized_l2,0.05,8.221732014082974,6.802277606946493,,True
Employee,/home/crc00006699/zh/tabiclv2/data184/Employee,binclass,3722,745,931,8,2,0.8571428571428571,0.8512330447399785,0.8115359042553192,0.8763144435351882,0.35314499440929326,36.16665697097778,0.6036248207092285,ok,,3722,2977,0,931,,30,1e-05,True,36.166266202926636,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,3,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8483221476510067,0.8617449664429531,,,13,True,False,,f_mmd,test,standardized_l2,0.05,2.6526752892204657,0.3256678440028151,,True
