dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_reserve_ratio,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
Amazon_employee_access,/home/crc00006699/zh/tabiclv2/data184/Amazon_employee_access,binclass,26215,5243,6554,7,2,0.9458346048214831,0.9306582341653271,0.5787172721737366,0.828064691869719,0.16993808236126162,227.95784401893616,5.271047592163086,ok,,26215,20972,0,6554,,90,1e-05,True,221.68599200248718,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,21,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9473583826053786,0.9496471485790577,,,6,True,False,,f_mmd,test,standardized_l2,0.05,3.2922865285865734,0.5375259991056084,,True
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7119224187107815,0.7119185039411534,0.7125483994252362,0.7878666910129416,0.5555428981276449,167.1348056793213,8.666682243347168,ok,,35060,28048,0,8765,,90,1e-05,True,167.13434267044067,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,29,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7124928693667998,0.7124928693667998,,,0,True,False,,f_mmd,test,standardized_l2,0.05,5.6222286616907455,4.117268150670175,,True
FOREX_audjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audjpy-day-High,binclass,1465,293,367,10,2,0.7166212534059946,0.7033703035652609,0.7104809464360027,0.806610784138874,0.5630774966344709,7.774141788482666,0.46042895317077637,ok,,1465,1172,0,367,,30,1e-05,True,7.773642301559448,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.757679180887372,0.757679180887372,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.970620801922387,1.6582297571052538,,True
FOREX_audsgd-hour-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_audsgd-hour-High,binclass,35060,7012,8765,10,2,0.6972047917855105,0.6972047917855105,0.6969401709348262,0.7686346610986321,0.5769986961929201,188.00131487846375,8.6772940158844,ok,,35060,28048,0,8765,,90,1e-05,True,188.00085520744324,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,29,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.6906731317741015,0.698374215630348,,,1,True,False,,f_mmd,test,standardized_l2,0.05,4.280463084784537,1.4710287293609097,,True
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data184/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7193460490463215,0.7187781983351167,0.7194701829413161,0.7920230458541221,0.5527925663264697,9.747473001480103,0.4558835029602051,ok,,1467,1173,0,367,,30,1e-05,True,9.747012376785278,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.6972789115646258,0.7074829931972789,,,2,True,False,,f_mmd,test,standardized_l2,0.05,5.276405738110375,1.9134195780321621,,True
Firm-Teacher_Clave-Direction_Classification,/home/crc00006699/zh/tabiclv2/data184/Firm-Teacher_Clave-Direction_Classification,multiclass,8640,1728,2160,16,4,0.8763888888888889,0.8752359486599441,0.7987824738517074,0.9716366791605422,0.31545369392986106,99.22015976905823,1.3977196216583252,ok,,8640,6912,0,2160,,30,1e-05,True,99.21974778175354,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8703703703703703,0.8755787037037037,,,12,True,False,,f_mmd,test,standardized_l2,0.05,1.2753295393379593,0.003349141543739352,,True
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,/home/crc00006699/zh/tabiclv2/data184/GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,binclass,1280,256,320,20,2,0.675,0.6698412698412699,0.675,0.7475,0.5863267034638705,13.640825033187866,0.4772472381591797,ok,,1280,1024,0,320,,30,1e-05,True,13.64043664932251,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.6484375,0.65234375,,,5,True,False,,f_mmd,test,standardized_l2,0.05,2.251024782293219,0.27539778905088935,,True
Gender_Gap_in_Spanish_WP,/home/crc00006699/zh/tabiclv2/data184/Gender_Gap_in_Spanish_WP,multiclass,3796,760,950,13,3,0.611578947368421,0.5553135302008507,0.4154049820689192,0.7048751614893026,0.795199247067525,28.028881072998047,0.656449556350708,ok,,3796,3036,0,950,,30,1e-05,True,28.028512954711914,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,4,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.6236842105263158,0.6289473684210526,,,4,True,False,,f_mmd,test,standardized_l2,0.05,16.06636408176092,25.18565443908366,,True
HR_Analytics_Job_Change_of_Data_Scientists,/home/crc00006699/zh/tabiclv2/data184/HR_Analytics_Job_Change_of_Data_Scientists,binclass,15326,3066,3832,13,2,0.7875782881002088,0.7771198184388579,0.6759542644588695,0.8032039628248593,0.4357815831450842,196.51402163505554,2.585549831390381,ok,,15326,12260,0,3832,,60,1e-05,True,196.51352167129517,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,13,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8065883887801696,0.8101761252446184,,,13,True,False,,f_mmd,test,standardized_l2,0.05,2.573771214111816,0.31990119590693905,,True
INNHotelsGroup,/home/crc00006699/zh/tabiclv2/data184/INNHotelsGroup,binclass,29020,5804,7255,17,2,0.8997932460372157,0.8989507476706484,0.8784599593997623,0.9612734137438135,0.22650207061413696,187.27608704566956,6.86863374710083,ok,,29020,23216,0,7255,,90,1e-05,True,187.27557229995728,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,24,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9017918676774638,0.9036871123363198,,,2,True,False,,f_mmd,test,standardized_l2,0.05,6.2520365150830175,8.140369759821743,,True
Intersectional-Bias-Assessment,/home/crc00006699/zh/tabiclv2/data184/Intersectional-Bias-Assessment,binclass,8800,1760,2200,19,2,0.945,0.9450003750006974,0.945029592107449,0.9904037436226757,0.13052380354969526,65.99584889411926,1.4501254558563232,ok,,8800,7040,0,2200,,30,1e-05,True,65.99532127380371,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,8,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.95,0.9528409090909091,,,4,True,False,,f_mmd,test,standardized_l2,0.05,2.251822504345752,0.28571329798570205,,True
JapaneseVowels,/home/crc00006699/zh/tabiclv2/data184/JapaneseVowels,multiclass,7968,1594,1993,14,9,0.9979929754139488,0.9979921919501535,0.997596788102583,0.9999929739409686,0.007545272158802096,36.07612323760986,1.187833309173584,ok,,7968,6374,0,1993,,30,1e-05,True,36.07573747634888,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,7,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9968632371392723,0.9968632371392723,,,0,True,False,,f_mmd,test,standardized_l2,0.05,2.4456335228079564,0.3404253678036432,,True
KDDCup09_upselling,/home/crc00006699/zh/tabiclv2/data184/KDDCup09_upselling,binclass,4102,821,1026,49,2,0.8206627680311891,0.8186533872808383,0.8206627680311891,0.9110837522656544,0.3614097882915754,47.46631836891174,1.2983603477478027,ok,,4102,3281,0,1026,,30,1e-05,True,47.46591258049011,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,4,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.805115712545676,0.807551766138855,,,8,True,False,,f_mmd,test,standardized_l2,0.05,7.420286391070116,13.97904121928162,,True
MIC,/home/crc00006699/zh/tabiclv2/data184/MIC,binclass,1319,264,330,104,2,0.8939393939393939,0.8805994981075049,0.7049335863377609,0.886007449574812,0.2680863480793327,12.947284936904907,0.5990700721740723,ok,,1319,1055,0,330,,30,1e-05,True,12.946905612945557,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8674242424242424,0.8674242424242424,,,0,True,False,,f_mmd,test,standardized_l2,0.05,5.712530890529896,2.4677974728223386,,True
Marketing_Campaign,/home/crc00006699/zh/tabiclv2/data184/Marketing_Campaign,binclass,1792,359,448,27,2,0.8883928571428571,0.8756301392063871,0.6945195283425393,0.9291730324754182,0.23316848749001792,8.714470148086548,0.47493767738342285,ok,,1792,1433,0,448,,30,1e-05,True,8.714074611663818,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9080779944289693,0.9080779944289693,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.270192666814627,2.0658881644198885,,True
National_Health_and_Nutrition_Health_Survey,/home/crc00006699/zh/tabiclv2/data184/National_Health_and_Nutrition_Health_Survey,binclass,1822,365,456,7,2,0.8289473684210527,0.7870718191201876,0.5378232411745771,0.7780678851174936,0.38021205387464474,7.843517065048218,0.4597663879394531,ok,,1822,1457,0,456,,30,1e-05,True,7.843145847320557,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8547945205479452,0.8547945205479452,,,0,True,False,,f_mmd,test,standardized_l2,0.05,7.836993826876294,8.42613031023602,,True
PhishingWebsites,/home/crc00006699/zh/tabiclv2/data184/PhishingWebsites,binclass,8844,1769,2211,30,2,0.9773857982813207,0.9773657436379608,0.9762583099852451,0.9982542814038694,0.053662221327860526,72.74886870384216,1.7827157974243164,ok,,8844,7075,0,2211,,30,1e-05,True,72.74845862388611,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,8,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9768230638778971,0.9785189372526851,,,4,True,False,,f_mmd,test,standardized_l2,0.05,3.13740568581607,0.44509063417888095,,True
Pima_Indians_Diabetes_Database,/home/crc00006699/zh/tabiclv2/data184/Pima_Indians_Diabetes_Database,binclass,614,123,154,8,2,0.7597402597402597,0.7539924190641895,0.717037037037037,0.8677777777777778,0.45881931479416904,7.724601745605469,0.46239399909973145,ok,,614,491,0,154,,30,1e-05,True,7.724143981933594,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7886178861788617,0.7886178861788617,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.29744305286492,1.2550670932773182,,True
Pumpkin_Seeds,/home/crc00006699/zh/tabiclv2/data184/Pumpkin_Seeds,binclass,2000,400,500,12,2,0.856,0.8537977909940526,0.8516025641025642,0.9477403846153847,0.34237725903307775,8.363450288772583,0.6454281806945801,ok,,2000,1600,0,500,,30,1e-05,True,8.36225700378418,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8775,0.8775,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.323479325957342,1.5603260508387091,,True
Rain_in_Australia,/home/crc00006699/zh/tabiclv2/data184/Rain_in_Australia,multiclass,116368,23274,29092,18,3,0.8589302901141207,0.8516117070199533,0.7123578532689038,0.9207412967596751,0.3459380257136028,780.9687323570251,32.83503007888794,ok,,116368,93094,0,29092,,300,1e-05,True,780.9682269096375,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,94,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8537423734639512,0.854215003866976,,,1,True,False,,f_mmd,test,standardized_l2,0.05,3.8507531672864252,2.1584762008000706,,True
Shipping,/home/crc00006699/zh/tabiclv2/data184/Shipping,binclass,8799,1760,2200,9,2,0.6881818181818182,0.6786670591358085,0.7299771752810427,0.7340054182043132,0.4991807082384166,84.31199526786804,1.2166707515716553,ok,,8799,7039,0,2200,,30,1e-05,True,84.3114538192749,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,8,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.6789772727272727,0.6801136363636363,,,8,True,False,,f_mmd,test,standardized_l2,0.05,2.561527694548379,0.4757888573816627,,True
VulNoneVul,/home/crc00006699/zh/tabiclv2/data184/VulNoneVul,binclass,4553,911,1139,16,2,0.9894644424934153,0.9842245601854183,0.5,0.8664596273291925,0.04980846076061971,19.25947880744934,0.7558693885803223,ok,,4553,3642,0,1139,,30,1e-05,True,19.259024143218994,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,4,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9890230515916575,0.9890230515916575,,,0,True,False,,f_mmd,test,standardized_l2,0.05,10.153225176024176,10.6086821471123,,True
Waterstress,/home/crc00006699/zh/tabiclv2/data184/Waterstress,binclass,950,190,238,22,2,0.7563025210084033,0.7562163235413011,0.7557440791799221,0.8427006009190526,0.5505760642625455,7.833474397659302,0.4742884635925293,ok,,950,760,0,238,,30,1e-05,True,7.833080530166626,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,1,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.7842105263157895,0.7842105263157895,,,0,True,False,,f_mmd,test,standardized_l2,0.05,6.664162551711219,1.4893363023500836,,True
abalone,/home/crc00006699/zh/tabiclv2/data184/abalone,multiclass,3341,669,836,8,3,0.6399521531100478,0.6429582275428644,0.6380634734670535,0.8295778063364557,0.7436970642007018,14.034628629684448,0.6114192008972168,ok,,3341,2672,0,836,,30,1e-05,True,14.03424596786499,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,3,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.70254110612855,0.70254110612855,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.872209562829453,4.5266632702843745,,True
ada,/home/crc00006699/zh/tabiclv2/data184/ada,binclass,3317,664,830,48,2,0.8361445783132531,0.8182152490559252,0.7056727657455812,0.9103731018172766,0.3271399680031741,17.298441410064697,1.126392126083374,ok,,3317,2653,0,830,,30,1e-05,True,17.29804801940918,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,3,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.875,0.875,,,0,True,False,,f_mmd,test,standardized_l2,0.05,3.8821350821610423,3.281398895363939,,True
ada_prior,/home/crc00006699/zh/tabiclv2/data184/ada_prior,binclass,3649,730,913,14,2,0.8455640744797371,0.8365123624456259,0.7469047404990945,0.8916402306674714,0.3476469196395825,14.912578344345093,0.6942925453186035,ok,,3649,2919,0,913,,30,1e-05,True,14.912152290344238,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,3,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.8356164383561644,0.8356164383561644,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.213768319027777,2.999319335537124,,True
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,/home/crc00006699/zh/tabiclv2/data184/airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,binclass,1600,320,400,7,2,0.61,0.5993706385780118,0.5924182609575868,0.6562278570705538,0.6428444890187782,12.167604207992554,0.4623725414276123,ok,,1600,1280,0,400,,30,1e-05,True,12.167206764221191,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,2,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.65,0.66875,,,4,True,False,,f_mmd,test,standardized_l2,0.05,2.5197609603655278,0.4749052057318933,,True
allrep,/home/crc00006699/zh/tabiclv2/data184/allrep,multiclass,3017,604,755,29,4,0.9867549668874173,0.9864058036234389,0.7820083170254403,0.9972958605810192,0.0332609391455609,16.37042260169983,0.8196954727172852,ok,,3017,2413,0,755,,30,1e-05,True,16.369946479797363,tabpfn_finetune_epoch_chunks_f_mmd,dataset_val_split | c_selection=f_mmd | c_source=test | c_metric=standardized_l2 | c_reserve_ratio=0.05,30,3,tabpfn_finetuning_api_f_mmd_grad_accum10,acc,0.9917218543046358,0.9917218543046358,,,0,True,False,,f_mmd,test,standardized_l2,0.05,4.909218600959469,3.846745218535933,,True
